Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,6.38,0.0
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,6.5,8.444000000000001e-26
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,7.0,8.79169e-24
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,7.5,3.99119e-23
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,8.0,9.46387e-23
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,8.5,1.68734e-22
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,9.0,2.56805e-22
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,9.5,3.5388e-22
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,10.0,4.55889e-22
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,11.0,6.62987e-22
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,12.0,8.61919e-22
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,13.0,1.0449299999999999e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,14.0,1.2091e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,15.0,1.3541099999999999e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,16.0,1.4808999999999999e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,17.0,1.59102e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,18.0,1.68617e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,19.0,1.76807e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,20.0,1.83831e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,30.0,2.1469399999999998e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,40.0,2.14605e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,50.0,2.06058e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,60.0,1.9546e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,70.0,1.8485099999999997e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,80.0,1.74895e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,90.0,1.6576999999999998e-21
74,EXCITATION,C2H6(v24) -> CH3 CH3,6.38,e / C2H6(v24),E + C2H6(v24) -> E + CH3 + CH3,100.0,1.5747999999999998e-21
