Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,22.2,0.0
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,23.0,1.94633e-23
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,24.0,3.7144e-23
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,25.0,6.36186e-23
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,26.0,1.0445399999999999e-22
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,27.0,1.5939699999999999e-22
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,28.0,2.25877e-22
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,29.0,3.00705e-22
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,30.0,3.80832e-22
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,40.0,1.11804e-21
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,50.0,1.5148399999999998e-21
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,60.0,1.68917e-21
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,70.0,1.7519199999999998e-21
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,80.0,1.75767e-21
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,90.0,1.73331e-21
49,IONIZATION,CH4 -> H2 H CH^+,22.2,e / CH4,E + CH4 -> E + E + H2 + H + CH^+,100.0,1.6928799999999999e-21
