Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,12.3,0.0
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,12.5,6.47531e-23
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,12.7,1.20679e-22
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,13.0,2.016e-22
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,14.0,5.57079e-22
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,15.0,1.07986e-21
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,16.0,1.6938699999999998e-21
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,17.0,2.31996e-21
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,18.0,2.9121399999999997e-21
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,19.0,3.4515399999999996e-21
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,20.0,3.9353e-21
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,30.0,7.06276e-21
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,40.0,9.0907e-21
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,50.0,1.0446499999999999e-20
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,60.0,1.12506e-20
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,70.0,1.16648e-20
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,80.0,1.18214e-20
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,90.0,1.18129e-20
147,IONIZATION,C2H3 -> H C2H2^+,12.3,e / C2H3,E + C2H3 -> E + E + H + C2H2^+,100.0,1.17e-20
