Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,6.6,0.0
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,6.7,3.02692e-26
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,6.8,2.28918e-25
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,6.9,7.30989e-25
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,7.0,1.6407400000000001e-24
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,7.5,1.43926e-23
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,8.0,4.24492e-23
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,8.5,8.44148e-23
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,8.6,9.42115e-23
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,8.8,1.14993e-22
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,9.0,1.37181e-22
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,9.5,1.97491e-22
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,10.0,2.62501e-22
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,11.0,3.98014e-22
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,12.0,5.31374e-22
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,13.0,6.56168e-22
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,14.0,7.69583e-22
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,15.0,8.70826e-22
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,16.0,9.60166e-22
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,17.0,1.0383999999999999e-21
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,18.0,1.10652e-21
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,19.0,1.1655999999999999e-21
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,20.0,1.21664e-21
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,30.0,1.45074e-21
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,40.0,1.4623399999999999e-21
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,50.0,1.41047e-21
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,60.0,1.34172e-21
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,70.0,1.2713599999999999e-21
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,80.0,1.20459e-21
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,90.0,1.14297e-21
81,EXCITATION,C2H5 -> CH3 CH2,6.6,e / C2H5,E + C2H5 -> E + CH3 + CH2,100.0,1.0867299999999999e-21
