       Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39                                                                                                               40                                                                                                               41                                                                                                               42                                                                                                               43                                                                                                               44                                                                                                               45                                                                                                               46                                                                                                               47                                                                                                               48                                                                                                               49                                                                                                               50                                                                                                               51                                                                                                               52                                                                                                               53                                                                                                               54                                                                                                               55                                                                                                               56                                                                                                               57                                                                                                               58                                                                                                               59                                                                                                               60                                                                                                               61                                                                                                               62                                                                                                               63                                                                                                               64                                                                                                               65                                                                                                               66                                                                                                               67                                                                                                               68                                                                                                               69                                                                                                               70
   0.0000E+00   3.7257E+14   3.6790E+14   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   1.5274E+07   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   6.3062E-01   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   2.6148E+15   5.2660E+14   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   6.2684E+14   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   2.2460E+17   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   1.0000E-06   3.7257E+14   3.6790E+14   3.9639E-04   4.0289E-04   1.2832E-01   1.2233E-01   7.0659E-16   6.7117E-16   2.2899E-06   7.8456E-06   1.1667E-22   1.3141E-21   1.7670E-15   4.7372E-15   1.0762E-15   2.7380E-30   1.9311E-29   1.0327E-30   4.1897E-21   5.5227E-21   2.7816E-36   4.5806E-36   1.1150E-28   8.3292E-44   5.4246E-03   1.5274E+07   2.7524E-05   2.3271E-08   3.6962E-18   1.0816E-25   3.9022E-32   1.1910E-20   4.2888E-11   3.1529E-18   9.0869E-21   6.7618E-31   4.4377E-39   6.7194E-45   2.6149E+15   5.2661E+14   1.6013E+04   3.1588E-05   1.6097E+01   7.0758E-04   3.0440E-24   5.6884E-04   9.5088E-01   2.0193E-13   6.2685E+14   2.2995E-09   1.7681E+14   8.6801E-02   3.1057E-36   4.8935E-11   1.1740E-29   4.4276E+10   1.3253E-11   1.5274E+07   2.3032E-06   7.2481E-25   4.1564E-22   1.7485E-30   1.0253E-29   5.4590E+04   4.2259E+02   1.2800E-28   5.6800E-07   6.4686E-19   5.4246E-03   4.5150E+06
   2.0000E-06   4.0105E+14   3.2560E+14   8.7003E-04   6.4552E-04   1.4133E+01   1.2681E+01   1.0438E-13   8.5838E-14   3.0320E-04   1.0665E-03   1.4255E-20   1.7253E-19   8.0236E-13   2.5376E-12   5.1769E-13   7.2730E-28   7.2168E-27   3.0562E-28   1.0832E-16   1.3617E-16   8.3692E-32   1.2893E-31   5.1866E-24   3.6702E-39   5.3215E-01   5.1678E+08   4.8303E-02   6.9727E-05   1.5097E-13   6.5771E-20   3.6922E-26   1.3692E-17   4.9121E-08   1.1976E-13   5.8164E-16   1.4763E-24   7.6833E-32   1.2327E-37   3.1108E+16   7.7811E+15   4.5494E+06   4.3200E-03   1.2066E+04   9.6770E-02   3.9365E-19   7.7796E-02   9.9647E+02   9.6706E-09   9.2623E+15   2.4834E-07   1.2403E+16   1.8531E+02   4.3354E-32   1.5636E-06   7.2089E-23   5.8473E+12   4.2345E-07   5.1678E+08   4.7803E-02   7.5091E-21   3.0509E-16   1.2929E-23   1.3744E-22   5.7205E+06   7.0003E+04   1.4029E-21   9.0594E-03   2.5907E-13   5.3215E-01   7.5069E+08
   3.0000E-06   3.9879E+14   3.1303E+14   1.3094E-03   8.9852E-04   4.8798E+01   4.3402E+01   7.6595E-13   6.1839E-13   1.5265E-03   5.3886E-03   1.3832E-19   1.6884E-18   8.4340E-12   2.7163E-11   5.4974E-12   1.3522E-26   1.3913E-25   5.7927E-27   5.4006E-15   6.7382E-15   8.1366E-30   1.2374E-29   5.3969E-22   7.3315E-37   7.6660E-01   6.3649E+08   2.0318E-01   4.4204E-04   2.1478E-12   4.0590E-18   4.7666E-24   2.3583E-17   7.4559E-08   1.2770E-12   8.8006E-15   4.9630E-23   1.1453E-29   3.7889E-35   3.6944E+16   9.3501E+15   1.7303E+07   3.2973E-02   7.0202E+04   7.3862E-01   4.4970E-17   5.9380E-01   5.9220E+03   5.1840E-07   1.1130E+16   6.2433E-07   1.8028E+16   2.0061E+03   1.0500E-30   6.8300E-05   3.1633E-20   1.4896E+13   1.8497E-05   6.3649E+08   1.2072E+00   1.0573E-19   6.8062E-14   5.7684E-21   1.2613E-19   2.0124E+07   3.6366E+05   1.2699E-18   2.2063E-01   2.7883E-11   7.6660E-01   3.2642E+09
   4.0000E-06   3.9859E+14   3.1121E+14   1.7532E-03   1.1688E-03   8.8848E+01   7.8918E+01   2.2597E-12   1.8181E-12   3.7862E-03   1.3372E-02   5.2569E-19   6.4266E-18   3.2696E-11   1.0559E-10   2.1346E-11   7.9141E-26   8.1912E-25   3.4017E-26   5.0101E-14   6.2436E-14   1.1565E-28   1.7552E-28   7.7547E-21   1.6046E-35   8.0548E-01   6.5616E+08   3.8080E-01   1.1340E-03   8.7022E-12   3.8849E-17   7.0671E-23   2.5458E-17   7.9292E-08   4.0339E-12   3.6173E-14   3.1944E-22   1.7349E-28   8.8329E-34   3.7893E+16   9.6062E+15   3.1966E+07   9.8427E-02   1.7786E+05   2.2048E+00   6.5516E-16   1.7725E+00   1.5049E+04   4.8626E-06   1.1435E+16   9.8293E-07   1.8879E+16   7.6871E+03   6.3740E-30   6.1761E-04   1.0928E-18   2.3561E+13   1.6726E-04   6.5616E+08   7.2614E+00   4.2644E-19   1.5102E-12   1.9679E-19   6.6079E-18   3.6757E+07   9.0632E+05   6.6191E-17   1.3378E+00   4.0102E-10   8.0548E-01   7.7259E+09
   5.0000E-06   3.9878E+14   3.1111E+14   2.1991E-03   1.4440E-03   1.2979E+02   1.1526E+02   4.6431E-12   3.7326E-12   7.0539E-03   2.4916E-02   1.3318E-18   1.6286E-17   8.3405E-11   2.6945E-10   5.4465E-11   2.7363E-25   2.8355E-24   1.1770E-25   2.3386E-13   2.9139E-13   7.3274E-28   1.1117E-27   4.9237E-20   1.3804E-34   8.1168E-01   6.5946E+08   5.5866E-01   2.1232E-03   2.2343E-11   1.8217E-16   4.5078E-22   2.5785E-17   8.0145E-08   8.4344E-12   9.3328E-14   1.1260E-21   1.1118E-27   7.6812E-33   3.8055E+16   9.6497E+15   4.6798E+07   2.0352E-01   3.3241E+05   4.5589E+00   4.1683E-15   3.6650E+00   2.8138E+04   2.2735E-05   1.1487E+16   1.3331E-06   1.9002E+16   1.9363E+04   2.2064E-29   2.8555E-03   1.2782E-17   3.2020E+13   7.7331E-04   6.5946E+08   2.4914E+01   1.0939E-18   1.2963E-11   2.2861E-18   1.0406E-16   5.3721E+07   1.6897E+06   1.0398E-15   4.6243E+00   2.5354E-09   8.1168E-01   1.4120E+10
   6.0000E-06   3.9904E+14   3.1132E+14   2.6463E-03   1.7209E-03   1.7094E+02   1.5180E+02   7.9274E-12   6.3713E-12   1.1319E-02   3.9980E-02   2.7089E-18   3.3129E-17   1.7011E-10   5.4958E-10   1.1109E-10   7.0723E-25   7.3300E-24   3.0423E-25   7.5804E-13   9.4451E-13   3.0066E-27   4.5612E-27   2.0210E-19   7.1688E-34   8.1253E-01   6.5990E+08   7.3576E-01   3.4069E-03   4.5570E-11   5.9050E-16   1.8503E-21   2.5846E-17   8.0303E-08   1.4481E-11   1.9076E-13   2.9214E-21   4.5690E-27   3.9944E-32   3.8080E+16   9.6560E+15   6.1633E+07   3.4920E-01   5.3338E+05   7.8224E+00   1.7109E-14   6.2886E+00   4.5151E+04   7.3692E-05   1.1494E+16   1.6812E-06   1.9017E+16   3.9140E+04   5.6771E-29   9.2059E-03   8.3604E-17   4.0419E+13   2.4931E-03   6.5990E+08   6.3744E+01   2.2313E-18   6.7028E-11   1.4913E-17   8.5856E-16   7.0746E+07   2.7111E+06   8.5668E-15   1.1885E+01   1.0363E-08   8.1253E-01   2.2438E+10
   7.0000E-06   3.9930E+14   3.1152E+14   3.0943E-03   1.9984E-03   2.1216E+02   1.8841E+02   1.2115E-11   9.7361E-12   1.6577E-02   5.8555E-02   4.8082E-18   5.8805E-17   3.0229E-10   9.7661E-10   1.9740E-10   1.5233E-24   1.5789E-23   6.5532E-25   1.9618E-12   2.4444E-12   9.4194E-27   1.4290E-26   6.3319E-19   2.7186E-33   8.1326E-01   6.6033E+08   9.1319E-01   4.9897E-03   8.0978E-11   1.5282E-15   5.7971E-21   2.5903E-17   8.0462E-08   2.2199E-11   3.3942E-13   6.3031E-21   1.4326E-26   1.5159E-31   3.8105E+16   9.6624E+15   7.6497E+07   5.3619E-01   7.8119E+05   1.2011E+01   5.3605E-14   9.6559E+00   6.6128E+04   1.9071E-04   1.1502E+16   2.0295E-06   1.9025E+16   6.9138E+04   1.2178E-28   2.3741E-02   3.8173E-16   4.8814E+13   6.4295E-03   6.6033E+08   1.3624E+02   3.9636E-18   2.5329E-10   6.8022E-17   4.7406E-15   8.7800E+07   3.9704E+06   4.7261E-14   2.5475E+01   3.2361E-08   8.1326E-01   3.2682E+10
   8.0000E-06   3.9957E+14   3.1173E+14   3.5433E-03   2.2764E-03   2.5346E+02   2.2509E+02   1.7210E-11   1.3830E-11   2.2832E-02   8.0646E-02   7.7817E-18   9.5172E-17   4.8951E-10   1.5815E-09   3.1966E-10   2.8994E-24   3.0054E-23   1.2473E-24   4.3590E-12   5.4313E-12   2.4576E-26   3.7283E-26   1.6521E-18   8.3281E-33   8.1397E-01   6.6077E+08   1.0909E+00   6.8723E-03   1.3113E-10   3.3956E-15   1.5125E-20   2.5960E-17   8.0621E-08   3.1597E-11   5.5017E-13   1.2010E-20   3.7405E-26   4.6471E-31   3.8130E+16   9.6688E+15   9.1386E+07   7.6516E-01   1.0759E+06   1.7140E+01   1.3986E-13   1.3779E+01   9.1077E+04   4.2376E-04   1.1509E+16   2.3782E-06   1.9034E+16   1.1149E+05   2.3103E-28   5.2616E-02   1.3660E-15   5.7211E+13   1.4249E-02   6.6077E+08   2.5778E+02   6.4154E-18   7.7374E-10   2.4332E-16   1.9910E-14   1.0488E+08   5.4678E+06   1.9837E-13   4.8298E+01   8.4200E-08   8.1397E-01   4.4859E+10
   9.0000E-06   3.9983E+14   3.1193E+14   3.9931E-03   2.5550E-03   2.9483E+02   2.6182E+02   2.3216E-11   1.8655E-11   3.0084E-02   1.0626E-01   1.1782E-17   1.4410E-16   7.4139E-10   2.3952E-09   4.8415E-10   5.0474E-24   5.2319E-23   2.1714E-24   8.6747E-12   1.0809E-11   5.6166E-26   8.5207E-26   3.7757E-18   2.1854E-32   8.1468E-01   6.6120E+08   1.2690E+00   9.0552E-03   1.9860E-10   6.7574E-15   3.4568E-20   2.6017E-17   8.0780E-08   4.2686E-11   8.3394E-13   2.0926E-20   8.5545E-26   1.2203E-30   3.8155E+16   9.6751E+15   1.0630E+08   1.0368E+00   1.4177E+06   2.3225E+01   3.1964E-13   1.8671E+01   1.2001E+05   8.4330E-04   1.1517E+16   2.7274E-06   1.9042E+16   1.6832E+05   4.0109E-28   1.0450E-01   4.0990E-15   6.5609E+13   2.8301E-02   6.6120E+08   4.4663E+02   9.7116E-18   2.0262E-09   7.2988E-16   6.8585E-14   1.2198E+08   7.2037E+06   6.8306E-13   8.3811E+01   1.9199E-07   8.1468E-01   5.8974E+10
