f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
1.4012e-06,1.4993e-15,459120.0,0.00058034,0.014675,0.00082632,0.059438,0.4508,0.51582,8.1857,0.0078733,0.00071683,0.01023,0.018553,0.010906,0.0072255,930100000.0,0.022625,1784900.0,0.00020713,1.2047,0.059821,0.0051942,0.011268,0.0092782,0.010633,0.0095444,0.011863,0.019292,0.012968,0.008674,2.9964,0.0090157,1.7625e-13,4.2106,1058400000.0,0.010355,10.562722904021417,initialization
1.7079e-06,1.2136e-15,407520.0,0.00066758,0.01545,0.00078867,0.068653,0.51042,0.64195,10.166,0.0093203,0.00073478,0.010302,0.022679,0.013535,0.0058651,1017400000.0,0.020035,2241700.0,0.0002038,1.2368,0.06555,0.0046002,0.0099592,0.0112,0.0098587,0.0098104,0.0134,0.017153,0.010854,0.0084024,2.7521,0.0074441,1.95e-13,4.0732,1269700000.0,0.011125,10.405939193958185,LH pre-train 0
1.7342e-06,1.8672e-15,420370.0,0.00054276,0.012823,0.00096232,0.067933,0.4973,0.49802,7.3915,0.0095106,0.00075762,0.012357,0.016579,0.0090152,0.0074543,852300000.0,0.018085,1849600.0,0.00017449,1.4079,0.067435,0.0062375,0.011421,0.0085947,0.0093422,0.0084653,0.013671,0.017892,0.010734,0.0089549,2.449,0.0093856,2.0467e-13,5.1722,992110000.0,0.011651,14.51424311611433,LH pre-train 1
1.4692e-06,1.8063e-15,410270.0,0.00072907,0.013194,0.0010213,0.051044,0.55341,0.55764,6.9199,0.0085947,0.00068409,0.010228,0.019801,0.0089012,0.0068481,858070000.0,0.024347,1702000.0,0.00022149,1.4584,0.06155,0.0053765,0.011217,0.0092104,0.0088478,0.00988,0.010295,0.019301,0.01198,0.0084684,2.6402,0.0089431,1.4466e-13,4.2078,1214900000.0,0.0092784,18.253302979422664,LH pre-train 2
1.278e-06,1.3975e-15,464250.0,0.00064759,0.016129,0.00068609,0.072687,0.37522,0.41144,9.5474,0.006971,0.00071536,0.0082545,0.019358,0.011351,0.0062589,778780000.0,0.020551,1698000.0,0.00025545,1.2495,0.051515,0.0059804,0.010294,0.007789,0.0093638,0.0090756,0.010629,0.017021,0.012311,0.010131,2.9172,0.0082442,2.0474e-13,3.8921,1261100000.0,0.0091082,13.61795651457392,LH pre-train 3
1.2862e-06,1.536e-15,432250.0,0.00047112,0.012618,0.00076546,0.065309,0.52862,0.42436,9.7982,0.0085653,0.0006505,0.0081469,0.022899,0.009058,0.0057869,792010000.0,0.018177,1535100.0,0.00016801,1.3232,0.064367,0.0048697,0.011481,0.010106,0.0097854,0.0082329,0.014014,0.021372,0.011302,0.010728,2.578,0.0079692,1.6622e-13,3.4255,931760000.0,0.0087463,19.53499126697712,LH pre-train 4
1.2354e-06,1.2185e-15,446590.0,0.00067674,0.012678,0.00071708,0.054385,0.56439,0.41605,6.7602,0.0068266,0.000586,0.0083549,0.016476,0.0099721,0.0071427,996640000.0,0.023865,1698700.0,0.00023569,1.2724,0.054561,0.0056316,0.010207,0.0092588,0.0084518,0.0089379,0.012996,0.018477,0.013629,0.010141,3.7043,0.0084595,1.5258e-13,3.5626,1068800000.0,0.010681,13.187301027662372,LH pre-train 5
1.2935e-06,1.2991e-15,475680.0,0.00047951,0.016039,0.0010143,0.051404,0.47267,0.59301,10.093,0.0095011,0.00081854,0.012731,0.017778,0.010208,0.0082037,1118900000.0,0.019845,2105300.0,0.00016955,1.3031,0.057148,0.0042558,0.013471,0.0086585,0.01003,0.0091484,0.014485,0.023122,0.016217,0.0078128,2.7038,0.0072471,2.0181e-13,4.5959,873590000.0,0.0084334,12.751607980754445,LH pre-train 6
1.7074e-06,1.3275e-15,506880.0,0.00058534,0.012847,0.00082762,0.050159,0.39373,0.41232,8.5818,0.0085225,0.00072151,0.012842,0.017168,0.010416,0.006951,897580000.0,0.022247,1478200.0,0.00021547,1.1293,0.060577,0.0043055,0.013155,0.0078018,0.009211,0.011919,0.011307,0.022009,0.015937,0.010632,3.3084,0.0081319,1.4337e-13,4.2193,1011000000.0,0.012699,10.707032334467932,LH pre-train 7
1.2177e-06,1.4775e-15,539140.0,0.00061986,0.017918,0.00068309,0.05938,0.44767,0.43254,7.7679,0.0071645,0.00063641,0.011033,0.021445,0.012332,0.0067089,883820000.0,0.023282,2177800.0,0.00022091,1.4812,0.058834,0.0065353,0.010127,0.010846,0.0089627,0.01194,0.0094651,0.018585,0.010447,0.0070956,3.6883,0.0074243,2.0108e-13,4.85,1009400000.0,0.0084736,13.81402112263629,LH pre-train 8
1.2771e-06,1.6564e-15,423630.0,0.00059572,0.017843,0.0007167,0.054313,0.43069,0.64409,9.3924,0.0091293,0.00058226,0.0093504,0.01742,0.010306,0.0081907,1119800000.0,0.018247,1876200.0,0.00017555,1.0316,0.049254,0.0057734,0.010033,0.010608,0.0084771,0.011118,0.014633,0.018883,0.015106,0.0085644,2.577,0.010588,1.6818e-13,4.5441,915500000.0,0.0084436,11.239622462391274,LH pre-train 9
1.1354e-06,1.5129e-15,441350.0,0.00068774,0.016735,0.00076151,0.059953,0.36308,0.59595,9.185,0.0075125,0.00082348,0.009609,0.019462,0.0092852,0.0059572,938820000.0,0.020079,1637800.0,0.00024479,1.0915,0.059847,0.0057783,0.010565,0.0099504,0.0098228,0.010076,0.01128,0.019835,0.013854,0.0096939,2.442,0.0086368,1.4992e-13,3.6223,1062600000.0,0.0091697,12.045335518207128,LH pre-train 10
1.7475e-06,1.3041e-15,448970.0,0.00066668,0.015769,0.00077721,0.049723,0.50497,0.62805,7.055,0.006298,0.00078075,0.010279,0.019975,0.011422,0.0075945,905400000.0,0.024764,1557200.0,0.00021903,1.2252,0.069501,0.0052184,0.010889,0.010978,0.0091238,0.0093037,0.010027,0.01881,0.013107,0.0086253,3.0557,0.010687,1.7575e-13,4.516,1150400000.0,0.0088773,10.131388788470796,LH pre-train 11
1.2344e-06,1.4637e-15,470870.0,0.0004622,0.013004,0.00097142,0.056032,0.45027,0.62643,8.6884,0.0063589,0.00060156,0.012246,0.02006,0.012566,0.007534,763860000.0,0.019006,1888700.0,0.0002404,1.0643,0.072634,0.0053182,0.013238,0.0085774,0.011186,0.0089064,0.014578,0.017018,0.010316,0.0086878,3.0546,0.010257,2.1189e-13,4.114,995630000.0,0.0095826,10.357819369728064,LH pre-train 12
1.2976e-06,1.5064e-15,384730.0,0.00057034,0.012149,0.00082806,0.068319,0.54946,0.44422,6.7114,0.0086488,0.0006295,0.0089,0.018604,0.012322,0.0067854,803540000.0,0.023887,2066500.0,0.000227,1.1166,0.053847,0.0062768,0.013958,0.011138,0.0087773,0.009174,0.012939,0.016482,0.015772,0.0099804,3.4353,0.011066,1.9744e-13,3.6622,939750000.0,0.011307,12.333600621672066,LH pre-train 13
1.6156e-06,1.2362e-15,390170.0,0.00055258,0.018429,0.00097804,0.058565,0.46055,0.55884,8.3172,0.0065778,0.0006448,0.011711,0.017658,0.011514,0.0085339,981040000.0,0.023418,1798400.0,0.00021651,1.3039,0.072609,0.0065157,0.012199,0.0077536,0.01004,0.0097231,0.012167,0.021121,0.015403,0.0070847,2.5102,0.0078315,2.0898e-13,4.9731,1222500000.0,0.0087725,14.979119034060934,LH pre-train 14
1.6085e-06,1.548e-15,404400.0,0.00060595,0.017633,0.00096286,0.053092,0.37872,0.52305,9.6843,0.008885,0.00077317,0.011919,0.017675,0.01281,0.0083355,918780000.0,0.023988,1673700.0,0.00021003,1.0912,0.051602,0.0054272,0.011596,0.0081933,0.009708,0.011047,0.010262,0.017487,0.01422,0.0077314,3.3321,0.010707,2.0011e-13,5.1757,901020000.0,0.011845,13.331305938156556,LH pre-train 15
1.1435e-06,1.7721e-15,467360.0,0.00068409,0.015972,0.00098399,0.06083,0.37631,0.61783,9.3876,0.00896,0.00058237,0.011088,0.015251,0.0099712,0.0065172,1072800000.0,0.024205,1490000.0,0.00024464,1.4056,0.063143,0.0063778,0.0096802,0.011368,0.0090806,0.009193,0.010373,0.019196,0.012073,0.0091459,2.9021,0.008534,2.1427e-13,4.8449,990480000.0,0.012598,11.822032215688164,LH pre-train 16
