0.007523,-0.003129,-0.007366,0.003266,0.009666,-0.000430,0.007978,-0.002267,-0.004251,0.003055,-0.009335,-0.009317,-0.009691,-0.004279,-0.006559,-0.008095
0.009545,0.006999,0.006188,-0.002916,0.000639,-0.001579,0.002057,-0.008375,0.004827,-0.006417,0.001366,-0.004836,-0.003280,-0.001413,0.007476,0.003638
0.002036,-0.005827,0.004859,-0.001932,0.004457,0.009049,0.000929,-0.001527,-0.007964,-0.008815,0.007401,-0.007792,0.001216,-0.004212,-0.004554,0.003718
0.000389,-0.005185,-0.000111,0.008384,0.008999,0.004921,-0.006843,0.008220,-0.007421,-0.004257,0.006434,-0.004708,0.005023,-0.006095,-0.006395,0.003292
-0.004539,-0.005209,-0.008508,-0.004862,0.007132,0.005736,0.002266,-0.005029,0.007789,-0.009229,-0.005298,0.004534,-0.006650,-0.004753,0.008554,-0.002669
-0.002363,-0.006216,-0.003895,0.008470,-0.004673,-0.006041,-0.004333,-0.009299,0.006232,-0.000618,0.001076,-0.007449,0.003066,-0.002158,-0.002979,0.004102
0.007362,-0.001996,-0.006168,0.005524,0.003140,-0.009090,0.009072,0.001340,-0.008566,0.003354,0.009207,-0.005771,-0.005751,0.008696,-0.005675,-0.005060
0.008212,0.003044,-0.003421,-0.003963,-0.008550,0.004347,-0.003697,-0.006644,0.006259,-0.009387,0.003670,0.007378,-0.003012,0.003652,-0.004050,-0.004201
-0.008157,-0.009390,-0.006941,-0.001560,-0.007610,0.005404,0.005334,-0.008058,-0.005912,-0.003984,-0.007131,0.007785,-0.001484,0.009129,-0.000425,0.006818
0.004840,-0.000296,0.002344,0.000574,-0.001619,-0.004279,-0.005142,0.000972,-0.004846,-0.004941,-0.003240,-0.005431,-0.007364,-0.009776,-0.004419,0.008096
0.003849,-0.000709,-0.006682,-0.009628,-0.003060,0.001947,-0.001631,-0.008994,-0.008801,0.006512,-0.007130,0.003330,-0.008636,0.007194,0.004254,0.002904
0.006614,0.009785,0.002092,0.005855,0.000634,-0.005401,0.001140,-0.006947,0.003504,-0.003520,-0.003592,-0.005093,-0.001085,-0.003228,0.008302,-0.006047
0.002485,-0.006694,0.005578,-0.007231,0.001368,-0.003744,0.004646,-0.009677,0.002916,0.007037,0.007364,0.006073,0.009618,0.006925,-0.008711,-0.005834
0.008895,0.008192,-0.005343,-0.006699,-0.001048,-0.005172,-0.004660,0.000561,-0.002556,-0.001743,0.005722,0.007863,0.002997,-0.004059,0.002472,0.004680
-0.007666,-0.005006,0.000933,-0.007802,0.002143,-0.008277,0.007768,-0.008508,-0.002501,-0.006233,-0.003038,0.007979,-0.001044,0.002010,-0.008301,-0.001471
0.004941,0.007682,0.006653,0.009968,-0.002892,0.003687,0.004067,-0.002142,-0.004000,-0.004172,0.003488,0.004791,0.008504,-0.004819,-0.004430,0.008999
-0.006850,-0.001739,-0.002097,-0.001105,-0.009817,-0.006817,-0.005728,0.005979,0.004492,-0.004430,-0.007078,-0.000944,0.001224,-0.001423,-0.008969,0.007196
0.005325,0.001484,-0.006349,0.009243,-0.008325,0.005478,0.007641,0.002701,-0.001978,0.005705,0.005000,0.004860,0.009166,-0.008468,-0.002286,-0.000260
0.007636,0.005941,-0.002572,0.001516,-0.001651,-0.004928,-0.007531,0.008937,-0.005916,-0.000592,0.003503,0.007344,-0.006139,-0.001589,0.007972,-0.009852
-0.003766,-0.004293,0.003765,0.009649,0.006995,-0.006568,-0.002855,0.000375,0.003334,0.001669,0.004642,-0.001700,0.005648,-0.002823,-0.000435,-0.000568
0.008518,-0.006033,-0.009870,0.007540,0.002288,0.009659,-0.005479,0.009634,0.008121,0.003789,0.009744,-0.001077,0.000170,0.003547,-0.002264,-0.006121
0.008039,0.008609,0.000182,0.009501,0.002248,0.003447,-0.006770,-0.008383,-0.005199,0.004280,-0.005224,-0.004788,-0.006394,-0.007282,-0.007356,-0.008901
0.008942,0.011817,0.002860,0.012833,-0.003289,-0.007401,-0.009541,-0.007580,-0.001310,-0.009595,0.008123,0.000039,-0.008997,-0.009727,0.005506,-0.005663
0.012886,-0.006956,-0.006216,0.016443,-0.002209,-0.005748,-0.009026,0.007943,0.003278,-0.011019,-0.006294,-0.000969,-0.002069,-0.003795,-0.001847,0.008908
0.012547,0.009930,-0.005968,0.017612,-0.005766,-0.010092,-0.013262,-0.010730,-0.002365,0.003868,0.003107,-0.007394,-0.005045,0.004914,-0.007990,-0.008775
-0.006541,0.010771,-0.000566,0.007875,-0.000510,0.002254,-0.014194,-0.000919,-0.009983,0.007844,-0.002722,-0.009644,-0.012650,-0.014432,-0.007366,0.007854
0.010790,0.003740,-0.008945,0.005501,-0.009193,0.000426,-0.011970,-0.012489,-0.008488,-0.004323,-0.009585,-0.008002,0.009707,-0.012156,0.008354,-0.002761
0.007514,0.011535,0.009587,0.018957,0.008851,-0.001568,-0.013735,-0.009329,-0.002079,0.005636,-0.001657,0.008393,-0.009624,-0.014186,-0.006684,-0.010541
-0.001928,0.009673,-0.001499,-0.005418,0.003351,-0.003846,-0.019114,-0.008613,0.004633,0.007042,0.007939,0.011835,-0.004511,-0.002571,0.001839,-0.000156
