-0.075010,-0.029630,0.007464,-0.060218,-0.014398,0.038450,-0.045993,-0.043359,-0.021016,-0.021324,0.030709,0.035239,0.097079,-0.068938,0.010995,0.019619
-0.092218,-0.069013,0.024354,-0.077221,-0.015578,-0.065914,0.021121,0.087203,0.097073,-0.018456,-0.042478,0.034124,0.060322,0.045677,-0.016000,0.083332
-0.085924,0.041749,-0.096499,-0.072029,-0.019177,0.098926,0.086368,0.077878,-0.056590,-0.059451,-0.065404,-0.030538,0.079645,-0.068413,0.068945,0.077190
-0.034370,-0.070785,-0.070449,0.052609,-0.052838,0.018434,-0.004483,0.065434,0.019148,0.099475,0.095363,-0.047288,0.078363,-0.067939,-0.044638,-0.057214
0.029046,0.066047,-0.068017,0.017429,0.092195,-0.082273,-0.000003,-0.063501,-0.016644,0.037362,-0.091800,0.041028,0.089874,0.082526,-0.035840,0.001854
-0.045070,-0.012043,-0.051480,-0.014372,0.098737,0.065609,-0.022707,-0.017158,0.059824,0.090466,-0.063596,-0.045973,-0.069956,-0.060414,0.036519,-0.058383
0.060964,0.021151,0.087052,0.086328,-0.067516,0.056945,-0.025426,-0.009107,-0.064556,0.042938,0.098800,0.040181,-0.072825,0.031438,-0.054236,0.059243
0.075027,-0.041152,-0.006791,0.000576,-0.068946,0.063402,-0.088906,-0.019311,-0.098275,0.032080,0.039598,-0.050606,-0.022559,-0.055134,-0.051870,-0.076530
-0.004506,0.046365,0.055585,-0.077622,-0.053833,0.076327,0.023473,0.025730,-0.026340,0.082523,-0.068627,0.096739,0.034569,-0.038857,-0.077086,-0.082757
0.023618,0.047924,0.052165,-0.056161,-0.017583,0.048000,-0.090907,0.049943,0.098298,0.087599,-0.089896,0.080199,-0.099657,-0.041712,-0.069670,-0.030844
-0.081593,-0.028860,-0.024142,0.068136,-0.021187,-0.029446,-0.084308,-0.032203,0.046971,0.083618,-0.039532,-0.086641,0.008314,-0.011060,0.077517,0.095555
0.022075,0.066199,-0.095053,-0.034321,0.056155,-0.047872,-0.057746,-0.016349,-0.043160,-0.064881,-0.026204,-0.041291,-0.062149,-0.084127,0.054059,-0.048348
-0.066620,-0.037928,-0.002087,-0.020635,0.022600,0.088952,-0.061660,-0.090225,0.051391,0.067924,0.075355,-0.023022,-0.027992,0.055054,-0.085963,-0.088885
0.051364,-0.036233,-0.061447,-0.004657,-0.064294,0.037750,-0.042335,0.025464,-0.051474,0.004395,0.044428,0.049630,-0.074085,0.074747,0.033950,0.039559
0.023100,-0.039956,0.071073,-0.006033,-0.002418,-0.004608,0.094320,0.001967,-0.075861,0.066847,0.003514,0.080180,-0.004434,-0.011118,-0.024581,-0.018902
-0.064483,-0.077245,-0.015838,0.068870,0.089608,-0.060790,0.080994,-0.072020,-0.082817,-0.021508,0.084168,0.034968,-0.007995,-0.034773,-0.056600,-0.061542
-0.031760,0.053904,0.010464,-0.002803,0.057051,-0.018091,-0.071625,0.090500,-0.087434,-0.028861,-0.092916,-0.056418,0.083829,-0.077541,0.096524,0.039271
-0.041856,-0.097577,0.043806,-0.090958,-0.007604,-0.033218,0.073641,0.036299,-0.055774,0.015698,0.079473,0.066357,-0.032218,-0.043453,0.019517,0.082837
0.004624,0.085336,-0.057724,-0.093930,-0.081725,-0.082541,0.014009,0.047483,0.046846,-0.077831,-0.006086,0.052926,0.082420,-0.094283,-0.008383,-0.085211
-0.035663,0.019306,-0.003135,-0.036407,-0.062266,0.028034,-0.044444,-0.019848,0.054255,-0.025844,0.068480,0.038262,-0.031399,-0.053135,-0.091660,-0.035836
0.052082,0.022488,-0.066308,-0.088543,0.009245,0.018664,-0.080217,0.035349,0.022712,0.014446,-0.024719,0.062243,0.099547,0.030931,-0.020258,-0.090037
-0.056507,-0.024117,0.099599,0.052534,-0.099197,0.092867,0.037624,-0.054159,0.018720,-0.073446,-0.000993,-0.037186,-0.092801,-0.086836,-0.021421,-0.088775
-0.113097,-0.079711,0.193940,0.058377,-0.154112,0.169963,-0.053410,0.034695,0.060857,-0.097251,-0.028495,-0.039763,-0.106580,-0.101649,0.066060,-0.112181
-0.051606,-0.170874,0.293270,0.076992,-0.251449,0.263442,-0.105773,-0.017487,0.082152,-0.196126,-0.074382,-0.051007,-0.018195,-0.159518,0.092528,-0.113840
