Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,2.1,0.0
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,3.0,4.00759e-21
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,4.0,1.2409199999999995e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,5.0,1.87394e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,6.0,2.2728499999999997e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,7.0,2.5100499999999996e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,8.0,2.6440899999999998e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,9.0,2.7129599999999996e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,10.0,2.7403799999999996e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,12.0,2.72496e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,15.0,2.6248099999999998e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,17.0,2.54131e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,18.0,2.4984499999999998e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,19.0,2.4557199999999997e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,20.0,2.4134799999999997e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,30.0,2.0464e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,40.0,1.7781199999999998e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,50.0,1.5781099999999994e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,60.0,1.42334e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,70.0,1.2997099999999995e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,80.0,1.1983899999999999e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,90.0,1.11363e-20
63,EXCITATION,C3H8(v1) -> C2H4 CH4,2.1,e / C3H8(v1),E + C3H8(v1) -> E + C2H4 + CH4,100.0,1.0415099999999999e-20
