Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,14.01,0.0
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,15.0,5.47754e-22
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,16.0,1.1895499999999999e-21
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,17.0,1.8837499999999998e-21
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,18.0,2.60247e-21
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,19.0,3.3253199999999997e-21
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,20.0,4.03783e-21
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,30.0,9.542389999999999e-21
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,40.0,1.2306299999999998e-20
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,50.0,1.3550399999999998e-20
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,60.0,1.40261e-20
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,70.0,1.4105e-20
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,80.0,1.39743e-20
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,90.0,1.3732699999999998e-20
43,IONIZATION,CH4 -> H CH3^+,14.01,e / CH4,E + CH4 -> E + E + H + CH3^+,100.0,1.3434099999999998e-20
