         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39
   0.000000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   2.1586E+19   0.0000E+00   0.0000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   1.000000E-06   1.0000E+06   1.1407E+05   4.8252E+04   2.1147E+09   6.9477E+06   2.4516E-20   2.1586E+19   1.7567E+05   1.7840E+05   3.7523E-08   1.0000E+06   2.7452E-03   2.3211E-18   3.8077E-18   1.0242E-17   3.4994E-28   4.9751E+00   8.9801E+08   5.1680E-06   1.5076E-06   2.7684E-16   3.4619E-02   1.9531E-03   1.5768E-11   3.0610E-26   3.2131E-26   4.8598E-37   4.2113E-14   1.9736E-28   5.3708E-39   3.3986E-27   1.6190E-16   7.4793E-31   5.6765E-31   3.7811E-42   2.6454E-24   1.4867E-34   1.8023E+09   3.0129E+09
   2.000000E-06   1.0000E+06   3.8624E+07   2.5066E+06   3.2861E+10   7.6814E+07   3.1427E-18   2.1586E+19   3.2853E+05   3.6915E+05   1.2052E-06   1.0000E+06   6.7252E-01   3.1335E-16   4.8396E-16   1.5400E-15   3.7997E-24   1.6962E+03   4.7547E+10   2.3224E-04   6.5974E-05   2.6501E-13   9.8776E+01   1.0733E-01   2.3930E-06   4.4982E-21   5.0304E-21   1.1906E-30   1.5822E-10   5.9699E-25   3.2681E-34   6.6033E-22   5.0609E-12   2.1919E-26   1.7487E-26   2.6481E-36   2.0606E-17   1.6376E-26   9.5250E+10   8.0450E+10
   3.000000E-06   1.0000E+06   9.5264E+07   3.2238E+06   6.9870E+10   1.5992E+08   7.8802E-18   2.1586E+19   4.7477E+05   5.5841E+05   1.4930E-06   1.0000E+06   3.0725E+00   2.4505E-15   3.7467E-15   1.2132E-14   3.9094E-23   7.8860E+03   1.0725E+11   9.3524E-04   2.6480E-04   1.3008E-12   9.0462E+02   4.4343E-01   8.9856E-05   3.0250E-19   3.4146E-19   9.9076E-29   2.7617E-09   1.8544E-23   1.2617E-32   4.7063E-20   1.7536E-10   1.3570E-24   1.0914E-24   2.0587E-34   3.1423E-15   9.7131E-24   2.1486E+11   1.7722E+11
   4.000000E-06   1.0000E+06   1.5545E+08   3.3496E+06   1.0799E+11   2.4537E+08   1.2448E-17   2.1586E+19   6.1985E+05   7.4738E+05   1.5424E-06   1.0000E+06   7.4481E+00   8.7138E-15   1.3291E-14   4.3208E-14   1.4741E-22   1.9195E+04   1.6934E+11   2.1864E-03   6.1845E-04   3.2132E-12   3.4009E+03   1.0446E+00   8.0099E-04   3.9956E-18   4.5171E-18   1.3531E-27   1.5446E-08   1.5338E-22   1.0813E-31   6.2194E-19   1.5117E-09   1.7242E-23   1.3886E-23   2.7109E-33   6.6652E-14   4.7532E-22   3.3924E+11   2.7749E+11
   5.000000E-06   1.0000E+06   2.1661E+08   3.3707E+06   1.4641E+11   3.3145E+08   1.6899E-17   2.1586E+19   7.6462E+05   9.3626E+05   1.5507E-06   1.0000E+06   1.3843E+01   2.1562E-14   3.2862E-14   1.0697E-13   3.7204E-22   3.5709E+04   2.3206E+11   4.0014E-03   1.1314E-03   6.0128E-12   8.6214E+03   1.9177E+00   3.7456E-03   2.5000E-17   2.8273E-17   8.5326E-27   5.2135E-08   6.9104E-22   4.9171E-31   3.8616E-18   6.9461E-09   1.0569E-22   8.5149E-23   1.6758E-32   5.7601E-13   7.4722E-21   4.6490E+11   3.7870E+11
   6.000000E-06   1.0000E+06   2.7778E+08   3.3707E+06   1.8483E+11   4.1753E+08   2.1293E-17   2.1586E+19   9.0938E+05   1.1251E+06   1.5507E-06   1.0000E+06   2.2259E+01   4.3489E-14   6.6261E-14   2.1579E-13   7.5543E-22   5.7385E+04   2.9480E+11   6.3837E-03   1.8046E-03   9.6879E-12   1.7585E+04   3.0637E+00   1.2246E-02   1.0283E-16   1.1630E-16   3.5137E-26   1.3294E-07   2.2125E-21   1.5772E-30   1.5749E-17   2.2474E-08   4.2937E-22   3.4594E-22   6.8168E-32   3.0212E-12   6.2269E-20   5.9057E+11   4.7991E+11
   7.000000E-06   1.0000E+06   3.3896E+08   3.3707E+06   2.2326E+11   5.0361E+08   2.5687E-17   2.1586E+19   1.0541E+06   1.3140E+06   1.5507E-06   1.0000E+06   3.2712E+01   7.6982E-14   1.1728E-13   3.8200E-13   1.3411E-21   8.4224E+04   3.5753E+11   9.3333E-03   2.6382E-03   1.4238E-11   3.1304E+04   4.4827E+00   3.1969E-02   3.2411E-16   3.6656E-16   1.1077E-25   2.8414E-07   5.7001E-21   4.0655E-30   4.9282E-17   5.8271E-08   1.3423E-21   1.0815E-21   2.1317E-31   1.1574E-11   3.4796E-19   7.1625E+11   5.8113E+11
   8.000000E-06   1.0000E+06   4.0013E+08   3.3707E+06   2.6168E+11   5.8970E+08   3.0080E-17   2.1586E+19   1.1989E+06   1.5029E+06   1.5507E-06   9.9999E+05   4.5223E+01   1.2455E-13   1.8974E-13   6.1808E-13   2.1728E-21   1.1622E+05   4.2027E+11   1.2850E-02   3.6321E-03   1.9664E-11   5.0791E+04   6.1746E+00   7.1560E-02   8.5074E-16   9.6218E-16   2.9079E-25   5.3817E-07   1.2644E-20   9.0201E-30   1.2861E-16   1.2981E-07   3.5030E-21   2.8224E-21   5.5636E-31   3.5753E-11   1.4785E-18   8.4193E+11   6.8235E+11
   9.000000E-06   1.0000E+06   4.6130E+08   3.3707E+06   3.0010E+11   6.7578E+08   3.4474E-17   2.1586E+19   1.3437E+06   1.6918E+06   1.5507E-06   9.9999E+05   5.9817E+01   1.8874E-13   2.8750E-13   9.3661E-13   3.2951E-21   1.5339E+05   4.8301E+11   1.6934E-02   4.7864E-03   2.5964E-11   7.7056E+04   8.1394E+00   1.4328E-01   1.9550E-15   2.2111E-15   6.6826E-25   9.3368E-07   2.5152E-20   1.7944E-29   2.9419E-16   2.5897E-07   8.0155E-21   6.4581E-21   1.2731E-30   9.4503E-11   5.1468E-18   9.6761E+11   7.8357E+11
