         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39                                                                                                               40                                                                                                               41                                                                                                               42                                                                                                               43                                                                                                               44                                                                                                               45                                                                                                               46                                                                                                               47                                                                                                               48                                                                                                               49                                                                                                               50                                                                                                               51                                                                                                               52
   1.600000E-03   2.6103E+07   1.8834E+05   4.8079E+06   5.1671E-10   2.4007E+10   4.7783E+10   1.2923E-08   0.0000E+00   5.4770E-08   7.1117E-02   3.0863E-08   4.6289E-03   3.0106E+12   1.8331E+19   1.7984E+07   2.3910E-02   1.0584E+16   5.3377E+15   2.0720E+09   9.2672E+08   5.2721E+15   2.3874E+04   4.1333E+11   5.8473E+05   5.6020E+15   9.7520E+02   8.8921E+06   1.1496E+03   9.3394E-02   3.3152E-02   2.3991E+09   1.5820E-08   2.1307E+08   1.9699E+15   3.4359E+06   3.8634E+15   5.2106E+02   3.9006E-09   1.2045E+11   1.1382E+08   1.5694E+07   5.0082E-02   4.1108E-05   4.3979E+11   6.0010E+08   5.5700E+06   2.6101E+07   2.6550E+00   1.3909E+07   7.6187E+05   5.4460E+04   1.4235E-01
   1.700000E-03   2.5778E+07   2.1113E+05   5.4124E+06   5.6985E-10   2.3655E+10   4.8089E+10   1.3661E-08   0.0000E+00   6.0263E-08   7.4651E-02   3.3833E-08   5.2725E-03   2.9299E+12   1.8329E+19   1.7805E+07   2.5047E-02   1.1201E+16   5.7114E+15   2.1242E+09   9.6328E+08   5.5134E+15   2.6038E+04   4.5148E+11   6.6816E+05   5.8584E+15   9.8746E+02   9.0011E+06   1.1641E+03   1.0119E-01   3.4910E-02   2.6068E+09   1.7253E-08   2.2381E+08   2.0569E+15   3.8693E+06   3.9067E+15   5.2767E+02   4.1643E-09   1.2963E+11   1.1716E+08   1.7674E+07   5.2955E-02   4.6564E-05   4.8038E+11   6.1523E+08   6.2726E+06   2.5775E+07   2.6895E+00   1.5269E+07   8.7058E+05   5.8387E+04   1.5000E-01
   1.800000E-03   2.5479E+07   2.3531E+05   6.0468E+06   6.2446E-10   2.3334E+10   4.8478E+10   1.4419E-08   0.0000E+00   6.5939E-08   7.8132E-02   3.6901E-08   5.9635E-03   2.8582E+12   1.8328E+19   1.7636E+07   2.6163E-02   1.1817E+16   6.0867E+15   2.1745E+09   1.0004E+09   5.7518E+15   2.8255E+04   4.9078E+11   7.5750E+05   6.1117E+15   9.9899E+02   9.1178E+06   1.1777E+03   1.0911E-01   3.6650E-02   2.8192E+09   1.8741E-08   2.3440E+08   2.1427E+15   4.3293E+06   3.9433E+15   5.3389E+02   4.4367E-09   1.3897E+11   1.2063E+08   1.9775E+07   5.5812E-02   5.2360E-05   5.2220E+11   6.2980E+08   7.0183E+06   2.5477E+07   2.7220E+00   1.6695E+07   9.8698E+05   6.2381E+04   1.5757E-01
   1.900000E-03   2.5204E+07   2.6090E+05   6.7110E+06   6.8041E-10   2.3039E+10   4.8935E+10   1.5198E-08   0.0000E+00   7.1792E-08   8.1566E-02   4.0064E-08   6.7026E-03   2.7941E+12   1.8327E+19   1.7475E+07   2.7260E-02   1.2431E+16   6.4632E+15   2.2231E+09   1.0381E+09   5.9875E+15   3.0525E+04   5.3121E+11   8.5282E+05   6.3622E+15   1.0099E+03   9.2396E+06   1.1905E+03   1.1712E-01   3.8374E-02   3.0361E+09   2.0283E-08   2.4484E+08   2.2275E+15   4.8160E+06   3.9738E+15   5.3977E+02   4.7177E-09   1.4847E+11   1.2420E+08   2.1998E+07   5.8656E-02   5.8494E-05   5.6522E+11   6.4386E+08   7.8073E+06   2.5201E+07   2.7528E+00   1.8190E+07   1.1112E+06   6.6447E+04   1.6509E-01
   2.000000E-03   2.4948E+07   2.8794E+05   7.4048E+06   7.3757E-10   2.2766E+10   4.9450E+10   1.5996E-08   0.0000E+00   7.7820E-08   8.4958E-02   4.3320E-08   7.4908E-03   2.7363E+12   1.8325E+19   1.7322E+07   2.8340E-02   1.3043E+16   6.8407E+15   2.2701E+09   1.0765E+09   6.2207E+15   3.2852E+04   5.7276E+11   9.5419E+05   6.6100E+15   1.0202E+03   9.3660E+06   1.2027E+03   1.2523E-01   4.0083E-02   3.2576E+09   2.1880E-08   2.5512E+08   2.3113E+15   5.3297E+06   3.9991E+15   5.4534E+02   5.0073E-09   1.5812E+11   1.2787E+08   2.4345E+07   6.1488E-02   6.4964E-05   6.0943E+11   6.5747E+08   8.6401E+06   2.4945E+07   2.7820E+00   1.9759E+07   1.2433E+06   7.0590E+04   1.7254E-01
   2.100000E-03   2.4710E+07   3.1643E+05   8.1281E+06   7.9581E-10   2.2513E+10   5.0013E+10   1.6814E-08   0.0000E+00   8.4016E-08   8.8312E-02   4.6666E-08   8.3288E-03   2.6839E+12   1.8324E+19   1.7175E+07   2.9405E-02   1.3654E+16   7.2188E+15   2.3157E+09   1.1158E+09   6.4516E+15   3.5236E+04   6.1541E+11   1.0617E+06   6.8553E+15   1.0300E+03   9.4955E+06   1.2142E+03   1.3343E-01   4.1780E-02   3.4833E+09   2.3533E-08   2.6525E+08   2.3942E+15   5.8707E+06   4.0196E+15   5.5064E+02   5.3054E-09   1.6794E+11   1.3164E+08   2.6816E+07   6.4309E-02   7.1768E-05   6.5481E+11   6.7067E+08   9.5170E+06   2.4707E+07   2.8098E+00   2.1406E+07   1.3833E+06   7.4813E+04   1.7995E-01
   2.200000E-03   2.4497E+07   3.4643E+05   8.8812E+06   8.5553E-10   2.2309E+10   5.0667E+10   1.7671E-08   0.0000E+00   9.0418E-08   9.1635E-02   5.0132E-08   9.2183E-03   2.6393E+12   1.8323E+19   1.7061E+07   3.0468E-02   1.4264E+16   7.5975E+15   2.3600E+09   1.1561E+09   6.6804E+15   3.7684E+04   6.5916E+11   1.1754E+06   7.0985E+15   1.0398E+03   9.6376E+06   1.2261E+03   1.4181E-01   4.3494E-02   3.7132E+09   2.5262E-08   2.7529E+08   2.4764E+15   6.4393E+06   4.0362E+15   5.5601E+02   5.6188E-09   1.7792E+11   1.3563E+08   2.9413E+07   6.7145E-02   7.8963E-05   7.0136E+11   6.8352E+08   1.0439E+07   2.4494E+07   2.8421E+00   2.3138E+07   1.5315E+06   7.9123E+04   1.8740E-01
   2.300000E-03   2.4286E+07   3.7792E+05   9.6642E+06   9.1582E-10   2.2087E+10   5.1312E+10   1.8533E-08   0.0000E+00   9.6955E-08   9.4932E-02   5.3661E-08   1.0160E-02   2.5956E+12   1.8322E+19   1.6925E+07   3.1510E-02   1.4871E+16   7.9763E+15   2.4033E+09   1.1974E+09   6.9072E+15   4.0194E+04   7.0398E+11   1.2954E+06   7.3394E+15   1.0488E+03   9.7735E+06   1.2367E+03   1.5017E-01   4.5174E-02   3.9474E+09   2.7033E-08   2.8514E+08   2.5578E+15   7.0357E+06   4.0491E+15   5.6088E+02   5.9360E-09   1.8806E+11   1.3962E+08   3.2138E+07   6.9955E-02   8.6442E-05   7.4904E+11   6.9605E+08   1.1406E+07   2.4284E+07   2.8678E+00   2.4959E+07   1.6879E+06   8.3524E+04   1.9474E-01
   2.400000E-03   2.4088E+07   4.1094E+05   1.0477E+07   9.7693E-10   2.1879E+10   5.1983E+10   1.9410E-08   0.0000E+00   1.0365E-07   9.8203E-02   5.7275E-08   1.1153E-02   2.5549E+12   1.8321E+19   1.6793E+07   3.2541E-02   1.5477E+16   8.3551E+15   2.4455E+09   1.2397E+09   7.1320E+15   4.2768E+04   7.4984E+11   1.4217E+06   7.5784E+15   1.0574E+03   9.9085E+06   1.2469E+03   1.5860E-01   4.6844E-02   4.1853E+09   2.8861E-08   2.9483E+08   2.6385E+15   7.6602E+06   4.0586E+15   5.6555E+02   6.2610E-09   1.9836E+11   1.4367E+08   3.4990E+07   7.2759E-02   9.4250E-05   7.9784E+11   7.0826E+08   1.2418E+07   2.4085E+07   2.8925E+00   2.6872E+07   1.8525E+06   8.8015E+04   2.0204E-01
   2.500000E-03   2.3899E+07   4.4549E+05   1.1320E+07   1.0388E-09   2.1682E+10   5.2682E+10   2.0305E-08   0.0000E+00   1.1050E-07   1.0145E-01   6.0972E-08   1.2200E-02   2.5171E+12   1.8319E+19   1.6666E+07   3.3563E-02   1.6081E+16   8.7337E+15   2.4867E+09   1.2832E+09   7.3550E+15   4.5408E+04   7.9674E+11   1.5544E+06   7.8154E+15   1.0657E+03   1.0044E+07   1.2567E+03   1.6709E-01   4.8507E-02   4.4270E+09   3.0746E-08   3.0438E+08   2.7185E+15   8.3129E+06   4.0652E+15   5.7004E+02   6.5945E-09   2.0882E+11   1.4778E+08   3.7972E+07   7.5557E-02   1.0239E-04   8.4775E+11   7.2019E+08   1.3476E+07   2.3896E+07   2.9163E+00   2.8880E+07   2.0253E+06   9.2598E+04   2.0931E-01
   2.600000E-03   2.3721E+07   4.8159E+05   1.2194E+07   1.1013E-09   2.1496E+10   5.3404E+10   2.1217E-08   0.0000E+00   1.1751E-07   1.0467E-01   6.4749E-08   1.3301E-02   2.4820E+12   1.8318E+19   1.6543E+07   3.4575E-02   1.6682E+16   9.1119E+15   2.5269E+09   1.3278E+09   7.5764E+15   4.8116E+04   8.4466E+11   1.6935E+06   8.0505E+15   1.0737E+03   1.0179E+07   1.2661E+03   1.7564E-01   5.0164E-02   4.6722E+09   3.2690E-08   3.1378E+08   2.7979E+15   8.9942E+06   4.0691E+15   5.7438E+02   6.9365E-09   2.1943E+11   1.5196E+08   4.1084E+07   7.8351E-02   1.1085E-04   8.9874E+11   7.3186E+08   1.4581E+07   2.3718E+07   2.9393E+00   3.0987E+07   2.2066E+06   9.7275E+04   2.1656E-01
   2.700000E-03   2.3550E+07   5.1925E+05   1.3099E+07   1.1645E-09   2.1320E+10   5.4148E+10   2.2147E-08   0.0000E+00   1.2466E-07   1.0788E-01   6.8604E-08   1.4456E-02   2.4491E+12   1.8317E+19   1.6423E+07   3.5580E-02   1.7282E+16   9.4896E+15   2.5664E+09   1.3737E+09   7.7960E+15   5.0894E+04   8.9360E+11   1.8391E+06   8.2840E+15   1.0814E+03   1.0314E+07   1.2752E+03   1.8425E-01   5.1814E-02   4.9209E+09   3.4693E-08   3.2304E+08   2.8766E+15   9.7043E+06   4.0707E+15   5.7857E+02   7.2872E-09   2.3021E+11   1.5622E+08   4.4327E+07   8.1141E-02   1.1963E-04   9.5080E+11   7.4328E+08   1.5732E+07   2.3547E+07   2.9616E+00   3.3197E+07   2.3962E+06   1.0205E+05   2.2378E-01
   2.800000E-03   2.3387E+07   5.5848E+05   1.4035E+07   1.2282E-09   2.1152E+10   5.4910E+10   2.3095E-08   0.0000E+00   1.3195E-07   1.1107E-01   7.2537E-08   1.5667E-02   2.4183E+12   1.8316E+19   1.6307E+07   3.6578E-02   1.7879E+16   9.8667E+15   2.6050E+09   1.4209E+09   8.0141E+15   5.3745E+04   9.4352E+11   1.9912E+06   8.5157E+15   1.0889E+03   1.0448E+07   1.2841E+03   1.9290E-01   5.3459E-02   5.1727E+09   3.6756E-08   3.3216E+08   2.9548E+15   1.0443E+07   4.0702E+15   5.8264E+02   7.6465E-09   2.4115E+11   1.6054E+08   4.7703E+07   8.3928E-02   1.2874E-04   1.0039E+12   7.5447E+08   1.6930E+07   2.3384E+07   2.9833E+00   3.5514E+07   2.5944E+06   1.0692E+05   2.3098E-01
   2.900000E-03   2.3231E+07   5.9930E+05   1.5003E+07   1.2925E-09   2.0991E+10   5.5689E+10   2.4060E-08   0.0000E+00   1.3939E-07   1.1425E-01   7.6545E-08   1.6935E-02   2.3893E+12   1.8314E+19   1.6193E+07   3.7570E-02   1.8474E+16   1.0243E+16   2.6429E+09   1.4694E+09   8.2307E+15   5.6672E+04   9.9442E+11   2.1498E+06   8.7459E+15   1.0962E+03   1.0582E+07   1.2926E+03   2.0160E-01   5.5100E-02   5.4277E+09   3.8880E-08   3.4114E+08   3.0325E+15   1.1212E+07   4.0679E+15   5.8659E+02   8.0146E-09   2.5224E+11   1.6493E+08   5.1213E+07   8.6713E-02   1.3816E-04   1.0581E+12   7.6545E+08   1.8176E+07   2.3228E+07   3.0044E+00   3.7942E+07   2.8010E+06   1.1189E+05   2.3817E-01
