f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
1.0313e-06,5.346e-16,444950.0,0.00022271,0.0096718,0.0014397,0.036108,0.50143,1.1119,6.4686,0.00459,0.0016705,0.015509,0.003232,0.0070968,0.0049694,2016400000.0,0.013798,122040000000000.0,0.00012656,0.21702,0.080325,0.0036042,0.0089775,0.0025946,0.0095084,0.0029121,0.019435,0.017118,0.0085573,0.0036629,10.419,0.0092734,3.7139e-14,3.7693,1260000000.0,0.83312,0.4424423165947205,LH pre-train 10
1.09e-06,5.0535e-16,325310.0,0.00030479,0.01336,0.0012016,0.027345,0.55239,1.3554,5.12,0.004657,0.0019763,0.014513,0.0032214,0.007228,0.0055322,1992000000.0,0.013647,116230000000000.0,0.00010091,0.24951,0.075757,0.0030884,0.011967,0.0031706,0.014076,0.0026287,0.024403,0.020407,0.009393,0.0040804,8.7999,0.0061647,4.7186e-14,4.0933,1558700000.0,0.743,0.5683356244759274,LH pre-train 11
8.7052e-07,6.0741e-16,318010.0,0.00029993,0.0098362,0.0013398,0.028978,0.6644,1.0879,6.5138,0.00476,0.0015816,0.014528,0.0023926,0.0094116,0.0057922,1964200000.0,0.015137,130030000000000.0,0.00014729,0.19424,0.078655,0.0028948,0.011113,0.0034969,0.0096691,0.0026658,0.020838,0.018911,0.0086179,0.0044464,9.9189,0.0074664,3.5777e-14,4.5931,1260000000.0,0.55523,2.338381662919054,LH pre-train 12
1.1203e-06,5.4545e-16,332270.0,0.00024672,0.012754,0.0014961,0.031605,0.67025,1.1021,5.0075,0.0049403,0.0018808,0.013537,0.0025654,0.0099502,0.0046974,1464000000.0,0.012349,141550000000000.0,0.00014785,0.16729,0.082115,0.0030646,0.0075998,0.003805,0.010643,0.003277,0.021557,0.016556,0.0079565,0.0028859,9.6953,0.0074305,4.2948e-14,3.6505,1335000000.0,0.67578,0.6310033872135047,LH pre-train 13
1.0934e-06,7.5467e-16,394500.0,0.00028518,0.011624,0.0013322,0.035666,0.55244,1.2608,4.3816,0.0060672,0.0017329,0.013798,0.0029656,0.0075655,0.0049042,2232900000.0,0.010074,135520000000000.0,0.00013148,0.17528,0.084912,0.0029588,0.010488,0.0024992,0.010198,0.002514,0.019477,0.021668,0.008433,0.0035598,11.336,0.0070188,4.8703e-14,3.4991,1667900000.0,0.64691,1.0948837916578351,LH pre-train 14
9.5964e-07,6.8775e-16,338920.0,0.00021281,0.014504,0.0017198,0.027873,0.75101,1.0204,6.482,0.0041578,0.0015113,0.015827,0.0028442,0.0076246,0.005688,1819000000.0,0.012335,140350000000000.0,0.00014216,0.22757,0.057553,0.0040412,0.0089186,0.0027651,0.01205,0.0035904,0.024059,0.017769,0.009791,0.0029833,10.269,0.009426,4.133e-14,5.2771,1385700000.0,0.83488,2.250210026218161,LH pre-train 15
7.2397e-07,6.0085e-16,330750.0,0.00024035,0.012941,0.0013219,0.030214,0.49169,1.3037,5.6056,0.0048344,0.0014765,0.016591,0.0021391,0.010574,0.0048419,2227100000.0,0.014071,156570000000000.0,0.0001272,0.24502,0.082761,0.0033838,0.011094,0.0030751,0.010464,0.0037193,0.024748,0.016284,0.0087896,0.0039774,9.309,0.0063772,4.3906e-14,4.7732,1973400000.0,0.67259,6.750359419038001,LH pre-train 16
1.1141e-06,6.9517e-16,424900.0,0.00029606,0.014388,0.0016029,0.02853,0.64133,1.2319,6.2498,0.0056219,0.0018408,0.011126,0.0026174,0.010235,0.0047418,1537800000.0,0.015546,156360000000000.0,0.0001242,0.19964,0.076431,0.0028719,0.010256,0.0026611,0.013777,0.0030491,0.024101,0.02497,0.010044,0.0033817,10.568,0.0090825,5.2826e-14,4.7999,1462200000.0,0.67622,2.8511967735964525,LH pre-train 17
8.3204e-07,5.8003e-16,411400.0,0.00023944,0.013939,0.0013535,0.031441,0.60731,1.293,5.3602,0.005756,0.0019704,0.015258,0.0031092,0.0087693,0.0045577,1576000000.0,0.013956,105260000000000.0,0.00014485,0.16687,0.058225,0.0033045,0.0087215,0.0035027,0.010961,0.0024134,0.021873,0.022142,0.010652,0.0035194,9.8251,0.0064229,4.362e-14,5.2266,1698800000.0,0.60163,5.223435783341157,LH pre-train 18
8.0074e-07,5.6285e-16,421720.0,0.0002446,0.014255,0.0013243,0.025608,0.60316,1.4072,5.4262,0.0040618,0.0014964,0.016601,0.0025908,0.0095932,0.0047288,2176500000.0,0.013619,124300000000000.0,0.00011093,0.22161,0.080442,0.002918,0.0089198,0.0034093,0.010469,0.0029123,0.021869,0.016488,0.0086817,0.0029109,8.3366,0.006637,4.7151e-14,3.6837,1284000000.0,0.61883,0.625978474937717,LH pre-train 19
