exp,V,E,t,VF,VA,VB,CFLA,CALA,CFK,CBK,I
37,20,0.25,7.0,0.8999999999999999,1.0499999999999998,1.0499999999999998,0.0969672135485011,0.3617753738352166,0.0480094491367512,0.8568767638260038,0.7
38,20,0.25,0.0,1.0,1.0,2.0,0.966183205,0.00027589,1.88668,0.00893801,0.0
38,20,0.25,0.25,1.0122440104093904,0.9907421979239951,1.9967417110587764,0.9544322497212914,0.0003320975719198447,1.8581550565547433,0.01209820234119545,0.06015625000000001
38,20,0.25,0.5,1.0234906437659155,0.9826331942865972,1.9931506136599189,0.9435993450758539,0.00048198682390503605,1.8304363215558277,0.01607739877645819,0.11458333333333334
38,20,0.25,0.75,1.033537860946679,0.9763837721659505,1.9892621250638562,0.9338576173937463,0.0006974575602940593,1.8035630682322983,0.020722332874701235,0.16171875000000005
38,20,0.25,1.0,1.0421836228287842,0.9727047146401984,1.9851116625310168,0.9253801930050284,0.0009504095854254,1.7775745698131995,0.0258797382048376,0.2
38,20,0.25,1.25,1.049229785467481,0.9710415991051948,1.980401696659185,0.918507629022306,0.0012858269245108467,1.7538236414169237,0.03160028940823239,0.22887228260869566
38,20,0.25,1.5,1.0551913726730113,0.9699997151442249,1.9751526988925916,0.9127416812301339,0.0017793078553741545,1.7317720708283513,0.03820768700684609,0.2519927536231884
38,20,0.25,1.75,1.0609360969549682,0.9690294141165786,1.9698770877613343,0.9069972739664955,0.00244867356127176,1.7086225902762608,0.04595820339048479,0.274116847826087
38,20,0.25,2.0,1.0673316708229428,0.9675810473815462,1.9650872817955116,0.9001893315693744,0.0033117452254601,1.6815779319894302,0.0551081109489546,0.3
38,20,0.25,2.25,1.0755133536015857,0.9646341992538018,1.960437019560527,0.8917600326704114,0.0048946383169334836,1.6490805575876706,0.06635166445136358,0.3305969495091164
38,20,0.25,2.5,1.0854526254728898,0.9599687576799204,1.9554375803971045,0.8820784248980804,0.00762682204181259,1.611953708747355,0.08004410925066806,0.36356065918653574
38,20,0.25,2.75,1.0962715302324604,0.9542355294670435,1.950387693998324,0.8714497360856142,0.011381148189043412,1.5709712877821036,0.0959332036124465,0.39869389901823277
38,20,0.25,3.0,1.107092111675903,0.9480853214223122,1.9455860900572648,0.8601791940662453,0.01603046854757194,1.5269071970055368,0.11376670580227743,0.4357994389901823
38,20,0.25,3.25,1.1170364135988229,0.9421689403528678,1.9413314982670062,0.8485720266732063,0.021447634906344156,1.4805353387312752,0.13329237408573932,0.474680049088359
38,20,0.25,3.5,1.1252264797968257,0.9371371930658516,1.9379226483206278,0.83693346173973,0.027505499054306062,1.432629615272939,0.15425796672841063,0.5151384992987377
38,20,0.25,3.75,1.1307843540655167,0.933640886368405,1.9356582699112095,0.8255687270990489,0.034076912780403645,1.3839639289441483,0.17641124199586988,0.5569775596072931
38,20,0.25,4.0,1.1328320802005014,0.9323308270676692,1.93483709273183,0.8147830505843957,0.0410347278735829,1.3353121820585236,0.1994999581536955,0.6
38,20,0.25,4.25,1.1328320802005014,0.9323308270676692,1.93483709273183,0.8048337817476161,0.04965272079821587,1.2861305371628187,0.2253073372942869,0.6494959677419355
38,20,0.25,4.5,1.1328320802005014,0.9323308270676692,1.93483709273183,0.7952528186736718,0.06089677876607333,1.2347391089123656,0.25514738751365335,0.7051075268817205
