f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
0.00023676,1.5733e-10,9953400.0,0.36665,1.3426,55672000000.0,2.7314,10.778,10.604,2.6905,1.0816,0.084681,1.0144,1.4672,1.1316,0.79922,81219000000.0,2.0859,200430000.0,0.74556,130.77,0.90447,1.3116,0.99764,1.1401,0.85556,0.89617,1.0691,2.8939,1.1171,1.0183,150.19,0.60017,1.1187,170.75,152440000000.0,1.1026,12.683738581263867,LH pre-train 11
0.00014992,1.6673e-10,8449000.0,0.37576,1.6397,49504000000.0,2.5847,9.8374,11.59,3.0241,0.86893,0.097427,0.99999,1.3512,1.132,0.87965,69645000000.0,2.3312,210470000.0,0.81566,159.19,0.98022,1.0953,1.0562,0.9887,1.0761,0.61088,1.113,3.5862,1.0299,1.0327,141.18,0.65537,1.6463,152.51,116560000000.0,1.065,11.932552430095877,LH pre-train 12
0.00023453,1.3423e-10,8855000.0,0.43415,1.7035,40058000000.0,3.7789,11.393,11.301,3.1581,0.83597,0.082056,0.90279,1.0623,1.243,0.80366,85724000000.0,2.0041,168110000.0,0.7478,134.9,1.0208,1.336,1.3243,0.97173,1.2353,0.86148,1.4437,4.2804,1.0691,0.89026,145.63,0.68145,1.6667,190.69,98042000000.0,0.95259,19.2430314096508,LH pre-train 13
0.0001604,1.2282e-10,8540300.0,0.54149,1.502,50651000000.0,3.8935,9.3605,10.657,3.0845,1.0609,0.089047,0.85321,1.3149,1.2551,0.83624,86156000000.0,2.6112,171530000.0,0.82676,129.59,1.0679,1.1941,1.1238,1.2614,0.89838,0.62714,0.99405,4.5278,1.266,1.3177,147.16,0.82376,1.4786,162.3,144010000000.0,1.0368,26.77935144225016,LH pre-train 14
0.00022055,1.3789e-10,10720000.0,0.3631,1.5685,42616000000.0,2.7512,9.5961,8.2492,2.5043,0.80299,0.11942,0.98519,1.1287,0.81602,1.0091,100540000000.0,2.02,213140000.0,1.0283,172.62,0.7733,0.98877,0.99029,1.0592,1.1767,0.77416,1.0279,4.1129,1.1155,1.074,130.36,0.8351,1.6384,146.0,99344000000.0,0.97098,10.86062935763744,LH pre-train 15
0.00017623,1.6026e-10,11079000.0,0.37813,1.5069,40176000000.0,2.8044,8.3871,7.6925,2.321,0.83988,0.12114,1.1845,1.0539,0.81264,1.039,84444000000.0,2.5819,151950000.0,0.75867,180.19,1.0925,1.3153,1.1897,1.2456,1.296,0.60451,1.1318,3.0126,1.3362,1.1971,171.53,0.54887,1.257,205.39,105870000000.0,1.0233,26.395764683468887,LH pre-train 16
0.00017944,1.6068e-10,8180800.0,0.40085,1.4611,55078000000.0,3.7855,10.215,8.633,3.2511,1.0578,0.081607,0.84111,1.1219,1.2088,0.76373,91365000000.0,2.3972,148300000.0,0.71919,180.63,0.85398,0.87581,1.1491,0.9411,0.88173,0.76923,1.409,3.5756,1.4111,1.0719,150.45,0.75276,1.205,139.54,146270000000.0,0.99113,11.028039269182273,LH pre-train 17
0.00022488,1.4394e-10,10909000.0,0.40678,1.6312,48469000000.0,3.097,10.337,8.6455,3.2981,1.1198,0.12025,1.2626,1.1485,0.95738,0.80295,88226000000.0,2.6133,184660000.0,0.97664,137.51,0.75332,1.0718,1.3656,0.89117,0.91125,0.721,1.35,3.1702,1.1536,1.105,140.77,0.71444,1.1385,195.75,104770000000.0,1.2061,10.789091098972996,LH pre-train 18
0.00015626,1.8088e-10,8835200.0,0.50566,1.7483,45987000000.0,3.6478,10.038,9.0397,3.1206,0.83229,0.11894,1.0315,1.2227,0.98985,0.7769,68252000000.0,2.0126,151380000.0,0.94922,142.79,0.91834,1.0905,0.9241,1.0701,1.0384,0.77349,1.0284,3.1688,1.2103,1.2599,134.79,0.71336,1.2707,142.66,127550000000.0,0.9656,30.54988293505316,LH pre-train 19
0.0002210671757264,1.1795287637628934e-10,9461071.134548409,0.3756610694821959,1.376447057079902,53744439171.64085,3.772308706776024,11.427373812518336,10.417994606802528,2.224929727698948,1.0150999448325122,0.1193353900910993,0.9127882144644472,1.3677627985653862,1.0352805535187113,1.137308368528096,96204546647.20012,2.281103858742674,187619175.282926,0.9157006872507996,174.8242261184061,0.7324211748771919,1.008015273313022,1.0790057362191594,0.999927270910734,0.9361418982446356,0.7067662633216233,1.3454256083747496,3.898181214554874,1.564166963517908,0.8781914357120753,192.67489543296549,0.8136340600926829,1.3046143933219918,137.8919329668421,112212458198.9012,1.090993798998258,11.347056722203346,Bayesian_Opt 0
0.0001706855273736,1.5083017164351236e-10,8198939.13291215,0.4004905562391578,1.9060925984660304,55977283929.29085,2.7869009191217096,9.160957006336131,11.848801195850283,2.501889911009897,1.058601609164985,0.0981623734475484,0.8455700313190037,1.0696255062773878,0.817669043856267,0.9049166099280416,67903969091.37975,3.063539275374028,208529040.6575232,0.931148353792981,119.45229467502617,0.8810927334562959,1.2831001625594294,0.9321218407158316,0.9577672654994788,1.2076435595995123,0.8121390577924464,1.4942312091260914,4.113076640647559,1.478756269915108,1.0570942620598576,132.9586921154158,0.6127377243818206,1.4132851236845292,156.70140037397348,109969748337.48244,1.2551481934938262,10.232422742887683,Bayesian_Opt 1
