       Time_s           01           02           03           04           05
   0.0000E+00   1.6315E+02   3.4015E+02   0.0000E+00   0.0000E+00   0.0000E+00
   1.0000E-06   1.6315E+02   3.4015E+02   4.6532E+04   1.8734E-06   6.5979E-02
   2.0000E-06   1.1491E+03   3.4015E+02   9.3215E+04   9.9902E-06   2.4780E+00
   3.0000E-06   1.3206E+03   3.4015E+02   1.0104E+05   1.1036E-05   3.1460E+00
   4.0000E-06   1.3470E+03   3.4015E+02   1.0224E+05   1.1189E-05   3.2532E+00
   5.0000E-06   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   6.0000E-06   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   7.0000E-06   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   8.0000E-06   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   9.0000E-06   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   1.0000E-05   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   1.1000E-05   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   1.2000E-05   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   1.3000E-05   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   1.4000E-05   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   1.5000E-05   1.3517E+03   3.4015E+02   1.0243E+05   1.1218E-05   3.2730E+00
   1.6000E-05   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   1.7000E-05   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   1.8000E-05   1.3517E+03   3.4015E+02   1.0243E+05   1.1218E-05   3.2730E+00
   1.9000E-05   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   2.0000E-05   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   2.1000E-05   1.3517E+03   3.4015E+02   1.0243E+05   1.1218E-05   3.2730E+00
   2.2000E-05   1.3517E+03   3.4015E+02   1.0243E+05   1.1218E-05   3.2730E+00
   2.3000E-05   1.3517E+03   3.4015E+02   1.0243E+05   1.1218E-05   3.2730E+00
   2.4000E-05   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
   2.5000E-05   1.3517E+03   3.4015E+02   1.0243E+05   1.1218E-05   3.2730E+00
   2.6000E-05   1.3517E+03   3.4015E+02   1.0243E+05   1.1218E-05   3.2730E+00
   2.7000E-05   1.3517E+03   3.4015E+02   1.0243E+05   1.1218E-05   3.2730E+00
   2.8000E-05   1.3511E+03   3.4015E+02   1.0243E+05   1.1213E-05   3.2702E+00
