f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
1.225045246251725e-06,6.444742518778741e-16,323513.7576827153,0.0002431231615695,0.0108952680723662,0.0015590283055125,0.039297957268585,0.7310626145082648,1.2158454527720604,7.4489843844804815,0.0034443579269708,0.0013945423268558,0.0121758828312257,0.0030312818342687,0.0065093562037257,0.0047930945887657,1602262405.7236242,0.0152936491534402,125250886875354.05,0.0001041481473539,0.1826870129996151,0.0490960651021637,0.0036114751793222,0.0106713040811374,0.0030822121652317,0.0149460455395312,0.0028940068702378,0.0189876531186688,0.0134068248346124,0.0102156800918296,0.0029906007718104,11.666392870593924,0.0078856135642633,3.7918994407430624e-14,5.103557241800925,1718366620.3775382,0.5383672173464993,0.3370050427946197,Bayesian_Opt 2
9.047280132465368e-07,9.455565523217269e-16,358966.5667386469,0.0002778059088392,0.0093194266327718,0.0011073517760523,0.0359893822715949,1.0914648233080348,1.3216235714086315,5.130199351856231,0.004639796640844,0.0015305015435977,0.0134332240294505,0.0033734342242385,0.0069707283623426,0.0048297031014942,1859104528.1037989,0.0125078889143693,135278251728790.8,0.0001280438526741,0.1803770803171184,0.0560980294327652,0.0026894875148462,0.0093572647625716,0.0021627582524585,0.011020717601384,0.0036108850369049,0.0199360385444191,0.0138112150920335,0.0088689096248378,0.0024700469021087,13.029603682870896,0.0070949110847798,3.8342061333177093e-14,4.643161064406392,1574395922.0397067,0.5082582553579403,7.388820463039511,Bayesian_Opt 3
8.362131606023002e-07,6.381816988884936e-16,293975.6127877308,0.0002550364126918,0.0139601528960297,0.0010546604054296,0.0375042907105441,1.0202318754933823,1.317558869685486,6.665628693198759,0.0032746147439488,0.0011682848951797,0.0142648399366716,0.0034279250164061,0.0071266318508865,0.0044043248381674,1490877557.9727645,0.0171518479204742,110321284576998.2,9.894747660354076e-05,0.2474429504281061,0.0472215862442209,0.0033158923995687,0.0088142725183125,0.0021714852624306,0.0111462241751506,0.0029034700709428,0.0207356115156268,0.0173404145755971,0.0102684364729225,0.003434144668093,12.17676689339184,0.0107465857061127,5.283289711350586e-14,5.893322098566756,1777983274.0643442,0.6266660925206504,0.4838030488768638,Bayesian_Opt 4
8.266766963452134e-07,9.506193029127113e-16,300451.1065555289,0.0003451142733868,0.0115751367049484,0.0015630399684919,0.0359130115965904,1.0102011776275746,1.5322806046968644,5.472588327676244,0.0034184670766908,0.0015788756937339,0.014336785738723,0.0037747652881754,0.0095810161521807,0.0062015017919054,1799766496.5583413,0.0110636722929234,157814823623126.47,0.000117609208265,0.2485973223764111,0.0491084927097821,0.0026704935322743,0.008365980875361,0.0024265792648899,0.0102607488307776,0.0029978505921418,0.0140442348892429,0.0193004458780007,0.0096305067212089,0.0033569575848745,8.706465936249664,0.0095517110237873,3.80428603278793e-14,6.559369428637304,1549895914.26359,0.7498937502193945,3.681336576322879,Bayesian_Opt 5
8.419322744276351e-07,6.244869962514909e-16,287254.7425495503,0.0002953914776571,0.0129302563619573,0.0014714920181057,0.0499988109277656,0.7070147584502982,1.1885444791846294,5.115331125628295,0.0050522037691816,0.0017589777243101,0.0102594534936021,0.002600890562384,0.0088340897878935,0.0043696680941887,1509427135.6793177,0.0125892685862696,109284639436324.05,0.0001162652578554,0.2201645031076773,0.0711793296832073,0.0026587240507871,0.0082695240606251,0.0021969627671369,0.0147384490237621,0.0037885165975337,0.0148596000165778,0.0163243260813705,0.0103741663534247,0.0025700476052078,8.771078300891466,0.0078200003678359,3.924358703070221e-14,4.366517287587715,1816612977.523634,0.5169827820490215,0.3112181235988189,Bayesian_Opt 6
1.1610651366789585e-06,6.22015994135112e-16,301099.23196922854,0.0002267846811441,0.0092897853570263,0.0010514530043438,0.0348933503954163,0.7802113354739617,1.37826800448344,7.009207721585564,0.0050205398811751,0.0011843481133515,0.0137822784132374,0.0025566752094222,0.0073556934699179,0.0059910538009152,1498739175.262008,0.011501070763958,110338790155753.62,9.93559921896748e-05,0.2581998331273723,0.0497951164993661,0.0040481211591996,0.0121737958977629,0.0021681537264611,0.0133707435884907,0.0035445968096915,0.0208629306861144,0.0204843052471201,0.0112767067577336,0.0028509590732015,8.575850046992745,0.0073803250345382,4.2539576336026336e-14,4.198378234003529,1799900428.7819989,0.6399718960316989,1.9104238445993245,Bayesian_Opt 7
9.338782542914952e-07,7.612538300785212e-16,306762.9219834472,0.0002297680734454,0.0137639061055873,0.0014266055295464,0.0364427478554512,0.7421259105048444,1.4719578257726844,5.8203972176505365,0.0035566440784507,0.0014574871303216,0.0129473086723658,0.0032307906511181,0.0065342353913378,0.0057356752733678,1619000405.9699037,0.0159371295975551,162421433780320.5,0.0001335262096184,0.191972080467337,0.0647610085722049,0.0028794620924738,0.0099189400633509,0.0031963173169768,0.0157723614246124,0.0034436102515562,0.0145938100503155,0.0200264170007387,0.0098878603878149,0.0037005179477509,9.516370125812577,0.0075097867820724,4.045574862188035e-14,4.934564179430084,1254627590.9772034,0.5748404694002035,0.2392577101865089,Bayesian_Opt 8
1.078162106615654e-06,7.034190332697586e-16,328641.170174714,0.0002818711023237,0.0100369402206329,0.0013061285548156,0.0537735294510442,0.8788655799588545,1.3389018492141516,6.248712496489771,0.0034785399581653,0.0013151306952519,0.0101149776966854,0.0028051408737153,0.009156712976457,0.0047962340893796,1959320057.787426,0.0165670885518702,115335642707755.34,0.0001183668256518,0.2231994771040858,0.0692957119600103,0.0036260926981118,0.0098875392256557,0.0029612738213245,0.0131784151375888,0.0039483048546096,0.0165847148420747,0.0200288212632941,0.0074586323406527,0.0036466584894895,10.574102047535725,0.009468049590934,4.7405361619935656e-14,5.294932478534898,1237664077.943781,0.7987934711856082,1.3517594992339288,Bayesian_Opt 9
8.1190250568252e-07,8.579817516327859e-16,403448.73847674136,0.0002941362735474,0.0104872139372831,0.0013000755145733,0.046553474593604,0.9988190462915092,1.3890895141743715,6.043304359596539,0.0043812058750541,0.0014290159540166,0.0111986839614245,0.0033539171288876,0.0093563642607202,0.0054707940898013,1869732940.6884587,0.0131165730358365,117279617874486.94,0.0001479507564031,0.1819891349454981,0.0625111831021369,0.0033061188154752,0.0122922444293879,0.0029352422113985,0.0111691081290998,0.0044733240940932,0.0164849947406773,0.0169945392975507,0.0075946453578837,0.0035681868335717,11.463650090324387,0.0083018107234471,3.6822714203015366e-14,5.07761843407916,1623409902.248474,0.558912435065518,0.2480212168024302,Bayesian_Opt 10
1.2439053676199709e-06,8.169176519886834e-16,291995.7678020177,0.0003438035469009,0.0125383434223069,0.0010346024203435,0.0444528033563311,0.7397084129434911,1.67299220300173,5.609328000200444,0.0048360846148851,0.0012627927015955,0.0100000790356448,0.0039416821209145,0.0095312224786941,0.0058201488091133,1547589853.6941104,0.0112367212768675,151342133692682.53,0.0001045472013227,0.2071165926042411,0.0609804867116666,0.0038365198788937,0.0112681283206141,0.0028424257095493,0.0110403827807064,0.0030865150999085,0.0181572421496306,0.0158185015580047,0.0091151519208434,0.0034518696694075,11.184359523402737,0.0109487686959654,4.0082134502441766e-14,5.19808455333533,1573868482.5732107,0.6511940958082111,1.459842801548961,Bayesian_Opt 11
