f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
1.2906e-06,8.0151e-16,318820.0,0.00041778,0.010358,0.00076715,0.037592,0.89082,0.82053,7.7661,0.0050395,0.00060525,0.012775,0.0036203,0.010826,0.0038883,2267600000.0,0.011647,154330000000000.0,9.8922e-05,0.14902,0.053863,0.0042011,0.0081794,0.0026563,0.04254,0.0045234,0.018512,0.019367,0.0058256,0.0041966,9.6024,0.0094983,4.0089e-14,4.6009,954120000.0,0.53057,4.400338559538575,LH pre-train 10
1.3228e-06,9.3484e-16,327620.0,0.00047578,0.014343,0.00073714,0.035224,0.98873,0.90088,7.4708,0.0051732,0.00063824,0.014173,0.0044628,0.011158,0.0035445,2088100000.0,0.0088232,101750000000000.0,0.00010242,0.15808,0.050538,0.0042436,0.011879,0.0029779,0.042782,0.0044655,0.012872,0.021444,0.0072981,0.0054188,10.204,0.011275,4.0065e-14,4.8078,1320300000.0,0.64129,12.634119671001551,LH pre-train 11
1.8436e-06,9.6131e-16,350800.0,0.00040767,0.0096395,0.0010436,0.03236,0.78735,0.66285,8.6449,0.0041428,0.00083447,0.016629,0.004079,0.0082581,0.0046689,2172600000.0,0.011806,119140000000000.0,0.00010052,0.14292,0.037516,0.0037866,0.011244,0.0028956,0.032218,0.0048899,0.012925,0.022394,0.0061528,0.0054231,12.85,0.010478,4.5719e-14,5.2487,902970000.0,0.42134,5.654711543452017,LH pre-train 12
1.3498e-06,9.0932e-16,315780.0,0.00039958,0.01015,0.00081434,0.032327,1.0661,0.72681,6.8204,0.0044157,0.00070088,0.012249,0.003069,0.010959,0.0037487,2135300000.0,0.011232,115800000000000.0,8.8065e-05,0.17519,0.053949,0.0041676,0.0083547,0.0024963,0.038964,0.0058334,0.011763,0.019524,0.0058857,0.0050015,9.7946,0.0081787,4.879e-14,5.9359,1193400000.0,0.61639,3.549278890333764,LH pre-train 13
1.687e-06,1.1404e-15,456820.0,0.00036868,0.0096188,0.00085442,0.033001,0.99409,0.7161,7.1217,0.0046969,0.00060269,0.013953,0.0039307,0.012301,0.0038697,1955800000.0,0.013119,114550000000000.0,0.0001171,0.16315,0.0452,0.0043854,0.012233,0.0024122,0.032542,0.0039124,0.013042,0.016593,0.008124,0.0052897,10.748,0.012362,3.1622e-14,5.7758,1005500000.0,0.46756,4.159007117232286,LH pre-train 14
1.809e-06,8.7025e-16,467630.0,0.00046726,0.0093207,0.00092017,0.031569,0.88739,0.7414,6.8672,0.0058575,0.00086098,0.012278,0.0031742,0.010213,0.0035129,2639600000.0,0.010179,115250000000000.0,0.0001259,0.14108,0.038054,0.0046922,0.010346,0.002895,0.045289,0.0042151,0.013885,0.019919,0.0080539,0.0042836,10.04,0.010469,4.0064e-14,5.1667,1350300000.0,0.64589,6.196321906694126,LH pre-train 15
1.526e-06,8.1209e-16,304340.0,0.00041589,0.012405,0.0010766,0.031233,0.96621,0.96604,7.0192,0.0052055,0.00082058,0.016556,0.0031779,0.010388,0.0050255,2252000000.0,0.010739,111020000000000.0,0.00010141,0.20754,0.037211,0.0057149,0.011182,0.0034834,0.031516,0.0057865,0.014849,0.019021,0.0075942,0.0041002,9.6213,0.01025,4.766e-14,5.5699,1409800000.0,0.54547,6.602333194720691,LH pre-train 16
1.3762e-06,8.2374e-16,453970.0,0.00033599,0.010393,0.00099926,0.037463,0.95056,0.83127,6.725,0.0049816,0.00069516,0.018261,0.0034821,0.010738,0.0033364,2203000000.0,0.0094201,102000000000000.0,0.00012853,0.15182,0.043441,0.003942,0.010027,0.0036957,0.04612,0.0047385,0.016118,0.01508,0.0080685,0.0045421,10.254,0.0081782,3.5175e-14,4.5,954850000.0,0.53883,6.504938698558576,LH pre-train 17
1.7848e-06,8.8425e-16,402570.0,0.00047404,0.010176,0.0009371,0.032262,1.0869,0.88896,8.1865,0.0045125,0.00065282,0.01842,0.0041127,0.011531,0.00398,1876600000.0,0.010379,154310000000000.0,0.00010925,0.17297,0.052016,0.0054182,0.0090187,0.0024523,0.044992,0.0044184,0.017823,0.020555,0.0076777,0.00513,11.501,0.011043,4.5059e-14,5.1182,1261000000.0,0.43603,8.254345897147356,LH pre-train 18
1.4944e-06,8.8311e-16,405580.0,0.00033427,0.0097804,0.0011106,0.036527,0.98029,0.8579,7.1426,0.0051262,0.00075833,0.013603,0.0046339,0.011283,0.0041856,1854000000.0,0.012267,119080000000000.0,0.00013125,0.20151,0.054415,0.0040957,0.010163,0.0035739,0.029989,0.0041411,0.013184,0.022147,0.0077477,0.0037513,12.308,0.012339,3.6846e-14,5.8947,902500000.0,0.45855,4.135177734561852,LH pre-train 19
1.550857972232076e-06,1.1044265897508177e-15,361837.2638941969,0.0003215277432688,0.0121002469355103,0.0008771656768892,0.0295598251035975,1.078625713363356,0.702811115986444,8.59647831352632,0.0040482346151146,0.000811165181689,0.0136631410502013,0.004175725572801,0.0111573454038088,0.0050381669694936,2364722684.749956,0.0131087848624629,100735828963565.66,9.038379081137288e-05,0.1650330628775469,0.04683582958851,0.0041387497580961,0.009050345202345,0.0035039314983776,0.0336863710659642,0.004702338511929,0.0156124539970088,0.0149619064971205,0.0070494121253883,0.0039413789650143,9.679110456353827,0.009596089969373,4.4856573245586457e-14,6.13552924817792,921635621.4390268,0.5384027468890404,5.177699579151032,Bayesian_Opt 0
1.728715167291945e-06,9.098656597367892e-16,357573.33832847513,0.0004641784030302,0.0098154776987649,0.0010907353873448,0.0360465031488018,0.7934974445864732,0.9400091443894584,8.53698002114179,0.003974495116564,0.0006752698318291,0.0147718668900914,0.0034472970542846,0.0079078352359071,0.0043929690088571,2687148083.750941,0.0088833008574856,110173804710309.34,9.685380506021968e-05,0.1553900469234539,0.039925601064824,0.0043988478745321,0.0108994896081128,0.0030153965241976,0.034582524480455,0.0039866784418134,0.0123292062327849,0.0157134357944074,0.0062963733585441,0.0049381718457451,8.583494682828643,0.0090497001263051,3.814263684621777e-14,4.240825238525819,991305270.7188128,0.5193939126351617,3.9753577292708457,Bayesian_Opt 1
1.2489563376058557e-06,8.50834937612971e-16,396839.5471275251,0.0003951386697248,0.0146864559184118,0.000809243777832,0.0324016589885187,0.7226098555966998,0.6253191901909888,9.476038254619088,0.0039700155336559,0.0008772790760736,0.0116605354859323,0.003835482375672,0.008030895981332,0.0037672506329886,2296011303.6099987,0.0123301518769406,137009765571811.28,9.907706390873238e-05,0.2015053891421789,0.0534926141022832,0.0053345602570474,0.0083580094311795,0.0029791207628552,0.033300742653832,0.0039804427954011,0.0137888886280794,0.0206959474588887,0.0069806252993361,0.0054298382613673,10.019429796713354,0.0101835174530759,3.1551528367012605e-14,6.271715305414649,1409732241.077933,0.6114127885823095,18.952488662228145,Bayesian_Opt 2
1.4605676090359849e-06,1.0736816286292586e-15,463579.0357582585,0.0004916273655622,0.0101216437852074,0.0010364466109119,0.0341672880723666,0.7403930209693204,0.7252746310434726,9.445166794891945,0.0041862932883392,0.0007949388162012,0.0153921326671689,0.0038707469412176,0.0102829594365383,0.0034769053144033,2662321024.776493,0.0106145964690724,100104359640973.56,0.0001271165885491,0.1482210015807774,0.0392155881064096,0.004759696477239,0.0079392967417692,0.0034033230965847,0.0359504111906053,0.0049307886637915,0.0149620623889185,0.0179452200262679,0.0074164528246004,0.005054328458918,8.5631319886259,0.0094676528209952,3.979731032568277e-14,4.940728139362056,1008148053.6548167,0.4423075207422151,12.28336536552382,Bayesian_Opt 3
1.7567434984246285e-06,8.179254113014326e-16,368596.2155388108,0.0003835607271387,0.0102367058461953,0.0008953798412705,0.0436763485706973,0.8174713976466491,0.8171828152296022,6.263002880452974,0.0058516537802007,0.000743757797518,0.0130559920520683,0.0033202366976049,0.0085928775919377,0.0042470864735497,2448453742.825904,0.0112726364534837,130657797478417.22,8.754097868178163e-05,0.1622256214665529,0.0479660962634353,0.0055266023701489,0.0121613023403706,0.0035413125356561,0.0358152557296823,0.005214652615181,0.0186156108832839,0.0217037214017807,0.0070518885481708,0.0038043102601506,11.925252389148229,0.0123470002879204,4.7552478038903103e-14,4.326628289073963,1293159667.3800073,0.6051599727316003,12.218139126253227,Bayesian_Opt 4
1.7119848802069434e-06,1.1139682829785675e-15,414561.3347788851,0.0003456299247088,0.0098064215677085,0.0009187166025218,0.0307385723734877,0.8223715313768227,0.6280742292708295,9.29576292038334,0.0048999667713073,0.00084425663267,0.0147664207001164,0.0033828065426712,0.0085544675377661,0.0035211351988698,2692459876.86972,0.0105222742938028,138627316929191.62,9.024485184648696e-05,0.1880285142845509,0.0414108372918167,0.0038963769045971,0.0099119868044589,0.002654684610175,0.0394453668878329,0.0047296055821158,0.0159825812878343,0.019651963435231,0.0082738985120607,0.0055900790992956,9.200705830867054,0.0114109862476782,4.323147341209123e-14,5.339095633436904,926979447.1068796,0.522207763921115,3.630396260313441,Bayesian_Opt 5
1.2938521069172362e-06,8.35894455130607e-16,308373.3575518207,0.0004841723796688,0.0110321348255943,0.0007632456065356,0.0375055485020839,0.8088997722474737,0.7631383199009807,6.907215899361093,0.0057791446661288,0.0008654446149767,0.0179286559416135,0.0045783079701659,0.0101635483952051,0.0049661785402557,2433303953.203048,0.0136400363926393,145631675687533.9,8.854450687176996e-05,0.1395012984831961,0.0356810223893667,0.0040177899997644,0.0121923815661979,0.0036459916533526,0.0299164518053967,0.0054695233617333,0.0150836940875281,0.0177854183048061,0.007863963294718,0.0047785109570847,10.800147732864096,0.012617082482129,3.1667093809970203e-14,4.235901557774924,952868552.3721508,0.5952484967605144,7.57043619639837,Bayesian_Opt 6
1.482025925445814e-06,8.786519317559249e-16,303593.5250218264,0.0004964089858766,0.0138062897110404,0.0010462472572042,0.0381435505664926,0.7578784601467867,0.7685758501939768,6.674273629962509,0.0041638533992768,0.0007036609922227,0.0130405909990444,0.0047276943446294,0.0097387416261554,0.0045519003985144,2361023175.9705787,0.0086998223676035,118443248725934.16,0.0001026690722267,0.2074349398538738,0.0370432865054355,0.0049611839390307,0.0094181763509623,0.0037252138664277,0.033023235731409,0.0055199621314307,0.0150501100967794,0.0149839587958415,0.0070812858071671,0.0057454529623518,9.515642590381855,0.0083859919456576,4.9484224991561123e-14,4.5126252658666015,1132116200.5481498,0.5593557683670874,6.062783509905095,Bayesian_Opt 7
1.2519340476456676e-06,8.16831146629895e-16,431623.7911078334,0.0004381360301846,0.0135604585272719,0.0009799127686645,0.041394692913845,0.8374844110507467,0.9115155072201184,9.536430067021303,0.003809889964008,0.0009196762730326,0.0165661156308984,0.0035860327433965,0.0112504994191306,0.0036904143776566,1951166710.7564616,0.0119812590547155,99390539249969.84,0.0001336289959315,0.1661436731294873,0.0431111891385436,0.004918473269608,0.0122921146477023,0.0033105650584154,0.0398831986272781,0.0038625367401601,0.0159723635153481,0.0180134888472018,0.0084861574172444,0.0041396990578003,13.136960330957306,0.0126341310650536,3.2999219941987383e-14,6.000678782078956,1210328602.0679314,0.5678793804508393,20.40258973209352,Bayesian_Opt 8
1.4031984224711752e-06,8.982969445309048e-16,368188.1523289236,0.0004511056441676,0.0120550165434158,0.0011591797230869,0.038149046976207,0.8727130245608867,0.6546997759367059,8.937829439863142,0.0047724153111642,0.0006900641351696,0.0164747337239214,0.0031455737676966,0.0108893938107649,0.0047940748449566,2173099761.2349133,0.0132404576753832,145181912886324.6,0.0001060446636992,0.1673044686419586,0.0562738950118704,0.0059402646699225,0.0105399210895184,0.0030454783546836,0.0352682863640411,0.0039372669776206,0.018491435687418,0.021900737753217,0.0074659848852774,0.0054441139726241,9.324264866267626,0.0090469932405879,4.02458978152932e-14,4.31452557096326,1148071748.8819146,0.4623349284715444,3.486725669299505,Bayesian_Opt 9
1.9616474391806702e-06,8.387385580036114e-16,360722.24642044754,0.0004546344138832,0.0111407573325382,0.0011152999748554,0.0316670561003461,0.8898759796735147,0.935867997724418,8.593648856862101,0.0038119140008833,0.0008066944279478,0.013519339438156,0.0045840759176291,0.0123387363373023,0.0036588602869939,1874483433.386621,0.0117225976113273,147887507954861.25,0.0001149530806276,0.1413111213409855,0.0484408778187102,0.0056108095282017,0.0121033416890912,0.002551648705508,0.0428179256484619,0.0045762987756937,0.0128537026363324,0.0165289767687474,0.0077412087368977,0.0039394138916058,10.720817799526705,0.0116704752115759,4.3045448607895086e-14,5.062481959005187,1101899892.5519106,0.5735020489404065,5.427827775071042,Bayesian_Opt 10
1.8521034498723115e-06,1.0915750837057433e-15,397307.5853570839,0.000389747836617,0.0133904903107762,0.0009447968897909,0.0429615766897687,0.9117025743762704,0.7708926819842533,7.159993091764413,0.004364639363794,0.0005896466701962,0.0159913096223678,0.0040973327245601,0.0092469222613433,0.0033803389581102,2109235886.612,0.0089528273018616,138752711829722.52,9.766162054971766e-05,0.1605807111093886,0.0524208035555363,0.0038191419112692,0.0101546085542095,0.0024674179200557,0.0432380921384261,0.0055474776288627,0.0123701799483691,0.0148122417368994,0.0060911903698902,0.0048155576090402,10.151446691996416,0.0085864840765349,4.279066430589591e-14,6.447714738892399,1027154651.7174388,0.5372856990901239,8.158757845452687,Bayesian_Opt 11
1.954384650886668e-06,1.1331412552901368e-15,318395.9447638577,0.0003904920212537,0.0099007672035332,0.0008624569734982,0.0320760887512758,0.976043890079392,0.7418150166409572,6.153163603296546,0.0059321931258242,0.0007816362981458,0.0163760358607986,0.0033649636262627,0.0119341801138265,0.0042681735935462,2382134763.9724965,0.0086411465454217,132921522049697.05,0.0001309766569096,0.1930981145478463,0.049319829004428,0.0056745696447724,0.0113213127366506,0.0026613613630096,0.041336317458075,0.0039665981585244,0.015113349987149,0.0204255553806788,0.0068291279366337,0.0045408122926316,10.642248689485577,0.0082096007905389,3.200883765178228e-14,4.941858378433699,1024047056.086027,0.4544939606395998,11.299022118976003,Bayesian_Opt 12
1.7845803718125366e-06,7.654669404125164e-16,343651.71043398447,0.0003771844204009,0.0111430130762651,0.0008085725393735,0.0368308331381084,0.9157546774073124,0.8670711630206067,7.336400979608226,0.0054428068060337,0.0006428655295534,0.0176337606385535,0.0038170637540061,0.0118497126426343,0.0049179178975618,2164400177.1954603,0.0108364819128112,137164647972083.31,0.0001271071062363,0.1842655396773776,0.039288101399702,0.0038600558947695,0.008499979175512,0.0026092476275297,0.0465063617886411,0.0052632001325171,0.0126056962615403,0.0228069788655787,0.0061052269234446,0.0053948067375668,10.33360231484615,0.0115219371435558,4.888622459981424e-14,5.716523828308927,998255150.6431444,0.4215511868801694,2.1395979946055013,Bayesian_Opt 13
1.4998969831377517e-06,1.0319176415081102e-15,352106.6270682898,0.0004091723920028,0.0109451390008362,0.0010426807024904,0.0327316764715113,0.9177312817770452,0.6306508477139193,8.477139875839283,0.0043124113974742,0.0006915573633443,0.0127097824027576,0.0044718492093115,0.0115562586349701,0.0038946172215763,2292468065.752516,0.0100323889384738,129798913524717.94,0.0001087657982042,0.1790753221781924,0.0394510240068452,0.0045377645035198,0.0097492243468405,0.0035453039314889,0.0319667113573981,0.0051033133801459,0.0141687625974263,0.0145070571938244,0.0088249304770778,0.0057739829272902,9.279153992467956,0.0104452870647802,3.3806087205113195e-14,5.900481315925175,1087496787.5842829,0.5634805308559655,11.620720001676094,Bayesian_Opt 14
