f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
1.3686213289680195e-06,8.84951886051049e-16,285153.07766775833,0.000323454423294,0.0114737951845452,0.0008476054869656,0.0316254599926,0.6301289314416318,1.467579440621781,7.005088280052077,0.0035285918995385,0.0014457468535214,0.0170676109870308,0.0032367785195338,0.0123386606097078,0.0036432742160888,2406632684.5417027,0.0135792614724146,110500127648857.72,8.89207359616607e-05,0.2104340288943639,0.0612750578177472,0.0042210840694551,0.0111138379605491,0.0024259853590897,0.0168828682938819,0.0050205408499776,0.012666960376546,0.0160397329855938,0.0083439999413351,0.0037174585990962,12.39307056784954,0.008803190209383,3.6138823065845054e-14,5.216529704792954,1132125288.0909042,0.8543747171245442,145.22711839316912,Bayesian_Opt 9
1.353829529625248e-06,8.828823306418013e-16,288523.0349710181,0.0003238164075761,0.0114743226139596,0.0008432360162994,0.0318625424729104,0.6151270312075359,1.4590134150023728,7.1404039344965895,0.0034306315768608,0.0014428774409112,0.0172560450508314,0.0032188794358979,0.0126111603067175,0.003611169792075,2382861331.7666693,0.0135973193563903,111465008448318.56,9.055768301320656e-05,0.2103089682408061,0.062546083097065,0.0042269398889931,0.0110528847396512,0.0024172678256714,0.017085782487103,0.0050177566536164,0.0126422553116402,0.0158450303753275,0.0083406260402604,0.0036578961548419,12.524568443749605,0.008823921821794,3.658325460540807e-14,5.216188950072345,1133613546.4701436,0.8545942720594135,131.83989096205164,Bayesian_Opt 10
1.337614222048037e-06,8.817461962011229e-16,293645.24112593225,0.0003242154950055,0.011503605268395,0.0008513682202833,0.0318045796803914,0.6122801006125234,1.4484492747370286,7.119285047192703,0.0034100661490555,0.0014424199545163,0.0169489547521133,0.0032483389084152,0.0127060196171731,0.0035543671257992,2366945370.471707,0.0136117420190499,112098155000646.34,9.252050554416572e-05,0.2101790419000027,0.0614807832102063,0.004220471544113,0.0110760142456196,0.0024402206259532,0.0170132401173479,0.0050158977728972,0.0127118694556267,0.0156912049464517,0.0083376751180673,0.0035900242369951,12.31646845893038,0.0088109621224663,3.714122782435739e-14,5.216710381225053,1134502958.7413027,0.8489545820267287,128.9323906609501,Bayesian_Opt 11
1.333860385885339e-06,8.83434271301103e-16,288570.83505332057,0.0003241309530346,0.0115241032642461,0.0008486006027412,0.0317100128865076,0.62982743779659,1.443260655755796,7.121996011425321,0.003353652535406,0.0014391861150272,0.0170295658423531,0.0032259532449502,0.0130519631193299,0.0034950369887427,2387100936.948896,0.0135884149236911,112325664644151.28,9.288068776352708e-05,0.2101292220331062,0.0628689233720076,0.0042113618915501,0.0110317302650967,0.0024082397550215,0.0171005044669524,0.004972374446186,0.0126480413618764,0.0157694437400826,0.0083387193579417,0.0036182651292271,12.274217634407393,0.0088345425456203,3.748834010670847e-14,5.215220766578522,1129620303.3956137,0.8405620054570552,130.83224216452717,Bayesian_Opt 12
1.3255224342119998e-06,8.822647602277958e-16,291710.5711541848,0.0003251795421833,0.0115825669893342,0.0008506843619254,0.0314702088846804,0.6036689016067669,1.4452090547735827,7.1397854565925964,0.0033028881606804,0.0014369734530476,0.0169824904324909,0.0032839015064969,0.0123651050396323,0.0034917023619257,2355364450.861932,0.0136140131176623,112167633016767.44,9.416566387591528e-05,0.2099006731842908,0.0609138413518658,0.0042232884779274,0.0111190638915562,0.0024042462299168,0.0173122360542923,0.0050328769323851,0.0127578174367693,0.0155117464359202,0.0083389251660571,0.003661507683686,12.12886532638238,0.0088537451381107,3.725699594860344e-14,5.217581692687435,1129886328.5123124,0.8339187635380555,125.25262323864052,Bayesian_Opt 13
1.3276216404837964e-06,8.84734311717833e-16,295621.03054440656,0.0003264808566369,0.0117106008384345,0.000847103683054,0.0317687750208265,0.6037698534962177,1.4358836724601325,7.245550719550653,0.0033140746399097,0.0014436950937683,0.0172069139830105,0.0032447639048719,0.0121201586332285,0.0035329217644864,2325289566.491098,0.0136029793410238,111598843717757.5,9.294643649864924e-05,0.2095940703697955,0.0607657477509716,0.0042147269139753,0.0111253576603828,0.0023787658381906,0.0171695017258488,0.0050833751180416,0.0127696964737985,0.0156653351351593,0.0083339088823,0.0035975935610898,12.144093001085288,0.0088802689452491,3.7107626803670384e-14,5.218803897060663,1132012723.0817297,0.8461278997255253,127.41247819603755,Bayesian_Opt 14
1.3246549491130865e-06,8.80230457404094e-16,291514.2227539187,0.0003264526537611,0.0116765014687664,0.0008440537290479,0.0312233895562019,0.5873934711503292,1.4365204434011107,7.182841024578632,0.0032939827542784,0.0014323230655036,0.0172288102053284,0.0033052551724113,0.0123170384482085,0.0033957993105508,2356026600.526552,0.0136196688034055,112264699778373.34,9.289545246899092e-05,0.2092482623561371,0.0596112380102544,0.0042162652288553,0.0111566509409274,0.0023911703048949,0.0176045083504896,0.0050335410892646,0.0127743441635986,0.0153112913047062,0.0083389027703416,0.0035971075076382,12.240197613065687,0.0088192845385393,3.7008670925765896e-14,5.215834656452596,1123670027.4685187,0.8540687441648063,119.72443145980849,Bayesian_Opt 15
1.341823275915758e-06,8.772477048328485e-16,288567.5238509808,0.0003277341947351,0.0117723147390203,0.0008518750354101,0.0308902074351287,0.5692230488044756,1.440716234212189,7.224035429246766,0.0031782784236377,0.0014367107180814,0.0169228792745097,0.003278901699513,0.0126328961769306,0.0033153985624105,2325065526.0391216,0.0136155361829666,111418218002026.56,9.24613066896021e-05,0.2092841149868148,0.0596326447545377,0.004206058112287,0.0111964333462568,0.0023739610293502,0.0179952532799101,0.0050188783734207,0.0127375612850482,0.0155570820311805,0.008343181912358,0.0036578419310573,12.147380937446195,0.0088598122970626,3.673275169648621e-14,5.214820901807339,1129898183.019543,0.8338364903056132,110.81026652044912,Bayesian_Opt 16
1.3227567067347798e-06,8.739570655557032e-16,294008.40460471704,0.0003272810079959,0.0116270435625831,0.0008530183796626,0.0314498284182028,0.5487201680374194,1.4492797689219614,7.216740542867234,0.0031253738733638,0.0014393701436356,0.0168003813101609,0.0033256179899028,0.0123434121616023,0.0032764358146267,2323051687.6521506,0.0136432098293519,111745975892996.05,9.276456180752396e-05,0.2085640583247205,0.0600892455931094,0.0042070811833337,0.0111420564271433,0.0023523928670933,0.0180005047799201,0.0050611439959026,0.0126861057993367,0.0157834140873489,0.0083480101332982,0.003692074827729,11.977106094161352,0.0088657878023512,3.720372549624472e-14,5.214439220852081,1123620394.56154,0.8498903331557511,107.94790895406548,Bayesian_Opt 17
1.3454040674476202e-06,8.728028978049137e-16,294265.794508298,0.0003280117108955,0.0115285300292552,0.000846295406534,0.0317484146480789,0.5573333754682681,1.4424851804018557,7.195825022882241,0.0031395329565451,0.0014445936746834,0.0166870315111668,0.0032997312459623,0.0121897607532884,0.00329924121275,2311092852.027093,0.0136197517183912,112714755007938.84,9.129618333568256e-05,0.2075475884625107,0.0609165217137465,0.0042064458763467,0.0111088196974925,0.0023880174224761,0.0181618360540677,0.0051045788372138,0.0127023036759828,0.0159105958736546,0.0083450633199978,0.0037496016879044,11.911885742109792,0.0088711168679602,3.761059403895011e-14,5.216099035677593,1124034956.878893,0.8447681667329514,110.26145749759088,Bayesian_Opt 18
