         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39
   0.000000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   2.1586E+19   0.0000E+00   0.0000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   1.000000E-06   1.0000E+06   8.0638E+04   3.9495E+04   1.0997E+09   1.1768E+07   5.1798E-20   2.1586E+19   1.4541E+05   1.4766E+05   3.5393E-08   1.0000E+06   2.6570E-03   1.8603E-18   3.0519E-18   8.2078E-18   4.4004E-28   4.1194E+00   6.5354E+08   3.1137E-06   9.0835E-07   2.6223E-16   1.2717E-02   2.3456E-17   5.8632E-12   1.1162E-26   1.1716E-26   2.7865E-37   7.1400E-22   2.9269E-36   1.2525E-46   9.3162E-35   5.1072E-17   2.2614E-31   1.7163E-31   1.7963E-42   2.7937E-25   1.1891E-35   1.3180E+09   1.7534E+09
   2.000000E-06   1.0000E+06   2.7349E+07   2.0547E+06   1.7097E+10   1.3831E+08   7.0621E-18   2.1586E+19   2.7202E+05   3.0557E+05   1.1383E-06   1.0000E+06   6.5184E-01   2.5167E-16   3.8875E-16   1.2367E-15   4.7953E-24   1.4067E+03   3.4654E+10   1.4016E-04   3.9818E-05   2.5155E-13   3.6257E+01   1.7629E-15   8.1341E-07   1.2739E-21   1.4244E-21   5.3042E-31   2.8456E-18   8.8994E-33   7.6633E-42   1.6699E-29   1.5842E-12   5.7073E-27   4.5527E-27   1.0845E-36   1.5079E-18   7.5863E-28   6.9503E+10   5.1780E+10
   3.000000E-06   1.0000E+06   6.6828E+07   2.6422E+06   3.6193E+10   2.8766E+08   1.7685E-17   2.1586E+19   3.9343E+05   4.6232E+05   1.4098E-06   1.0000E+06   2.9519E+00   1.9547E-15   2.9899E-15   9.6755E-15   4.8719E-23   6.4791E+03   7.7707E+10   5.6158E-04   1.5903E-04   1.2213E-12   3.2758E+02   1.0123E-14   2.9867E-05   8.3516E-20   9.4254E-20   4.2973E-29   4.9105E-17   2.7327E-31   2.9186E-40   1.1654E-27   5.4014E-11   3.4702E-25   2.7906E-25   8.2679E-35   2.2233E-16   4.3258E-25   1.5584E+11   1.1397E+11
   4.000000E-06   1.0000E+06   1.0942E+08   2.7448E+06   5.6021E+10   4.4238E+08   2.7996E-17   2.1586E+19   5.1362E+05   6.1877E+05   1.4563E-06   1.0000E+06   7.1720E+00   6.9493E-15   1.0602E-14   3.4454E-14   1.8437E-22   1.5812E+04   1.2294E+11   1.3133E-03   3.7152E-04   3.0275E-12   1.2354E+03   3.0476E-14   2.6705E-04   1.1022E-18   1.2459E-18   5.8686E-28   2.7585E-16   2.2648E-30   2.5100E-39   1.5474E-26   4.6723E-10   4.4086E-24   3.5502E-24   1.0896E-33   4.7271E-15   2.1073E-23   2.4655E+11   1.7908E+11
   5.000000E-06   1.0000E+06   1.5270E+08   2.7621E+06   7.6003E+10   5.9822E+08   3.8050E-17   2.1586E+19   6.3355E+05   7.7516E+05   1.4642E-06   1.0000E+06   1.3347E+01   1.7212E-14   2.6237E-14   8.5379E-14   4.6612E-22   2.9458E+04   1.6864E+11   2.4052E-03   6.8012E-04   5.6749E-12   3.1387E+03   6.9137E-14   1.2528E-03   6.9148E-18   7.8188E-18   3.7108E-27   9.3383E-16   1.0232E-29   1.1447E-38   9.6464E-26   2.1542E-09   2.7103E-23   2.1832E-23   6.7556E-33   4.1029E-14   3.3269E-22   3.3819E+11   2.4480E+11
   6.000000E-06   1.0000E+06   1.9599E+08   2.7621E+06   9.5988E+10   7.5409E+08   4.7974E-17   2.1586E+19   7.5348E+05   9.3154E+05   1.4642E-06   1.0000E+06   2.1478E+01   3.4743E-14   5.2945E-14   1.7237E-13   9.4752E-22   4.7383E+04   2.1435E+11   3.8394E-03   1.0855E-03   9.1530E-12   6.4113E+03   1.3441E-13   4.1054E-03   2.8513E-17   3.2242E-17   1.5320E-26   2.3859E-15   3.2831E-29   3.6799E-38   3.9456E-25   6.9869E-09   1.1040E-22   8.8933E-23   2.7554E-32   2.1593E-13   2.7853E-21   4.2985E+11   3.1054E+11
   7.000000E-06   1.0000E+06   2.3928E+08   2.7621E+06   1.1597E+11   9.0996E+08   5.7898E-17   2.1586E+19   8.7341E+05   1.0879E+06   1.4642E-06   1.0000E+06   3.1579E+01   6.1537E-14   9.3766E-14   3.0533E-13   1.6833E-21   6.9588E+04   2.6006E+11   5.6160E-03   1.5876E-03   1.3461E-11   1.1424E+04   2.3816E-13   1.0735E-02   9.0036E-17   1.0181E-16   4.8388E-26   5.1060E-15   8.4714E-29   9.5003E-38   1.2372E-24   1.8146E-08   3.4580E-22   2.7857E-22   8.6333E-32   8.2946E-13   1.5648E-20   5.2151E+11   3.7627E+11
   8.000000E-06   1.0000E+06   2.8257E+08   2.7621E+06   1.3596E+11   1.0658E+09   6.7822E-17   2.1586E+19   9.9334E+05   1.2443E+06   1.4642E-06   1.0000E+06   4.3670E+01   9.9607E-14   1.5177E-13   4.9425E-13   2.7287E-21   9.6071E+04   3.0577E+11   7.7349E-03   2.1864E-03   1.8600E-11   1.8549E+04   3.9795E-13   2.4057E-02   2.3667E-16   2.6764E-16   1.2721E-25   9.6804E-15   1.8814E-28   2.1103E-37   3.2337E-24   4.0474E-08   9.0382E-22   7.2811E-22   2.2567E-31   2.5669E-12   6.6564E-20   6.1317E+11   4.4201E+11
   9.000000E-06   1.0000E+06   3.2586E+08   2.7621E+06   1.5594E+11   1.2217E+09   7.7747E-17   2.1586E+19   1.1133E+06   1.4007E+06   1.4642E-06   1.0000E+06   5.7774E+01   1.5099E-13   2.3004E-13   7.4920E-13   4.1396E-21   1.2683E+05   3.5148E+11   1.0196E-02   2.8820E-03   2.4569E-11   2.8157E+04   6.3961E-13   4.8208E-02   5.4437E-16   6.1559E-16   2.9259E-25   1.6807E-14   3.7456E-28   4.2016E-37   7.4039E-24   8.0821E-08   2.0701E-21   1.6677E-21   5.1688E-31   6.7901E-12   2.3158E-19   7.0483E+11   5.0775E+11
   1.000000E-05   1.0000E+06   3.6916E+08   2.7621E+06   1.7593E+11   1.3776E+09   8.7671E-17   2.1586E+19   1.2332E+06   1.5571E+06   1.4642E-06   1.0000E+06   7.3915E+01   2.1773E-13   3.3173E-13   1.0804E-12   5.9724E-21   1.6187E+05   3.9719E+11   1.3000E-02   3.6744E-03   3.1368E-11   4.0618E+04   1.0005E-12   8.8766E-02   1.1320E-15   1.2800E-15   6.0842E-25   2.7295E-14   6.8629E-28   7.6987E-37   1.5339E-23   1.4841E-07   4.2905E-21   3.4564E-21   1.0713E-30   1.5970E-11   6.9566E-19   7.9649E+11   5.7349E+11
   1.100000E-05   1.0000E+06   4.1245E+08   2.7621E+06   1.9591E+11   1.5334E+09   9.7595E-17   2.1586E+19   1.3531E+06   1.7134E+06   1.4642E-06   1.0000E+06   9.2125E+01   3.0193E-13   4.6000E-13   1.4982E-12   8.2846E-21   2.0119E+05   4.4290E+11   1.6146E-02   4.5635E-03   3.8997E-11   5.6305E+04   1.5331E-12   1.5296E-01   2.1745E-15   2.4589E-15   1.1688E-24   4.2067E-14   1.1781E-27   1.3215E-36   2.9376E-23   2.5518E-07   8.2205E-21   6.6224E-21   2.0526E-30   3.4234E-11   1.8547E-18   8.8815E+11   6.3923E+11
   1.200000E-05   1.0000E+06   4.5574E+08   2.7621E+06   2.1590E+11   1.6893E+09   1.0752E-16   2.1586E+19   1.4731E+06   1.8698E+06   1.4642E-06   1.0000E+06   1.1244E+02   4.0571E-13   6.1810E-13   2.0132E-12   1.1134E-20   2.4479E+05   4.8861E+11   1.9634E-02   5.5494E-03   4.7456E-11   7.5588E+04   2.3088E-12   2.4986E-01   3.9169E-15   4.4293E-15   2.1053E-24   6.2156E-14   1.9184E-27   2.1521E-36   5.2782E-23   4.1611E-07   1.4776E-20   1.1904E-20   3.6896E-30   6.8022E-11   4.4666E-18   9.7981E+11   7.0496E+11
   1.300000E-05   1.0000E+06   4.9903E+08   2.7622E+06   2.3588E+11   1.8452E+09   1.1744E-16   2.1586E+19   1.5930E+06   2.0262E+06   1.4642E-06   1.0000E+06   1.3489E+02   5.3121E-13   8.0930E-13   2.6360E-12   1.4580E-20   2.9267E+05   5.3432E+11   2.3465E-02   6.6321E-03   5.6746E-11   9.8838E+04   3.4228E-12   3.9062E-01   6.6933E-15   7.5689E-15   3.5976E-24   8.8708E-14   2.9917E-27   3.3562E-36   9.0007E-23   6.4958E-07   2.5206E-20   2.0306E-20   6.2939E-30   1.2707E-10   9.9458E-18   1.0715E+12   7.7070E+11
   1.400000E-05   1.0000E+06   5.4232E+08   2.7622E+06   2.5587E+11   2.0010E+09   1.2737E-16   2.1586E+19   1.7129E+06   2.1826E+06   1.4642E-06   1.0000E+06   1.5952E+02   6.8063E-13   1.0369E-12   3.3774E-12   1.8684E-20   3.4482E+05   5.8002E+11   2.7638E-02   7.8114E-03   6.6866E-11   1.2643E+05   4.9999E-12   5.8871E-01   1.0947E-14   1.2379E-14   5.8840E-24   1.2298E-13   4.4995E-27   5.0477E-36   1.4695E-22   9.7779E-07   4.1164E-20   3.3162E-20   1.0279E-29   2.2557E-10   2.0768E-17   1.1631E+12   8.3644E+11
   1.500000E-05   1.0000E+06   5.8562E+08   2.7622E+06   2.7585E+11   2.1569E+09   1.3729E-16   2.1586E+19   1.8328E+06   2.3390E+06   1.4642E-06   1.0000E+06   1.8638E+02   8.5621E-13   1.3044E-12   4.2487E-12   2.3505E-20   4.0126E+05   6.2573E+11   3.2153E-02   9.0876E-03   7.7816E-11   1.5873E+05   7.1995E-12   8.6010E-01   1.7250E-14   1.9507E-14   9.2719E-24   1.6634E-13   6.5623E-27   7.3617E-36   2.3122E-22   1.4270E-06   6.4785E-20   5.2190E-20   1.6177E-29   3.8346E-10   4.1042E-17   1.2548E+12   9.0218E+11
   1.600000E-05   1.0000E+06   6.2891E+08   2.7622E+06   2.9584E+11   2.3128E+09   1.4722E-16   2.1586E+19   1.9528E+06   2.4954E+06   1.4642E-06   1.0000E+06   2.1551E+02   1.0602E-12   1.6153E-12   5.2612E-12   2.9108E-20   4.6197E+05   6.7144E+11   3.7011E-02   1.0461E-02   8.9596E-11   1.9610E+05   1.0222E-11   1.2235E+00   2.6328E-14   2.9772E-14   1.4151E-23   2.2027E-13   9.3208E-27   1.0456E-35   3.5243E-22   2.0281E-06   9.8768E-20   7.9567E-20   2.4662E-29   6.2804E-10   7.7364E-17   1.3465E+12   9.6792E+11
   1.700000E-05   1.0000E+06   6.7220E+08   2.7622E+06   3.1582E+11   2.4686E+09   1.5714E-16   2.1586E+19   2.0727E+06   2.6517E+06   1.4642E-06   1.0000E+06   2.4696E+02   1.2951E-12   1.9730E-12   6.4264E-12   3.5556E-20   5.2696E+05   7.1715E+11   4.2211E-02   1.1930E-02   1.0221E-10   2.3894E+05   1.4315E-11   1.7005E+00   3.9080E-14   4.4193E-14   2.1005E-23   2.8636E-13   1.2938E-26   1.4514E-35   5.2254E-22   2.8166E-06   1.4647E-19   1.1799E-19   3.6573E-29   9.9583E-10   1.3992E-16   1.4381E+12   1.0337E+12
