f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
1.2803e-06,8.3251e-16,340270.0,0.00033564,0.010457,0.00094618,0.0012648,0.23846,1.3234,8.01,0.0046741,0.001475,0.014435,4.0378e-07,0.047747,0.0044458,2039200000.0,0.013572,110540000000000.0,1.2644e-05,0.090181,0.087015,0.0043305,0.011075,0.0023715,0.020936,0.0050289,0.010429,0.012962,0.0082591,0.0044497,10.989,0.0092901,3.7151e-14,5.0985,1186000000.0,2.5931,43.02698990335522,LH pre-train 10
1.2987e-06,8.4754e-16,353140.0,0.00032372,0.010675,0.00093051,0.0013129,0.23779,1.3468,7.972,0.0047786,0.0014758,0.014084,4.0022e-07,0.047314,0.0045484,2025100000.0,0.013294,115240000000000.0,1.2476e-05,0.090531,0.089009,0.0043634,0.011172,0.0023944,0.020773,0.0051782,0.01032,0.013066,0.0082616,0.0043405,10.709,0.0093487,3.7687e-14,5.2442,1183700000.0,2.6009,43.40342147355159,LH pre-train 11
1.2795e-06,8.2839e-16,346570.0,0.00032892,0.010485,0.0009313,0.0012823,0.24012,1.3277,7.8746,0.0048098,0.0014913,0.014269,3.9654e-07,0.046242,0.0045677,2089800000.0,0.013187,111440000000000.0,1.2345e-05,0.091731,0.088283,0.004271,0.010824,0.0023311,0.021022,0.0051657,0.010356,0.013109,0.0084011,0.0044227,10.555,0.009164,3.7436e-14,5.1939,1191000000.0,2.5373,43.19411594338521,LH pre-train 12
1.3323e-06,8.4314e-16,340220.0,0.00032339,0.010927,0.00092506,0.0012925,0.23374,1.3286,8.0134,0.0048038,0.0015227,0.014597,3.9841e-07,0.047166,0.0046064,2092800000.0,0.013668,113910000000000.0,1.2366e-05,0.092926,0.087982,0.0043885,0.010987,0.0023751,0.020287,0.0051607,0.010689,0.013025,0.0084191,0.0043701,10.992,0.0094327,3.7511e-14,5.1192,1203600000.0,2.584,43.25843204249593,LH pre-train 13
1.3117e-06,8.5322e-16,353530.0,0.0003241,0.010653,0.00093383,0.001304,0.23174,1.3574,8.0252,0.0046734,0.0014722,0.01453,3.9234e-07,0.047277,0.0044935,2059300000.0,0.013623,114310000000000.0,1.2674e-05,0.092214,0.088391,0.0042762,0.011078,0.0023367,0.020292,0.0050996,0.01049,0.013368,0.0085001,0.0043497,11.004,0.0091378,3.6803e-14,5.0807,1205900000.0,2.5182,43.237776341252506,LH pre-train 14
1.2821e-06,8.2931e-16,339740.0,0.00032732,0.010878,0.00095573,0.0013133,0.23771,1.3173,7.9842,0.0048264,0.0015159,0.014285,3.9593e-07,0.045907,0.0045832,2027100000.0,0.013643,111360000000000.0,1.2525e-05,0.090368,0.089576,0.0043984,0.01108,0.0023421,0.020674,0.0051666,0.010405,0.013302,0.0083605,0.0042946,10.649,0.0092799,3.726e-14,5.2788,1186700000.0,2.6269,43.26320036759821,LH pre-train 15
1.3294e-06,8.431e-16,349050.0,0.00032827,0.010866,0.00093511,0.0013148,0.23325,1.3084,7.8748,0.004655,0.0015165,0.014353,3.9402e-07,0.047294,0.0044137,2011200000.0,0.013377,111950000000000.0,1.2293e-05,0.092272,0.086255,0.0043192,0.01083,0.0023299,0.020598,0.0052564,0.010454,0.01345,0.0082835,0.0044221,11.008,0.0092415,3.7873e-14,5.2266,1164500000.0,2.5095,43.00532402134473,LH pre-train 16
1.3252e-06,8.4161e-16,346380.0,0.00032481,0.010855,0.00093604,0.0012785,0.23456,1.3246,7.8197,0.0047771,0.001522,0.014451,4.0153e-07,0.047277,0.0045665,2012800000.0,0.013561,115240000000000.0,1.2469e-05,0.092788,0.087697,0.0044033,0.010904,0.0023833,0.020318,0.0051214,0.010433,0.013495,0.0082987,0.0044717,10.765,0.0093693,3.6994e-14,5.1461,1205500000.0,2.5701,43.09505768155814,LH pre-train 17
1.3051e-06,8.3164e-16,346180.0,0.00033756,0.010717,0.00091954,0.0013059,0.23292,1.3094,7.7359,0.004666,0.0014846,0.01453,3.9028e-07,0.046155,0.0044522,2014200000.0,0.013451,115080000000000.0,1.266e-05,0.091075,0.08734,0.0043129,0.01095,0.0023711,0.020568,0.0050397,0.010353,0.013295,0.0082236,0.0043156,11.0,0.009092,3.6678e-14,5.109,1206800000.0,2.5181,43.15287018070169,LH pre-train 18
1.2726e-06,8.2589e-16,347620.0,0.00033236,0.010779,0.00091496,0.0013097,0.2382,1.3574,7.8535,0.0047871,0.0015017,0.014066,3.8875e-07,0.046899,0.0044706,2102400000.0,0.013541,111680000000000.0,1.2801e-05,0.091506,0.088827,0.0043802,0.010992,0.0023967,0.020823,0.0052018,0.010591,0.013423,0.0084653,0.0043022,10.753,0.0091753,3.8091e-14,5.2267,1202300000.0,2.5372,43.31634187894252,LH pre-train 19
