V,E,time,CFLA,CALA,CFK,CBK,VF,VA,VB,I,exp
30,0.25,6.0,0.00021538875399185515,0.7624356757063989,0.000597820454719123,1.569309765623226,0.5851393188854489,1.2074303405572755,1.2074303405572755,0.3,7
30,0.25,0.0,0.971221,4.999999999999796e-06,1.994376707,0.009654118,1.0,1.0,1.0,0.0,8
30,0.25,1.0,0.900838152960318,0.018729093733267203,1.379172284055084,0.5705224849284176,1.057627118644068,0.9864406779661018,0.9559322033898306,0.7,8
30,0.25,2.0,0.8528690375335648,0.0953171159447785,1.1363363527163879,0.8571091055616968,1.0273972602739727,0.9965753424657535,0.976027397260274,1.2,8
30,0.25,3.0,0.7520158615739334,0.2479612034556509,0.879948991747811,1.1255722420121352,0.9583333333333333,1.0104166666666667,1.03125,1.7,8
30,0.25,3.5,0.6384601085817972,0.3839940257917538,0.6485205334688701,1.3265406122641585,0.9031141868512113,1.027681660899654,1.069204152249135,1.8,8
30,0.25,4.0,0.4401394031089817,0.5576596367298737,0.4642715607593294,1.5006342108861936,0.78125,1.1250000000000002,1.0937499999999998,2.0,8
30,0.25,4.5,0.17926598808700825,0.7330752325232743,0.292686335039981,1.5741118062934665,0.7058823529411764,1.1522491349480968,1.1418685121107266,1.9,8
30,0.25,5.0,0.001374463321970189,0.8259620017918019,0.000733855704195016,1.6754991869100728,0.6293706293706293,1.1748251748251748,1.1958041958041958,1.9,8
30,0.25,0.0,0.48947375,0.0004331349999999994,1.086480707,0.010167741000000001,1.0,1.0,2.0,0.0,9
30,0.25,1.0,0.4849011880795977,0.008806062845610436,0.5074360528359777,0.2978650773365753,0.9924812030075187,0.9824561403508771,2.025062656641604,0.6,9
30,0.25,2.0,0.44280303075832633,0.04758450581556825,0.3442724279079624,0.37935594144779755,1.0,0.98989898989899,2.01010101010101,1.0,9
30,0.25,3.0,0.3102484198966517,0.16422717644394869,0.1742929924007561,0.47576000232537563,1.0430379746835443,1.0126582278481011,1.9443037974683544,1.4,9
30,0.25,4.0,0.013134149954132146,0.4350775714109675,0.0018540644328865277,0.6122275986951805,1.1027568922305764,1.0927318295739348,1.8045112781954884,0.8,9
30,0.25,0.0,2.22954885,0.0005113999999999995,5.601472407,0.5825380659999999,1.0,1.0,2.0,0.0,10
30,0.25,0.5,2.0763313928676332,0.00448226554428412,4.377172679640213,1.05553088839953,1.0719602977667497,0.9627791563275435,1.9652605459057075,1.2,10
30,0.25,1.0,2.0162499622222834,0.016444567687064107,3.988211569693327,1.227279178234079,1.09823677581864,0.9571788413098237,1.9445843828715366,1.5,10
30,0.25,1.5,1.9212450257752665,0.039948661276031805,3.621042338863676,1.3649765501015958,1.1414141414141412,0.9292929292929293,1.9292929292929293,1.9,10
30,0.25,2.0,1.8660116864835037,0.07834141609740787,3.563297534764023,1.38383688908511,1.156010230179028,0.9309462915601022,1.9130434782608694,2.1,10
30,0.25,2.5,1.8289681141283243,0.1257221393444377,3.298861202396615,1.5354191692363433,1.156010230179028,0.9207161125319693,1.9232736572890026,2.4,10
30,0.25,3.0,1.7569370935624287,0.20377186377717368,3.0209374747946853,1.702585541752422,1.1619537275064267,0.9254498714652956,1.9125964010282777,2.6,10
30,0.25,3.5,1.7454485142325544,0.273340909306802,2.786959240302816,1.8695815371512783,1.1311053984575836,0.9357326478149101,1.9331619537275064,2.8,10
30,0.25,4.0,1.6962705626679195,0.3599850378463554,2.5897149697608333,2.0035425082384575,1.1134020618556701,0.9484536082474226,1.9381443298969072,2.9,10
30,0.25,0.0,0.9947465,4.999999999999796e-06,1.919276207,0.008820137,1.0,1.0,2.0,0.0,11
30,0.25,1.0,0.9200615804171433,0.015662169309263545,0.9859160212762038,0.4616931904522596,1.0639386189258313,1.0127877237851661,1.9232736572890026,0.9,11
30,0.25,2.0,0.8808397603843203,0.07717163071514462,0.6939066103691084,0.6232426224102141,1.0408163265306123,1.010204081632653,1.948979591836735,1.4,11
30,0.25,3.0,0.7950986636100459,0.20609764504825567,0.4682970353074126,0.7391695501705663,0.9872773536895674,1.0178117048346056,1.994910941475827,1.8,11
30,0.25,4.0,0.55610781069376,0.47899638371641307,0.27280766410822327,0.8326961557697224,0.8244274809160306,1.1195928753180662,2.055979643765903,1.8,11
30,0.25,5.0,0.04119535226566492,0.7468373160877187,0.11965231888056665,0.92220021791515,0.6965174129353234,1.2935323383084578,2.009950248756219,1.5,11
30,0.25,0.0,0.9820238299999999,4.999999999999797e-06,1.913719007,0.008858611,1.0,1.0,2.0,0.0,12
30,0.25,1.0,0.9147090250860361,0.0015235344768496548,1.7540933283952878,0.02627612553601506,1.0719602977667493,0.9826302729528535,1.945409429280397,0.3,12
30,0.25,2.0,0.8319367244006005,0.024304813685435363,0.921134150422556,0.4564754554955583,1.1528822055137844,0.9423558897243107,1.9047619047619049,0.5,12
30,0.25,3.0,0.7947937685203266,0.06452210635811104,0.7964208268644296,0.5324821842491522,1.1586901763224182,0.947103274559194,1.894206549118388,0.7,12
30,0.25,4.0,0.7504008908550144,0.13269353078905882,0.6822240327825914,0.602716696942916,1.141388174807198,0.9460154241645243,1.9125964010282774,0.8,12
30,0.25,5.0,0.6888584200460662,0.23790978795943712,0.5173306217019037,0.7099281127171584,1.085427135678392,0.9849246231155778,1.92964824120603,0.9,12
30,0.25,6.0,0.5662293636681368,0.3843208931113391,0.39340417172172,0.790302673823486,1.0288713910761156,1.0393700787401576,1.931758530183727,1.0,12
30,0.25,7.0,0.3935091292240855,0.5934996046483231,0.2846932056829674,0.8202102427909842,0.9326424870466321,1.0362694300518136,2.0310880829015545,1.0,12
30,0.25,0.0,0.9849165599999999,0.0015706699999999997,1.883168707,0.009214573,1.0,1.0,2.0,0.0,13
30,0.25,1.0,0.9156397185525298,0.005045442614412092,1.1122374895399638,0.3646139531603772,1.0719602977667493,0.9826302729528535,1.945409429280397,0.2,13
30,0.25,3.0,0.8451988598666003,0.012810981998308038,0.9111173827285312,0.44687308854194147,1.1528822055137844,0.9423558897243107,1.9047619047619049,0.3,13
30,0.25,5.0,0.831811941264211,0.02394132268208218,0.7989586964810774,0.5151773234836495,1.1586901763224182,0.947103274559194,1.894206549118388,0.2,13
30,0.25,7.0,0.8283096425175509,0.0434077478049114,0.6853819846101875,0.5852311339382753,1.141388174807198,0.9460154241645243,1.9125964010282774,0.3,13
30,0.25,0.0,2.913728125,0.0018566449999999996,5.170734807,0.5783747269999999,1.0,1.0,2.0,0.0,14
30,0.25,1.0,2.7765419051197484,0.055121796323336296,3.900831152458078,1.138512184598741,1.0313253012048194,0.944578313253012,2.0240963855421685,1.6,14
30,0.25,3.0,2.4142645303634107,0.37762118667728267,2.73720270531283,1.728916390083263,1.057934508816121,0.9571788413098237,1.9848866498740556,2.6,14
30,0.25,4.0,2.0792497589757506,0.8198400661754621,2.2676475760546246,1.9982023352524843,1.0194174757281553,0.970873786407767,2.009708737864078,2.8,14
30,0.25,6.0,2.013519587193133,1.2601555227436096,1.4046257953677073,2.4856144344394533,0.7389162561576353,1.133004926108374,2.12807881773399,2.8,14
30,0.25,7.0,1.6383387721046367,1.5664348700903454,1.1248640122308802,2.6404886175369335,0.5459057071960299,1.2903225806451615,2.163771712158809,2.6,14
30,0.25,0.0,0.988266015,0.0003971399999999998,1.933172707,0.011154114,1.0,1.0,2.0,0.0,15
30,0.25,1.0,0.9180377896678108,0.014058871140757438,1.6866691734066583,0.08354092245827018,1.0620347394540945,0.9727047146401987,1.9652605459057075,0.8,15
30,0.25,3.0,0.874549536741055,0.08074656815234976,1.3569673962460636,0.2748660822747947,1.04,0.98,1.98,1.8,15
30,0.25,4.0,0.7911157325105398,0.22825671117135318,0.7729647249851902,0.6004810410264605,0.9559684398065665,1.0180707559175362,2.025960804275897,1.8,15
30,0.25,6.0,0.0159886573242477,0.7791775126784914,0.011328526752698485,0.9310076966456706,0.6520681265206812,1.2554744525547448,2.0924574209245743,0.6,15
10,0.25,0.0,1.0009446100000001,4.999999999999796e-06,1.9402226070000002,0.009567475,1.0,1.0,2.0,0.0,16
10,0.25,1.0,0.9195030381034968,0.0003909348177561703,1.7595562135270362,0.02309461703817745,1.0881612090680102,0.9773299748110832,1.9345088161209067,0.1,16
10,0.25,2.0,0.8678316312259712,0.0017149513855245864,1.6302726252722337,0.04321978118066701,1.1515151515151514,0.9494949494949495,1.898989898989899,0.2,16
10,0.25,3.0,0.8333877998557218,0.00457976100183835,1.5223479388904464,0.07377899568736307,1.1959798994974875,0.9246231155778895,1.8793969849246233,0.2,16
10,0.25,4.0,0.8553221378251178,0.0082243319113649,1.4881748325896291,0.1189390228916286,1.1616161616161615,0.8989898989898989,1.9393939393939394,0.2,16
30,0.25,0.0,2.8351365000000004,0.00890957,5.054992607,0.052572561,1.0,1.0,2.0,0.0,17
30,0.25,1.0,2.608163191496471,0.07375813452932843,4.2954920148167,0.30462351229322954,1.06265664160401,0.9824561403508771,1.9548872180451127,1.7,17
30,0.25,2.0,2.411526803916694,0.212624223016127,3.6095562407909787,0.631677646987153,1.0927318295739348,0.9824561403508771,1.9248120300751879,2.3,17
30,0.25,3.0,2.297634326229651,0.4071611785443103,2.5320803068310758,1.2759645987173802,1.0606060606060606,1.0,1.9393939393939394,2.7,17
30,0.25,4.0,2.1926617359006775,0.6895347648369798,1.9966120760981967,1.6071005431526555,0.9746192893401016,1.0253807106598984,1.9999999999999998,2.9,17
30,0.25,5.0,2.197869732544336,0.9511905429880647,1.5322073824535143,1.8479925604988374,0.8329297820823245,1.0653753026634383,2.1016949152542375,2.9,17
20,0.25,0.0,2.8558455000000005,0.0005020599999999995,4.551524707,0.02279858,1.0,1.0,2.0,0.0,18
20,0.25,3.0,2.266785758190827,0.1397903529604757,2.984330674541126,0.531713099298092,1.2040816326530615,0.9081632653061223,1.8877551020408163,1.4,18
20,0.25,4.0,2.1572359554773746,0.25046317288426595,2.58098395959413,0.7685730170517512,1.22007722007722,0.8957528957528959,1.8841698841698842,1.6,18
20,0.25,5.0,2.065548370051669,0.3941189447040312,1.9270341088272263,1.20499203241464,1.2093023255813953,0.909560723514212,1.8811369509043927,1.7,18
20,0.25,6.0,2.016191861491018,0.577284198219269,1.6904695672183465,1.3669079439342684,1.1560102301790283,0.9104859335038364,1.9335038363171357,1.7,18
20,0.25,7.0,1.9163047864841687,0.766162826890176,1.4585644978392547,1.5101962675501117,1.1237113402061853,0.9175257731958762,1.958762886597938,1.7,18
30,0.25,0.0,3.0379594,0.005259825,2.2047026069999998,0.015660108,1.0,1.0,2.0,0.0,20
30,0.25,1.783333333,2.6016631151756866,0.16599154885280162,1.6195044379470862,0.22563919568641086,1.1094890510948905,0.9440389294403894,1.9464720194647205,2.2,20
30,0.25,2.783333333,2.489478049520532,0.36128006072413904,1.3479909000333465,0.39536340467754705,1.083743842364532,0.9556650246305417,1.960591133004926,2.8,20
30,0.25,3.783333333,2.413425454156302,0.6360917085521348,0.7272471984009885,0.7506716161798037,1.0000000000000002,0.9900990099009903,2.00990099009901,3.0,20
30,0.25,4.783333333,2.292651055617094,0.9565644549834406,0.5257343233941809,0.86219728772619,0.8845208845208844,1.0614250614250613,2.054054054054054,3.0,20
30,0.25,5.783333333,2.084935814977217,1.2854094688836581,0.3823828734287333,0.925569350402979,0.7567567567567567,1.14004914004914,2.1031941031941033,2.9,20
30,0.25,0.0,2.5521687500000003,4.999999999999796e-06,5.093957507,0.016274321,1.0,1.0,2.0,0.0,21
30,0.25,1.0,2.467641100119876,0.040683274750126716,4.600882195916521,0.22354363870563046,1.0178117048346056,0.9974554707379135,1.9847328244274811,1.7,21
30,0.25,2.0,2.305031505245225,0.1570481138544111,3.8421387633096056,0.5815616205051569,1.038560411311054,1.0077120822622108,1.9537275064267352,2.4,21
30,0.25,3.0,2.1678464024816293,0.34089535521782016,3.0987769872296282,1.023019333362775,1.0130548302872062,1.0443864229765012,1.9425587467362924,2.8,21
30,0.25,4.0,2.121494438913223,0.5765620594584772,2.3605873606926826,1.464266232937062,0.9151670951156813,1.0591259640102828,2.025706940874036,3.0,21
30,0.25,5.0,1.8911669911910793,0.8153345963595025,1.7361588294374337,1.8534141423679715,0.8404255319148936,1.1808510638297873,1.9787234042553192,3.0,21
30,0.25,0.0,2.62834885,4.999999999999796e-06,4.949570607,0.014336177,1.0,1.0,6.0,0.0,22
30,0.25,1.0,2.302321544892799,0.027276024766466216,3.8526990126320024,0.11579588874801985,1.1300000000000001,0.98,5.89,1.7,22
30,0.25,3.0,2.099653151691769,0.12085563107764138,2.887940056305896,0.266111796853038,1.2,0.8999999999999999,5.9,2.9,22
30,0.25,5.0,1.907226797186378,0.5043515384260038,1.5325814915671643,0.5646314454091856,1.1153358681875793,0.9936628643852978,5.891001267427122,2.6,22
30,0.25,6.0,1.7771285532270962,0.8039580243366856,1.0163058357414787,0.6836163997384991,0.9770992366412214,1.1094147582697202,5.913486005089059,2.3,22
30,0.25,0.0,3.1527757999999997,0.0007369649999999999,5.314770607,0.019579081,1.0,1.0,3.0,0.0,23
30,0.25,1.0,2.8673747327072174,0.03839454866191915,4.540369274124702,0.14835576677686568,1.0869565217391304,0.9584980237154148,2.9545454545454546,1.5,23
30,0.25,3.0,2.606715113114333,0.38850155461656527,3.219762289794516,0.649177383298382,1.0679611650485437,0.9514563106796117,2.9805825242718447,2.6,23
30,0.25,4.0,2.4854932480964798,0.7054869952995606,2.483086469790715,0.9656335560554623,0.9882583170254402,0.9882583170254402,3.0234833659491196,2.8,23
30,0.25,5.0,2.268018667549561,1.0169118088503586,1.7524342810072544,1.2648053198649407,0.8982035928143713,1.097804391217565,3.003992015968064,2.9,23
30,0.25,6.0,2.106877177169237,1.2584323661747863,1.2452243995072134,1.4553949458419846,0.7831325301204819,1.1947791164658632,3.0220883534136544,2.7,23
30,0.25,7.0,1.6605563144593987,1.7804179061665069,0.8019617890819336,1.5373972291688063,0.5864197530864198,1.2242798353909463,3.1893004115226335,2.5,23
10,0.25,0.0,2.96811365,0.00040681999999999963,5.156120607,0.036918747999999994,1.0,1.0,2.0,0.0,27
10,0.25,1.0,2.6411125015093395,0.0022708597180770623,4.4494185337026755,0.12044405414487355,1.1231527093596056,0.9458128078817734,1.9310344827586203,0.4,27
10,0.25,3.0,2.2943664940259665,0.017849692489935884,3.5615344306887895,0.34880370274576206,1.287128712871287,0.8613861386138614,1.8514851485148514,0.4,27
10,0.25,4.0,2.1589872087246875,0.030337274340762582,3.187350780923298,0.48734041198166567,1.3634085213032583,0.8220551378446117,1.8145363408521304,0.4,27
10,0.25,5.0,2.03312460010636,0.043376291781612876,2.9237978694307496,0.5655136380686635,1.443609022556391,0.7719298245614035,1.7844611528822054,0.4,27
10,0.25,7.0,1.892057452054398,0.0755700115910995,2.5522315527807944,0.7392379629308145,1.5408163265306123,0.7040816326530613,1.7551020408163265,0.3,27
30,0.25,0.0,2.89925685,0.00933871,5.264514607,0.036190936,1.0,1.0,6.0,0.0,28
30,0.25,1.0,2.5928864691176203,0.07999213914441387,4.364749525349771,0.12186566382773441,1.090909090909091,1.0,5.909090909090909,1.7,28
30,0.25,3.0,2.245688561692499,0.43740797409912757,2.8633170881260743,0.4013119121232913,1.0922882427307206,1.0417193426042983,5.865992414664981,2.5,28
30,0.25,4.0,2.1832081605554645,0.6706411806185331,2.210129385260679,0.5527759001697471,1.0,1.0816326530612246,5.918367346938775,2.6,28
30,0.25,5.0,1.9941267515244625,0.9653348567464981,1.5811318633628257,0.6851349196402928,0.8934010152284264,1.16751269035533,5.939086294416244,2.6,28
30,0.25,6.0,1.6543640965796744,1.282043212989636,1.0356739808103121,0.7911339157643916,0.7487179487179487,1.3025641025641026,5.948717948717949,2.4,28
30,0.25,7.0,1.2010051579580858,1.5633972645063965,0.6614186333385115,0.8489360251007708,0.5801526717557253,1.4147582697201018,6.005089058524173,2.0,28
30,0.25,8.0,0.49662346243636574,1.7841664739161207,0.26171536623588654,0.8833305800808937,0.38578680203045684,1.5228426395939088,6.091370558375635,1.8,28
20,0.25,0.0,3.43411875,0.0008772499999999996,5.348354607,0.027240504,1.0,1.0,2.0,0.0,30
20,0.25,1.0,3.1121275432178175,0.020447669151919753,4.585827989560497,0.19371453933382987,1.0972568578553616,0.9875311720698254,1.915211970074813,0.7,30
20,0.25,4.0,2.6924465608136714,0.2148001337090463,3.336417384628323,0.7562890559167638,1.2,0.95,1.8499999999999999,1.1,30
20,0.25,5.0,2.584665143640883,0.3509450817167793,2.9833074005925315,0.9853333698859261,1.2,0.95,1.8499999999999999,1.1,30
20,0.25,6.0,2.469954687462472,0.49584250004740416,2.6850319679999015,1.1788093261622263,1.2,0.95,1.8499999999999999,1.2,30
20,0.25,8.0,2.286757310928822,0.7272497125109615,1.8762357029530667,1.7034339305169295,1.2,0.95,1.8499999999999999,1.2,30
30,0.25,0.0,3.09121975,0.002095055,5.894402607,0.022831161,1.0,1.0,3.0,0.0,31
30,0.25,1.0,2.775819397537129,0.039913467709157775,5.036612066762254,0.145732005710869,1.1,1.0,2.9,1.2,31
30,0.25,2.0,2.6724820804204916,0.10739545913035246,4.528387660230455,0.3113888630075484,1.1177644710578845,0.9880239520958085,2.8942115768463075,1.6,31
30,0.25,3.0,2.461999185151714,0.2310825940255287,3.8466556896150275,0.5284332450152568,1.1616161616161615,1.0101010101010102,2.8282828282828287,1.8,31
30,0.25,4.0,2.4055321718193636,0.38536311989869987,3.3229490962050994,0.7815693437051396,1.1224489795918366,1.0204081632653061,2.857142857142857,2.0,31
30,0.25,5.0,2.2394599237769306,0.5680425927453762,2.7086915597831607,1.0228848044423295,1.1224489795918366,1.0204081632653061,2.857142857142857,2.1,31
20,0.25,0.0,1.02992039,0.000342925,2.077622607,0.009776076,1.0,1.0,2.0,0.0,32
20,0.25,1.0,0.9759996340239993,0.005463699274800801,1.9048437629469663,0.04978913225932568,1.05,1.0,1.95,0.3,32
20,0.25,3.0,0.8970979159954232,0.04345560740503448,1.5750590129694118,0.19189991828086692,1.1,1.0,1.9,0.6,32
20,0.25,4.0,0.8627601045855312,0.08122719995591561,1.3701476985479544,0.3105327845248684,1.1,1.0,1.9,0.6,32
20,0.25,5.0,0.8215313747170007,0.1265788028112991,1.1446139751906186,0.4411049401527995,1.1,1.0,1.9,0.7,32
20,0.25,6.0,0.7847752387272536,0.19055380956183865,0.9147647219284336,0.579469692505998,1.07,1.0,1.93,0.7,32
20,0.25,7.0,0.7314345250883041,0.27389746625992994,0.6918744829483005,0.7064386797952236,1.0303030303030303,1.0101010101010102,1.9595959595959596,0.7,32
30,0.25,0.0,1.015535235,0.00031180500000000007,2.077622607,0.009147218,1.0,1.0,2.0,0.0,33
30,0.25,2.0,0.8935841333197917,0.045602581348228956,1.6171871965158775,0.17600517429232534,1.08641975308642,0.9876543209876544,1.925925925925926,1.0,33
30,0.25,3.0,0.861742707582632,0.1138200316061141,1.3229047890726828,0.3678700511224017,1.044776119402985,1.0149253731343282,1.9402985074626864,1.2,33
30,0.25,4.0,0.7896649191763983,0.22672681963098196,0.8795491948670469,0.6134237166739764,0.9950248756218907,1.0149253731343284,1.9900497512437814,1.3,33
30,0.25,5.0,0.6758252397292973,0.37270841578114106,0.5200334347149632,0.8087036832707667,0.9045226130653266,1.085427135678392,2.0100502512562812,1.2,33
30,0.25,6.0,0.5140590906954634,0.5380924358578448,0.2738743260628906,0.9027407898108234,0.810126582278481,1.1139240506329113,2.075949367088607,1.0,33
30,0.25,0.0,0.5129999,0.0005695299999999995,0.9984984069999999,0.008051028,1.0,1.0,2.0,0.0,34
30,0.25,2.0,0.47082141948868533,0.04274801051131459,0.7396842041124536,0.1374581294437731,1.0,1.0,2.0,0.7,34
30,0.25,3.0,0.39607987579870163,0.11748955420129839,0.41743709814340596,0.2985816824282969,1.0,1.0,2.0,0.9,34
30,0.25,4.0,0.2605988579872497,0.265743293153786,0.15834859103240237,0.4254081614979697,0.8999999999999999,1.05,2.05,0.8,34
30,0.25,5.0,0.07482145672418286,0.40906471980404047,0.04068579284131636,0.4780573361389664,0.8500000000000001,1.1,2.05,0.7,34
30,0.25,6.0,0.00015668835581413373,0.4609313285821352,0.0,0.4887404669329269,0.810126582278481,1.1139240506329113,2.075949367088607,0.1,34
20,0.25,0.0,2.9877863500000004,0.0005188149999999997,5.619330607,0.017277388,1.0,1.0,2.0,0.0,35
20,0.25,1.0,2.7469079599210606,0.004060223649333641,5.002572873823921,0.11370707132368514,1.08641975308642,0.9876543209876544,1.925925925925926,0.5,35
20,0.25,4.0,2.2479238351080886,0.07333797706609417,3.641357173351267,0.5111783653574183,1.3,0.8999999999999999,1.7999999999999998,0.7,35
20,0.25,5.0,2.160575654976355,0.12659223521523516,3.3360822288402403,0.6902015431762185,1.3299748110831235,0.906801007556675,1.7632241813602016,0.8,35
20,0.25,6.0,2.1326307427425077,0.1675781064915447,3.098964898761738,0.8690557578640032,1.3299748110831235,0.906801007556675,1.7632241813602016,0.8,35
20,0.25,7.0,2.060665982781239,0.21990731659518784,2.8418377095310685,1.03606615990823,1.3538461538461537,0.9025641025641026,1.7435897435897434,0.9,35
20,0.25,8.0,1.9401193592200299,0.40072725193700137,2.6162742876981087,1.2112095227432333,1.3538461538461537,0.9025641025641026,1.7435897435897434,0.9,35
30,0.25,0.0,3.15617815,0.0011274149999999997,5.508752607,0.01721264,1.0,1.0,3.0,0.0,36
30,0.25,2.0,2.70298687306265,0.08360102219295258,4.2625607587907925,0.24771426856715623,1.1374876360039565,0.9891196834817013,2.873392680514342,1.2,36
30,0.25,3.0,2.50492327303406,0.16697495339446866,3.7210848966771373,0.3991478813499847,1.19358074222668,1.003009027081244,2.8034102306920765,1.4,36
30,0.25,4.166666667,2.364946535991084,0.31621241624569907,3.2054629717501935,0.6111894706163749,1.2012012012012012,1.001001001001001,2.7977977977977977,1.6,36
30,0.25,5.0,2.2842797624522713,0.448484564376797,2.848130939805292,0.7744410195443197,1.1864406779661016,0.9970089730807578,2.8165503489531405,1.6,36
30,0.25,6.0,2.227262685244889,0.5816609539159001,2.4466275478375286,0.9742758362880858,1.148851148851149,1.0289710289710292,2.822177822177822,1.7,36
20,0.25,0.0,0.478868205,0.0003778799999999997,0.9552048069999999,0.007935722000000001,1.0,1.0,1.0,0.0,37
