exp,V,E,t,VF,VA,VB,CF_LA,CA_LA,CF_K,CB_K,I
18,20,0.25,8.0,1.2,0.95,1.8499999999999999,1.6860381,1.0281623999999998,2.179068,1.82979372972973,1.2
19,30,0.25,0.0,1.0,1.0,3.0,3.0,0.0,6.0,0.0,0.1
19,30,0.25,0.25,1.0340554907134885,1.0,2.9642012202011068,2.921237252751905,-0.016146076408063047,5.708982865132357,0.041620785626103385,0.4482812499999999
19,30,0.25,0.5,1.0638685341182041,1.0,2.9329797009754075,2.8524350094217468,-0.030466655711905457,5.433021807019618,0.089002813393747,0.7579166666666665
19,30,0.25,0.75,1.0867473104638181,1.0,2.9102683312620043,2.800726198880715,-0.042195938409795214,5.173659345397071,0.14139362411968948,1.01359375
19,30,0.25,1.0,1.1,1.0,2.9,2.7732437500000002,-0.0505681250000003,4.932438,0.1980407586206895,1.2
19,30,0.25,1.25,1.1058330189015018,0.9981287425149701,2.8980555090076123,2.7638523956539496,-0.0568890697893847,4.707814934596601,0.26436468154437165,1.3325
19,30,0.25,1.5,1.109492716777472,0.9940119760479041,2.8970681711474295,2.7587462718373588,-0.06242526467950933,4.496876606296838,0.34023070285984175,1.44
19,30,0.25,1.75,1.1128471740291774,0.9898952095808383,2.8960996419251086,2.753552412102088,-0.0663518665606876,4.299109474848657,0.4165536313660806,1.5275
19,30,0.25,2.0,1.1177644710578845,0.9880239520958084,2.8942115768463075,2.74389785,-0.06784403232323295,4.114,0.4842482758620688,1.6
19,30,0.25,2.25,1.128172091048782,0.9908147465745606,2.8824136142241144,2.6981834481238667,-0.04366168797565565,3.940855952371726,0.5402243625358361,1.659375
