,Unnamed: 0,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,0,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,14.82,0.0
1,1,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,15.0,4.27185e-26
2,2,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,16.0,9.441700000000001e-24
3,3,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,17.0,4.74171e-23
4,4,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,17.5,7.90251e-23
5,5,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,18.0,1.18796e-22
6,6,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,18.5,1.66154e-22
7,7,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,19.0,2.20373e-22
8,8,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,20.0,3.46216e-22
9,9,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,21.0,4.90014e-22
10,10,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,22.0,6.4605e-22
11,11,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,23.0,8.09517e-22
12,12,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,24.0,9.76548e-22
13,13,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,26.0,1.30997e-21
14,14,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,30.0,1.9283999999999998e-21
15,15,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,40.0,3.03806e-21
16,16,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,50.0,3.6388799999999995e-21
17,17,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,60.0,3.93797e-21
18,18,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,70.0,4.06693e-21
19,19,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,80.0,4.09908e-21
20,20,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,90.0,4.07547e-21
21,21,128,IONIZATION,C3H6 -> CH2 C2H4^+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4^+,100.0,4.01966e-21
