,Unnamed: 0,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,0,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,12.79,0.0
1,1,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,13.0,3.391e-25
2,2,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,13.5,1.13644e-23
3,3,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,14.0,4.90393e-23
4,4,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,14.5,1.21266e-22
5,5,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,15.0,2.30405e-22
6,6,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,15.5,3.75537e-22
7,7,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,16.0,5.53905e-22
8,8,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,16.5,7.61822e-22
9,9,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,17.0,9.952389999999999e-22
10,10,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,18.0,1.52247e-21
11,11,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,19.0,2.10582e-21
12,12,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,20.0,2.7206899999999998e-21
13,13,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,25.0,5.753e-21
14,14,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,30.0,8.189199999999999e-21
15,15,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,40.0,1.1172e-20
16,16,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,50.0,1.2548e-20
17,17,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,60.0,1.3093399999999999e-20
18,18,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,70.0,1.3208499999999999e-20
19,19,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,80.0,1.3096699999999999e-20
20,20,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,90.0,1.2864899999999995e-20
21,21,136,IONIZATION,C3H5 -> H C3H4^+,12.79,e / C3H5,E + C3H5 -> E + E + H + C3H4^+,100.0,1.2571599999999998e-20
