,Unnamed: 0,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,0,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,4.6,0.0
1,1,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,5.0,4.06127e-23
2,2,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,5.5,3.21401e-22
3,3,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,6.0,8.68322e-22
4,4,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,6.5,1.60097e-21
5,5,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,7.0,2.43584e-21
6,6,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,7.5,3.3094799999999997e-21
7,7,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,8.0,4.1790599999999996e-21
8,8,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,8.5,5.01773e-21
9,9,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,9.0,5.8099799999999996e-21
10,10,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,9.5,6.5478399999999996e-21
11,11,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,9.9,7.096779999999999e-21
12,12,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,10.0,7.22823e-21
13,13,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,11.0,8.41854e-21
14,14,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,12.0,9.39876e-21
15,15,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,13.0,1.01969e-20
16,16,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,14.0,1.08418e-20
17,17,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,15.0,1.13592e-20
18,18,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,16.0,1.1771499999999999e-20
19,19,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,17.0,1.2097199999999995e-20
20,20,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,18.0,1.2351399999999999e-20
21,21,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,19.0,1.2546599999999999e-20
22,22,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,20.0,1.2693099999999999e-20
23,23,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,30.0,1.2752599999999995e-20
24,24,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,40.0,1.19667e-20
25,25,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,50.0,1.10973e-20
26,26,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,60.0,1.0297299999999995e-20
27,27,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,70.0,9.591599999999999e-21
28,28,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,80.0,8.97471e-21
29,29,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,90.0,8.43466e-21
30,30,55,EXCITATION,C2H3 -> C2H2 H,4.6,e / C2H3,E + C2H3 -> E + C2H2 + H,100.0,7.95945e-21
