,Unnamed: 0,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,0,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,15.4,0.0
1,1,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,15.6,2.67947e-23
2,2,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,15.8,5.14436e-23
3,3,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,16.0,7.46478e-23
4,4,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,16.4,1.1885399999999999e-22
5,5,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,16.7,1.51607e-22
6,6,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,17.0,1.8501e-22
7,7,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,18.0,3.06654e-22
8,8,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,19.0,4.47051e-22
9,9,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,20.0,6.02615e-22
10,10,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,30.0,2.0327099999999997e-21
11,11,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,40.0,2.69714e-21
12,12,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,50.0,2.9573199999999997e-21
13,13,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,60.0,3.0497699999999997e-21
14,14,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,70.0,3.06729e-21
15,15,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,80.0,3.04846e-21
16,16,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,90.0,3.0110000000000002e-21
17,17,107,IONIZATION,C3H8 -> H2 H C3H5^+,15.4,e / C3H8,E + C3H8 -> E + E + H2 + H + C3H5^+,100.0,2.9638199999999997e-21
