,Unnamed: 0,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,0,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.37,0.0
1,1,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.37101,1.33224e-22
2,2,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.3748,6.4261000000000025e-22
3,3,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.37939,8.08715e-22
4,4,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.38326,1.00496e-21
5,5,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.38717,1.20738e-21
6,6,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.39192,1.51947e-21
7,7,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.39591,1.95712e-21
8,8,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.40982,2.29739e-21
9,9,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.42335,2.82493e-21
10,10,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.44268,3.27439e-21
11,11,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.4573,3.63092e-21
12,12,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.48307,3.94223e-21
13,13,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.5282,3.89265e-21
14,14,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.57056,3.63092e-21
15,15,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.62261,3.35125e-21
16,16,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.69616,3.13252e-21
17,17,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.79436,2.95911e-21
18,18,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),0.93824,2.7894e-21
19,19,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),1.17063,2.76014e-21
20,20,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),1.52418,2.7894e-21
21,21,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),2.03346,2.82493e-21
22,22,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),2.5944,2.92189e-21
23,23,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),3.19778,3.06067e-21
24,24,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),3.81553,3.20605e-21
25,25,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),4.45208,3.42991e-21
26,26,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),4.978,3.67716e-21
27,27,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),5.55477,4.02626e-21
28,28,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),6.13576,4.41782e-21
29,29,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),6.62784,4.84746e-21
30,30,11,EXCITATION,CH4 -> CH4(v13),0.37,e / CH4,E + CH4 -> E + CH4(v13),6.86057,5.30767e-21
