,Unnamed: 0,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,0,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,4.37,0.0
1,1,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,5.0,1.35572e-22
2,2,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,6.0,1.17091e-21
3,3,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,7.0,2.7387199999999998e-21
4,4,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,8.0,4.34537e-21
5,5,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,8.5,5.09131e-21
6,6,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,9.0,5.78396e-21
7,7,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,9.5,6.4198899999999996e-21
8,8,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,10.0,6.99909e-21
9,9,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,12.0,8.802669999999999e-21
10,10,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,15.0,1.03637e-20
11,11,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,17.0,1.0921799999999995e-20
12,12,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,18.0,1.1105899999999999e-20
13,13,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,19.0,1.1241799999999999e-20
14,14,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,20.0,1.1338299999999999e-20
15,15,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,30.0,1.1194599999999999e-20
16,16,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,40.0,1.0425e-20
17,17,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,50.0,9.62648e-21
18,18,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,60.0,8.90814e-21
19,19,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,70.0,8.28192e-21
20,20,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,80.0,7.73846e-21
21,21,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,90.0,7.265029999999999e-21
22,22,74,EXCITATION,C3H5 -> C3H4 H,4.37,e / C3H5,E + C3H5 -> E + C3H4 + H,100.0,6.84993e-21
