,Unnamed: 0,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,0,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,3.89,0.0
1,1,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,4.0,5.33173e-25
2,2,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,5.0,2.32669e-22
3,3,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,6.0,7.96952e-22
4,4,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,7.0,1.4209699999999999e-21
5,5,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,8.0,1.97904e-21
6,6,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,8.5,2.2218e-21
7,7,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,9.0,2.43987e-21
8,8,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,10.0,2.8071299999999997e-21
9,9,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,12.0,3.31685e-21
10,10,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,15.0,3.7126099999999996e-21
11,11,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,17.0,3.8327899999999995e-21
12,12,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,18.0,3.8660699999999995e-21
13,13,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,19.0,3.88615e-21
14,14,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,20.0,3.8956499999999996e-21
15,15,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,30.0,3.7137e-21
16,16,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,40.0,3.4051299999999996e-21
17,17,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,50.0,3.11691e-21
18,18,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,60.0,2.8681599999999998e-21
19,19,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,70.0,2.65612e-21
20,20,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,80.0,2.47468e-21
21,21,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,90.0,2.31815e-21
22,22,68,EXCITATION,C3H7 -> C2H3 CH4,3.89,e / C3H7,E + C3H7 -> E + C2H3 + CH4,100.0,2.18188e-21
