,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,5.98,0.0
1,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,6.0,6.50404e-28
2,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,7.0,4.8041e-23
3,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,8.0,2.25161e-22
4,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,9.0,4.82653e-22
5,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,10.0,7.66171e-22
6,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,11.0,1.04377e-21
7,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,13.0,1.5291099999999998e-21
8,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,14.0,1.72996e-21
9,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,15.0,1.904e-21
10,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,16.0,2.05361e-21
11,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,17.0,2.18153e-21
12,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,18.0,2.2904e-21
13,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,19.0,2.3827e-21
14,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,20.0,2.46063e-21
15,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,30.0,2.77086e-21
16,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,40.0,2.72875e-21
17,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,50.0,2.59895e-21
18,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,60.0,2.45276e-21
19,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,70.0,2.31154e-21
20,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,80.0,2.18148e-21
21,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,90.0,2.06366e-21
22,77,EXCITATION,C3H4 -> C2H2 CH2,5.98,e / C3H4,E + C3H4 -> E + C2H2 + CH2,100.0,1.95747e-21
