,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,14.04,0.0
1,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,15.0,2.19342e-24
2,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,16.0,1.46447e-23
3,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,17.0,4.01744e-23
4,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,17.5,5.7557e-23
5,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,18.0,7.76452e-23
6,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,18.5,1.00111e-22
7,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,19.0,1.24619e-22
8,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,20.0,1.78487e-22
9,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,21.0,2.36908e-22
10,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,22.0,2.97949e-22
11,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,23.0,3.6008e-22
12,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,24.0,4.22137e-22
13,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,26.0,5.42797e-22
14,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,30.0,7.58562e-22
15,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,40.0,1.12681e-21
16,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,50.0,1.31537e-21
17,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,60.0,1.40308e-21
18,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,70.0,1.4356999999999998e-21
19,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,80.0,1.43779e-21
20,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,90.0,1.42277e-21
21,131,IONIZATION,C3H6 -> C2H2 CH4+,14.04,e / C3H6,E + C3H6 -> E + E + C2H2 + CH4+,100.0,1.39822e-21
