,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,12.55,0.0
1,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,15.0,1.54123e-22
2,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,16.0,3.37622e-22
3,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,17.0,5.77052e-22
4,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,17.5,7.124359999999999e-22
5,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,18.0,8.55616e-22
6,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,18.5,1.00482e-21
7,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,19.0,1.15845e-21
8,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,20.0,1.47365e-21
9,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,21.0,1.79218e-21
10,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,22.0,2.10745e-21
11,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,23.0,2.41482e-21
12,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,24.0,2.71114e-21
13,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,26.0,3.26341e-21
14,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,30.0,4.1912e-21
15,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,40.0,5.63152e-21
16,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,50.0,6.28066e-21
17,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,60.0,6.52698e-21
18,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,70.0,6.5669099999999986e-21
19,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,80.0,6.49918e-21
20,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,90.0,6.37536e-21
21,129,IONIZATION,C3H6 -> CH3 C2H3+,12.55,e / C3H6,E + C3H6 -> E + E + CH3 + C2H3+,100.0,6.22336e-21
