,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,11.85,0.0
1,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,12.0,2.87508e-26
2,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,13.0,9.571410000000001e-24
3,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,14.0,4.7284200000000004e-23
4,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,15.0,1.14672e-22
5,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,16.0,2.0572e-22
6,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,16.5,2.57812e-22
7,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,17.0,3.13123e-22
8,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,18.0,4.30401e-22
9,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,18.6,5.03319e-22
10,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,18.9,5.40131e-22
11,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,19.0,5.52429e-22
12,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,20.0,6.75396e-22
13,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,25.0,1.2352e-21
14,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,30.0,1.65098e-21
15,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,40.0,2.12614e-21
16,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,50.0,2.3243e-21
17,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,60.0,2.38755e-21
18,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,70.0,2.38396e-21
19,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,80.0,2.34676e-21
20,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,90.0,2.29291e-21
21,140,IONIZATION,C3H5 -> C2H2 CH3+,11.85,e / C3H5,E + C3H5 -> E + E + C2H2 + CH3+,100.0,2.23137e-21
