,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),0.092,0.0
1,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),0.0967,9.164999999999999e-22
2,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),0.103,2.57e-21
3,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),0.122,5.3200000000000004e-21
4,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),0.151,8.68e-21
5,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),0.185,1.12e-20
6,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),0.222,1.29e-20
7,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),0.287,1.29e-20
8,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),0.37,1.0799999999999999e-20
9,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),0.495,9.02e-21
10,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),0.675,6.999999999999999e-21
11,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),0.903,5.9500000000000004e-21
12,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),1.25,5.53e-21
13,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),1.7,5.4400000000000005e-21
14,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),2.41,6.290000000000001e-21
15,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),3.16,7.68e-21
16,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),4.39,1.1e-20
17,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),5.46,1.34e-20
18,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),6.79,1.56e-20
19,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),8.0,1.64e-20
20,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),10.1,1.37e-20
21,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),11.9,1.06e-20
22,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),15.4,6.910000000000001e-21
23,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),17.8,5.08e-21
24,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),22.2,3.17e-21
25,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),25.7,2.16e-21
26,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),33.2,1.1400000000000001e-21
27,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),44.4,6.21e-22
28,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),56.3,3.3e-22
29,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),67.6,2.01e-22
30,19,EXCITATION,C3H8 -> C3H8(v1),0.092,e / C3H8,E + C3H8 -> E + C3H8(v1),92.3,1.0300000000000001e-22
