f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
1.827952791803732e-06,7.972509704787067e-16,315629.8709083777,0.0002973530196269,0.008624561714224,0.0010726194378633,0.0375390637509224,0.6272381642864124,1.6365504755714286,6.6275737546078615,0.0050426652354675,0.0012396638001273,0.0147330623453444,0.0031856777293903,0.0120047552214794,0.0055438321109216,2410882791.693213,0.015277660998574,160179303888890.53,0.0001367436125941,0.2524066750922006,0.0591118906263327,0.0039215309479784,0.0120880809501619,0.0033308277716019,0.0133782978200194,0.0050247621204533,0.0118435322182708,0.0118247935317987,0.0067811893092442,0.0055390991756111,8.37694279013657,0.0069698669548412,4.738790409450792e-14,6.481892349290182,939582606.8646404,0.5970177041537945,256.49841750308536,Bayesian_Opt 14
1.8096117259545304e-06,8.07847882235655e-16,315788.6228778142,0.0002985374545062,0.0085021984845324,0.0010791601849976,0.0375168969601713,0.6322052126919584,1.6213663817859836,6.697635651700553,0.0050173827432886,0.0012633369138169,0.0147812090485034,0.0031561735588618,0.0121205290465457,0.0055005883784975,2410081816.8407164,0.0154383141735029,160484866488454.28,0.0001352216233096,0.2514349182645684,0.0580811293323195,0.0039389286563796,0.0121691377838744,0.0033539272585675,0.0133308108174402,0.005063454932,0.0117347774676658,0.0117437352742598,0.0067623071523984,0.005450810690313,8.368715470140701,0.0067902108217274,4.7430745398139984e-14,6.559195387965183,926147073.8659804,0.6011455268332988,253.6688019581813,Bayesian_Opt 15
1.804390461339734e-06,8.084817180307344e-16,316363.43321417354,0.00029964150403,0.0084503994102992,0.0010736186631551,0.0375206582357319,0.6277784252917681,1.641580689511327,6.543630981104342,0.0050313187036761,0.0012477483762294,0.0147969696181508,0.0031161212156304,0.0121916147298776,0.005583965511425,2427315781.9908066,0.0153561867717534,164642369447755.22,0.0001351278909171,0.2548518239685767,0.0578916857659354,0.0039410025944364,0.0121646594325562,0.0033710839251486,0.0133946130130924,0.0050607234661278,0.0117735049853059,0.0116477832914105,0.0066299386556838,0.0055062915893487,8.482547892774113,0.0068484865161232,4.7710326633717736e-14,6.703406733340537,920713080.2698144,0.6050625479411877,253.3052403968544,Bayesian_Opt 16
1.798636435221352e-06,8.081196824170155e-16,316267.80042796297,0.000299591329958,0.0085566720496373,0.0010779444003538,0.0375311785765329,0.6289900202066886,1.676318668043919,6.682922435978898,0.0050118482641751,0.0012252783540492,0.0147842090055746,0.0031113092035684,0.0123301939671551,0.0055952552917136,2427478723.6750526,0.0151877594621244,166705447419676.22,0.0001349130086603,0.2568463047945268,0.0577723380334899,0.0039393906662438,0.012223293975241,0.003354694337051,0.0133484057938003,0.0050930751056524,0.011758953197223,0.011536849223697,0.0064873062951203,0.0056006100644154,8.633016966088016,0.0069734097390335,4.7419078506659406e-14,6.73490386938407,902281396.0851388,0.6075667011665689,254.42425890040235,Bayesian_Opt 17
1.783912423289121e-06,8.149743735547076e-16,318594.9057486141,0.0002996669740183,0.0085323902373584,0.0010771929433205,0.0375016234561739,0.6373522276786256,1.6642415934668953,6.545022668908224,0.0050169504076185,0.0012623899261616,0.0148630444329499,0.0030474526666895,0.0120012976040037,0.0056644460053423,2463738949.36693,0.0151780974814929,161795997376436.47,0.0001371156460655,0.2522411420981104,0.0577688636104802,0.0039358570073654,0.01216863747517,0.0033591384694556,0.0134411820639272,0.0050592611889029,0.0117915150516034,0.0116604874722523,0.0065528275213609,0.0054075777099033,8.518760833834525,0.0066827861964958,4.811652649596092e-14,6.5719118693602026,904994808.2236356,0.6041797316333709,267.68457919756634,Bayesian_Opt 18
1.8254242374193648e-06,8.187198110504491e-16,314982.0744195204,0.0002986574784881,0.0084786851499091,0.0010722111487012,0.0375309141317343,0.6245784341751796,1.6724995901312356,6.473745615283506,0.0050162370718803,0.0012690536495458,0.0147981916278548,0.0030510806890776,0.0120993328994857,0.0056692680876426,2410490425.782673,0.0153316437149055,166814399434738.38,0.0001336607006018,0.2577314539295917,0.058527969447306,0.0039553082026551,0.0120548193737695,0.003359139479342,0.0133592373044311,0.0050432848184912,0.0117390362491402,0.0116430425852338,0.0065081449981403,0.0055004390625873,8.494771871114905,0.0066850309341851,4.7431074003390217e-14,6.788867699969701,930858169.5060136,0.6064541937984274,257.2246041221906,Bayesian_Opt 19
1.7979375798903231e-06,8.134244576152469e-16,313739.68319426425,0.000300408657512,0.0085633855196986,0.0010684066017579,0.0374985524997815,0.634123609526695,1.6121845273933484,6.453164692673099,0.005020875314893,0.0012429891638407,0.0148647709764241,0.0030934321785102,0.0121132217831304,0.0055827786445534,2420713016.3534994,0.0154659257902899,161803338219199.53,0.0001350847876497,0.2568271320883281,0.058651066571925,0.0039416980759743,0.0122667780121705,0.0034146571211547,0.0134486193321434,0.005012059612437,0.0117480944873435,0.0117475521928563,0.0067316768861723,0.0054858784968021,8.63359446935748,0.0066732237729955,4.7796719375287284e-14,6.8766064354578536,930573533.4769168,0.6052769651953087,256.5091047700167,Bayesian_Opt 20
1.799935437291964e-06,8.10898136538628e-16,319387.1302492844,0.0002992425252834,0.008467406204877,0.0010695041142549,0.0375085552547427,0.6267350097542673,1.6150015938921771,6.514446128729405,0.0050499441450639,0.0012493201152102,0.014783012322214,0.0031640147629892,0.0121122875296658,0.0056664109067853,2435606486.599796,0.0155710637919137,163881324573930.84,0.000137151835054,0.2559845701899376,0.0586426380117233,0.0039309587892463,0.0121215318880831,0.0033569675037808,0.0134324946967216,0.0050831804132468,0.0118139367223302,0.0117433668827981,0.006544197878985,0.0054096422932157,8.479611090019441,0.0068231578454962,4.747382711590736e-14,6.75307011320942,909239530.4329306,0.6092511392854966,252.68110677492228,Bayesian_Opt 21
1.8200864595527469e-06,8.030157191498782e-16,317413.1731653283,0.0002987571155332,0.00855327624747,0.0010586837112469,0.0375228682159753,0.6286926722937168,1.5859128905822912,6.42192648042581,0.0050329232983082,0.0012445714920841,0.014833959367588,0.0031149833338578,0.0119875056279259,0.0056405394275654,2460060649.310365,0.0154376877536734,161894348324547.03,0.0001395889357921,0.2529395402783961,0.0585214498172382,0.0039381271490225,0.0121654395506614,0.0033313598697277,0.0134338216469426,0.005141652441065,0.0118486996074384,0.0117866824343551,0.0066164791047023,0.0053843418054413,8.479549130986653,0.0066385858796964,4.7432291679416777e-14,6.765621041671682,924218099.7489828,0.6080064102070448,252.2209832236854,Bayesian_Opt 22
1.8008649684810704e-06,7.967387377887218e-16,316609.05177280435,0.0002993686898026,0.008519501333267,0.0010662645181855,0.0375258412191162,0.6121719998243307,1.564257752329549,6.311349950650429,0.0050132108272689,0.0012630909072242,0.0148682755258802,0.0031113105180691,0.0117319475039958,0.0055908516083909,2493202075.9820147,0.0152622043833221,164608402981031.38,0.0001366720882621,0.2524151466546234,0.0592045228736661,0.0039333297815161,0.012246882759753,0.0033295309893705,0.0134838212130728,0.0051649600391186,0.0119912077125303,0.0118804647290191,0.0065335203740908,0.005320457823524,8.562840802541622,0.0065527550208953,4.7380576544455476e-14,6.782890344642903,908881911.7519516,0.6041344298923715,242.11914544920205,Bayesian_Opt 23
1.7805351044164618e-06,7.947954911421001e-16,316492.17136100354,0.00030031526829189407,0.008592925361392093,0.0010692436398114064,0.0375075809603928,0.6051149616911556,1.5590701780246838,6.338504987328814,0.005003991473857909,0.0012557459804318767,0.014922328184727142,0.0031096820682176216,0.011754876737008278,0.005550930247998722,2511574728.7171993,0.015304775589257387,166006438171975.72,0.00013865354304313718,0.253121359776687,0.058607080598888604,0.003932441451803914,0.012389554570185141,0.003372777730052053,0.013440065328833612,0.0051748643877466685,0.012022546915070589,0.011839109237800679,0.006373610965702787,0.005238480023151231,8.642610377108728,0.006684925426143355,4.728298850951092e-14,6.760719730030649,919054571.0247259,0.6060666883343352,242.11914544920205,Bayesian_Opt 24
