x1,x2,y
0.13416968685088554,7.453248371306009,9.568031820835273e-05
0.19565565638190968,5.111020138605407,0.00020563364271005379
0.24144639737738754,4.141706030249736,0.0001523481710793646
0.2784246704080048,3.59163575028964,0.00018121711548598805
0.15908437958678612,6.285972278343424,0.0001577098167027311
0.10167657113264159,9.8351074279979,8.587123430470218e-05
0.3247790190987347,3.079016627290183,0.0002119334980052316
0.1798837489581151,5.559145869440625,0.00013271744375448454
0.31155719964017553,3.2096834903989464,0.0002056771343467788
0.11946322187339105,8.370777083676977,4.82271365603077e-05
0.2665130458346679,3.7521615381648252,0.00013461718080328856
0.28966524464821364,3.4522609062556273,0.00024024928937767172
0.07332059157009212,13.638733384250347,5.5195832759224686e-05
0.20147192518726426,4.9634707122122315,0.00013653657702181315
0.11048660462253841,9.050870948712346,7.228345208286324e-05
0.0785187367127455,12.735813665194588,7.578218271284252e-05
0.49548210457547537,2.0182363616477956,0.0003585715426350986
0.19505923023862537,5.126647935484272,0.00014464421931222876
0.4144435006345857,2.4128741275199745,0.0002341230185605134
0.16458829464369373,6.075766215117749,0.00010647754385525264
0.3566762250007682,2.803663182197934,0.0002531930077274355
0.39210253695035896,2.55035330242355,0.0002236300570583909
0.3180374332735299,3.144283959617874,0.0002264437193363231
0.2622092848475713,3.8137474825932447,0.00010409608388249595
0.23532841136627086,4.249380659964494,0.00014789293702878613
0.20699071994434787,4.831134459887202,0.0001550727080954799
0.4682881149115216,2.1354374970394883,0.000311168729735587
0.4237787335044781,2.3597219986250986,0.00023185710917349292
0.4842621097999307,2.064997404841652,0.00023848424506706865
0.10593375056849513,9.439862127353033,6.437562094621826e-05
0.37889036384163993,2.639285913372971,0.00020162100386340238
0.47225320556946704,2.1175081253162675,0.0002722465422826651
0.13155487977454708,7.601390398545122,8.86093232969914e-05
0.07992332031504988,12.51199269572508,1.666870520613769e-05
0.38350429218052656,2.6075327457593906,0.00025909306549713474
0.30851290093096034,3.2413555380745067,0.0001923457669747084
0.4288229495412224,2.3319647445871383,0.00028846606158719696
0.11289756948183027,8.857586612269275,2.37072916387856e-05
0.4078702903369506,2.4517598454495864,0.00021876379352050676
0.14073229402148504,7.105689614121787,0.00010959281531508112
0.12364517428956703,8.08765894622042,6.073420258796708e-05
0.12391960906894683,8.06974785922393,7.906253840148984e-05
0.4165586241041219,2.4006224865723644,0.00025194651833302403
0.34933874931329006,2.862551039544689,0.00022329057366244273
0.2853794411461037,3.5041066587835843,0.00016447928258645313
0.21147371785557612,4.728720004265211,0.00014415670299897557
0.44474024336589874,2.2485035139428016,0.00024231936656089718
0.2266002983401859,4.413056855285955,0.00016845538080253824
0.4174697477622097,2.395383151378909,0.0002490658141269015
0.2476107088565983,4.0385975413492385,0.00016626822935438036
0.21962499324120843,4.553215848715934,0.00021840092267015143
0.2582059035513229,3.872878142002794,0.0001364507664556913
0.18562004337386395,5.38734924216058,0.00016342171241745196
0.386424221079313,2.5878295030444054,0.0001614743207281012
0.2762241755416156,3.620247931011894,0.00011917314263285817
0.15449571281606778,6.472671518015085,6.829776532955604e-05
0.4548085579735558,2.198727316072499,0.00023542161852799123
0.22275104961794512,4.489316668609038,0.00015264840517821302
0.29459878750129487,3.394447100348655,0.00019736698156626347
0.4579124499340461,2.183823567461491,0.0002631466128930347
0.33090709816129643,3.0219962205602577,0.00020474218587506908
0.10260411831876384,9.746197485887112,8.47030769621899e-05
0.4729244556260638,2.11450261897788,0.00030061644898249834
0.33246862388213805,3.007802626074289,0.0001719282519072363
0.20070752659568875,4.982374188758899,0.00012284784734021382
0.11267243269852427,8.875285427409588,7.432677420474925e-05
0.4073113351716332,2.4551244064411297,0.0002614670529132979
0.3290327401678311,3.0392112331737136,0.0001859270119300845
0.29005749138934467,3.44759239008138,0.0001839620353047657
0.45225166237293096,2.2111582625325776,0.0002688445303403411
0.4048687450510388,2.4699362749622407,0.00022628452495963394
0.11825369587973804,8.456395316531863,5.9192096158058626e-05
0.1902749305079967,5.255553095356263,0.00012947544500305547
0.1618201129165096,6.179701533862763,0.00010478248524418241
0.3847758316577046,2.598915830268666,0.0002510268132869804
0.06508959563110073,15.363438508168976,1.4249414771063268e-05
0.30645035819209243,3.2631712552059393,0.00018567147469846878
0.39310640858331075,2.543840492460633,0.00023422888071839858
0.44454453654278725,2.2494933978426035,0.00028788581957542113
0.2039367869221584,4.9034802160617295,0.00010831747189857854
0.4195657871024058,2.3834164527717423,0.00026003202178817656
0.09978428162984326,10.021618472031193,7.495457342024702e-05
0.43090353128053316,2.320705047434307,0.00030559459326838176
0.10736989804939209,9.313597369161904,4.398904785690105e-05
0.2287792807521653,4.371025193856133,0.00013170390790863146
0.40878291460079913,2.4462861931902404,0.00022147782057872209
0.1174628423069482,8.513330516784606,3.1744802053425424e-05
0.15316312785468866,6.528986538775414,0.00015337791696713631
0.37501365577687984,2.6665695624560546,0.00019636910770725295
0.3740164414457335,2.673679253603324,0.00020802947311728104
0.3385164347983838,2.9540663235319364,0.0002507078015587659
0.362276800010195,2.7603202854056854,0.0001753031862191154
0.2942259995064183,3.3987479069747737,0.00021049787413247176
0.16330957650812875,6.12333961903468,6.906096409454966e-05
0.20556319707676374,4.864684020391883,0.00017187465467696526
0.13171897256064155,7.591920742773894,2.6855047813904094e-05
0.45880275260013276,2.179585877226733,0.00022067175743165242
0.3125263076447542,3.1997306323942842,0.00018347068220664553
0.23038313754363798,4.340595456169552,0.00017926456631225476
0.2579026116398597,3.877432623274167,0.00016704692693754691
