         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11
   1.898712E-03   5.0981E+06   4.6577E+12   2.4475E+19   2.2934E+13   4.2248E+08   2.5110E+10   4.4380E+08   4.9781E+05   1.1465E+12   6.1055E+12   4.9920E+05
   1.910422E-03   1.5409E+06   4.7008E+12   2.4475E+19   1.8973E+13   2.3839E+08   1.3038E+10   2.3813E+08   3.5197E+05   1.0752E+12   6.1804E+12   5.5219E+06
   1.923302E-03   3.1809E+05   4.7282E+12   2.4475E+19   1.5525E+13   1.4367E+08   7.4652E+09   1.3966E+08   2.1093E+05   1.0144E+12   6.2416E+12   1.6973E+08
   1.938525E-03   7.9094E+04   4.7406E+12   2.4475E+19   1.2499E+13   9.0662E+07   4.6495E+09   8.7631E+07   9.6541E+04   9.4396E+11   6.2927E+12   1.9484E+10
   1.957260E-03   1.1813E+05   4.7059E+12   2.4475E+19   9.8622E+12   5.6300E+07   2.8792E+09   5.4332E+07   8.2768E+04   8.2303E+10   6.2641E+12   9.0975E+11
   1.972482E-03   4.0749E+05   4.6757E+12   2.4475E+19   8.2590E+12   3.9316E+07   2.0083E+09   3.7956E+07   2.6591E+04   3.0054E+08   6.2354E+12   1.0205E+12
   1.992389E-03   1.6800E+06   4.6366E+12   2.4475E+19   6.6490E+12   2.5435E+07   1.2998E+09   2.4586E+07   6.8044E+03   4.7482E+06   6.1984E+12   1.0578E+12
   2.000000E-03   1.3305E+06   4.6218E+12   2.4475E+19   6.1428E+12   2.1709E+07   1.1093E+09   2.0985E+07   5.1203E+03   2.4312E+06   6.1843E+12   1.0718E+12
   2.007026E-03   9.7259E+05   4.6082E+12   2.4475E+19   5.7187E+12   1.8814E+07   9.6135E+08   1.8187E+07   7.3055E+03   5.5234E+06   6.1715E+12   1.0847E+12
   2.015223E-03   1.6799E+06   4.5924E+12   2.4475E+19   5.2698E+12   1.5987E+07   8.1647E+08   1.5445E+07   1.3653E+04   2.9251E+07   6.1565E+12   1.0996E+12
   2.024590E-03   2.7099E+06   4.5745E+12   2.4475E+19   4.8145E+12   1.3882E+07   6.9863E+08   1.3075E+07   3.0090E+04   4.0594E+08   6.1396E+12   1.1161E+12
   2.032787E-03   3.2934E+06   4.5589E+12   2.4475E+19   4.4848E+12   1.5841E+07   7.8436E+08   1.3674E+07   6.2587E+04   9.7973E+09   6.1251E+12   1.1213E+12
   2.040984E-03   1.4091E+06   4.5433E+12   2.4475E+19   4.1891E+12   1.5252E+07   8.0324E+08   1.3792E+07   9.9683E+04   2.2781E+11   6.1153E+12   9.1308E+11
   2.049180E-03   1.1963E+06   4.5277E+12   2.4475E+19   3.9396E+12   1.7795E+07   1.0241E+09   1.6988E+07   8.9427E+04   1.0248E+12   6.1214E+12   1.1018E+11
   2.055035E-03   4.9963E+06   4.5167E+12   2.4475E+19   4.0297E+12   6.5780E+07   4.4089E+09   6.8421E+07   1.3794E+05   1.1265E+12   6.1268E+12   4.8576E+09
   2.059719E-03   1.1251E+07   4.5085E+12   2.4475E+19   4.5470E+12   1.7324E+08   1.2389E+10   1.9197E+08   1.9757E+05   1.1314E+12   6.1314E+12   4.5924E+08
   2.064403E-03   1.9899E+07   4.5019E+12   2.4475E+19   5.7872E+12   3.5655E+08   2.6425E+10   4.1203E+08   2.6166E+05   1.1389E+12   6.1374E+12   6.4831E+07
   2.066745E-03   2.9512E+07   4.4996E+12   2.4475E+19   6.8427E+12   5.8205E+08   4.4081E+10   6.9018E+08   3.1537E+05   1.1472E+12   6.1414E+12   1.6643E+07
   2.070258E-03   3.7594E+07   4.4981E+12   2.4475E+19   9.0174E+12   8.0338E+08   6.1354E+10   9.6581E+08   3.6241E+05   1.1662E+12   6.1494E+12   6.3775E+06
   2.073771E-03   4.3564E+07   4.4997E+12   2.4475E+19   1.1650E+13   1.0160E+09   7.8029E+10   1.2360E+09   4.2025E+05   1.1913E+12   6.1607E+12   2.3000E+06
   2.079625E-03   4.7936E+07   4.5109E+12   2.4475E+19   1.6512E+13   1.2597E+09   9.6201E+10   1.5396E+09   5.0170E+05   1.2411E+12   6.1884E+12   7.6357E+05
   2.085480E-03   5.0396E+07   4.5339E+12   2.4475E+19   2.1424E+13   1.5005E+09   1.1358E+11   1.8365E+09   5.9970E+05   1.2953E+12   6.2287E+12   2.4921E+05
   2.092506E-03   4.9798E+07   4.5772E+12   2.4475E+19   2.6595E+13   1.6878E+09   1.2542E+11   2.0509E+09   6.9923E+05   1.3548E+12   6.2938E+12   1.0474E+05
   2.097190E-03   4.6938E+07   4.6146E+12   2.4475E+19   2.9290E+13   1.7377E+09   1.2742E+11   2.0986E+09   7.6808E+05   1.3862E+12   6.3462E+12   5.9223E+04
   2.106557E-03   4.1211E+07   4.7028E+12   2.4475E+19   3.2500E+13   1.7193E+09   1.2268E+11   2.0420E+09   8.3187E+05   1.4198E+12   6.4658E+12   4.2630E+04
   2.114754E-03   3.3110E+07   4.7865E+12   2.4475E+19   3.3111E+13   1.5301E+09   1.0647E+11   1.7881E+09   8.5728E+05   1.4173E+12   6.5777E+12   3.7102E+04
   2.121780E-03   2.5075E+07   4.8562E+12   2.4475E+19   3.2213E+13   1.2720E+09   8.6152E+10   1.4593E+09   8.3810E+05   1.3928E+12   6.6717E+12   4.4068E+04
   2.128806E-03   1.7519E+07   4.9191E+12   2.4475E+19   3.0299E+13   9.9040E+08   6.4964E+10   1.1115E+09   7.8912E+05   1.3520E+12   6.7588E+12   6.4745E+04
   2.137002E-03   1.0752E+07   4.9806E+12   2.4475E+19   2.7352E+13   7.0406E+08   4.4333E+10   7.6850E+08   7.0759E+05   1.2935E+12   6.8479E+12   1.2783E+05
   2.148712E-03   5.0981E+06   5.0446E+12   2.4475E+19   2.2918E+13   4.2204E+08   2.5088E+10   4.4337E+08   5.6848E+05   1.2088E+12   6.9499E+12   5.2634E+05
   2.160422E-03   1.5409E+06   5.0848E+12   2.4475E+19   1.8957E+13   2.3804E+08   1.3020E+10   2.3779E+08   4.0224E+05   1.1360E+12   7.0264E+12   5.8341E+06
   2.173302E-03   3.1809E+05   5.1080E+12   2.4475E+19   1.5510E+13   1.4339E+08   7.4512E+09   1.3940E+08   2.4138E+05   1.0745E+12   7.0882E+12   1.7979E+08
   2.188525E-03   7.9094E+04   5.1145E+12   2.4475E+19   1.2485E+13   9.0454E+07   4.6388E+09   8.7429E+07   1.1068E+05   1.0031E+12   7.1392E+12   2.0705E+10
   2.207260E-03   1.1813E+05   5.0715E+12   2.4475E+19   9.8514E+12   5.6178E+07   2.8730E+09   5.4214E+07   9.5290E+04   8.7923E+10   7.1031E+12   9.7188E+11
   2.222482E-03   4.0749E+05   5.0347E+12   2.4475E+19   8.2505E+12   3.9235E+07   2.0042E+09   3.7878E+07   3.0713E+04   3.2243E+08   7.0680E+12   1.0946E+12
   2.242389E-03   1.6800E+06   4.9871E+12   2.4475E+19   6.6425E+12   2.5386E+07   1.2973E+09   2.4538E+07   7.8885E+03   5.1302E+06   7.0228E+12   1.1402E+12
   2.250000E-03   1.3305E+06   4.9691E+12   2.4475E+19   6.1369E+12   2.1668E+07   1.1072E+09   2.0944E+07   5.9438E+03   2.6339E+06   7.0056E+12   1.1573E+12
   2.257026E-03   9.7259E+05   4.9525E+12   2.4475E+19   5.7133E+12   1.8779E+07   9.5953E+08   1.8152E+07   8.4902E+03   5.9852E+06   6.9900E+12   1.1730E+12
   2.265223E-03   1.6799E+06   4.9333E+12   2.4475E+19   5.2649E+12   1.5957E+07   8.1494E+08   1.5416E+07   1.5887E+04   3.1708E+07   6.9718E+12   1.1911E+12
   2.274590E-03   2.7099E+06   4.9116E+12   2.4475E+19   4.8101E+12   1.3858E+07   6.9737E+08   1.3051E+07   3.5062E+04   4.4060E+08   6.9511E+12   1.2113E+12
   2.282787E-03   3.2934E+06   4.8926E+12   2.4475E+19   4.4807E+12   1.5820E+07   7.8330E+08   1.3654E+07   7.3010E+04   1.0649E+10   6.9335E+12   1.2188E+12
   2.290984E-03   1.4091E+06   4.8735E+12   2.4475E+19   4.1852E+12   1.5233E+07   8.0228E+08   1.3774E+07   1.1639E+05   2.4796E+11   6.9212E+12   9.9383E+11
   2.299180E-03   1.1963E+06   4.8538E+12   2.4475E+19   3.9352E+12   1.7775E+07   1.0230E+09   1.6968E+07   1.0443E+05   1.1164E+12   6.9268E+12   1.2002E+11
   2.305035E-03   4.9963E+06   4.8398E+12   2.4475E+19   4.0248E+12   6.5757E+07   4.4078E+09   6.8399E+07   1.6108E+05   1.2277E+12   6.9319E+12   5.2938E+09
   2.309719E-03   1.1251E+07   4.8294E+12   2.4475E+19   4.5419E+12   1.7321E+08   1.2387E+10   1.9194E+08   2.3066E+05   1.2331E+12   6.9364E+12   5.0051E+08
   2.314403E-03   1.9899E+07   4.8207E+12   2.4475E+19   5.7816E+12   3.5651E+08   2.6423E+10   4.1199E+08   3.0522E+05   1.2406E+12   6.9424E+12   7.0623E+07
   2.316745E-03   2.9512E+07   4.8173E+12   2.4475E+19   6.8368E+12   5.8200E+08   4.4079E+10   6.9014E+08   3.6757E+05   1.2488E+12   6.9464E+12   1.8119E+07
   2.320258E-03   3.7594E+07   4.8145E+12   2.4475E+19   9.0109E+12   8.0332E+08   6.1350E+10   9.6574E+08   4.2164E+05   1.2676E+12   6.9547E+12   6.9321E+06
   2.323771E-03   4.3564E+07   4.8151E+12   2.4475E+19   1.1642E+13   1.0159E+09   7.8024E+10   1.2359E+09   4.8780E+05   1.2921E+12   6.9665E+12   2.4948E+06
   2.329625E-03   4.7936E+07   4.8252E+12   2.4475E+19   1.6504E+13   1.2595E+09   9.6193E+10   1.5394E+09   5.7962E+05   1.3405E+12   6.9958E+12   8.2470E+05
   2.335480E-03   5.0396E+07   4.8479E+12   2.4475E+19   2.1413E+13   1.5003E+09   1.1357E+11   1.8363E+09   6.8928E+05   1.3923E+12   7.0384E+12   2.6788E+05
   2.342506E-03   4.9798E+07   4.8917E+12   2.4475E+19   2.6582E+13   1.6874E+09   1.2540E+11   2.0505E+09   7.9878E+05   1.4482E+12   7.1071E+12   1.1196E+05
   2.347190E-03   4.6938E+07   4.9298E+12   2.4475E+19   2.9276E+13   1.7373E+09   1.2740E+11   2.0981E+09   8.7417E+05   1.4768E+12   7.1624E+12   6.3093E+04
   2.356557E-03   4.1211E+07   5.0197E+12   2.4475E+19   3.2483E+13   1.7187E+09   1.2264E+11   2.0414E+09   9.4088E+05   1.5045E+12   7.2878E+12   4.5173E+04
   2.364754E-03   3.3110E+07   5.1047E+12   2.4475E+19   3.3093E+13   1.5294E+09   1.0644E+11   1.7875E+09   9.6568E+05   1.4970E+12   7.4047E+12   3.9187E+04
   2.371780E-03   2.5075E+07   5.1752E+12   2.4475E+19   3.2194E+13   1.2713E+09   8.6117E+10   1.4587E+09   9.4177E+05   1.4686E+12   7.5026E+12   4.6467E+04
   2.378806E-03   1.7519E+07   5.2385E+12   2.4475E+19   3.0281E+13   9.8976E+08   6.4931E+10   1.1109E+09   8.8542E+05   1.4245E+12   7.5930E+12   6.8217E+04
   2.387002E-03   1.0752E+07   5.2996E+12   2.4475E+19   2.7334E+13   7.0348E+08   4.4304E+10   7.6794E+08   7.9334E+05   1.3629E+12   7.6851E+12   1.3469E+05
   2.398712E-03   5.0981E+06   5.3621E+12   2.4475E+19   2.2900E+13   4.2157E+08   2.5064E+10   4.4292E+08   6.3746E+05   1.2752E+12   7.7901E+12   5.5526E+05
   2.410422E-03   1.5409E+06   5.3996E+12   2.4475E+19   1.8940E+13   2.3767E+08   1.3001E+10   2.3743E+08   4.5146E+05   1.2007E+12   7.8684E+12   6.1664E+06
   2.423302E-03   3.1809E+05   5.4189E+12   2.4475E+19   1.5493E+13   1.4310E+08   7.4363E+09   1.3911E+08   2.7129E+05   1.1384E+12   7.9310E+12   1.9048E+08
   2.438525E-03   7.9094E+04   5.4197E+12   2.4475E+19   1.2470E+13   9.0233E+07   4.6276E+09   8.7215E+07   1.2462E+05   1.0658E+12   7.9818E+12   2.1999E+10
   2.457260E-03   1.1813E+05   5.3683E+12   2.4475E+19   9.8400E+12   5.6049E+07   2.8663E+09   5.4089E+07   1.0767E+05   9.3854E+10   7.9384E+12   1.0374E+12
   2.472482E-03   4.0749E+05   5.3248E+12   2.4475E+19   8.2414E+12   3.9150E+07   1.9998E+09   3.7795E+07   3.4794E+04   3.4542E+08   7.8968E+12   1.1725E+12
   2.492389E-03   1.6800E+06   5.2686E+12   2.4475E+19   6.6357E+12   2.5333E+07   1.2946E+09   2.4487E+07   8.9637E+03   5.5290E+06   7.8433E+12   1.2263E+12
   2.500000E-03   1.3305E+06   5.2474E+12   2.4475E+19   6.1307E+12   2.1624E+07   1.1050E+09   2.0902E+07   6.7608E+03   2.8449E+06   7.8231E+12   1.2465E+12
