         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39
   0.000000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   2.1586E+19   0.0000E+00   0.0000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   1.000000E-06   1.0000E+06   1.3845E+05   4.7939E+04   1.9707E+09   6.5386E+06   2.1344E-20   2.1586E+19   1.5451E+05   1.5692E+05   3.3922E-08   1.0000E+06   2.7557E-03   2.0494E-18   3.3619E-18   9.0425E-18   3.1944E-28   1.2546E+01   8.9657E+08   4.5383E-06   1.3239E-06   2.5134E-16   4.4530E-02   1.8280E-03   1.8906E-11   3.1774E-26   3.3353E-26   5.2154E-37   9.9377E-14   4.0833E-28   1.1489E-38   5.1854E-25   2.7795E-17   1.1160E-31   8.4697E-32   5.8327E-43   3.7242E-24   3.8665E-34   1.7990E+09   2.8674E+09
   2.000000E-06   1.0000E+06   4.6873E+07   2.4899E+06   3.0623E+10   7.1598E+07   2.7098E-18   2.1586E+19   2.8896E+05   3.2469E+05   1.0894E-06   1.0000E+06   6.7512E-01   2.7666E-16   4.2729E-16   1.3596E-15   3.4684E-24   4.2767E+03   4.7464E+10   2.0391E-04   5.7926E-05   2.4056E-13   1.2706E+02   1.0044E-01   2.8937E-06   4.7929E-21   5.3600E-21   1.3115E-30   3.6947E-10   1.2277E-24   6.9487E-34   1.0127E-19   8.6526E-13   3.3025E-27   2.6347E-27   4.1250E-37   3.0102E-17   4.8537E-26   9.5095E+10   7.8137E+10
   3.000000E-06   1.0000E+06   1.1603E+08   3.2023E+06   6.5225E+10   1.4923E+08   6.8024E-18   2.1586E+19   4.1748E+05   4.9113E+05   1.3495E-06   1.0000E+06   3.0973E+00   2.1707E-15   3.3186E-15   1.0748E-14   3.5877E-23   1.9957E+04   1.0732E+11   8.2292E-04   2.3299E-04   1.1859E-12   1.1700E+03   4.1597E-01   1.0944E-04   3.2391E-19   3.6564E-19   1.0972E-28   6.4811E-09   3.8273E-23   2.6939E-32   7.2633E-18   3.0150E-11   2.0513E-25   1.6499E-25   3.2187E-35   4.6315E-15   2.9031E-23   2.1501E+11   1.7266E+11
   4.000000E-06   1.0000E+06   1.8915E+08   3.3273E+06   1.0077E+11   2.2884E+08   1.0740E-17   2.1586E+19   5.4506E+05   6.5733E+05   1.3942E-06   1.0000E+06   7.5115E+00   7.7247E-15   1.1782E-14   3.8305E-14   1.3524E-22   4.8540E+04   1.6933E+11   1.9237E-03   5.4412E-04   2.9264E-12   4.3942E+03   9.7971E-01   9.7438E-04   4.2768E-18   4.8350E-18   1.4976E-27   3.6204E-08   3.1636E-22   2.3065E-31   9.5826E-17   2.5963E-10   2.6055E-24   2.0984E-24   4.2363E-34   9.8122E-14   1.4227E-21   3.3927E+11   2.7029E+11
   5.000000E-06   1.0000E+06   2.6320E+08   3.3482E+06   1.3653E+11   3.0891E+08   1.4570E-17   2.1586E+19   6.7244E+05   8.2348E+05   1.4017E-06   1.0000E+06   1.3969E+01   1.9127E-14   2.9151E-14   9.4890E-14   3.4104E-22   9.0187E+04   2.3185E+11   3.5192E-03   9.9504E-04   5.4676E-12   1.1123E+04   1.7976E+00   4.5478E-03   2.6727E-17   3.0225E-17   9.4255E-27   1.2200E-07   1.4237E-21   1.0468E-30   5.9367E-16   1.1910E-09   1.5954E-23   1.2853E-23   2.6139E-33   8.4572E-13   2.2262E-20   4.6454E+11   3.6865E+11
   6.000000E-06   1.0000E+06   3.3744E+08   3.3482E+06   1.7234E+11   3.8907E+08   1.8356E-17   2.1586E+19   7.9977E+05   9.8961E+05   1.4017E-06   1.0000E+06   2.2501E+01   3.8606E-14   5.8821E-14   1.9156E-13   6.9316E-22   1.4488E+05   2.9448E+11   5.6124E-03   1.5866E-03   8.8061E-12   2.2671E+04   2.8709E+00   1.4852E-02   1.0981E-16   1.2420E-16   3.8789E-26   3.1083E-07   4.5540E-21   3.3558E-30   2.4186E-15   3.8493E-09   6.4751E-23   5.2169E-23   1.0627E-32   4.4298E-12   1.8525E-19   5.9002E+11   4.6715E+11
   7.000000E-06   1.0000E+06   4.1167E+08   3.3482E+06   2.0814E+11   4.6923E+08   2.2141E-17   2.1586E+19   9.2709E+05   1.1557E+06   1.4017E-06   1.0000E+06   3.3149E+01   6.8423E-14   1.0424E-13   3.3953E-13   1.2322E-21   2.1259E+05   3.5710E+11   8.2037E-03   2.3189E-03   1.2939E-11   4.0339E+04   4.1996E+00   3.8742E-02   3.4583E-16   3.9113E-16   1.2220E-25   6.6398E-07   1.1724E-20   8.6449E-30   7.5628E-15   9.9727E-09   2.0226E-22   1.6296E-22   3.3207E-32   1.6958E-11   1.0368E-18   7.1549E+11   5.6566E+11
   8.000000E-06   1.0000E+06   4.8591E+08   3.3482E+06   2.4395E+11   5.4939E+08   2.5926E-17   2.1586E+19   1.0544E+06   1.3219E+06   1.4017E-06   9.9999E+05   4.5965E+01   1.1089E-13   1.6892E-13   5.5027E-13   1.9998E-21   2.9331E+05   4.1972E+11   1.1293E-02   3.1920E-03   1.7866E-11   6.5429E+04   5.7836E+00   8.6682E-02   9.0746E-16   1.0263E-15   3.2067E-25   1.2572E-06   2.5997E-20   1.9173E-29   1.9731E-14   2.2205E-08   5.2768E-22   4.2515E-22   8.6644E-32   5.2377E-11   4.4066E-18   8.4096E+11   6.6416E+11
   9.000000E-06   1.0000E+06   5.6015E+08   3.3482E+06   2.7975E+11   6.2955E+08   2.9711E-17   2.1586E+19   1.1817E+06   1.4880E+06   1.4017E-06   9.9999E+05   6.1015E+01   1.6837E-13   2.5648E-13   8.3556E-13   3.0390E-21   3.8704E+05   4.8234E+11   1.4881E-02   4.2059E-03   2.3588E-11   9.9244E+04   7.6231E+00   1.7349E-01   2.0841E-15   2.3571E-15   7.3651E-25   2.1805E-06   5.1694E-20   3.8128E-29   4.5109E-14   4.4284E-08   1.2067E-21   9.7226E-22   1.9815E-31   1.3830E-10   1.5288E-17   9.6644E+11   7.6266E+11
