,Unnamed: 0,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,0,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,8.99,0.0
1,1,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,9.0,8.392750000000001e-29
2,2,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,9.5,9.058030000000001e-24
3,3,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,10.0,5.786670000000001e-23
4,4,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,11.0,3.17469e-22
5,5,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,12.0,7.66537e-22
6,6,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,13.0,1.3389799999999999e-21
7,7,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,14.0,1.9741099999999998e-21
8,8,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,15.0,2.6278999999999997e-21
9,9,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,16.0,3.27148e-21
10,10,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,17.0,3.88731e-21
11,11,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,18.0,4.4656e-21
12,12,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,19.0,5.0017099999999996e-21
13,13,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,20.0,5.4942099999999995e-21
14,14,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,30.0,8.44981e-21
15,15,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,40.0,9.37822e-21
16,16,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,50.0,9.52656e-21
17,17,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,60.0,9.366699999999999e-21
18,18,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,70.0,9.084699999999999e-21
19,19,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,80.0,8.75968e-21
20,20,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,90.0,8.42699e-21
21,21,115,IONIZATION,C3H7 -> H2 C3H5^+,8.99,e / C3H7,E + C3H7 -> E + E + H2 + C3H5^+,100.0,8.102699999999999e-21
