,Unnamed: 0,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,0,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,27.4,0.0
1,1,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,28.0,6.19762e-24
2,2,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,29.0,2.05571e-23
3,3,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,30.0,3.7786100000000003e-23
4,4,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,31.0,5.6298e-23
5,5,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,32.0,7.51533e-23
6,6,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,34.0,1.11951e-22
7,7,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,35.0,1.29425e-22
8,8,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,37.0,1.62106e-22
9,9,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,38.0,1.77293e-22
10,10,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,39.0,1.91732e-22
11,11,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,40.0,2.0544999999999998e-22
12,12,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,50.0,3.09706e-22
13,13,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,60.0,3.70524e-22
14,14,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,70.0,4.03819e-22
15,15,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,80.0,4.19749e-22
16,16,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,90.0,4.2486e-22
17,17,96,IONIZATION,C2H4(v1) -> CH3 CH+,27.4,e / C2H4(v1),E + C2H4(v1) -> E + E + CH3 + CH+,100.0,4.23301e-22
