,Unnamed: 0,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,0,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.0,4.999999999999999e-19
1,1,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.0104,4.039e-19
2,2,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.018,2.477e-19
3,3,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.0263,1.6329999999999998e-19
4,4,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.0366,1.0969999999999998e-19
5,5,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.0537,7.366000000000001e-20
6,6,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.0656,5.716999999999999e-20
7,7,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.0831,4.4369999999999996e-20
8,8,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.0962,3.98e-20
9,9,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.1073,3.9090000000000005e-20
10,10,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.1287,4.2050000000000006e-20
11,11,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.1817,5.325e-20
12,12,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.252,6.623000000000001e-20
13,13,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.3559,8.388000000000002e-20
14,14,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.4848,1.024e-19
15,15,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,0.7919,1.251e-19
16,16,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,1.341,1.4739999999999998e-19
17,17,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,2.038,1.6749999999999998e-19
18,18,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,3.39,1.973e-19
19,19,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,5.245,2.283e-19
20,20,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,6.406,2.411e-19
21,21,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,7.969,2.456e-19
22,22,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,10.09,2.244e-19
23,23,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,12.33,1.839e-19
24,24,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,16.81,1.352e-19
25,25,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,24.2,8.599000000000001e-20
26,26,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,33.6,5.879000000000001e-20
27,27,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,46.65,4.0190000000000005e-20
28,28,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,62.44,2.7980000000000004e-20
29,29,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,83.57,2.02e-20
30,30,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,113.9,1.432e-20
31,31,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,176.4,8.471e-21
32,32,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,263.4,5.387e-21
33,33,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,393.3,3.303e-21
34,34,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,566.2,2.178e-21
35,35,8,EFFECTIVE,C3H8,1.25e-05,e / C3H8,E + C3H8 -> E + C3H8,978.1,1.177e-21
