,Unnamed: 0,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,0,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,5.47,0.0
1,1,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,5.5,3.17518e-27
2,2,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,6.0,1.2566400000000001e-23
3,3,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,6.5,6.80329e-23
4,4,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,7.0,1.68335e-22
5,5,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,7.5,3.02789e-22
6,6,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,8.0,4.59291e-22
7,7,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,8.5,6.27664e-22
8,8,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,8.6,6.62046e-22
9,9,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,8.8,7.31101e-22
10,10,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,9.0,8.00251e-22
11,11,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,9.5,9.71651e-22
12,12,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,10.0,1.13823e-21
13,13,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,11.0,1.4486299999999999e-21
14,14,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,12.0,1.72266e-21
15,15,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,13.0,1.9593e-21
16,16,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,14.0,2.16097e-21
17,17,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,15.0,2.33138e-21
18,18,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,16.0,2.47451e-21
19,19,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,17.0,2.5941299999999998e-21
20,20,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,18.0,2.6936399999999998e-21
21,21,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,19.0,2.77599e-21
22,22,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,20.0,2.84372e-21
23,23,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,30.0,3.06391e-21
24,24,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,40.0,2.96237e-21
25,25,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,50.0,2.7931499999999998e-21
26,26,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,60.0,2.6193e-21
27,27,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,70.0,2.4577e-21
28,28,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,80.0,2.31199e-21
29,29,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,90.0,2.1817799999999998e-21
30,30,47,EXCITATION,C2H5 -> C2H2 H2 H,5.47,e / C2H5,E + C2H5 -> E + C2H2 + H2 + H,100.0,2.0655299999999998e-21
