,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,11.3,0.0
1,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,12.0,4.91735e-22
2,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,13.0,9.87543e-22
3,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,14.0,1.81177e-21
4,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,15.0,2.91357e-21
5,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,16.0,4.12545e-21
6,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,17.0,5.3229e-21
7,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,18.0,6.43741e-21
8,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,19.0,7.440179999999999e-21
9,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,20.0,8.325739999999999e-21
10,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,30.0,1.29633e-20
11,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,40.0,1.46347e-20
12,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,50.0,1.5395e-20
13,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,60.0,1.56872e-20
14,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,70.0,1.5703499999999998e-20
15,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,80.0,1.5554699999999998e-20
16,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,90.0,1.5308399999999998e-20
17,37,IONIZATION,CH -> CH+,11.3,e / CH,E + CH -> E + E + CH+,100.0,1.5006599999999998e-20
