,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,10.3,0.0
1,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,10.5,3.52084e-25
2,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,10.7,2.62177e-24
3,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,10.9,8.24745e-24
4,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,11.0,1.26503e-23
5,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,12.0,1.30279e-22
6,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,13.0,3.8559e-22
7,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,14.0,7.50167e-22
8,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,15.0,1.18569e-21
9,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,16.0,1.65924e-21
10,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,17.0,2.1462e-21
11,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,18.0,2.62949e-21
12,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,19.0,3.0979e-21
13,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,20.0,3.5444799999999995e-21
14,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,30.0,6.57146e-21
15,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,40.0,7.77282e-21
16,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,50.0,8.15328e-21
17,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,60.0,8.17304e-21
18,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,70.0,8.03017e-21
19,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,80.0,7.81487e-21
20,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,90.0,7.570519999999999e-21
21,114,IONIZATION,C3H7 -> H C3H6+,10.3,e / C3H7,E + C3H7 -> E + E + H + C3H6+,100.0,7.318699999999999e-21
