,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,12.1,0.0
1,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,12.5,3.57802e-23
2,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,13.0,9.25185e-23
3,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,13.5,2.54817e-22
4,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,14.0,5.41596e-22
5,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,14.5,9.35578e-22
6,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,15.0,1.40809e-21
7,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,18.0,4.61517e-21
8,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,19.0,5.55364e-21
9,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,20.0,6.38873e-21
10,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,30.0,1.16807e-20
11,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,40.0,1.5096699999999994e-20
12,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,50.0,1.7337499999999998e-20
13,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,60.0,1.86081e-20
14,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,70.0,1.92026e-20
15,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,80.0,1.9359799999999998e-20
16,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,90.0,1.92436e-20
17,87,IONIZATION,C2H5 -> H2 C2H3+,12.1,e / C2H5,E + C2H5 -> E + E + H2 + C2H3+,100.0,1.89605e-20
