,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,9.72,0.0
1,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,10.0,2.36432e-24
2,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,11.0,1.57221e-22
3,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,12.0,6.3886e-22
4,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,13.0,1.40517e-21
5,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,14.0,2.36025e-21
6,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,15.0,3.41708e-21
7,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,16.0,4.51063e-21
8,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,17.0,5.59646e-21
9,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,18.0,6.64606e-21
10,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,19.0,7.64236e-21
11,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,20.0,8.57611e-21
12,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,23.0,1.0977799999999999e-20
13,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,26.0,1.2818899999999997e-20
14,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,30.0,1.4572699999999994e-20
15,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,40.0,1.6743699999999994e-20
16,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,50.0,1.7310199999999998e-20
17,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,60.0,1.72018e-20
18,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,70.0,1.68033e-20
19,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,80.0,1.62852e-20
20,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,90.0,1.5727e-20
21,124,IONIZATION,C3H6 -> C3H6+,9.72,e / C3H6,E + C3H6 -> E + E + C3H6+,100.0,1.51672e-20
