         Time_s                                                                                                                         1                                                                                                                         2                                                                                                                         3                                                                                                                         4                                                                                                                         5                                                                                                                         6                                                                                                                         7                                                                                                                         8
   1.174311E-07   1.2988E+10   3.2188E+18   2.4940E+11   1.2122E+10   8.6621E+08   1.9443E+06   9.2254E+04   2.0365E+06
   1.177326E-07   1.3043E+10   3.2188E+18   2.5124E+11   1.2168E+10   8.7476E+08   1.9630E+06   9.3597E+04   2.0566E+06
   1.180355E-07   1.3098E+10   3.2188E+18   2.5310E+11   1.2214E+10   8.8338E+08   1.9819E+06   9.4958E+04   2.0768E+06
   1.183398E-07   1.3153E+10   3.2188E+18   2.5496E+11   1.2261E+10   8.9207E+08   2.0009E+06   9.6339E+04   2.0972E+06
   1.186451E-07   1.3207E+10   3.2188E+18   2.5683E+11   1.2306E+10   9.0082E+08   2.0201E+06   9.7737E+04   2.1178E+06
   1.189517E-07   1.3262E+10   3.2188E+18   2.5872E+11   1.2352E+10   9.0964E+08   2.0394E+06   9.9155E+04   2.1385E+06
   1.192596E-07   1.3317E+10   3.2188E+18   2.6061E+11   1.2398E+10   9.1854E+08   2.0588E+06   1.0059E+05   2.1594E+06
   1.195687E-07   1.3371E+10   3.2188E+18   2.6251E+11   1.2444E+10   9.2750E+08   2.0784E+06   1.0205E+05   2.1805E+06
   1.198789E-07   1.3426E+10   3.2188E+18   2.6441E+11   1.2489E+10   9.3652E+08   2.0982E+06   1.0353E+05   2.2017E+06
   1.201906E-07   1.3480E+10   3.2188E+18   2.6633E+11   1.2535E+10   9.4563E+08   2.1181E+06   1.0502E+05   2.2231E+06
   1.205036E-07   1.3535E+10   3.2188E+18   2.6826E+11   1.2580E+10   9.5480E+08   2.1381E+06   1.0654E+05   2.2447E+06
   1.208181E-07   1.3590E+10   3.2188E+18   2.7020E+11   1.2626E+10   9.6405E+08   2.1584E+06   1.0808E+05   2.2664E+06
   1.211338E-07   1.3645E+10   3.2188E+18   2.7215E+11   1.2671E+10   9.7337E+08   2.1787E+06   1.0964E+05   2.2884E+06
   1.214508E-07   1.3699E+10   3.2188E+18   2.7412E+11   1.2717E+10   9.8277E+08   2.1992E+06   1.1122E+05   2.3105E+06
   1.217692E-07   1.3755E+10   3.2188E+18   2.7609E+11   1.2762E+10   9.9224E+08   2.2199E+06   1.1282E+05   2.3327E+06
   1.220886E-07   1.3810E+10   3.2188E+18   2.7807E+11   1.2808E+10   1.0018E+09   2.2407E+06   1.1445E+05   2.3552E+06
   1.224096E-07   1.3865E+10   3.2188E+18   2.8007E+11   1.2853E+10   1.0114E+09   2.2617E+06   1.1609E+05   2.3778E+06
   1.227321E-07   1.3920E+10   3.2188E+18   2.8208E+11   1.2899E+10   1.0211E+09   2.2829E+06   1.1776E+05   2.4006E+06
   1.230562E-07   1.3975E+10   3.2188E+18   2.8409E+11   1.2944E+10   1.0309E+09   2.3042E+06   1.1946E+05   2.4237E+06
   1.233814E-07   1.4030E+10   3.2188E+18   2.8612E+11   1.2989E+10   1.0407E+09   2.3257E+06   1.2117E+05   2.4469E+06
   1.237082E-07   1.4085E+10   3.2188E+18   2.8815E+11   1.3034E+10   1.0506E+09   2.3473E+06   1.2291E+05   2.4702E+06
   1.240363E-07   1.4139E+10   3.2188E+18   2.9019E+11   1.3079E+10   1.0606E+09   2.3691E+06   1.2468E+05   2.4938E+06
   1.243655E-07   1.4194E+10   3.2188E+18   2.9224E+11   1.3123E+10   1.0707E+09   2.3911E+06   1.2646E+05   2.5176E+06
   1.246964E-07   1.4249E+10   3.2188E+18   2.9431E+11   1.3168E+10   1.0808E+09   2.4132E+06   1.2827E+05   2.5415E+06
   1.250291E-07   1.4304E+10   3.2188E+18   2.9639E+11   1.3213E+10   1.0911E+09   2.4355E+06   1.3011E+05   2.5656E+06
   1.253630E-07   1.4359E+10   3.2188E+18   2.9847E+11   1.3257E+10   1.1014E+09   2.4580E+06   1.3197E+05   2.5900E+06
   1.256984E-07   1.4413E+10   3.2188E+18   3.0057E+11   1.3302E+10   1.1118E+09   2.4807E+06   1.3386E+05   2.6145E+06
   1.260352E-07   1.4468E+10   3.2188E+18   3.0268E+11   1.3346E+10   1.1223E+09   2.5035E+06   1.3577E+05   2.6392E+06
   1.263733E-07   1.4523E+10   3.2188E+18   3.0479E+11   1.3390E+10   1.1328E+09   2.5264E+06   1.3771E+05   2.6641E+06
   1.267131E-07   1.4578E+10   3.2188E+18   3.0692E+11   1.3434E+10   1.1435E+09   2.5496E+06   1.3967E+05   2.6893E+06
   1.270547E-07   1.4633E+10   3.2188E+18   3.0906E+11   1.3479E+10   1.1542E+09   2.5729E+06   1.4167E+05   2.7146E+06
   1.273975E-07   1.4688E+10   3.2188E+18   3.1121E+11   1.3523E+10   1.1650E+09   2.5964E+06   1.4369E+05   2.7401E+06
   1.277420E-07   1.4742E+10   3.2188E+18   3.1338E+11   1.3566E+10   1.1759E+09   2.6201E+06   1.4573E+05   2.7659E+06
   1.280877E-07   1.4797E+10   3.2188E+18   3.1554E+11   1.3610E+10   1.1869E+09   2.6440E+06   1.4781E+05   2.7918E+06
   1.284351E-07   1.4852E+10   3.2188E+18   3.1772E+11   1.3654E+10   1.1979E+09   2.6680E+06   1.4991E+05   2.8179E+06
   1.287845E-07   1.4906E+10   3.2188E+18   3.1992E+11   1.3697E+10   1.2091E+09   2.6922E+06   1.5204E+05   2.8443E+06
   1.291351E-07   1.4961E+10   3.2188E+18   3.2212E+11   1.3740E+10   1.2203E+09   2.7166E+06   1.5420E+05   2.8708E+06
   1.294874E-07   1.5015E+10   3.2188E+18   3.2433E+11   1.3783E+10   1.2317E+09   2.7412E+06   1.5639E+05   2.8976E+06
   1.298409E-07   1.5069E+10   3.2188E+18   3.2655E+11   1.3826E+10   1.2430E+09   2.7660E+06   1.5861E+05   2.9246E+06
   1.301963E-07   1.5124E+10   3.2188E+18   3.2878E+11   1.3869E+10   1.2545E+09   2.7909E+06   1.6086E+05   2.9518E+06
   1.305536E-07   1.5178E+10   3.2188E+18   3.3102E+11   1.3912E+10   1.2661E+09   2.8160E+06   1.6314E+05   2.9792E+06
   1.309122E-07   1.5232E+10   3.2188E+18   3.3328E+11   1.3954E+10   1.2778E+09   2.8413E+06   1.6545E+05   3.0068E+06
   1.312726E-07   1.5286E+10   3.2188E+18   3.3554E+11   1.3996E+10   1.2896E+09   2.8669E+06   1.6779E+05   3.0346E+06
   1.316342E-07   1.5340E+10   3.2188E+18   3.3781E+11   1.4039E+10   1.3014E+09   2.8925E+06   1.7017E+05   3.0627E+06
   1.319980E-07   1.5394E+10   3.2188E+18   3.4010E+11   1.4081E+10   1.3133E+09   2.9184E+06   1.7257E+05   3.0910E+06
   1.323632E-07   1.5448E+10   3.2188E+18   3.4240E+11   1.4123E+10   1.3254E+09   2.9445E+06   1.7501E+05   3.1195E+06
   1.327302E-07   1.5502E+10   3.2188E+18   3.4471E+11   1.4165E+10   1.3375E+09   2.9707E+06   1.7749E+05   3.1482E+06
   1.330985E-07   1.5556E+10   3.2188E+18   3.4703E+11   1.4207E+10   1.3497E+09   2.9972E+06   1.7999E+05   3.1772E+06
   1.334690E-07   1.5611E+10   3.2188E+18   3.4937E+11   1.4249E+10   1.3620E+09   3.0238E+06   1.8253E+05   3.2064E+06
   1.338410E-07   1.5665E+10   3.2188E+18   3.5172E+11   1.4291E+10   1.3744E+09   3.0507E+06   1.8510E+05   3.2358E+06
   1.342148E-07   1.5720E+10   3.2188E+18   3.5408E+11   1.4333E+10   1.3869E+09   3.0777E+06   1.8771E+05   3.2654E+06
   1.345900E-07   1.5774E+10   3.2188E+18   3.5645E+11   1.4374E+10   1.3995E+09   3.1049E+06   1.9036E+05   3.2953E+06
   1.349671E-07   1.5828E+10   3.2188E+18   3.5884E+11   1.4416E+10   1.4122E+09   3.1324E+06   1.9303E+05   3.3254E+06
   1.353464E-07   1.5882E+10   3.2188E+18   3.6123E+11   1.4457E+10   1.4250E+09   3.1601E+06   1.9575E+05   3.3558E+06
   1.357272E-07   1.5937E+10   3.2188E+18   3.6364E+11   1.4499E+10   1.4378E+09   3.1879E+06   1.9851E+05   3.3864E+06
   1.361095E-07   1.5991E+10   3.2188E+18   3.6606E+11   1.4540E+10   1.4508E+09   3.2159E+06   2.0129E+05   3.4172E+06
   1.364940E-07   1.6045E+10   3.2188E+18   3.6849E+11   1.4581E+10   1.4639E+09   3.2442E+06   2.0412E+05   3.4483E+06
   1.368801E-07   1.6099E+10   3.2188E+18   3.7093E+11   1.4622E+10   1.4771E+09   3.2727E+06   2.0699E+05   3.4797E+06
   1.372682E-07   1.6153E+10   3.2188E+18   3.7339E+11   1.4663E+10   1.4903E+09   3.3013E+06   2.0990E+05   3.5112E+06
   1.376577E-07   1.6208E+10   3.2188E+18   3.7587E+11   1.4704E+10   1.5037E+09   3.3302E+06   2.1284E+05   3.5430E+06
   1.380495E-07   1.6262E+10   3.2188E+18   3.7836E+11   1.4745E+10   1.5172E+09   3.3593E+06   2.1583E+05   3.5751E+06
   1.384431E-07   1.6317E+10   3.2188E+18   3.8086E+11   1.4786E+10   1.5308E+09   3.3886E+06   2.1885E+05   3.6075E+06
   1.388382E-07   1.6371E+10   3.2188E+18   3.8337E+11   1.4827E+10   1.5444E+09   3.4181E+06   2.2192E+05   3.6401E+06
   1.392354E-07   1.6426E+10   3.2188E+18   3.8589E+11   1.4867E+10   1.5582E+09   3.4479E+06   2.2502E+05   3.6729E+06
   1.396349E-07   1.6480E+10   3.2188E+18   3.8843E+11   1.4908E+10   1.5721E+09   3.4779E+06   2.2818E+05   3.7060E+06
   1.400361E-07   1.6535E+10   3.2188E+18   3.9098E+11   1.4948E+10   1.5861E+09   3.5081E+06   2.3137E+05   3.7394E+06
   1.404389E-07   1.6589E+10   3.2188E+18   3.9355E+11   1.4989E+10   1.6002E+09   3.5384E+06   2.3460E+05   3.7730E+06
   1.408438E-07   1.6643E+10   3.2188E+18   3.9612E+11   1.5029E+10   1.6144E+09   3.5691E+06   2.3788E+05   3.8069E+06
   1.412510E-07   1.6698E+10   3.2188E+18   3.9871E+11   1.5069E+10   1.6287E+09   3.5999E+06   2.4121E+05   3.8411E+06
   1.416600E-07   1.6752E+10   3.2188E+18   4.0132E+11   1.5109E+10   1.6431E+09   3.6310E+06   2.4458E+05   3.8756E+06
   1.420706E-07   1.6807E+10   3.2188E+18   4.0393E+11   1.5149E+10   1.6576E+09   3.6623E+06   2.4799E+05   3.9103E+06
   1.424836E-07   1.6861E+10   3.2188E+18   4.0656E+11   1.5188E+10   1.6723E+09   3.6938E+06   2.5145E+05   3.9453E+06
   1.428986E-07   1.6915E+10   3.2188E+18   4.0920E+11   1.5228E+10   1.6870E+09   3.7256E+06   2.5496E+05   3.9805E+06
   1.433152E-07   1.6969E+10   3.2188E+18   4.1185E+11   1.5267E+10   1.7019E+09   3.7575E+06   2.5851E+05   4.0160E+06
   1.437343E-07   1.7023E+10   3.2188E+18   4.1451E+11   1.5306E+10   1.7169E+09   3.7898E+06   2.6211E+05   4.0519E+06
   1.441552E-07   1.7077E+10   3.2188E+18   4.1719E+11   1.5345E+10   1.7319E+09   3.8222E+06   2.6576E+05   4.0880E+06
   1.445779E-07   1.7131E+10   3.2188E+18   4.1988E+11   1.5384E+10   1.7471E+09   3.8549E+06   2.6946E+05   4.1243E+06
   1.450029E-07   1.7186E+10   3.2188E+18   4.2259E+11   1.5423E+10   1.7624E+09   3.8878E+06   2.7321E+05   4.1610E+06
   1.454303E-07   1.7240E+10   3.2188E+18   4.2531E+11   1.5462E+10   1.7778E+09   3.9209E+06   2.7701E+05   4.1979E+06
   1.458592E-07   1.7294E+10   3.2188E+18   4.2803E+11   1.5500E+10   1.7934E+09   3.9543E+06   2.8086E+05   4.2352E+06
   1.462904E-07   1.7348E+10   3.2188E+18   4.3078E+11   1.5539E+10   1.8090E+09   3.9879E+06   2.8476E+05   4.2727E+06
   1.467241E-07   1.7402E+10   3.2188E+18   4.3354E+11   1.5577E+10   1.8248E+09   4.0218E+06   2.8872E+05   4.3105E+06
   1.471593E-07   1.7456E+10   3.2188E+18   4.3631E+11   1.5615E+10   1.8407E+09   4.0559E+06   2.9272E+05   4.3486E+06
   1.475968E-07   1.7510E+10   3.2188E+18   4.3910E+11   1.5653E+10   1.8566E+09   4.0902E+06   2.9679E+05   4.3870E+06
   1.480369E-07   1.7564E+10   3.2188E+18   4.4191E+11   1.5691E+10   1.8728E+09   4.1249E+06   3.0091E+05   4.4258E+06
   1.484786E-07   1.7618E+10   3.2188E+18   4.4473E+11   1.5729E+10   1.8890E+09   4.1597E+06   3.0508E+05   4.4648E+06
   1.489226E-07   1.7672E+10   3.2188E+18   4.4756E+11   1.5767E+10   1.9053E+09   4.1948E+06   3.0930E+05   4.5041E+06
   1.493693E-07   1.7727E+10   3.2188E+18   4.5042E+11   1.5805E+10   1.9218E+09   4.2302E+06   3.1359E+05   4.5438E+06
   1.498175E-07   1.7781E+10   3.2188E+18   4.5328E+11   1.5843E+10   1.9384E+09   4.2658E+06   3.1793E+05   4.5837E+06
   1.502682E-07   1.7836E+10   3.2188E+18   4.5616E+11   1.5881E+10   1.9551E+09   4.3016E+06   3.2233E+05   4.6239E+06
   1.507216E-07   1.7890E+10   3.2188E+18   4.5906E+11   1.5918E+10   1.9720E+09   4.3378E+06   3.2680E+05   4.6646E+06
   1.511766E-07   1.7945E+10   3.2188E+18   4.6197E+11   1.5956E+10   1.9889E+09   4.3741E+06   3.3132E+05   4.7054E+06
   1.516341E-07   1.7999E+10   3.2188E+18   4.6490E+11   1.5993E+10   2.0060E+09   4.4108E+06   3.3590E+05   4.7467E+06
   1.520944E-07   1.8054E+10   3.2188E+18   4.6785E+11   1.6031E+10   2.0233E+09   4.4477E+06   3.4054E+05   4.7882E+06
   1.525563E-07   1.8108E+10   3.2188E+18   4.7080E+11   1.6068E+10   2.0406E+09   4.4848E+06   3.4525E+05   4.8301E+06
   1.530207E-07   1.8163E+10   3.2188E+18   4.7378E+11   1.6105E+10   2.0581E+09   4.5223E+06   3.5002E+05   4.8723E+06
   1.534880E-07   1.8217E+10   3.2188E+18   4.7677E+11   1.6142E+10   2.0757E+09   4.5600E+06   3.5485E+05   4.9149E+06
   1.539569E-07   1.8272E+10   3.2188E+18   4.7977E+11   1.6178E+10   2.0934E+09   4.5979E+06   3.5975E+05   4.9577E+06
   1.544284E-07   1.8326E+10   3.2188E+18   4.8278E+11   1.6215E+10   2.1113E+09   4.6362E+06   3.6471E+05   5.0009E+06
   1.549028E-07   1.8381E+10   3.2188E+18   4.8582E+11   1.6252E+10   2.1293E+09   4.6747E+06   3.6975E+05   5.0445E+06
   1.553788E-07   1.8435E+10   3.2188E+18   4.8886E+11   1.6288E+10   2.1474E+09   4.7135E+06   3.7484E+05   5.0883E+06
   1.558576E-07   1.8490E+10   3.2188E+18   4.9193E+11   1.6324E+10   2.1657E+09   4.7526E+06   3.8001E+05   5.1326E+06
   1.563392E-07   1.8544E+10   3.2188E+18   4.9501E+11   1.6360E+10   2.1841E+09   4.7919E+06   3.8525E+05   5.1772E+06
   1.568226E-07   1.8598E+10   3.2188E+18   4.9810E+11   1.6396E+10   2.2026E+09   4.8315E+06   3.9055E+05   5.2221E+06
   1.573090E-07   1.8653E+10   3.2188E+18   5.0121E+11   1.6431E+10   2.2213E+09   4.8714E+06   3.9593E+05   5.2674E+06
   1.577976E-07   1.8707E+10   3.2188E+18   5.0434E+11   1.6467E+10   2.2401E+09   4.9116E+06   4.0138E+05   5.3130E+06
   1.582885E-07   1.8761E+10   3.2188E+18   5.0747E+11   1.6502E+10   2.2590E+09   4.9521E+06   4.0690E+05   5.3590E+06
   1.587824E-07   1.8816E+10   3.2188E+18   5.1063E+11   1.6537E+10   2.2781E+09   4.9929E+06   4.1250E+05   5.4054E+06
   1.592787E-07   1.8870E+10   3.2188E+18   5.1381E+11   1.6573E+10   2.2974E+09   5.0339E+06   4.1817E+05   5.4521E+06
   1.597771E-07   1.8924E+10   3.2188E+18   5.1699E+11   1.6607E+10   2.3167E+09   5.0752E+06   4.2391E+05   5.4991E+06
   1.602786E-07   1.8978E+10   3.2188E+18   5.2019E+11   1.6642E+10   2.3362E+09   5.1169E+06   4.2974E+05   5.5466E+06
   1.607821E-07   1.9032E+10   3.2188E+18   5.2341E+11   1.6677E+10   2.3558E+09   5.1587E+06   4.3564E+05   5.5944E+06
   1.612888E-07   1.9087E+10   3.2188E+18   5.2665E+11   1.6711E+10   2.3756E+09   5.2010E+06   4.4162E+05   5.6426E+06
   1.617979E-07   1.9141E+10   3.2188E+18   5.2990E+11   1.6745E+10   2.3956E+09   5.2435E+06   4.4769E+05   5.6912E+06
   1.623092E-07   1.9195E+10   3.2188E+18   5.3316E+11   1.6779E+10   2.4156E+09   5.2862E+06   4.5382E+05   5.7401E+06
   1.628238E-07   1.9249E+10   3.2188E+18   5.3645E+11   1.6813E+10   2.4359E+09   5.3294E+06   4.6005E+05   5.7894E+06
   1.633404E-07   1.9303E+10   3.2188E+18   5.3975E+11   1.6846E+10   2.4562E+09   5.3727E+06   4.6636E+05   5.8391E+06
   1.638599E-07   1.9357E+10   3.2188E+18   5.4306E+11   1.6880E+10   2.4767E+09   5.4164E+06   4.7275E+05   5.8892E+06
   1.643825E-07   1.9411E+10   3.2188E+18   5.4639E+11   1.6913E+10   2.4974E+09   5.4605E+06   4.7923E+05   5.9397E+06
   1.649071E-07   1.9465E+10   3.2188E+18   5.4974E+11   1.6946E+10   2.5182E+09   5.5047E+06   4.8579E+05   5.9905E+06
   1.654350E-07   1.9518E+10   3.2188E+18   5.5310E+11   1.6979E+10   2.5391E+09   5.5494E+06   4.9244E+05   6.0418E+06
   1.659651E-07   1.9572E+10   3.2188E+18   5.5648E+11   1.7012E+10   2.5602E+09   5.5943E+06   4.9917E+05   6.0934E+06
   1.664981E-07   1.9626E+10   3.2188E+18   5.5988E+11   1.7045E+10   2.5815E+09   5.6395E+06   5.0600E+05   6.1455E+06
   1.670343E-07   1.9680E+10   3.2188E+18   5.6330E+11   1.7077E+10   2.6029E+09   5.6851E+06   5.1293E+05   6.1980E+06
   1.675726E-07   1.9734E+10   3.2188E+18   5.6673E+11   1.7109E+10   2.6245E+09   5.7309E+06   5.1993E+05   6.2508E+06
   1.681143E-07   1.9788E+10   3.2188E+18   5.7018E+11   1.7141E+10   2.6462E+09   5.7771E+06   5.2704E+05   6.3041E+06
   1.686581E-07   1.9841E+10   3.2188E+18   5.7364E+11   1.7173E+10   2.6680E+09   5.8235E+06   5.3423E+05   6.3578E+06
   1.692054E-07   1.9895E+10   3.2188E+18   5.7712E+11   1.7205E+10   2.6901E+09   5.8703E+06   5.4153E+05   6.4119E+06
   1.697552E-07   1.9949E+10   3.2188E+18   5.8062E+11   1.7237E+10   2.7122E+09   5.9175E+06   5.4892E+05   6.4664E+06
   1.703075E-07   2.0002E+10   3.2188E+18   5.8413E+11   1.7268E+10   2.7345E+09   5.9649E+06   5.5641E+05   6.5213E+06
   1.708633E-07   2.0056E+10   3.2188E+18   5.8767E+11   1.7299E+10   2.7570E+09   6.0127E+06   5.6400E+05   6.5767E+06
   1.714213E-07   2.0109E+10   3.2188E+18   5.9121E+11   1.7330E+10   2.7797E+09   6.0607E+06   5.7168E+05   6.6324E+06
   1.719829E-07   2.0163E+10   3.2188E+18   5.9478E+11   1.7361E+10   2.8025E+09   6.1091E+06   5.7947E+05   6.6886E+06
   1.725466E-07   2.0216E+10   3.2188E+18   5.9836E+11   1.7391E+10   2.8254E+09   6.1578E+06   5.8736E+05   6.7452E+06
   1.731140E-07   2.0270E+10   3.2188E+18   6.0196E+11   1.7421E+10   2.8486E+09   6.2069E+06   5.9536E+05   6.8023E+06
   1.736836E-07   2.0323E+10   3.2188E+18   6.0557E+11   1.7451E+10   2.8718E+09   6.2563E+06   6.0346E+05   6.8597E+06
   1.742565E-07   2.0377E+10   3.2188E+18   6.0920E+11   1.7481E+10   2.8953E+09   6.3060E+06   6.1166E+05   6.9177E+06
   1.748328E-07   2.0430E+10   3.2188E+18   6.1286E+11   1.7511E+10   2.9189E+09   6.3561E+06   6.1999E+05   6.9761E+06
   1.754113E-07   2.0483E+10   3.2188E+18   6.1653E+11   1.7541E+10   2.9427E+09   6.4065E+06   6.2841E+05   7.0349E+06
   1.759935E-07   2.0537E+10   3.2188E+18   6.2022E+11   1.7570E+10   2.9666E+09   6.4572E+06   6.3695E+05   7.0942E+06
   1.765780E-07   2.0590E+10   3.2188E+18   6.2393E+11   1.7599E+10   2.9907E+09   6.5082E+06   6.4560E+05   7.1538E+06
   1.771663E-07   2.0644E+10   3.2188E+18   6.2766E+11   1.7629E+10   3.0150E+09   6.5597E+06   6.5436E+05   7.2140E+06
   1.777569E-07   2.0697E+10   3.2188E+18   6.3140E+11   1.7657E+10   3.0394E+09   6.6114E+06   6.6324E+05   7.2746E+06
   1.783513E-07   2.0750E+10   3.2188E+18   6.3516E+11   1.7686E+10   3.0640E+09   6.6635E+06   6.7224E+05   7.3358E+06
   1.789481E-07   2.0803E+10   3.2188E+18   6.3893E+11   1.7714E+10   3.0888E+09   6.7159E+06   6.8135E+05   7.3973E+06
   1.795487E-07   2.0856E+10   3.2188E+18   6.4273E+11   1.7743E+10   3.1138E+09   6.7687E+06   6.9059E+05   7.4593E+06
   1.801517E-07   2.0910E+10   3.2188E+18   6.4655E+11   1.7771E+10   3.1389E+09   6.8218E+06   6.9994E+05   7.5218E+06
   1.807586E-07   2.0963E+10   3.2188E+18   6.5039E+11   1.7799E+10   3.1642E+09   6.8754E+06   7.0942E+05   7.5848E+06
   1.813679E-07   2.1016E+10   3.2188E+18   6.5424E+11   1.7827E+10   3.1896E+09   6.9292E+06   7.1902E+05   7.6482E+06
   1.819811E-07   2.1070E+10   3.2188E+18   6.5812E+11   1.7854E+10   3.2153E+09   6.9834E+06   7.2875E+05   7.7121E+06
   1.825968E-07   2.1123E+10   3.2188E+18   6.6202E+11   1.7882E+10   3.2411E+09   7.0379E+06   7.3860E+05   7.7765E+06
   1.832160E-07   2.1176E+10   3.2188E+18   6.6594E+11   1.7909E+10   3.2670E+09   7.0928E+06   7.4859E+05   7.8414E+06
   1.838390E-07   2.1230E+10   3.2188E+18   6.6988E+11   1.7937E+10   3.2932E+09   7.1482E+06   7.5871E+05   7.9069E+06
   1.844644E-07   2.1284E+10   3.2188E+18   6.7385E+11   1.7964E+10   3.3196E+09   7.2038E+06   7.6896E+05   7.9728E+06
   1.850939E-07   2.1338E+10   3.2188E+18   6.7784E+11   1.7991E+10   3.3461E+09   7.2599E+06   7.7935E+05   8.0392E+06
   1.857260E-07   2.1391E+10   3.2188E+18   6.8184E+11   1.8019E+10   3.3728E+09   7.3162E+06   7.8987E+05   8.1061E+06
   1.863622E-07   2.1445E+10   3.2188E+18   6.8587E+11   1.8045E+10   3.3997E+09   7.3730E+06   8.0054E+05   8.1736E+06
   1.870010E-07   2.1499E+10   3.2188E+18   6.8992E+11   1.8072E+10   3.4268E+09   7.4301E+06   8.1133E+05   8.2415E+06
   1.876439E-07   2.1553E+10   3.2188E+18   6.9400E+11   1.8099E+10   3.4540E+09   7.4877E+06   8.2228E+05   8.3100E+06
   1.882895E-07   2.1607E+10   3.2188E+18   6.9809E+11   1.8125E+10   3.4815E+09   7.5456E+06   8.3336E+05   8.3789E+06
   1.889393E-07   2.1661E+10   3.2188E+18   7.0220E+11   1.8152E+10   3.5091E+09   7.6039E+06   8.4460E+05   8.4485E+06
   1.895918E-07   2.1715E+10   3.2188E+18   7.0633E+11   1.8178E+10   3.5369E+09   7.6626E+06   8.5598E+05   8.5185E+06
   1.902486E-07   2.1769E+10   3.2188E+18   7.1049E+11   1.8204E+10   3.5650E+09   7.7217E+06   8.6751E+05   8.5892E+06
   1.909081E-07   2.1823E+10   3.2188E+18   7.1466E+11   1.8229E+10   3.5932E+09   7.7811E+06   8.7919E+05   8.6603E+06
   1.915719E-07   2.1877E+10   3.2188E+18   7.1886E+11   1.8255E+10   3.6216E+09   7.8410E+06   8.9103E+05   8.7320E+06
   1.922384E-07   2.1930E+10   3.2188E+18   7.2308E+11   1.8280E+10   3.6502E+09   7.9012E+06   9.0301E+05   8.8042E+06
   1.929093E-07   2.1984E+10   3.2188E+18   7.2732E+11   1.8305E+10   3.6790E+09   7.9618E+06   9.1516E+05   8.8770E+06
   1.935830E-07   2.2038E+10   3.2188E+18   7.3157E+11   1.8330E+10   3.7080E+09   8.0228E+06   9.2746E+05   8.9503E+06
   1.942611E-07   2.2092E+10   3.2188E+18   7.3585E+11   1.8355E+10   3.7372E+09   8.0843E+06   9.3994E+05   9.0242E+06
   1.949420E-07   2.2145E+10   3.2188E+18   7.4015E+11   1.8379E+10   3.7665E+09   8.1461E+06   9.5256E+05   9.0986E+06
   1.956274E-07   2.2199E+10   3.2188E+18   7.4447E+11   1.8403E+10   3.7961E+09   8.2083E+06   9.6536E+05   9.1737E+06
   1.963156E-07   2.2253E+10   3.2188E+18   7.4881E+11   1.8427E+10   3.8259E+09   8.2709E+06   9.7831E+05   9.2492E+06
   1.970082E-07   2.2306E+10   3.2188E+18   7.5317E+11   1.8451E+10   3.8559E+09   8.3340E+06   9.9145E+05   9.3254E+06
   1.977037E-07   2.2360E+10   3.2188E+18   7.5755E+11   1.8474E+10   3.8860E+09   8.3974E+06   1.0047E+06   9.4021E+06
   1.984038E-07   2.2414E+10   3.2188E+18   7.6196E+11   1.8497E+10   3.9164E+09   8.4613E+06   1.0182E+06   9.4795E+06
   1.991068E-07   2.2467E+10   3.2188E+18   7.6638E+11   1.8520E+10   3.9470E+09   8.5255E+06   1.0319E+06   9.5573E+06
   1.998144E-07   2.2521E+10   3.2188E+18   7.7083E+11   1.8543E+10   3.9778E+09   8.5902E+06   1.0457E+06   9.6359E+06
   2.005249E-07   2.2574E+10   3.2188E+18   7.7530E+11   1.8566E+10   4.0088E+09   8.6552E+06   1.0597E+06   9.7149E+06
   2.012400E-07   2.2628E+10   3.2188E+18   7.7980E+11   1.8588E+10   4.0400E+09   8.7208E+06   1.0739E+06   9.7946E+06
   2.019581E-07   2.2682E+10   3.2188E+18   7.8431E+11   1.8610E+10   4.0714E+09   8.7866E+06   1.0883E+06   9.8749E+06
   2.026809E-07   2.2736E+10   3.2188E+18   7.8885E+11   1.8633E+10   4.1030E+09   8.8530E+06   1.1028E+06   9.9558E+06
   2.034067E-07   2.2789E+10   3.2188E+18   7.9342E+11   1.8654E+10   4.1348E+09   8.9197E+06   1.1176E+06   1.0037E+07
   2.041373E-07   2.2843E+10   3.2188E+18   7.9800E+11   1.8676E+10   4.1668E+09   8.9869E+06   1.1325E+06   1.0119E+07
   2.048709E-07   2.2897E+10   3.2188E+18   8.0261E+11   1.8698E+10   4.1991E+09   9.0545E+06   1.1476E+06   1.0202E+07
   2.056093E-07   2.2950E+10   3.2188E+18   8.0724E+11   1.8719E+10   4.2315E+09   9.1226E+06   1.1630E+06   1.0286E+07
   2.063503E-07   2.3004E+10   3.2188E+18   8.1189E+11   1.8740E+10   4.2642E+09   9.1910E+06   1.1785E+06   1.0369E+07
   2.070958E-07   2.3057E+10   3.2188E+18   8.1656E+11   1.8760E+10   4.2970E+09   9.2598E+06   1.1942E+06   1.0454E+07
   2.078445E-07   2.3111E+10   3.2188E+18   8.2125E+11   1.8781E+10   4.3301E+09   9.3290E+06   1.2101E+06   1.0539E+07
   2.085980E-07   2.3164E+10   3.2188E+18   8.2597E+11   1.8801E+10   4.3634E+09   9.3988E+06   1.2262E+06   1.0625E+07
   2.093547E-07   2.3218E+10   3.2188E+18   8.3070E+11   1.8821E+10   4.3968E+09   9.4689E+06   1.2426E+06   1.0711E+07
