         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11
   4.410422E-03   1.5409E+06   6.0324E+12   2.4475E+19   1.8806E+13   2.3477E+08   1.2853E+10   2.3463E+08   7.1973E+05   1.7134E+12   1.4604E+13   8.7993E+06
   4.423302E-03   3.1809E+05   6.0327E+12   2.4475E+19   1.5366E+13   1.4085E+08   7.3211E+09   1.3694E+08   4.3614E+05   1.6439E+12   1.4674E+13   2.7507E+08
   4.438525E-03   7.9094E+04   6.0031E+12   2.4475E+19   1.2350E+13   8.8533E+07   4.5407E+09   8.5571E+07   2.0215E+05   1.5609E+12   1.4725E+13   3.2219E+10
   4.457260E-03   1.1813E+05   5.8970E+12   2.4475E+19   9.7524E+12   5.5062E+07   2.8158E+09   5.3134E+07   1.7631E+05   1.3991E+11   1.4632E+13   1.5465E+12
   4.472482E-03   4.0749E+05   5.8095E+12   2.4475E+19   8.1726E+12   3.8499E+07   1.9665E+09   3.7166E+07   5.7311E+04   5.2176E+08   1.4548E+13   1.7701E+12
   4.492389E-03   1.6800E+06   5.6978E+12   2.4475E+19   6.5838E+12   2.4940E+07   1.2745E+09   2.4106E+07   1.4846E+04   8.5252E+06   1.4440E+13   1.8781E+12
   4.500000E-03   1.3305E+06   5.6558E+12   2.4475E+19   6.0839E+12   2.1295E+07   1.0881E+09   2.0584E+07   1.1215E+04   4.4191E+06   1.4400E+13   1.9184E+12
   4.507026E-03   9.7259E+05   5.6174E+12   2.4475E+19   5.6648E+12   1.8463E+07   9.4333E+08   1.7846E+07   1.6052E+04   1.0050E+07   1.4363E+13   1.9552E+12
   4.515222E-03   1.6799E+06   5.5730E+12   2.4475E+19   5.2212E+12   1.5694E+07   8.0145E+08   1.5161E+07   3.0099E+04   5.3314E+07   1.4321E+13   1.9976E+12
   4.524590E-03   2.7099E+06   5.5229E+12   2.4475E+19   4.7710E+12   1.3643E+07   6.8635E+08   1.2843E+07   6.6557E+04   7.4409E+08   1.4273E+13   2.0449E+12
   4.532787E-03   3.2934E+06   5.4795E+12   2.4475E+19   4.4451E+12   1.5635E+07   7.7384E+08   1.3476E+07   1.3878E+05   1.8075E+10   1.4232E+13   2.0686E+12
   4.540984E-03   1.4091E+06   5.4355E+12   2.4475E+19   4.1510E+12   1.5068E+07   7.9380E+08   1.3613E+07   2.2138E+05   4.2289E+11   1.4200E+13   1.6949E+12
   4.549180E-03   1.1963E+06   5.3887E+12   2.4475E+19   3.8965E+12   1.7598E+07   1.0140E+09   1.6797E+07   1.9848E+05   1.9112E+12   1.4202E+13   2.0547E+11
   4.555035E-03   4.9963E+06   5.3557E+12   2.4475E+19   3.9828E+12   6.5555E+07   4.3973E+09   6.8201E+07   3.0578E+05   2.1061E+12   1.4205E+13   9.0815E+09
   4.559719E-03   1.1251E+07   5.3306E+12   2.4475E+19   4.4967E+12   1.7291E+08   1.2371E+10   1.9164E+08   4.3692E+05   2.1162E+12   1.4208E+13   8.5894E+08
   4.564403E-03   1.9899E+07   5.3085E+12   2.4475E+19   5.7325E+12   3.5612E+08   2.6402E+10   4.1160E+08   5.7549E+05   2.1242E+12   1.4214E+13   1.2092E+08
   4.566745E-03   2.9512E+07   5.2993E+12   2.4475E+19   6.7853E+12   5.8152E+08   4.4052E+10   6.8965E+08   6.9025E+05   2.1318E+12   1.4219E+13   3.0929E+07
   4.570258E-03   3.7594E+07   5.2893E+12   2.4475E+19   8.9547E+12   8.0265E+08   6.1314E+10   9.6507E+08   7.8503E+05   2.1482E+12   1.4229E+13   1.1748E+07
   4.573770E-03   4.3564E+07   5.2848E+12   2.4475E+19   1.1579E+13   1.0148E+09   7.7961E+10   1.2347E+09   8.9839E+05   2.1682E+12   1.4246E+13   4.1862E+06
   4.579625E-03   4.7936E+07   5.2922E+12   2.4475E+19   1.6428E+13   1.2581E+09   9.6118E+10   1.5380E+09   1.0450E+06   2.2034E+12   1.4288E+13   1.3556E+06
   4.585480E-03   5.0396E+07   5.3191E+12   2.4475E+19   2.1321E+13   1.4980E+09   1.1345E+11   1.8340E+09   1.2144E+06   2.2355E+12   1.4350E+13   4.3012E+05
   4.592506E-03   4.9798E+07   5.3756E+12   2.4475E+19   2.6469E+13   1.6837E+09   1.2521E+11   2.0468E+09   1.3701E+06   2.2604E+12   1.4450E+13   1.7474E+05
   4.597190E-03   4.6938E+07   5.4253E+12   2.4475E+19   2.9150E+13   1.7328E+09   1.2716E+11   2.0937E+09   1.4757E+06   2.2652E+12   1.4529E+13   9.6775E+04
   4.606557E-03   4.1211E+07   5.5416E+12   2.4475E+19   3.2337E+13   1.7130E+09   1.2235E+11   2.0359E+09   1.5485E+06   2.2427E+12   1.4704E+13   6.7339E+04
   4.614754E-03   3.3110E+07   5.6490E+12   2.4475E+19   3.2936E+13   1.5233E+09   1.0612E+11   1.7815E+09   1.5654E+06   2.1927E+12   1.4864E+13   5.7401E+04
   4.621780E-03   2.5075E+07   5.7354E+12   2.4475E+19   3.2033E+13   1.2653E+09   8.5804E+10   1.4528E+09   1.5149E+06   2.1315E+12   1.4994E+13   6.7443E+04
   4.628806E-03   1.7519E+07   5.8103E+12   2.4475E+19   3.0119E+13   9.8405E+08   6.4637E+10   1.1053E+09   1.4198E+06   2.0594E+12   1.5113E+13   9.8620E+04
   4.637002E-03   1.0752E+07   5.8791E+12   2.4475E+19   2.7174E+13   6.9847E+08   4.4048E+10   7.6309E+08   1.2730E+06   1.9715E+12   1.5231E+13   1.9483E+05
   4.648712E-03   5.0981E+06   5.9417E+12   2.4475E+19   2.2746E+13   4.1753E+08   2.4857E+10   4.3901E+08   1.0290E+06   1.8577E+12   1.5362E+13   8.0890E+05
   4.660422E-03   1.5409E+06   5.9692E+12   2.4475E+19   1.8793E+13   2.3447E+08   1.2837E+10   2.3434E+08   7.3485E+05   1.7679E+12   1.5456E+13   9.0793E+06
   4.673302E-03   3.1809E+05   5.9687E+12   2.4475E+19   1.5353E+13   1.4062E+08   7.3093E+09   1.3671E+08   4.4565E+05   1.6977E+12   1.5526E+13   2.8408E+08
   4.688525E-03   7.9094E+04   5.9373E+12   2.4475E+19   1.2338E+13   8.8357E+07   4.5317E+09   8.5402E+07   2.0670E+05   1.6137E+12   1.5577E+13   3.3309E+10
   4.707260E-03   1.1813E+05   5.8264E+12   2.4475E+19   9.7433E+12   5.4960E+07   2.8106E+09   5.3036E+07   1.8023E+05   1.4476E+11   1.5479E+13   1.6001E+12
   4.722482E-03   4.0749E+05   5.7351E+12   2.4475E+19   8.1655E+12   3.8432E+07   1.9631E+09   3.7101E+07   5.8564E+04   5.4010E+08   1.5391E+13   1.8323E+12
   4.742389E-03   1.6800E+06   5.6185E+12   2.4475E+19   6.5785E+12   2.4899E+07   1.2724E+09   2.4067E+07   1.5161E+04   8.8312E+06   1.5279E+13   1.9450E+12
   4.750000E-03   1.3305E+06   5.5747E+12   2.4475E+19   6.0791E+12   2.1262E+07   1.0864E+09   2.0551E+07   1.1450E+04   4.5788E+06   1.5237E+13   1.9871E+12
   4.757026E-03   9.7259E+05   5.5347E+12   2.4475E+19   5.6605E+12   1.8434E+07   9.4187E+08   1.7819E+07   1.6385E+04   1.0414E+07   1.5199E+13   2.0255E+12
   4.765222E-03   1.6799E+06   5.4884E+12   2.4475E+19   5.2172E+12   1.5670E+07   8.0024E+08   1.5138E+07   3.0713E+04   5.5242E+07   1.5154E+13   2.0698E+12
   4.774590E-03   2.7099E+06   5.4362E+12   2.4475E+19   4.7675E+12   1.3623E+07   6.8537E+08   1.2824E+07   6.7889E+04   7.7108E+08   1.5104E+13   2.1190E+12
   4.782787E-03   3.2934E+06   5.3910E+12   2.4475E+19   4.4419E+12   1.5619E+07   7.7301E+08   1.3460E+07   1.4151E+05   1.8733E+10   1.5062E+13   2.1438E+12
   4.790984E-03   1.4091E+06   5.3453E+12   2.4475E+19   4.1479E+12   1.5053E+07   7.9306E+08   1.3599E+07   2.2566E+05   4.3833E+11   1.5029E+13   1.7568E+12
   4.799180E-03   1.1963E+06   5.2971E+12   2.4475E+19   3.8931E+12   1.7582E+07   1.0132E+09   1.6782E+07   2.0229E+05   1.9815E+12   1.5030E+13   2.1304E+11
   4.805035E-03   4.9963E+06   5.2631E+12   2.4475E+19   3.9790E+12   6.5538E+07   4.3964E+09   6.8185E+07   3.1160E+05   2.1840E+12   1.5033E+13   9.4173E+09
   4.809719E-03   1.1251E+07   5.2373E+12   2.4475E+19   4.4927E+12   1.7289E+08   1.2370E+10   1.9162E+08   4.4517E+05   2.1946E+12   1.5036E+13   8.9075E+08
   4.814403E-03   1.9899E+07   5.2146E+12   2.4475E+19   5.7282E+12   3.5610E+08   2.6400E+10   4.1158E+08   5.8620E+05   2.2027E+12   1.5042E+13   1.2539E+08
   4.816745E-03   2.9512E+07   5.2051E+12   2.4475E+19   6.7808E+12   5.8148E+08   4.4051E+10   6.8961E+08   7.0295E+05   2.2103E+12   1.5046E+13   3.2068E+07
   4.820258E-03   3.7594E+07   5.1948E+12   2.4475E+19   8.9498E+12   8.0260E+08   6.1312E+10   9.6502E+08   7.9914E+05   2.2265E+12   1.5057E+13   1.2176E+07
   4.823770E-03   4.3564E+07   5.1903E+12   2.4475E+19   1.1574E+13   1.0147E+09   7.7958E+10   1.2347E+09   9.1408E+05   2.2462E+12   1.5074E+13   4.3368E+06
   4.829625E-03   4.7936E+07   5.1982E+12   2.4475E+19   1.6421E+13   1.2580E+09   9.6112E+10   1.5378E+09   1.0623E+06   2.2804E+12   1.5117E+13   1.4030E+06
   4.835480E-03   5.0396E+07   5.2261E+12   2.4475E+19   2.1313E+13   1.4978E+09   1.1344E+11   1.8338E+09   1.2334E+06   2.3109E+12   1.5181E+13   4.4462E+05
   4.842506E-03   4.9798E+07   5.2846E+12   2.4475E+19   2.6459E+13   1.6834E+09   1.2519E+11   2.0465E+09   1.3903E+06   2.3331E+12   1.5283E+13   1.8037E+05
   4.847190E-03   4.6938E+07   5.3359E+12   2.4475E+19   2.9139E+13   1.7324E+09   1.2714E+11   2.0933E+09   1.4967E+06   2.3359E+12   1.5364E+13   9.9796E+04
   4.856557E-03   4.1211E+07   5.4557E+12   2.4475E+19   3.2324E+13   1.7126E+09   1.2233E+11   2.0354E+09   1.5696E+06   2.3092E+12   1.5544E+13   6.9333E+04
   4.864754E-03   3.3110E+07   5.5660E+12   2.4475E+19   3.2922E+13   1.5228E+09   1.0609E+11   1.7810E+09   1.5865E+06   2.2555E+12   1.5707E+13   5.9045E+04
   4.871780E-03   2.5075E+07   5.6546E+12   2.4475E+19   3.2019E+13   1.2648E+09   8.5778E+10   1.4523E+09   1.5356E+06   2.1915E+12   1.5840E+13   6.9341E+04
   4.878806E-03   1.7519E+07   5.7313E+12   2.4475E+19   3.0105E+13   9.8357E+08   6.4613E+10   1.1049E+09   1.4396E+06   2.1170E+12   1.5961E+13   1.0138E+05
   4.887002E-03   1.0752E+07   5.8016E+12   2.4475E+19   2.7160E+13   6.9804E+08   4.4025E+10   7.6267E+08   1.2915E+06   2.0269E+12   1.6082E+13   2.0030E+05
   4.898712E-03   5.0981E+06   5.8654E+12   2.4475E+19   2.2733E+13   4.1718E+08   2.4839E+10   4.3867E+08   1.0449E+06   1.9109E+12   1.6215E+13   8.3204E+05
   4.910422E-03   1.5409E+06   5.8931E+12   2.4475E+19   1.8780E+13   2.3419E+08   1.2823E+10   2.3407E+08   7.4678E+05   1.8198E+12   1.6310E+13   9.3457E+06
   4.923302E-03   3.1809E+05   5.8921E+12   2.4475E+19   1.5341E+13   1.4040E+08   7.2982E+09   1.3650E+08   4.5321E+05   1.7490E+12   1.6381E+13   2.9266E+08
   4.938525E-03   7.9094E+04   5.8592E+12   2.4475E+19   1.2326E+13   8.8193E+07   4.5233E+09   8.5242E+07   2.1034E+05   1.6640E+12   1.6432E+13   3.4347E+10
   4.957260E-03   1.1813E+05   5.7439E+12   2.4475E+19   9.7348E+12   5.4864E+07   2.8057E+09   5.2944E+07   1.8334E+05   1.4936E+11   1.6330E+13   1.6510E+12
   4.972482E-03   4.0749E+05   5.6490E+12   2.4475E+19   8.1588E+12   3.8370E+07   1.9599E+09   3.7041E+07   5.9543E+04   5.5751E+08   1.6238E+13   1.8913E+12
   4.992389E-03   1.6800E+06   5.5279E+12   2.4475E+19   6.5735E+12   2.4861E+07   1.2705E+09   2.4031E+07   1.5403E+04   9.1206E+06   1.6122E+13   2.0085E+12
   5.000000E-03   1.3305E+06   5.4825E+12   2.4475E+19   6.0746E+12   2.1230E+07   1.0848E+09   2.0521E+07   1.1629E+04   4.7296E+06   1.6078E+13   2.0521E+12
