f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,err,index
8.669283434638646e-07,7.770018125173949e-16,430127.5355261643,0.0002263020348563,0.0095616046086757,0.0013461555702802,0.0232987418891017,0.5714430123120047,1.3008280235397889,5.800229192688402,0.003988883385266,0.0015794051076182,0.0107693490483693,0.0021236680381698,0.0077752029075102,0.0056082049030878,1788935971.4712625,0.0150200892688424,135942007918830.77,0.0001152375792938,0.2169207959964049,0.0638918762200489,0.0027972794764828,0.0107234703818333,0.0029233395252351,0.0132290993738066,0.0036395131704138,0.0182899910512237,0.0163479323131242,0.0072801036420131,0.003765974074393,12.11826851976881,0.0071723738343398,3.7933106070340397e-14,3.513571972004516,1812890251.0271373,0.7934885535918798,0.375872315038103,Bayesian_Opt 6
9.304700957957264e-07,6.692064313378664e-16,288169.1420896424,0.0002659938032494,0.009593779309702,0.0016811601372869,0.0256017192416757,0.7710986022124505,1.226319514585872,6.452656471559218,0.0054478377098284,0.002187796185585,0.0152445111511405,0.002982165632295,0.0109634617917216,0.0039685750581426,1533977416.758858,0.0120029759155137,155991686970121.56,0.0001176715002654,0.1853448556720905,0.0590510392518902,0.003552570492559,0.0079877638344769,0.0034959241760082,0.0133136496549538,0.0023918029172429,0.0205958004167097,0.0223251731476242,0.0074981281098018,0.0031609308417734,8.08554314186773,0.0074166762828688,5.1195903779385453e-14,3.699572316124332,1290663613.7558773,0.5791124651501597,1.244850945197216,Bayesian_Opt 7
9.75699896094213e-07,6.931479703166658e-16,308081.6363544552,0.0003006914219549,0.0147001636405929,0.0016741524124139,0.0246879093380323,0.5979249055145642,0.9340958331180784,5.770755850760087,0.0037126266800686,0.0015319562494288,0.0110746131156472,0.0022697230846092,0.0107656106247098,0.0060296073489233,1958331740.221828,0.0107848086841344,155521489551130.3,0.0001478029047632,0.1611525935227392,0.0742429426488104,0.0042187354765155,0.0100823879529434,0.0028579724571971,0.0093734378404522,0.0036912113027226,0.0178003461355056,0.0235684885380409,0.0110537582080243,0.0045754175194698,11.928065468177362,0.0070121165084788,4.860123732236571e-14,4.7845152952419685,1507415488.8546743,0.5273935749490124,3.4067070320076045,Bayesian_Opt 8
9.03435410837732e-07,6.975652076390165e-16,327882.48868198635,0.000205962309652,0.0094396819904939,0.0013474311184054,0.0227781887899577,0.757357220482767,1.3852982021597056,4.503104642583103,0.0045082099075779,0.0019401622147548,0.0141866617958996,0.0029268649222055,0.0092485565039051,0.0060991772882541,2222501661.7015734,0.0144609194604953,132989533056574.2,9.90363247825185e-05,0.23166838940537,0.0656892514525048,0.0030173703591172,0.0096958285024456,0.0038227498247566,0.0101055661693624,0.0023638096852756,0.0187688173517489,0.0250562024874105,0.0097866807990652,0.003176639590467,10.274677789836089,0.008309525227878,4.3149642697796505e-14,3.9355616539272393,1422148484.8750842,0.7191636616550123,0.8921038765796755,Bayesian_Opt 9
9.643226644380302e-07,6.869202662731644e-16,319051.8128437524,0.0002483158257249,0.0098559796919888,0.0012452182352202,0.0351121421840024,0.6528496941698855,0.9449308155362374,5.696711534392268,0.0042593068298912,0.0016058874134089,0.0132828159968108,0.0025683001783505,0.0098523519271894,0.0043285067682537,1608007006.7827947,0.0139926297982434,110310547861016.44,0.000103192043405,0.2082095646036704,0.0783549354083319,0.0040268349037368,0.0108878974866261,0.002575036075462,0.0125772996038816,0.0030655035729904,0.0260439984712705,0.0181761255928653,0.0090997032672942,0.0031535732232909,12.243908460520869,0.0079869953876504,5.3856412500063244e-14,4.198531861965714,1792355501.9860573,0.6030255948315573,0.2315493374668639,Bayesian_Opt 10
1.0834231504492182e-06,5.0785370590877445e-16,292075.15560003207,0.0002058272579748,0.0141876486259699,0.001679501673724,0.0345411795243263,0.5924913602435244,1.2226013058133762,4.7094802432463405,0.0058397805957854,0.0020391327476202,0.0110127627223072,0.0021983321365399,0.0073517344105729,0.0055846523489954,1458601215.9120324,0.0134503932382782,104441064895599.14,0.0001041101210944,0.2379180412021522,0.0659343850814049,0.003172152035606,0.0078780960690183,0.0025787901070129,0.0138661689000669,0.0035625822702603,0.0175706913836009,0.0255775396847044,0.0101551163859243,0.0033153761676012,9.746596262234275,0.0083613053090339,3.4678367016694853e-14,4.999634064852417,1485513816.7583609,0.5769804489605813,0.1508713839160219,Bayesian_Opt 11
7.340794608662867e-07,6.774551404890667e-16,308727.4244006452,0.0002061319159985,0.0121889328508006,0.0016697798684561,0.0310084563914004,0.551096328777107,1.3068650975532896,5.83846602604384,0.0037300233943507,0.0019371997380177,0.0106511358717504,0.0031678007851837,0.0112662943619155,0.0059656524227481,1793676345.8055508,0.0101597644639122,104597951920660.31,0.0001212375700319,0.1563078038726049,0.0832365743804916,0.0041677815860734,0.011579388382627,0.0037946706920812,0.0102047218577809,0.0024704572560344,0.0273506249901799,0.0199413398447682,0.0113168622649324,0.0032763855566571,8.94605931134822,0.0065498870767556,3.49585772109336e-14,4.736368943096666,1537867344.2313955,0.7012607922853624,4.116526321151972,Bayesian_Opt 12
7.685462111819177e-07,6.092467827485427e-16,346430.0241179535,0.0002116179448063,0.0145075047940055,0.0016769874396082,0.0246308822264924,0.5516889918341749,1.2642646794879997,6.12934237220407,0.0050654137742384,0.0016638214402706,0.0139575952412713,0.0031095577551712,0.0106384400243197,0.0044864060073456,1892249403.0836549,0.0155606628147353,107756362463977.69,0.000111982833765,0.1733959560535269,0.0746856009557359,0.0035556750196637,0.0076487786805825,0.0026459385597805,0.0098599119890956,0.0027164122881497,0.0197961227330114,0.0238473153791195,0.0079299979190141,0.0032864485521973,10.112830708337482,0.0070812229676467,5.2082787804105485e-14,5.391885959142679,1472350146.0328755,0.5456422834270455,2.30598144633106,Bayesian_Opt 13
1.1199129638996796e-06,5.91958671246752e-16,437513.836394151,0.0002851130760459,0.010272819869006,0.0014087028577069,0.0347435667929958,0.7464571469942124,1.168421209602437,4.234207636589993,0.0052452665612804,0.0020825944120805,0.0131160381970765,0.0021065866016823,0.0080539362626249,0.0056782518309404,1494917442.599558,0.0118885719646867,122202524197999.2,0.0001248410380431,0.1841189870901369,0.0787288355563874,0.0034048198747109,0.0079934402039343,0.002929267358046,0.0121869985311718,0.002522366712991,0.0265805966724398,0.0163198954443305,0.007467800072685,0.0041877091016447,8.906890488095453,0.0085188516100593,4.686212969074348e-14,4.189508722636062,1433561458.4570374,0.684401421937946,0.6539512109302762,Bayesian_Opt 14
8.742680513139083e-07,5.69642887266186e-16,333812.65429977403,0.0002555429522274,0.0131364105886201,0.0014749705049687,0.0320935301109112,0.7450881643026102,0.9628276531930482,4.457050973991692,0.005322216359835,0.0021470823401946,0.0139317899889778,0.0030097147159335,0.0074218471631833,0.0052917532268045,2136156787.4511807,0.0144687560326402,133762020282720.48,0.0001288859731526,0.2184582386590868,0.073452603910643,0.0029700188232082,0.0091396110662202,0.0025490812126489,0.0121633143690259,0.0030128341548627,0.0175194760446241,0.0200523918425349,0.0093079556651474,0.004113641788481,10.03093059709362,0.0082824543688815,3.8534427370121816e-14,3.489315577981922,1393974888.050558,0.7698101711902973,3.093458746601637,Bayesian_Opt 15
