Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,15.83,0.0
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,16.0,1.14124e-26
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,16.3,2.24916e-25
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,16.6,9.23558e-25
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,16.9,2.3171500000000002e-24
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,17.2,4.5530500000000004e-24
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,17.5,7.729230000000001e-24
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,17.8,1.1904800000000001e-23
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,18.0,1.5259e-23
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,18.3,2.1152100000000002e-23
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,18.6,2.80717e-23
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,19.0,3.8853800000000003e-23
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,20.0,7.30115e-23
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,25.0,3.38038e-22
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,30.0,6.34042e-22
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,40.0,1.08614e-21
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,50.0,1.34785e-21
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,60.0,1.48745e-21
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,70.0,1.5553299999999998e-21
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,80.0,1.5811199999999999e-21
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,90.0,1.58191e-21
145,IONIZATION,C3H4 -> CH2 + C2H2+,15.83,e / C3H4,E + C3H4 -> E + E + CH2 + C2H2+,100.0,1.56774e-21
