Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,15.59,0.0
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,16.0,2.0160299999999999e-25
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,16.3,9.76377e-25
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,16.6,2.6246500000000003e-24
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,16.9,5.3546600000000004e-24
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,17.2,9.30536e-24
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,17.5,1.4561400000000002e-23
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,17.8,2.1164900000000002e-23
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,18.0,2.63216e-23
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,18.3,3.51793e-23
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,18.6,4.5357e-23
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,19.0,6.09024e-23
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,20.0,1.08746e-22
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,25.0,4.59983e-22
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,30.0,8.39684e-22
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,40.0,1.40888e-21
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,50.0,1.73331e-21
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,60.0,1.90378e-21
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,70.0,1.98472e-21
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,80.0,2.01347e-21
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,90.0,2.0114299999999997e-21
144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,100.0,1.99113e-21
