Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,3.12,0.0
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,4.0,5.06971e-22
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,5.0,2.0993699999999997e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,6.0,3.76363e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,7.0,5.124399999999999e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,8.0,6.1522499999999995e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,8.5,6.55834e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,9.0,6.903699999999999e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,10.0,7.44302e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,12.0,8.08625e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,15.0,8.430089999999999e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,17.0,8.447349999999999e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,18.0,8.42059e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,19.0,8.37767e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,20.0,8.32253e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,30.0,7.52522e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,40.0,6.73705e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,50.0,6.083399999999999e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,60.0,5.548889999999999e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,70.0,5.10716e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,80.0,4.73674e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,90.0,4.42167e-21
67,EXCITATION,C3H7 -> C2H4 CH3,3.12,e / C3H7,E + C3H7 -> E + C2H4 CH3,100.0,4.15024e-21
