Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,15.57,0.0
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,16.0,6.93464e-26
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,16.3,3.16435e-25
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,16.5,6.24999e-25
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,16.7,1.07158e-24
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,17.0,2.0313600000000002e-24
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,17.3,3.36843e-24
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,17.5,4.4796800000000004e-24
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,17.7,5.7705700000000004e-24
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,18.0,8.0455e-24
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,18.5,1.27287e-23
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,19.0,1.84811e-23
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,20.0,3.28687e-23
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,25.0,1.38032e-22
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,30.0,2.51418e-22
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,40.0,4.21128e-22
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,50.0,5.17733e-22
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,60.0,5.68431e-22
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,70.0,5.92449e-22
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,80.0,6.00928e-22
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,90.0,6.00246e-22
142,IONIZATION,C3H5 -> C2H4 CH+,15.57,e / C3H5,E + C3H5 -> E + E + C2H4 + CH+,100.0,5.9412999999999995e-22
