0.059524,-0.153120,-0.562652,0.210896,0.358579,0.608018,0.327070,-0.729222,0.952010,0.315754,0.235498,0.819554,-0.892864,0.417954,0.435438,-0.487439
0.792077,0.557150,0.550651,-0.320454,0.644217,-0.469504,0.616383,0.136436,-0.524382,-0.839572,-0.240764,0.426358,0.938423,-0.409006,0.829114,0.797027
0.047052,-0.623003,-0.898006,0.468835,0.401029,0.776093,-0.321021,0.233697,-0.796160,0.075638,-0.745312,0.738503,0.378447,0.562545,-0.079537,0.570922
-0.595322,0.332449,-0.301722,0.186271,0.048464,0.146765,-0.963228,-0.047735,0.019879,-0.957673,-0.167226,0.512960,0.032330,0.115689,0.747631,0.240911
0.187710,0.688659,-0.590384,0.385730,0.465751,0.962241,0.102060,-0.495380,-0.684949,0.299607,-0.187019,0.721940,0.598594,0.603366,-0.615421,0.717810
-0.576656,-0.636418,0.483770,-0.532439,-0.386917,0.292780,-0.768158,0.945890,-0.387420,0.404557,0.392000,-0.005458,0.734768,0.098162,0.063190,-0.135656
-0.799052,0.113776,0.033279,-0.047276,-0.203916,-0.882806,-0.392506,-0.389326,0.463440,-0.024371,0.286878,0.276437,-0.136141,0.695070,0.396237,0.314131
-0.061451,-0.110107,-0.126307,0.004525,-0.600871,0.753380,0.962863,0.315520,-0.156708,0.426400,-0.856410,0.484682,0.817541,-0.333245,-0.913806,0.664262
-0.146400,-0.521062,-0.997316,-0.420256,0.039276,0.479111,0.337360,0.746184,0.372623,0.674789,-0.040280,0.400641,0.912948,0.362544,-0.845345,0.442872
-0.031784,-0.845221,-0.137097,-0.441226,-0.361787,-0.993662,0.483633,-0.766931,-0.068796,0.844027,-0.327792,-0.066702,0.438434,0.218008,0.150499,0.942112
0.077163,-0.291327,-0.002043,-0.749676,0.054407,-0.597397,0.998047,-0.183512,-0.030306,0.822206,-0.221297,0.579293,-0.122991,-0.752406,0.189409,0.447727
-0.075006,0.245195,-0.190633,-0.354137,0.233373,0.331690,0.318651,0.061214,0.621787,0.842043,-0.069035,-0.167944,0.354226,-0.602448,-0.224203,-0.176315
0.464966,-0.175300,0.932521,-0.956593,0.280409,0.177660,0.609569,-0.185533,-0.225167,0.390445,-0.532207,0.737116,-0.470518,-0.861635,-0.140095,0.915649
0.637454,-0.246315,0.686993,-0.711450,-0.136385,-0.142277,0.508430,-0.092569,-0.539851,-0.139560,0.230436,0.370259,-0.634415,-0.887905,0.191116,0.548051
0.634926,-0.064114,0.092271,-0.542123,0.345957,0.426969,-0.024088,-0.351276,-0.133970,0.451935,-0.209593,0.639315,-0.328441,-0.814340,0.929831,0.190684
0.601666,-0.694260,0.380589,-0.642392,0.294703,-0.571186,0.853881,-0.404410,-0.025654,0.007784,0.349587,0.276675,-0.676044,-0.650499,-0.544723,0.333833
-0.188661,-0.576227,0.165978,-0.533092,0.366357,0.337848,0.767731,0.204430,0.318313,0.530689,0.136171,-0.020748,0.216566,-0.241312,0.149016,0.232362
0.434306,-0.236540,0.436082,-0.857244,0.178029,0.130672,1.079573,-0.712552,-0.294742,0.296100,-0.533674,-0.079030,0.244342,-0.188051,-0.585518,0.306160
0.616322,-0.381346,0.617253,-0.035831,0.309010,-0.370610,0.600622,-0.815751,0.099686,-0.136455,0.500548,0.309070,-0.426744,-0.593820,-0.032919,-0.116761
