         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39                                                                                                               40                                                                                                               41                                                                                                               42                                                                                                               43                                                                                                               44                                                                                                               45                                                                                                               46                                                                                                               47                                                                                                               48
   0.000000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   2.4639E+19   0.0000E+00   0.0000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   1.000000E-04   7.5929E+04   7.8260E+10   3.5088E+08   1.8877E-19   4.0041E+09   2.2575E-16   5.7434E+11   2.1691E+03   2.4639E+19   9.5405E+11   9.8984E+11   2.2424E-16   2.3169E-08   4.2835E-17   6.9882E-17   1.9225E-16   1.4246E-25   2.1593E+10   1.0846E-24   7.4785E-02   7.9585E-10   2.3131E-10   4.2213E-25   4.2512E+10   7.3760E+04   2.3438E+05   3.2137E-03   3.3929E-03   1.1804E-30   2.0594E-26   1.5713E+07   4.0228E-01   2.5654E-28   4.2531E-19   1.4999E-30   7.6730E+05   2.4196E-02   1.8453E-02   3.2141E-30   5.9104E-30   5.7545E+06   1.1924E-47   2.2145E-05   8.3858E+11   1.4675E+11   0.0000E+00   0.0000E+00   2.9448E-22
   2.000000E-04   1.0292E+06   1.7091E+14   3.9033E+09   1.1257E-16   2.1368E+12   1.9286E-15   3.2202E+14   8.1096E+05   2.4638E+19   4.6546E+12   1.0324E+13   1.3456E-15   5.1523E+01   2.5045E-07   3.0994E-07   1.0800E-06   4.5213E-22   5.9758E+11   1.2028E-21   1.3796E+06   9.4135E-02   2.5643E-02   7.0778E-22   2.0064E+13   2.1820E+05   7.3921E+10   5.4735E+03   6.8333E+03   1.1361E-24   2.3058E-19   2.9045E+11   5.2847E+04   1.6239E-23   6.9842E-12   2.8845E-24   2.1519E+11   3.3230E+04   3.0504E+04   3.7582E-24   8.7015E-22   1.4370E+12   1.4879E-35   3.1016E+03   6.8973E+14   1.9739E+14   0.0000E+00   0.0000E+00   1.0588E-15
   3.000000E-04   6.7340E+05   2.1817E+14   2.7068E+09   5.3970E-17   2.8552E+12   1.4608E-15   4.2167E+14   4.1654E+05   2.4638E+19   9.7746E+12   1.8661E+13   9.5617E-16   4.0854E+02   6.4200E-06   9.1049E-06   3.1735E-05   2.8032E-22   4.9203E+11   8.6497E-22   9.2513E+06   1.4551E+00   4.0326E-01   5.4845E-22   2.2262E+13   2.5686E+05   3.7049E+11   7.9124E+04   9.3967E+04   4.3644E-24   3.1561E-18   1.0634E+12   4.6654E+05   4.6152E-23   9.5262E-11   9.2504E-24   9.6477E+11   4.7721E+05   4.0465E+05   1.2463E-23   1.2959E-20   5.7871E+12   4.4562E-34   4.6794E+04   8.9731E+14   2.5885E+14   0.0000E+00   0.0000E+00   1.3606E-15
   4.000000E-04   7.0521E+05   2.7240E+14   2.8147E+09   5.8733E-17   3.6625E+12   1.5096E-15   5.3397E+14   4.5100E+05   2.4638E+19   1.4885E+13   2.7250E+13   9.9088E-16   2.1634E+03   4.4784E-05   6.3258E-05   2.2152E-04   3.2106E-22   3.8843E+11   9.6437E-22   3.3455E+07   7.4989E+00   2.0762E+00   6.3773E-22   2.3666E+13   2.5421E+05   8.5927E+11   2.9065E+05   3.4555E+05   1.0394E-23   1.1202E-17   1.8582E+12   1.3854E+06   8.3813E-23   3.3695E-10   1.9920E-23   2.0056E+12   1.6253E+06   1.3782E+06   2.6716E-23   4.8760E-20   1.0878E+13   3.8571E-33   1.7809E+05   1.1318E+15   3.2912E+14   0.0000E+00   0.0000E+00   1.6495E-15
   5.000000E-04   7.0185E+05   3.2602E+14   2.8033E+09   5.8226E-17   4.4620E+12   1.5045E-15   6.4432E+14   4.4734E+05   2.4638E+19   1.9996E+13   3.5818E+13   9.8721E-16   7.0522E+03   1.9225E-04   2.7162E-04   9.5137E-04   3.3148E-22   3.0769E+11   9.8705E-22   8.2161E+07   2.3678E+01   6.5559E+00   6.9280E-22   2.3992E+13   2.5450E+05   1.6014E+12   7.1899E+05   8.5474E+05   1.9318E-23   2.6375E-17   2.6282E+12   2.7954E+06   1.1944E-22   7.9129E-10   3.2972E-23   3.3320E+12   3.7065E+06   3.1418E+06   4.4242E-23   1.2078E-19   1.6322E+13   1.9824E-32   4.4503E+05   1.3618E+15   3.9966E+14   0.0000E+00   0.0000E+00   1.8730E-15
   6.000000E-04   7.0184E+05   3.7959E+14   2.8033E+09   5.8226E-17   5.2610E+12   1.5045E-15   7.5376E+14   4.4734E+05   2.4638E+19   2.5108E+13   4.4385E+13   9.8721E-16   1.7735E+04   6.0061E-04   8.4862E-04   2.9725E-03   3.4430E-22   2.5544E+11   1.0100E-21   1.6670E+08   5.7126E+01   1.5817E+01   8.6947E-18   2.3955E+13   2.5450E+05   2.6452E+12   1.4628E+06   1.7389E+06   3.1910E-23   5.0375E-17   3.3696E+12   4.6791E+06   1.5477E-22   1.5082E-09   4.8618E-23   4.9130E+12   6.9325E+06   5.8756E+06   6.5235E-23   2.4044E-19   2.1819E+13   7.1966E-32   8.9230E+05   1.5893E+15   4.7129E+14   0.0000E+00   0.0000E+00   2.0539E-15
   7.000000E-04   7.0184E+05   4.3311E+14   2.8033E+09   5.8226E-17   6.0593E+12   1.5045E-15   8.6219E+14   4.4734E+05   2.4637E+19   3.0216E+13   5.2945E+13   9.8721E-16   3.7926E+04   1.5313E-03   2.1637E-03   7.5787E-03   3.6068E-22   2.1961E+11   1.0380E-21   3.0011E+08   1.1646E+02   3.2246E+01   6.4002E-18   2.3785E+13   2.5450E+05   4.0379E+12   2.6365E+06   3.1342E+06   4.8710E-23   8.4819E-17   4.0941E+12   7.0205E+06   1.8997E-22   2.5348E-09   6.6599E-23   6.7301E+12   1.1492E+07   9.7394E+06   8.9362E-23   4.1806E-19   2.7258E+13   2.0886E-31   1.5611E+06   1.8139E+15   5.4420E+14   0.0000E+00   0.0000E+00   2.2067E-15
   8.000000E-04   7.0184E+05   4.8668E+14   2.8033E+09   5.8226E-17   6.8582E+12   1.5045E-15   9.6970E+14   4.4734E+05   2.4637E+19   3.5327E+13   6.1512E+13   9.8720E-16   7.2635E+04   3.3986E-03   4.8022E-03   1.6821E-02   3.8223E-22   1.9325E+11   1.0753E-21   4.9766E+08   2.1159E+02   5.8583E+01   0.0000E+00   2.3568E+13   2.5450E+05   5.8285E+12   4.3747E+06   5.2004E+06   7.0310E-23   1.3140E-16   4.8096E+12   9.8155E+06   2.2538E-22   3.9202E-09   8.6831E-23   8.7745E+12   1.7574E+07   1.4894E+07   1.1651E-22   6.6373E-19   3.2613E+13   5.1959E-31   2.4921E+06   2.0358E+15   6.1867E+14   0.0000E+00   0.0000E+00   2.3398E-15
   9.000000E-04   7.0184E+05   5.4025E+14   2.8033E+09   5.8226E-17   7.6572E+12   1.5045E-15   1.0761E+15   4.4734E+05   2.4637E+19   4.0439E+13   7.0079E+13   9.8720E-16   1.2824E+05   6.8113E-03   9.6242E-03   3.3711E-02   4.0989E-22   1.7293E+11   1.1240E-21   7.7614E+08   3.5294E+02   9.7719E+01   7.3449E-18   2.3337E+13   2.5450E+05   8.0609E+12   6.8251E+06   8.1133E+06   9.7241E-23   1.9172E-16   5.5191E+12   1.3058E+07   2.6108E-22   5.7104E-09   1.0921E-22   1.1036E+13   2.5350E+07   2.1483E+07   1.4654E-22   9.8652E-19   3.7865E+13   1.1529E-30   3.7230E+06   2.2543E+15   6.9480E+14   0.0000E+00   0.0000E+00   2.4580E-15
