         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39                                                                                                               40                                                                                                               41                                                                                                               42                                                                                                               43                                                                                                               44                                                                                                               45                                                                                                               46                                                                                                               47                                                                                                               48
   0.000000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   2.4639E+19   0.0000E+00   0.0000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   1.000000E-04   5.5798E+04   1.0963E+11   7.0065E+08   2.5688E-19   2.1565E+10   3.0720E-16   1.6545E+11   3.4423E+03   2.4639E+19   7.0110E+11   7.2740E+11   3.0713E-16   1.2213E-09   1.6589E-18   2.7064E-18   7.4456E-18   1.0801E-25   1.2530E+10   7.8511E-25   7.0820E-03   5.5387E-11   1.6098E-11   2.3814E-25   1.6300E+10   5.2355E+04   2.1814E+04   2.1980E-04   2.3205E-04   1.4950E-31   9.8794E-31   2.6165E+03   4.9217E-05   5.8658E-32   3.7095E-23   6.6954E-33   2.5170E+03   5.8322E-05   4.4481E-05   1.4347E-32   2.4648E-33   8.3312E+03   1.8087E-49   1.7690E-03   4.3929E+11   1.6072E+11   0.0000E+00   0.0000E+00   1.2553E-22
   2.000000E-04   8.5100E+05   2.9622E+14   8.1522E+09   1.5386E-16   1.3876E+13   2.5024E-15   1.3696E+14   7.6660E+05   2.4638E+19   3.2543E+12   7.7440E+12   1.7718E-15   7.8728E+00   2.8260E-08   3.3922E-08   1.1621E-07   1.9248E-22   3.2055E+11   5.1988E-22   3.2486E+05   1.6925E-02   4.6201E-03   2.8644E-22   6.1256E+12   8.4401E+04   1.4968E+10   7.9359E+02   9.9714E+02   3.0069E-25   1.7934E-23   5.6539E+07   7.3024E+00   7.8262E-27   1.3564E-15   1.3836E-26   7.8474E+08   8.1333E+01   7.6058E+01   1.7980E-26   2.8973E-25   1.1800E+09   9.7104E-37   1.6165E+05   7.2989E+14   3.1987E+14   0.0000E+00   0.0000E+00   4.4261E-16
   3.000000E-04   5.6667E+05   3.8245E+14   5.6989E+09   7.6523E-17   1.8764E+13   1.9317E-15   1.8133E+14   4.5609E+05   2.4638E+19   7.2866E+12   1.4607E+13   1.2704E-15   6.6766E+01   8.0753E-07   1.1298E-06   3.9636E-06   1.7761E-22   5.8906E+11   5.5898E-22   2.2739E+06   2.9716E-01   8.2126E-02   3.1105E-22   9.6612E+12   1.1058E+05   7.5910E+10   1.2780E+04   1.5282E+04   1.1727E-24   3.4835E-22   3.3436E+08   9.5293E+01   3.2323E-26   2.5574E-14   5.5203E-26   4.3392E+09   1.5428E+03   1.3182E+03   7.3921E-26   5.7811E-24   7.1375E+09   3.0663E-35   3.2707E+06   9.2564E+14   4.2760E+14   0.0000E+00   0.0000E+00   6.9515E-16
   4.000000E-04   5.9300E+05   4.8027E+14   5.9230E+09   8.3061E-17   2.4202E+13   1.9942E-15   2.3105E+14   4.8523E+05   2.4638E+19   1.1287E+13   2.1639E+13   1.3166E-15   3.5873E+02   5.7582E-06   8.0201E-06   2.8251E-05   2.6485E-22   8.6212E+11   8.1143E-22   8.2981E+06   1.5955E+00   4.4042E-01   2.3687E-19   1.3397E+13   1.0777E+05   1.7780E+11   4.7359E+04   5.6703E+04   2.8218E-24   1.7618E-21   9.0433E+08   3.9643E+02   8.8195E-26   1.2540E-13   1.4530E-25   1.1026E+10   6.1178E+03   5.2317E+03   1.9376E-25   2.9732E-23   1.9720E+10   2.7300E-34   1.7026E+07   1.1362E+15   5.5466E+14   0.0000E+00   0.0000E+00   1.1703E-15
   5.000000E-04   5.9042E+05   5.7799E+14   5.9012E+09   8.2416E-17   2.9636E+13   1.9882E-15   2.8061E+14   4.8238E+05   2.4638E+19   1.5287E+13   2.8669E+13   1.3120E-15   1.1849E+03   2.5095E-05   3.4950E-05   1.2316E-04   3.3935E-22   1.1347E+12   1.0373E-21   2.0591E+07   5.2821E+00   1.4579E+00   5.8742E-22   1.7109E+13   1.0804E+05   3.3472E+11   1.1812E+05   1.4145E+05   5.2984E-24   5.7531E-21   1.8755E+09   1.0859E+03   1.7929E-25   3.9729E-13   2.8885E-25   2.1995E+10   1.6123E+04   1.3788E+04   3.8533E-25   9.8722E-23   4.1674E+10   1.4329E-33   5.7019E+07   1.3296E+15   6.9015E+14   0.0000E+00   0.0000E+00   1.8217E-15
   6.000000E-04   5.9042E+05   6.7568E+14   5.9011E+09   8.2416E-17   3.5069E+13   1.9882E-15   3.3001E+14   4.8237E+05   2.4638E+19   1.9288E+13   3.5700E+13   1.3120E-15   3.0071E+03   7.9209E-05   1.1032E-04   3.8876E-04   4.1616E-22   1.4068E+12   1.2672E-21   4.2136E+07   1.3415E+01   3.7025E+00   0.0000E+00   2.0791E+13   1.0804E+05   5.5805E+11   2.4219E+05   2.9004E+05   8.8334E-24   1.4760E-20   3.3488E+09   2.3944E+03   3.1660E-25   9.8834E-13   5.0219E-25   3.8239E+10   3.4531E+04   2.9529E+04   6.6993E-25   2.5690E-22   7.5477E+10   5.2827E-33   1.4934E+08   1.5047E+15   8.3465E+14   0.0000E+00   0.0000E+00   2.6503E-15
   7.000000E-04   5.9042E+05   7.7331E+14   5.9011E+09   8.2416E-17   4.0498E+13   1.9882E-15   3.7923E+14   4.8237E+05   2.4638E+19   2.3288E+13   4.2728E+13   1.3120E-15   6.4799E+03   2.0357E-04   2.8352E-04   9.9913E-04   4.9381E-22   1.6783E+12   1.4978E-21   7.6443E+07   2.8912E+01   7.9797E+00   8.7187E-22   2.4437E+13   1.0804E+05   8.5904E+11   4.3978E+05   5.2667E+05   1.3598E-23   3.2374E-20   5.4235E+09   4.6025E+03   5.0864E-25   2.1001E-12   7.9756E-25   6.0729E+10   6.4906E+04   5.5504E+04   1.0639E-24   5.6992E-22   1.2350E+11   1.5522E-32   3.3302E+08   1.6613E+15   9.8831E+14   0.0000E+00   0.0000E+00   3.6556E-15
   8.000000E-04   5.9041E+05   8.7099E+14   5.9010E+09   8.2416E-17   4.5930E+13   1.9882E-15   4.2828E+14   4.8237E+05   2.4637E+19   2.7289E+13   4.9758E+13   1.3120E-15   1.2490E+04   4.5468E-04   6.3324E-04   2.2316E-03   5.7247E-22   1.9491E+12   1.7296E-21   1.2762E+08   5.5727E+01   1.5381E+01   0.0000E+00   2.8043E+13   1.0804E+05   1.2492E+12   7.3454E+05   8.7969E+05   1.9774E-23   6.3592E-20   8.2005E+09   8.0442E+03   7.6434E-25   3.9920E-12   1.1878E-24   9.0439E+10   1.1146E+05   9.5312E+04   1.5845E-24   1.1293E-21   1.8806E+11   3.9011E-32   6.6277E+08   1.7999E+15   1.1511E+15   0.0000E+00   0.0000E+00   4.8382E-15
   9.000000E-04   5.9041E+05   9.6867E+14   5.9010E+09   8.2417E-17   5.1362E+13   1.9882E-15   4.7713E+14   4.8237E+05   2.4637E+19   3.1291E+13   5.6789E+13   1.3120E-15   2.2179E+04   9.1641E-04   1.2763E-03   4.4978E-03   6.5223E-22   2.2191E+12   1.9626E-21   2.0027E+08   9.8957E+01   2.7312E+01   0.0000E+00   3.1604E+13   1.0804E+05   1.7396E+12   1.1531E+06   1.3809E+06   2.7537E-23   1.1498E-19   1.1777E+10   1.3102E+04   1.0923E-24   6.9781E-12   1.6849E-24   1.2829E+11   1.7894E+05   1.5302E+05   2.2476E-24   2.0553E-21   2.7130E+11   8.7372E-32   1.2108E+09   1.9211E+15   1.3225E+15   0.0000E+00   0.0000E+00   6.1971E-15
