          Time         dTime           E/N             E            AR           AR*          AR^+         AR2^+       AR(W)^+      AR2(W)^+          E(W)             1             2             3             4             5             6             7             8             9            10            11            12            13             V             J           J/S         theta      P*Lambda
  2.451988E-06  2.835068E-10  1.025369E+01  9.988767E+10  3.218822E+18  8.698523E+12  3.334064E+09  9.655361E+10  9.498295E+07  5.038209E+08  5.988039E+08  5.619458E+15  2.461342E+18  1.980843E+16  3.235844E+15  3.008473E+14  7.850521E-01  4.539858E+16  9.259531E+02  1.261733E+18  7.772315E+15  1.484939E+13  4.300343E+14  4.448837E+14  1.317218E+02  8.682782E-03  1.727436E-02  5.694919E-11  1.011123E+01
  2.480230E-06  2.801606E-10  1.012250E+01  1.014055E+11  3.218822E+18  8.730248E+12  3.365384E+09  9.804014E+10  9.540437E+07  5.160620E+08  6.114664E+08  5.712795E+15  2.414141E+18  2.016508E+16  3.285613E+15  3.102975E+14  7.971387E-01  4.573034E+16  9.669583E+02  1.266335E+18  7.845326E+15  1.497616E+13  4.362846E+14  4.512608E+14  1.306281E+02  8.693719E-03  1.729611E-02  5.570109E-11  1.011123E+01
  2.508238E-06  2.801225E-10  9.986997E+00  1.029236E+11  3.218822E+18  8.760294E+12  3.398520E+09  9.952508E+10  9.582597E+07  5.283769E+08  6.242029E+08  5.804779E+15  2.378414E+18  2.052189E+16  3.336283E+15  3.198694E+14  8.092123E-01  4.604565E+16  1.009246E+03  1.270693E+18  7.922573E+15  1.511258E+13  4.425693E+14  4.576819E+14  1.280511E+02  8.719489E-03  1.734738E-02  5.395634E-11  1.011123E+01
  2.536019E-06  2.760320E-10  9.864843E+00  1.044412E+11  3.218822E+18  8.788845E+12  3.432959E+09  1.010083E+11  9.624800E+07  5.407660E+08  6.370140E+08  5.897399E+15  2.329470E+18  2.087363E+16  3.384419E+15  3.296143E+14  8.212717E-01  4.634628E+16  1.053858E+03  1.274834E+18  8.002857E+15  1.525251E+13  4.487760E+14  4.640285E+14  1.275852E+02  8.724148E-03  1.735665E-02  5.300714E-11  1.011123E+01
  2.563592E-06  2.751463E-10  9.739126E+00  1.059590E+11  3.218822E+18  8.815903E+12  3.468726E+09  1.024903E+11  9.667087E+07  5.532346E+08  6.499054E+08  5.989043E+15  2.293659E+18  2.122608E+16  3.433775E+15  3.394769E+14  8.333215E-01  4.663209E+16  1.099621E+03  1.278759E+18  8.086237E+15  1.540017E+13  4.550280E+14  4.704281E+14  1.253405E+02  8.746595E-03  1.740131E-02  5.146067E-11  1.011123E+01
  2.590965E-06  2.726912E-10  9.619055E+00  1.074767E+11  3.218822E+18  8.841511E+12  3.505736E+09  1.039710E+11  9.709474E+07  5.657827E+08  6.628775E+08  6.079581E+15  2.255568E+18  2.157574E+16  3.482111E+15  3.494909E+14  8.453607E-01  4.690339E+16  1.147310E+03  1.282474E+18  8.172513E+15  1.555274E+13  4.612535E+14  4.768063E+14  1.235883E+02  8.764117E-03  1.743617E-02  5.012498E-11  1.011123E+01
  2.618147E-06  2.694457E-10  9.501145E+00  1.089944E+11  3.218822E+18  8.865870E+12  3.543899E+09  1.054505E+11  9.751991E+07  5.784135E+08  6.759334E+08  6.169452E+15  2.214043E+18  2.192215E+16  3.529146E+15  3.596656E+14  8.573907E-01  4.716219E+16  1.197154E+03  1.286007E+18  8.261479E+15  1.570928E+13  4.674377E+14  4.831470E+14  1.224933E+02  8.775067E-03  1.745796E-02  4.905025E-11  1.011123E+01
  2.645149E-06  2.702411E-10  9.390742E+00  1.105124E+11  3.218822E+18  8.889352E+12  3.583143E+09  1.069292E+11  9.794666E+07  5.911307E+08  6.890774E+08  6.259262E+15  2.175684E+18  2.226825E+16  3.576239E+15  3.699808E+14  8.694134E-01  4.741235E+16  1.248721E+03  1.289413E+18  8.352962E+15  1.587089E+13  4.736239E+14  4.894948E+14  1.210662E+02  8.789338E-03  1.748635E-02  4.789070E-11  1.011123E+01
  2.671978E-06  2.685559E-10  9.278932E+00  1.120303E+11  3.218822E+18  8.911728E+12  3.623343E+09  1.084069E+11  9.837509E+07  6.039329E+08  7.023080E+08  6.348548E+15  2.138347E+18  2.261310E+16  3.623011E+15  3.804382E+14  8.814282E-01  4.765134E+16  1.302074E+03  1.292659E+18  8.446677E+15  1.603684E+13  4.798066E+14  4.958435E+14  1.196305E+02  8.803695E-03  1.751491E-02  4.675786E-11  1.011123E+01
  2.698642E-06  2.671581E-10  9.164588E+00  1.135483E+11  3.218822E+18  8.932966E+12  3.664415E+09  1.098839E+11  9.880540E+07  6.168223E+08  7.156277E+08  6.437182E+15  2.106220E+18  2.295763E+16  3.670186E+15  3.910269E+14  8.934371E-01  4.787873E+16  1.356958E+03  1.295739E+18  8.542423E+15  1.620746E+13  4.860091E+14  5.022165E+14  1.175014E+02  8.824986E-03  1.755727E-02  4.542129E-11  1.011123E+01
  2.725154E-06  2.647433E-10  9.064477E+00  1.150667E+11  3.218822E+18  8.953005E+12  3.706281E+09  1.113604E+11  9.923779E+07  6.298017E+08  7.290395E+08  6.525676E+15  2.067353E+18  2.329841E+16  3.715657E+15  4.017834E+14  9.054420E-01  4.809378E+16  1.414211E+03  1.298646E+18  8.640019E+15  1.638025E+13  4.921675E+14  5.085478E+14  1.165938E+02  8.834062E-03  1.757533E-02  4.452145E-11  1.011123E+01
  2.751517E-06  2.638745E-10  8.953776E+00  1.165851E+11  3.218822E+18  8.971815E+12  3.748857E+09  1.128363E+11  9.967237E+07  6.428710E+08  7.425434E+08  6.613140E+15  2.035838E+18  2.363897E+16  3.761849E+15  4.126650E+14  9.174420E-01  4.829608E+16  1.472873E+03  1.301374E+18  8.739271E+15  1.655737E+13  4.983578E+14  5.149152E+14  1.146215E+02  8.853785E-03  1.761456E-02  4.329473E-11  1.011123E+01
  2.777748E-06  2.626748E-10  8.861199E+00  1.181041E+11  3.218822E+18  8.989489E+12  3.792094E+09  1.143120E+11  1.001094E+08  6.560362E+08  7.561456E+08  6.700195E+15  1.995588E+18  2.397486E+16  3.805783E+15  4.237271E+14  9.294410E-01  4.848655E+16  1.534228E+03  1.303938E+18  8.840064E+15  1.673548E+13  5.044882E+14  5.212237E+14  1.142348E+02  8.857652E-03  1.762226E-02  4.261229E-11  1.011123E+01
  2.803847E-06  2.603278E-10  8.757406E+00  1.196234E+11  3.218822E+18  9.006063E+12  3.835922E+09  1.157875E+11  1.005490E+08  6.692966E+08  7.698456E+08  6.786796E+15  1.963852E+18  2.431091E+16  3.850657E+15  4.349130E+14  9.414374E-01  4.866550E+16  1.596967E+03  1.306342E+18  8.942237E+15  1.691754E+13  5.106565E+14  5.275740E+14  1.125537E+02  8.874463E-03  1.765570E-02  4.153065E-11  1.011123E+01
  2.829827E-06  2.601806E-10  8.665605E+00  1.211431E+11  3.218822E+18  9.021588E+12  3.880294E+09  1.172628E+11  1.009913E+08  6.826560E+08  7.836473E+08  6.871789E+15  1.927896E+18  2.464377E+16  3.894115E+15  4.462635E+14  9.534332E-01  4.883343E+16  1.662072E+03  1.308594E+18  9.045675E+15  1.710103E+13  5.167946E+14  5.338956E+14  1.117152E+02  8.882848E-03  1.767239E-02  4.074260E-11  1.011123E+01
  2.855692E-06  2.590785E-10  8.574223E+00  1.226633E+11  3.218822E+18  9.036124E+12  3.925150E+09  1.187382E+11  1.014365E+08  6.961163E+08  7.975528E+08  6.956659E+15  1.894835E+18  2.497517E+16  3.937492E+15  4.577597E+14  9.654288E-01  4.899092E+16  1.729092E+03  1.310702E+18  9.150243E+15  1.728682E+13  5.229367E+14  5.402235E+14  1.105148E+02  8.894852E-03  1.769627E-02  3.985910E-11  1.011123E+01
  2.881450E-06  2.558481E-10  8.481323E+00  1.241839E+11  3.218822E+18  9.049700E+12  3.970437E+09  1.202135E+11  1.018846E+08  7.096788E+08  8.115634E+08  7.040933E+15  1.861488E+18  2.530428E+16  3.980160E+15  4.694111E+14  9.774243E-01  4.913824E+16  1.798289E+03  1.312671E+18  9.255815E+15  1.747412E+13  5.290665E+14  5.465406E+14  1.094911E+02  8.905089E-03  1.771663E-02  3.905123E-11  1.011123E+01
  2.907112E-06  2.566625E-10  8.385404E+00  1.257055E+11  3.218822E+18  9.062326E+12  4.016142E+09  1.216893E+11  1.023360E+08  7.233490E+08  8.256850E+08  7.124777E+15  1.837849E+18  2.563446E+16  4.024326E+15  4.811818E+14  9.894238E-01  4.927545E+16  1.868683E+03  1.314503E+18  9.362361E+15  1.766507E+13  5.352526E+14  5.529177E+14  1.068526E+02  8.931474E-03  1.776913E-02  3.776045E-11  1.011123E+01
  2.932675E-06  2.571972E-10  8.301810E+00  1.272275E+11  3.218822E+18  9.073850E+12  4.062396E+09  1.231651E+11  1.027904E+08  7.371225E+08  8.399129E+08  7.206799E+15  1.803383E+18  2.595738E+16  4.064921E+15  4.931606E+14  1.001423E+00  4.940085E+16  1.942772E+03  1.316174E+18  9.470188E+15  1.785518E+13  5.413394E+14  5.591945E+14  1.063064E+02  8.936936E-03  1.777999E-02  3.714070E-11  1.011123E+01
  2.958154E-06  2.525620E-10  8.219888E+00  1.287500E+11  3.218822E+18  9.084072E+12  4.108772E+09  1.246412E+11  1.032481E+08  7.510035E+08  8.542516E+08  7.287333E+15  1.767364E+18  2.627642E+16  4.104427E+15  5.053020E+14  1.013425E+00  4.951222E+16  2.019183E+03  1.317657E+18  9.578298E+15  1.804524E+13  5.474095E+14  5.654548E+14  1.061458E+02  8.938542E-03  1.778319E-02  3.665262E-11  1.011123E+01
  2.983557E-06  2.537547E-10  8.132778E+00  1.302730E+11  3.218822E+18  9.093104E+12  4.155063E+09  1.261180E+11  1.037092E+08  7.649961E+08  8.687053E+08  7.367880E+15  1.739480E+18  2.659518E+16  4.145108E+15  5.175648E+14  1.025432E+00  4.961072E+16  2.096722E+03  1.318967E+18  9.686211E+15  1.823655E+13  5.535310E+14  5.717676E+14  1.045989E+02  8.954011E-03  1.781396E-02  3.575801E-11  1.011123E+01
  3.008886E-06  2.533170E-10  8.057142E+00  1.317965E+11  3.218822E+18  9.101218E+12  4.201444E+09  1.275950E+11  1.041738E+08  7.791024E+08  8.832762E+08  7.446910E+15  1.708879E+18  2.691017E+16  4.184408E+15  5.299993E+14  1.037442E+00  4.969930E+16  2.176874E+03  1.320144E+18  9.794335E+15  1.842717E+13  5.596207E+14  5.780479E+14  1.036455E+02  8.963545E-03  1.783293E-02  3.505979E-11  1.011123E+01
  3.034144E-06  2.525621E-10  7.971278E+00  1.333203E+11  3.218822E+18  9.108517E+12  4.247954E+09  1.290724E+11  1.046420E+08  7.933234E+08  8.979654E+08  7.525361E+15  1.679465E+18  2.722334E+16  4.223396E+15  5.425841E+14  1.049454E+00  4.977905E+16  2.259125E+03  1.321203E+18  9.902757E+15  1.861838E+13  5.657121E+14  5.843304E+14  1.025799E+02  8.974201E-03  1.785413E-02  3.434351E-11  1.011123E+01
  3.059341E-06  2.493864E-10  7.893460E+00  1.348449E+11  3.218822E+18  9.115020E+12  4.294580E+09  1.305503E+11  1.051138E+08  8.076637E+08  9.127775E+08  7.602796E+15  1.648890E+18  2.753373E+16  4.261452E+15  5.553341E+14  1.061470E+00  4.985015E+16  2.343861E+03  1.322146E+18  1.001145E+16  1.880950E+13  5.717873E+14  5.905968E+14  1.018455E+02  8.981545E-03  1.786874E-02  3.373972E-11  1.011123E+01
  3.084484E-06  2.500874E-10  7.821062E+00  1.363702E+11  3.218822E+18  9.120726E+12  4.341287E+09  1.320289E+11  1.055895E+08  8.221261E+08  9.277156E+08  7.679825E+15  1.619806E+18  2.784235E+16  4.299254E+15  5.682376E+14  1.073493E+00  4.991259E+16  2.430740E+03  1.322974E+18  1.012033E+16  1.900105E+13  5.778675E+14  5.968686E+14  1.009331E+02  8.990669E-03  1.788690E-02  3.309703E-11  1.011123E+01
  3.109573E-06  2.527677E-10  7.743826E+00  1.378961E+11  3.218822E+18  9.125626E+12  4.388028E+09  1.335081E+11  1.060689E+08  8.367099E+08  9.427788E+08  7.756579E+15  1.594961E+18  2.815015E+16  4.337530E+15  5.812785E+14  1.085519E+00  4.996624E+16  2.519330E+03  1.323685E+18  1.022930E+16  1.919354E+13  5.839738E+14  6.031673E+14  9.928931E+01  9.007107E-03  1.791960E-02  3.225660E-11  1.011123E+01
  3.134613E-06  2.513002E-10  7.667773E+00  1.394228E+11  3.218822E+18  9.129961E+12  4.434884E+09  1.349879E+11  1.065523E+08  8.514194E+08  9.579717E+08  7.832408E+15  1.568423E+18  2.845573E+16  4.374808E+15  5.944860E+14  1.097551E+00  5.001372E+16  2.610515E+03  1.324313E+18  1.033852E+16  1.938594E+13  5.900646E+14  6.094505E+14  9.805972E+01  9.019403E-03  1.794406E-02  3.155132E-11  1.011123E+01
  3.159606E-06  2.497255E-10  7.599132E+00  1.409504E+11  3.218822E+18  9.134090E+12  4.482000E+09  1.364684E+11  1.070397E+08  8.662576E+08  9.732973E+08  7.906732E+15  1.538250E+18  2.875843E+16  4.410523E+15  6.078837E+14  1.109588E+00  5.005896E+16  2.705124E+03  1.324912E+18  1.044836E+16  1.957780E+13  5.961068E+14  6.156846E+14  9.766389E+01  9.023361E-03  1.795194E-02  3.109704E-11  1.011123E+01
  3.184557E-06  2.481331E-10  7.530717E+00  1.424788E+11  3.218822E+18  9.137589E+12  4.529144E+09  1.379496E+11  1.075311E+08  8.812233E+08  9.887544E+08  7.980438E+15  1.508644E+18  2.905910E+16  4.445708E+15  6.214445E+14  1.121632E+00  5.009732E+16  2.802239E+03  1.325420E+18  1.055826E+16  1.976950E+13  6.021438E+14  6.219133E+14  9.726328E+01  9.027367E-03  1.795991E-02  3.065087E-11  1.011123E+01
  3.209471E-06  2.501152E-10  7.455936E+00  1.440078E+11  3.218822E+18  9.140018E+12  4.576057E+09  1.394318E+11  1.080265E+08  8.963147E+08  1.004341E+09  8.055207E+15  1.487506E+18  2.936018E+16  4.482691E+15  6.351138E+14  1.133683E+00  5.012396E+16  2.900074E+03  1.325772E+18  1.066762E+16  1.996245E+13  6.082529E+14  6.282154E+14  9.522574E+01  9.047743E-03  1.800044E-02  2.975716E-11  1.011123E+01
  3.234353E-06  2.492588E-10  7.391832E+00  1.455376E+11  3.218822E+18  9.141622E+12  4.622834E+09  1.409147E+11  1.085260E+08  9.115363E+08  1.020062E+09  8.126012E+15  1.457022E+18  2.965345E+16  4.515872E+15  6.490136E+14  1.145741E+00  5.014156E+16  3.002420E+03  1.326005E+18  1.077667E+16  2.015138E+13  6.142610E+14  6.344123E+14  9.520448E+01  9.047955E-03  1.800087E-02  2.943850E-11  1.011123E+01
  3.259208E-06  2.486477E-10  7.325743E+00  1.470681E+11  3.218822E+18  9.142404E+12  4.669446E+09  1.423987E+11  1.090296E+08  9.268907E+08  1.035920E+09  8.197219E+15  1.431604E+18  2.994611E+16  4.549884E+15  6.630467E+14  1.157806E+00  5.015013E+16  3.106280E+03  1.326118E+18  1.088533E+16  2.034077E+13  6.203088E+14  6.406496E+14  9.422738E+01  9.057726E-03  1.802031E-02  2.886428E-11  1.011123E+01
  3.284037E-06  2.486971E-10  7.262165E+00  1.485993E+11  3.218822E+18  9.142501E+12  4.715914E+09  1.438834E+11  1.095373E+08  9.423793E+08  1.051917E+09  8.267057E+15  1.405543E+18  3.023545E+16  4.582866E+15  6.772537E+14  1.169878E+00  5.015120E+16  3.212991E+03  1.326132E+18  1.099366E+16  2.052878E+13  6.263367E+14  6.468655E+14  9.347871E+01  9.065213E-03  1.803520E-02  2.836330E-11  1.011123E+01
  3.308847E-06  2.464770E-10  7.198877E+00  1.501314E+11  3.218822E+18  9.141969E+12  4.762247E+09  1.453691E+11  1.100494E+08  9.580061E+08  1.068056E+09  8.335453E+15  1.378748E+18  3.052156E+16  4.614786E+15  6.916382E+14  1.181958E+00  5.014536E+16  3.322657E+03  1.326055E+18  1.110167E+16  2.071540E+13  6.323442E+14  6.530596E+14  9.298062E+01  9.070194E-03  1.804511E-02  2.793962E-11  1.011123E+01
  3.333643E-06  2.496639E-10  7.132770E+00  1.516643E+11  3.218822E+18  9.140837E+12  4.808436E+09  1.468559E+11  1.105658E+08  9.737740E+08  1.084340E+09  8.405116E+15  1.357445E+18  3.080819E+16  4.647988E+15  7.061493E+14  1.194047E+00  5.013294E+16  3.433623E+03  1.325891E+18  1.120934E+16  2.090293E+13  6.384028E+14  6.593057E+14  9.138207E+01  9.086179E-03  1.807691E-02  2.722963E-11  1.011123E+01
  3.358426E-06  2.481639E-10  7.073265E+00  1.531981E+11  3.218822E+18  9.139082E+12  4.854429E+09  1.483437E+11  1.110866E+08  9.896833E+08  1.100770E+09  8.471288E+15  1.330857E+18  3.108863E+16  4.678357E+15  7.208797E+14  1.206144E+00  5.011369E+16  3.548912E+03  1.325636E+18  1.131656E+16  2.108702E+13  6.443861E+14  6.654731E+14  9.101827E+01  9.089817E-03  1.808415E-02  2.686045E-11  1.011123E+01
  3.383197E-06  2.459260E-10  7.009483E+00  1.547325E+11  3.218822E+18  9.136673E+12  4.900164E+09  1.498323E+11  1.116117E+08  1.005733E+09  1.117345E+09  8.537002E+15  1.306161E+18  3.136701E+16  4.708579E+15  7.357665E+14  1.218247E+00  5.008728E+16  3.666506E+03  1.325287E+18  1.142318E+16  2.127013E+13  6.503769E+14  6.716471E+14  9.033035E+01  9.096696E-03  1.809784E-02  2.641307E-11  1.011123E+01
  3.407966E-06  2.474459E-10  6.951198E+00  1.562678E+11  3.218822E+18  9.133661E+12  4.945665E+09  1.513221E+11  1.121412E+08  1.021930E+09  1.134071E+09  8.602527E+15  1.283497E+18  3.164366E+16  4.738789E+15  7.508112E+14  1.230361E+00  5.005426E+16  3.786382E+03  1.324850E+18  1.152925E+16  2.145246E+13  6.563795E+14  6.778319E+14  8.927282E+01  9.107272E-03  1.811888E-02  2.587742E-11  1.011123E+01
  3.432729E-06  2.454224E-10  6.892112E+00  1.578038E+11  3.218822E+18  9.130074E+12  4.990914E+09  1.528129E+11  1.126751E+08  1.038273E+09  1.150948E+09  8.665298E+15  1.257971E+18  3.191519E+16  4.766896E+15  7.660616E+14  1.242481E+00  5.001495E+16  3.910239E+03  1.324330E+18  1.163473E+16  2.163182E+13  6.623279E+14  6.839597E+14  8.894427E+01  9.110557E-03  1.812541E-02  2.554044E-11  1.011123E+01
  3.457495E-06  2.470675E-10  6.832193E+00  1.593408E+11  3.218822E+18  9.125996E+12  5.035971E+09  1.543048E+11  1.132136E+08  1.054767E+09  1.167980E+09  8.729518E+15  1.237028E+18  3.218738E+16  4.796294E+15  7.814396E+14  1.254612E+00  4.997029E+16  4.035414E+03  1.323738E+18  1.173977E+16  2.181189E+13  6.683280E+14  6.901399E+14  8.765417E+01  9.123458E-03  1.815108E-02  2.496250E-11  1.011123E+01
  3.482263E-06  2.470175E-10  6.780558E+00  1.608786E+11  3.218822E+18  9.121414E+12  5.080789E+09  1.557978E+11  1.137566E+08  1.071411E+09  1.185168E+09  8.789730E+15  1.211332E+18  3.245338E+16  4.822827E+15  7.970456E+14  1.266751E+00  4.992012E+16  4.165376E+03  1.323074E+18  1.184425E+16  2.198828E+13  6.742506E+14  6.962389E+14  8.753471E+01  9.124653E-03  1.815346E-02  2.469343E-11  1.011123E+01
  3.507038E-06  2.483755E-10  6.722153E+00  1.624172E+11  3.218822E+18  9.116288E+12  5.125304E+09  1.572919E+11  1.143042E+08  1.088208E+09  1.202513E+09  8.851647E+15  1.189556E+18  3.271949E+16  4.850431E+15  8.127822E+14  1.278899E+00  4.986403E+16  4.296706E+03  1.322330E+18  1.194802E+16  2.216476E+13  6.802204E+14  7.023851E+14  8.658726E+01  9.134127E-03  1.817231E-02  2.421988E-11  1.011123E+01
  3.531825E-06  2.481162E-10  6.668841E+00  1.639567E+11  3.218822E+18  9.110593E+12  5.169475E+09  1.587873E+11  1.148564E+08  1.105162E+09  1.220018E+09  8.912011E+15  1.167553E+18  3.298244E+16  4.877173E+15  8.286994E+14  1.291057E+00  4.980175E+16  4.431074E+03  1.321504E+18  1.205099E+16  2.233917E+13  6.861773E+14  7.085164E+14  8.576567E+01  9.142343E-03  1.818865E-02  2.378618E-11  1.011123E+01
  3.556623E-06  2.481918E-10  6.613699E+00  1.654969E+11  3.218822E+18  9.104306E+12  5.213239E+09  1.602836E+11  1.154130E+08  1.122269E+09  1.237682E+09  8.971221E+15  1.145419E+18  3.324195E+16  4.903035E+15  8.447950E+14  1.303224E+00  4.973303E+16  4.568477E+03  1.320592E+18  1.215301E+16  2.251124E+13  6.921191E+14  7.146303E+14  8.505188E+01  9.149481E-03  1.820285E-02  2.338695E-11  1.011123E+01
  3.581434E-06  2.480307E-10  6.563409E+00  1.670376E+11  3.218822E+18  9.097426E+12  5.256578E+09  1.617810E+11  1.159743E+08  1.139533E+09  1.255507E+09  9.026504E+15  1.120200E+18  3.349521E+16  4.926377E+15  8.611144E+14  1.315399E+00  4.965789E+16  4.710557E+03  1.319594E+18  1.225404E+16  2.267914E+13  6.979931E+14  7.206723E+14  8.514641E+01  9.148536E-03  1.820097E-02  2.319459E-11  1.011123E+01
  3.606266E-06  2.484315E-10  6.508372E+00  1.685792E+11  3.218822E+18  9.090000E+12  5.299526E+09  1.632797E+11  1.165402E+08  1.156959E+09  1.273499E+09  9.085868E+15  1.101832E+18  3.375104E+16  4.952444E+15  8.775234E+14  1.327584E+00  4.957686E+16  4.852364E+03  1.318517E+18  1.235416E+16  2.284845E+13  7.039660E+14  7.268145E+14  8.365523E+01  9.163448E-03  1.823064E-02  2.261679E-11  1.011123E+01
  3.631118E-06  2.484447E-10  6.455293E+00  1.701214E+11  3.218822E+18  9.082032E+12  5.342053E+09  1.647793E+11  1.171107E+08  1.174546E+09  1.291656E+09  9.141707E+15  1.080592E+18  3.400097E+16  4.976127E+15  8.941538E+14  1.339778E+00  4.948999E+16  4.998786E+03  1.317361E+18  1.245330E+16  2.301378E+13  7.098759E+14  7.328897E+14  8.292700E+01  9.170730E-03  1.824513E-02  2.223432E-11  1.011123E+01
  3.655993E-06  2.490933E-10  6.407146E+00  1.716645E+11  3.218822E+18  9.073660E+12  5.384327E+09  1.662802E+11  1.176859E+08  1.192299E+09  1.309985E+09  9.195626E+15  1.058856E+18  3.424748E+16  4.998722E+15  9.109770E+14  1.351980E+00  4.939878E+16  5.148912E+03  1.316147E+18  1.255185E+16  2.317709E+13  7.157609E+14  7.389380E+14  8.239408E+01  9.176059E-03  1.825573E-02  2.190558E-11  1.011123E+01
  3.680895E-06  2.494538E-10  6.356465E+00  1.732087E+11  3.218822E+18  9.064991E+12  5.426471E+09  1.677822E+11  1.182659E+08  1.210222E+09  1.328488E+09  9.248870E+15  1.037751E+18  3.449208E+16  5.020931E+15  9.279771E+14  1.364193E+00  4.930444E+16  5.302259E+03  1.314889E+18  1.265010E+16  2.333961E+13  7.216423E+14  7.449819E+14  8.177731E+01  9.182227E-03  1.826800E-02  2.156226E-11  1.011123E+01
  3.705824E-06  2.508060E-10  6.308849E+00  1.747533E+11  3.218822E+18  9.055818E+12  5.468144E+09  1.692852E+11  1.188506E+08  1.228311E+09  1.347162E+09  9.300445E+15  1.015775E+18  3.473224E+16  5.041702E+15  9.451777E+14  1.376413E+00  4.920471E+16  5.459537E+03  1.313559E+18  1.274724E+16  2.349887E+13  7.274883E+14  7.509872E+14  8.145587E+01  9.185441E-03  1.827439E-02  2.129511E-11  1.011123E+01
  3.730785E-06  2.492463E-10  6.256824E+00  1.762981E+11  3.218822E+18  9.045745E+12  5.508740E+09  1.707894E+11  1.194398E+08  1.246564E+09  1.366004E+09  9.353725E+15  9.974932E+17  3.497119E+16  5.063628E+15  9.624966E+14  1.388643E+00  4.909531E+16  5.616954E+03  1.312098E+18  1.284188E+16  2.365531E+13  7.333938E+14  7.570491E+14  8.026907E+01  9.197309E-03  1.829801E-02  2.082784E-11  1.011123E+01
  3.755781E-06  2.498735E-10  6.212449E+00  1.778429E+11  3.218822E+18  9.034861E+12  5.548342E+09  1.722946E+11  1.200334E+08  1.264983E+09  1.385016E+09  9.398553E+15  9.733588E+17  3.519877E+16  5.080698E+15  9.801081E+14  1.400882E+00  4.897723E+16  5.781460E+03  1.310519E+18  1.293420E+16  2.380285E+13  7.391581E+14  7.629609E+14  8.065433E+01  9.193457E-03  1.829034E-02  2.073733E-11  1.011123E+01
  3.780820E-06  2.515646E-10  6.163367E+00  1.793883E+11  3.218822E+18  9.023378E+12  5.587271E+09  1.738010E+11  1.206317E+08  1.283577E+09  1.404209E+09  9.448795E+15  9.555362E+17  3.542924E+16  5.100854E+15  9.977905E+14  1.413130E+00  4.885281E+16  5.944486E+03  1.308853E+18  1.302495E+16  2.395116E+13  7.450392E+14  7.689904E+14  7.948514E+01  9.205149E-03  1.831360E-02  2.028643E-11  1.011123E+01
  3.805902E-06  2.542262E-10  6.115830E+00  1.809346E+11  3.218822E+18  9.011561E+12  5.625971E+09  1.753086E+11  1.212348E+08  1.302354E+09  1.423589E+09  9.498798E+15  9.381930E+17  3.565734E+16  5.120557E+15  1.015652E+15  1.425388E+00  4.872494E+16  6.110730E+03  1.307139E+18  1.311517E+16  2.409823E+13  7.509153E+14  7.750136E+14  7.824802E+01  9.217520E-03  1.833821E-02  1.982662E-11  1.011123E+01
  3.831028E-06  2.523337E-10  6.071013E+00  1.824819E+11  3.218822E+18  8.999540E+12  5.664622E+09  1.768173E+11  1.218428E+08  1.321316E+09  1.443159E+09  9.541934E+15  9.163733E+17  3.587732E+16  5.136327E+15  1.033804E+15  1.437655E+00  4.859503E+16  6.284924E+03  1.305396E+18  1.320527E+16  2.424099E+13  7.566658E+14  7.809068E+14  7.825574E+01  9.217443E-03  1.833806E-02  1.966029E-11  1.011123E+01
  3.856202E-06  2.506248E-10  6.022063E+00  1.840293E+11  3.218822E+18  8.986855E+12  5.702331E+09  1.783270E+11  1.224554E+08  1.340455E+09  1.462911E+09  9.589516E+15  8.993717E+17  3.609864E+16  5.154449E+15  1.052040E+15  1.449930E+00  4.845813E+16  6.457890E+03  1.303556E+18  1.329318E+16  2.438271E+13  7.625119E+14  7.868946E+14  7.705308E+01  9.229469E-03  1.836199E-02  1.922041E-11  1.011123E+01
  3.881425E-06  2.530540E-10  5.979045E+00  1.855771E+11  3.218822E+18  8.973616E+12  5.739295E+09  1.798378E+11  1.230726E+08  1.359777E+09  1.482850E+09  9.629456E+15  8.782914E+17  3.631024E+16  5.168464E+15  1.070566E+15  1.462214E+00  4.831547E+16  6.638228E+03  1.301635E+18  1.337935E+16  2.451715E+13  7.682321E+14  7.927493E+14  7.701235E+01  9.229876E-03  1.836280E-02  1.905087E-11  1.011123E+01
  3.906704E-06  2.562330E-10  5.935865E+00  1.871254E+11  3.218822E+18  8.959868E+12  5.775582E+09  1.813498E+11  1.236946E+08  1.379287E+09  1.502982E+09  9.673065E+15  8.610511E+17  3.652282E+16  5.184361E+15  1.089197E+15  1.474508E+00  4.816754E+16  6.818279E+03  1.299641E+18  1.346394E+16  2.465111E+13  7.740301E+14  7.986812E+14  7.599957E+01  9.240004E-03  1.838295E-02  1.866524E-11  1.011123E+01
  3.932035E-06  2.511552E-10  5.890763E+00  1.886741E+11  3.218822E+18  8.945724E+12  5.811394E+09  1.828627E+11  1.243213E+08  1.398985E+09  1.523306E+09  9.708662E+15  8.404281E+17  3.672388E+16  5.195210E+15  1.108165E+15  1.486808E+00  4.801559E+16  7.008147E+03  1.297590E+18  1.354742E+16  2.477752E+13  7.796551E+14  8.044326E+14  7.601481E+01  9.239852E-03  1.838264E-02  1.851544E-11  1.011123E+01
