         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39
   0.000000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   2.1586E+19   0.0000E+00   0.0000E+00   1.0000E+06   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   1.000000E-06   1.0000E+06   1.8672E+06   1.3630E+05   1.0814E+09   4.8057E+10   1.6798E-13   2.1586E+19   2.0201E+07   2.0006E+07   8.1136E-06   1.0000E+06   3.9883E-01   4.3941E-14   7.2671E-14   1.8917E-13   1.8146E-21   3.7312E+01   7.7942E+08   5.4382E-04   1.5941E-04   1.4585E-11   7.0914E+01   1.4987E-09   1.7853E-01   5.6946E-14   5.9359E-14   4.8046E-22   2.9789E-15   1.6329E-27   2.3849E-35   4.8211E-23   9.3062E-09   4.7503E-21   3.6060E-21   1.0131E-29   7.7875E-17   1.2598E-26   4.9619E+10   1.8628E+09
   2.000000E-06   1.0000E+06   3.7347E+06   1.3630E+05   2.1627E+09   9.6113E+10   3.3597E-13   2.1586E+19   4.0402E+07   4.0012E+07   8.1136E-06   1.0000E+06   1.5988E+00   3.5204E-13   5.8222E-13   1.5156E-12   1.4538E-20   1.4927E+02   1.5590E+09   2.1757E-03   6.3775E-04   5.8350E-11   5.6739E+02   6.1287E-09   1.4321E+00   9.0637E-13   9.4477E-13   7.6471E-21   4.9266E-14   5.2427E-26   7.6571E-34   3.1282E-21   2.9308E-07   2.8931E-19   2.1962E-19   6.1700E-28   9.6556E-15   6.5821E-24   9.9238E+10   3.7256E+09
   3.000000E-06   1.0000E+06   5.6023E+06   1.3631E+05   3.2440E+09   1.4417E+11   5.0396E-13   2.1586E+19   6.0602E+07   6.0018E+07   8.1136E-06   1.0000E+06   3.6097E+00   1.1907E-12   1.9692E-12   5.1259E-12   4.9171E-20   3.3587E+02   2.3386E+09   4.8956E-03   1.4350E-03   1.3130E-10   1.9150E+03   1.4293E-08   4.8554E+00   4.6011E-12   4.7961E-12   3.8820E-20   2.6564E-13   4.1586E-25   6.0737E-33   3.7197E-20   2.2221E-06   3.2709E-18   2.4830E-18   6.9758E-27   1.6332E-13   2.4873E-22   1.4886E+11   5.5884E+09
   4.000000E-06   1.0000E+06   7.4700E+06   1.3632E+05   4.3252E+09   1.9223E+11   6.7194E-13   2.1586E+19   8.0803E+07   8.0024E+07   8.1136E-06   1.0000E+06   6.4477E+00   2.8304E-12   4.6810E-12   1.2185E-11   1.1689E-19   5.9710E+02   3.1183E+09   8.7037E-03   2.5513E-03   2.3343E-10   4.5394E+03   2.6668E-08   1.1582E+01   1.4603E-11   1.5222E-11   1.2321E-19   9.1173E-13   1.8626E-24   2.7203E-32   2.2256E-19   9.3606E-06   1.8344E-17   1.3925E-17   3.9122E-26   1.2200E-12   3.2835E-21   1.9848E+11   7.4513E+09
   5.000000E-06   1.0000E+06   9.3379E+06   1.3633E+05   5.4063E+09   2.4028E+11   8.3993E-13   2.1586E+19   1.0100E+08   1.0003E+08   8.1136E-06   1.0000E+06   1.0135E+01   5.5483E-12   9.1761E-12   2.3886E-11   2.2913E-19   9.3295E+02   3.8981E+09   1.3600E-02   3.9865E-03   3.6475E-10   8.8662E+03   4.4219E-08   2.2805E+01   3.5845E-11   3.7364E-11   3.0243E-19   2.4521E-12   6.1156E-24   8.9319E-32   9.1538E-19   2.8558E-05   6.9872E-17   5.3041E-17   1.4901E-25   5.8017E-12   2.4256E-20   2.4810E+11   9.3142E+09
   6.000000E-06   1.0000E+06   1.1206E+07   1.3634E+05   6.4873E+09   2.8834E+11   1.0079E-12   2.1586E+19   1.2120E+08   1.2004E+08   8.1136E-06   1.0000E+06   1.4702E+01   9.6300E-12   1.5927E-11   4.1459E-11   3.9769E-19   1.3434E+03   4.6780E+09   1.9585E-02   5.7408E-03   5.2526E-10   1.5321E+04   6.8214E-08   3.9796E+01   7.4820E-11   7.7990E-11   6.3126E-19   5.6590E-12   1.6544E-23   2.4163E-31   2.9835E-18   7.1058E-05   2.0860E-16   1.5835E-16   4.4486E-25   2.0802E-11   1.2629E-19   2.9771E+11   1.1177E+10
   7.000000E-06   1.0000E+06   1.3074E+07   1.3636E+05   7.5682E+09   3.3639E+11   1.1759E-12   2.1586E+19   1.4141E+08   1.4004E+08   8.1137E-06   1.0000E+06   2.0183E+01   1.5372E-11   2.5423E-11   6.6178E-11   6.3481E-19   1.8284E+03   5.4581E+09   2.6658E-02   7.8142E-03   7.1496E-10   2.4329E+04   1.0025E-07   6.3925E+01   1.3969E-10   1.4561E-10   1.1786E-18   1.1744E-11   3.9181E-23   5.7225E-31   8.2876E-18   1.5359E-04   5.2627E-16   3.9950E-16   1.1224E-24   6.1357E-11   5.1366E-19   3.4733E+11   1.3040E+10
   8.000000E-06   1.0000E+06   1.4943E+07   1.3638E+05   8.6489E+09   3.8445E+11   1.3439E-12   2.1586E+19   1.6161E+08   1.6005E+08   8.1137E-06   1.0000E+06   2.6620E+01   2.3083E-11   3.8175E-11   9.9375E-11   9.5326E-19   2.3880E+03   6.2383E+09   3.4820E-02   1.0207E-02   9.3387E-10   3.6317E+04   1.4226E-07   9.6677E+01   2.4044E-10   2.5062E-10   2.0286E-18   2.2516E-11   8.4071E-23   1.2279E-30   2.0394E-17   2.9945E-04   1.1729E-15   8.9039E-16   2.5014E-24   1.5637E-10   1.7058E-18   3.9695E+11   1.4904E+10
   9.000000E-06   1.0000E+06   1.6812E+07   1.3640E+05   9.7294E+09   4.3251E+11   1.5119E-12   2.1586E+19   1.8181E+08   1.8005E+08   8.1137E-06   1.0000E+06   3.4062E+01   3.3087E-11   5.4721E-11   1.4244E-10   1.3664E-18   3.0221E+03   7.0187E+09   4.4071E-02   1.2919E-02   1.1820E-09   5.1709E+04   1.9660E-07   1.3968E+02   3.8899E-10   4.0547E-10   3.2819E-18   4.0561E-11   1.6707E-22   2.4400E-30   4.5658E-17   5.3961E-04   2.3774E-15   1.8047E-15   5.0701E-24   3.5627E-10   4.8646E-18   4.4657E+11   1.6767E+10
