V,E,t,CFLA,CALA,CFK,CBK,SEC,I,exp,time,VF,VA,VB
30,0.25,,0.6357136757292171,0.3203285130288796,0.6414777322633155,1.2609492184971078,,2.0,7,4.0,0.9222972972972971,1.0439189189189189,1.0337837837837838
30,0.25,,0.00021538875399185515,0.7624356757063989,0.000597820454719123,1.569309765623226,,0.3,7,6.0,0.5851393188854489,1.2074303405572755,1.2074303405572755
30,0.25,,0.971221,4.999999999999796e-06,1.994376707,0.009654118,,0.0,8,0.0,1.0,1.0,1.0
30,0.25,,0.900838152960318,0.018729093733267203,1.379172284055084,0.5705224849284176,,0.7,8,1.0,1.057627118644068,0.9864406779661018,0.9559322033898306
30,0.25,,0.8528690375335648,0.0953171159447785,1.1363363527163879,0.8571091055616968,,1.2,8,2.0,1.0273972602739727,0.9965753424657535,0.976027397260274
30,0.25,,0.7520158615739334,0.2479612034556509,0.879948991747811,1.1255722420121352,,1.7,8,3.0,0.9583333333333333,1.0104166666666667,1.03125
30,0.25,,0.6384601085817972,0.3839940257917538,0.6485205334688701,1.3265406122641585,,1.8,8,3.5,0.9031141868512113,1.027681660899654,1.069204152249135
30,0.25,,0.4401394031089817,0.5576596367298737,0.4642715607593294,1.5006342108861936,,2.0,8,4.0,0.78125,1.1250000000000002,1.0937499999999998
30,0.25,,0.17926598808700825,0.7330752325232743,0.292686335039981,1.5741118062934665,,1.9,8,4.5,0.7058823529411764,1.1522491349480968,1.1418685121107266
30,0.25,,0.001374463321970189,0.8259620017918019,0.000733855704195016,1.6754991869100728,,1.9,8,5.0,0.6293706293706293,1.1748251748251748,1.1958041958041958
30,0.25,,0.9947465,4.999999999999796e-06,1.919276207,0.008820137,,0.0,11,0.0,1.0,1.0,2.0
30,0.25,,0.9200615804171433,0.015662169309263545,0.9859160212762038,0.4616931904522596,,0.9,11,1.0,1.0639386189258313,1.0127877237851661,1.9232736572890026
30,0.25,,0.8808397603843203,0.07717163071514462,0.6939066103691084,0.6232426224102141,,1.4,11,2.0,1.0408163265306123,1.010204081632653,1.948979591836735
30,0.25,,0.7950986636100459,0.20609764504825567,0.4682970353074126,0.7391695501705663,,1.8,11,3.0,0.9872773536895674,1.0178117048346056,1.994910941475827
30,0.25,,0.55610781069376,0.47899638371641307,0.27280766410822327,0.8326961557697224,,1.8,11,4.0,0.8244274809160306,1.1195928753180662,2.055979643765903
30,0.25,,0.04119535226566492,0.7468373160877187,0.11965231888056665,0.92220021791515,,1.5,11,5.0,0.6965174129353234,1.2935323383084578,2.009950248756219
30,0.25,,0.9820238299999999,4.999999999999797e-06,1.913719007,0.008858611,,0.0,12,0.0,1.0,1.0,2.0
30,0.25,,0.9147090250860361,0.0015235344768496548,1.7540933283952878,0.02627612553601506,,0.3,12,1.0,1.0719602977667493,0.9826302729528535,1.945409429280397
30,0.25,,0.8319367244006005,0.024304813685435363,0.921134150422556,0.4564754554955583,,0.5,12,2.0,1.1528822055137844,0.9423558897243107,1.9047619047619049
30,0.25,,0.7947937685203266,0.06452210635811104,0.7964208268644296,0.5324821842491522,,0.7,12,3.0,1.1586901763224182,0.947103274559194,1.894206549118388
30,0.25,,0.7504008908550144,0.13269353078905882,0.6822240327825914,0.602716696942916,,0.8,12,4.0,1.141388174807198,0.9460154241645243,1.9125964010282774
30,0.25,,0.6888584200460662,0.23790978795943712,0.5173306217019037,0.7099281127171584,,0.9,12,5.0,1.085427135678392,0.9849246231155778,1.92964824120603
30,0.25,,0.5662293636681368,0.3843208931113391,0.39340417172172,0.790302673823486,,1.0,12,6.0,1.0288713910761156,1.0393700787401576,1.931758530183727
30,0.25,,0.3935091292240855,0.5934996046483231,0.2846932056829674,0.8202102427909842,,1.0,12,7.0,0.9326424870466321,1.0362694300518136,2.0310880829015545
30,0.25,,0.9849165599999999,0.0015706699999999997,1.883168707,0.009214573,,0.0,13,0.0,1.0,1.0,2.0
30,0.25,,0.9156397185525298,0.005045442614412092,1.1122374895399638,0.3646139531603772,,0.2,13,1.0,1.0719602977667493,0.9826302729528535,1.945409429280397
30,0.25,,0.8451988598666003,0.012810981998308038,0.9111173827285312,0.44687308854194147,,0.3,13,3.0,1.1528822055137844,0.9423558897243107,1.9047619047619049
30,0.25,,0.831811941264211,0.02394132268208218,0.7989586964810774,0.5151773234836495,,0.2,13,5.0,1.1586901763224182,0.947103274559194,1.894206549118388
30,0.25,,0.8283096425175509,0.0434077478049114,0.6853819846101875,0.5852311339382753,,0.3,13,7.0,1.141388174807198,0.9460154241645243,1.9125964010282774
30,0.25,,2.913728125,0.0018566449999999996,5.170734807,0.5783747269999999,,0.0,14,0.0,1.0,1.0,2.0
30,0.25,,2.7765419051197484,0.055121796323336296,3.900831152458078,1.138512184598741,,1.6,14,1.0,1.0313253012048194,0.944578313253012,2.0240963855421685
30,0.25,,2.4142645303634107,0.37762118667728267,2.73720270531283,1.728916390083263,,2.6,14,3.0,1.057934508816121,0.9571788413098237,1.9848866498740556
30,0.25,,2.0792497589757506,0.8198400661754621,2.2676475760546246,1.9982023352524843,,2.8,14,4.0,1.0194174757281553,0.970873786407767,2.009708737864078
30,0.25,,2.013519587193133,1.2601555227436096,1.4046257953677073,2.4856144344394533,,2.8,14,6.0,0.7389162561576353,1.133004926108374,2.12807881773399
30,0.25,,1.6383387721046367,1.5664348700903454,1.1248640122308802,2.6404886175369335,,2.6,14,7.0,0.5459057071960299,1.2903225806451615,2.163771712158809
30,0.25,,0.988266015,0.0003971399999999998,1.933172707,0.011154114,,0.0,15,0.0,1.0,1.0,2.0
30,0.25,,0.9180377896678108,0.014058871140757438,1.6866691734066583,0.08354092245827018,,0.8,15,1.0,1.0620347394540945,0.9727047146401987,1.9652605459057075
30,0.25,,0.874549536741055,0.08074656815234976,1.3569673962460636,0.2748660822747947,,1.8,15,3.0,1.04,0.98,1.98
30,0.25,,0.7911157325105398,0.22825671117135318,0.7729647249851902,0.6004810410264605,,1.8,15,4.0,0.9559684398065665,1.0180707559175362,2.025960804275897
30,0.25,,0.0159886573242477,0.7791775126784914,0.011328526752698485,0.9310076966456706,,0.6,15,6.0,0.6520681265206812,1.2554744525547448,2.0924574209245743
10,0.25,,1.0009446100000001,4.999999999999796e-06,1.9402226070000002,0.009567475,,0.0,16,0.0,1.0,1.0,2.0
10,0.25,,0.9195030381034968,0.0003909348177561703,1.7595562135270362,0.02309461703817745,,0.1,16,1.0,1.0881612090680102,0.9773299748110832,1.9345088161209067
10,0.25,,0.8678316312259712,0.0017149513855245864,1.6302726252722337,0.04321978118066701,,0.2,16,2.0,1.1515151515151514,0.9494949494949495,1.898989898989899
10,0.25,,0.8333877998557218,0.00457976100183835,1.5223479388904464,0.07377899568736307,,0.2,16,3.0,1.1959798994974875,0.9246231155778895,1.8793969849246233
10,0.25,,0.8553221378251178,0.0082243319113649,1.4881748325896291,0.1189390228916286,,0.2,16,4.0,1.1616161616161615,0.8989898989898989,1.9393939393939394
30,0.25,,2.8351365000000004,0.00890957,5.054992607,0.052572561,,0.0,17,0.0,1.0,1.0,2.0
30,0.25,,2.608163191496471,0.07375813452932843,4.2954920148167,0.30462351229322954,,1.7,17,1.0,1.06265664160401,0.9824561403508771,1.9548872180451127
30,0.25,,2.411526803916694,0.212624223016127,3.6095562407909787,0.631677646987153,,2.3,17,2.0,1.0927318295739348,0.9824561403508771,1.9248120300751879
30,0.25,,2.297634326229651,0.4071611785443103,2.5320803068310758,1.2759645987173802,,2.7,17,3.0,1.0606060606060606,1.0,1.9393939393939394
30,0.25,,2.1926617359006775,0.6895347648369798,1.9966120760981967,1.6071005431526555,,2.9,17,4.0,0.9746192893401016,1.0253807106598984,1.9999999999999998
30,0.25,,2.197869732544336,0.9511905429880647,1.5322073824535143,1.8479925604988374,,2.9,17,5.0,0.8329297820823245,1.0653753026634383,2.1016949152542375
30,0.25,,2.5521687500000003,4.999999999999796e-06,5.093957507,0.016274321,,0.0,21,0.0,1.0,1.0,2.0
30,0.25,,2.467641100119876,0.040683274750126716,4.600882195916521,0.22354363870563046,,1.7,21,1.0,1.0178117048346056,0.9974554707379135,1.9847328244274811
30,0.25,,2.305031505245225,0.1570481138544111,3.8421387633096056,0.5815616205051569,,2.4,21,2.0,1.038560411311054,1.0077120822622108,1.9537275064267352
30,0.25,,2.1678464024816293,0.34089535521782016,3.0987769872296282,1.023019333362775,,2.8,21,3.0,1.0130548302872062,1.0443864229765012,1.9425587467362924
30,0.25,,2.121494438913223,0.5765620594584772,2.3605873606926826,1.464266232937062,,3.0,21,4.0,0.9151670951156813,1.0591259640102828,2.025706940874036
30,0.25,,1.8911669911910793,0.8153345963595025,1.7361588294374337,1.8534141423679715,,3.0,21,5.0,0.8404255319148936,1.1808510638297873,1.9787234042553192
30,0.25,,2.62834885,4.999999999999796e-06,4.949570607,0.014336177,,0.0,22,0.0,1.0,1.0,6.0
30,0.25,,2.302321544892799,0.027276024766466216,3.8526990126320024,0.11579588874801985,,1.7,22,1.0,1.1300000000000001,0.98,5.89
30,0.25,,2.099653151691769,0.12085563107764138,2.887940056305896,0.266111796853038,,2.9,22,3.0,1.2,0.8999999999999999,5.9
30,0.25,,1.907226797186378,0.5043515384260038,1.5325814915671643,0.5646314454091856,,2.6,22,5.0,1.1153358681875793,0.9936628643852978,5.891001267427122
30,0.25,,1.7771285532270962,0.8039580243366856,1.0163058357414787,0.6836163997384991,,2.3,22,6.0,0.9770992366412214,1.1094147582697202,5.913486005089059
30,0.25,,3.1527757999999997,0.0007369649999999999,5.314770607,0.019579081,,0.0,23,0.0,1.0,1.0,3.0
30,0.25,,2.8673747327072174,0.03839454866191915,4.540369274124702,0.14835576677686568,,1.5,23,1.0,1.0869565217391304,0.9584980237154148,2.9545454545454546
30,0.25,,2.606715113114333,0.38850155461656527,3.219762289794516,0.649177383298382,,2.6,23,3.0,1.0679611650485437,0.9514563106796117,2.9805825242718447
30,0.25,,2.4854932480964798,0.7054869952995606,2.483086469790715,0.9656335560554623,,2.8,23,4.0,0.9882583170254402,0.9882583170254402,3.0234833659491196
30,0.25,,2.268018667549561,1.0169118088503586,1.7524342810072544,1.2648053198649407,,2.9,23,5.0,0.8982035928143713,1.097804391217565,3.003992015968064
30,0.25,,2.106877177169237,1.2584323661747863,1.2452243995072134,1.4553949458419846,,2.7,23,6.0,0.7831325301204819,1.1947791164658632,3.0220883534136544
30,0.25,,1.6605563144593987,1.7804179061665069,0.8019617890819336,1.5373972291688063,,2.5,23,7.0,0.5864197530864198,1.2242798353909463,3.1893004115226335
10,0.25,,2.96811365,0.00040681999999999963,5.156120607,0.036918747999999994,,0.0,27,0.0,1.0,1.0,2.0
10,0.25,,2.6411125015093395,0.0022708597180770623,4.4494185337026755,0.12044405414487355,,0.4,27,1.0,1.1231527093596056,0.9458128078817734,1.9310344827586203
10,0.25,,2.2943664940259665,0.017849692489935884,3.5615344306887895,0.34880370274576206,,0.4,27,3.0,1.287128712871287,0.8613861386138614,1.8514851485148514
10,0.25,,2.1589872087246875,0.030337274340762582,3.187350780923298,0.48734041198166567,,0.4,27,4.0,1.3634085213032583,0.8220551378446117,1.8145363408521304
10,0.25,,2.03312460010636,0.043376291781612876,2.9237978694307496,0.5655136380686635,,0.4,27,5.0,1.443609022556391,0.7719298245614035,1.7844611528822054
10,0.25,,1.892057452054398,0.0755700115910995,2.5522315527807944,0.7392379629308145,,0.3,27,7.0,1.5408163265306123,0.7040816326530613,1.7551020408163265
30,0.25,,2.89925685,0.00933871,5.264514607,0.036190936,,0.0,28,0.0,1.0,1.0,6.0
30,0.25,,2.5928864691176203,0.07999213914441387,4.364749525349771,0.12186566382773441,,1.7,28,1.0,1.090909090909091,1.0,5.909090909090909
30,0.25,,2.245688561692499,0.43740797409912757,2.8633170881260743,0.4013119121232913,,2.5,28,3.0,1.0922882427307206,1.0417193426042983,5.865992414664981
30,0.25,,2.1832081605554645,0.6706411806185331,2.210129385260679,0.5527759001697471,,2.6,28,4.0,1.0,1.0816326530612246,5.918367346938775
30,0.25,,1.9941267515244625,0.9653348567464981,1.5811318633628257,0.6851349196402928,,2.6,28,5.0,0.8934010152284264,1.16751269035533,5.939086294416244
30,0.25,,1.6543640965796744,1.282043212989636,1.0356739808103121,0.7911339157643916,,2.4,28,6.0,0.7487179487179487,1.3025641025641026,5.948717948717949
30,0.25,,1.2010051579580858,1.5633972645063965,0.6614186333385115,0.8489360251007708,,2.0,28,7.0,0.5801526717557253,1.4147582697201018,6.005089058524173
30,0.25,,0.49662346243636574,1.7841664739161207,0.26171536623588654,0.8833305800808937,,1.8,28,8.0,0.38578680203045684,1.5228426395939088,6.091370558375635
30,0.25,,1.015535235,0.00031180500000000007,2.077622607,0.009147218,,0.0,33,0.0,1.0,1.0,2.0
30,0.25,,0.8935841333197917,0.045602581348228956,1.6171871965158775,0.17600517429232534,,1.0,33,2.0,1.08641975308642,0.9876543209876544,1.925925925925926
30,0.25,,0.861742707582632,0.1138200316061141,1.3229047890726828,0.3678700511224017,,1.2,33,3.0,1.044776119402985,1.0149253731343282,1.9402985074626864
30,0.25,,0.7896649191763983,0.22672681963098196,0.8795491948670469,0.6134237166739764,,1.3,33,4.0,0.9950248756218907,1.0149253731343284,1.9900497512437814
30,0.25,,0.6758252397292973,0.37270841578114106,0.5200334347149632,0.8087036832707667,,1.2,33,5.0,0.9045226130653266,1.085427135678392,2.0100502512562812
30,0.25,,0.5140590906954634,0.5380924358578448,0.2738743260628906,0.9027407898108234,,1.0,33,6.0,0.810126582278481,1.1139240506329113,2.075949367088607
30,0.25,,3.15617815,0.0011274149999999997,5.508752607,0.01721264,,0.0,36,0.0,1.0,1.0,3.0
30,0.25,,2.70298687306265,0.08360102219295258,4.2625607587907925,0.24771426856715623,,1.2,36,2.0,1.1374876360039565,0.9891196834817013,2.873392680514342
30,0.25,,2.50492327303406,0.16697495339446866,3.7210848966771373,0.3991478813499847,,1.4,36,3.0,1.19358074222668,1.003009027081244,2.8034102306920765
30,0.25,,2.364946535991084,0.31621241624569907,3.2054629717501935,0.6111894706163749,,1.6,36,4.166666667,1.2012012012012012,1.001001001001001,2.7977977977977977
30,0.25,,2.2842797624522713,0.448484564376797,2.848130939805292,0.7744410195443197,,1.6,36,5.0,1.1864406779661016,0.9970089730807578,2.8165503489531405
30,0.25,,2.227262685244889,0.5816609539159001,2.4466275478375286,0.9742758362880858,,1.7,36,6.0,1.148851148851149,1.0289710289710292,2.822177822177822
20,0.25,,0.478868205,0.0003778799999999997,0.9552048069999999,0.007935722000000001,,0.0,37,0.0,1.0,1.0,1.0
20,0.25,,0.469288907886582,0.0006709707268206635,0.9218993557168119,0.02321559790168387,,0.1,37,1.0,1.0198019801980196,0.99009900990099,0.99009900990099
20,0.25,,0.441083091102705,0.00766880745907859,0.7971484223443921,0.11773856648216478,,0.3,37,3.0,1.0693069306930694,0.99009900990099,0.9405940594059404
20,0.25,,0.41736945245837587,0.03200207095449909,0.6661948418880348,0.2632326701272869,,0.5,37,4.0,1.0728476821192052,0.9834437086092713,0.9437086092715229
20,0.25,,0.36977172094683813,0.08804344303817836,0.4365667335006832,0.5147860515706757,,0.8,37,5.0,1.0657894736842106,0.9671052631578947,0.9671052631578947
20,0.25,,0.2751872405554403,0.20405884444455968,0.1894613761096148,0.7736791528903851,,0.8,37,6.0,1.0,1.0,1.0
20,0.25,,0.09948129299868838,0.37115516314398134,0.04872467173068862,0.8755126899451241,,0.7,37,7.0,0.8999999999999999,1.05,1.05
20,0.25,,0.9661832050000001,0.00027589,1.886382607,0.008640617,,0.0,38,0.0,1.0,1.0,2.0
20,0.25,,0.9264524358087456,0.0009515108299152909,1.7778770653603104,0.025585200589586896,,0.2,38,1.0,1.0421836228287842,0.9727047146401985,1.9851116625310172
20,0.25,,0.9024810017500832,0.003320176149392676,1.6826122404559092,0.054836499144506,,0.3,38,2.0,1.0673316708229428,0.9675810473815462,1.9650872817955114
20,0.25,,0.8191811121198285,0.041256226416229724,1.3392184185734792,0.19978646031578656,,0.6,38,4.0,1.1328320802005014,0.9323308270676692,1.93483709273183
20,0.25,,0.7794544216852815,0.08952629113777609,1.1265969728386211,0.32427466429526314,,0.8,38,5.0,1.1328320802005014,0.9323308270676692,1.93483709273183
20,0.25,,0.7220512704984559,0.17477215752870828,0.843109766186279,0.49596189626170645,,0.9,38,6.0,1.111111111111111,0.9393939393939393,1.9494949494949494
20,0.25,,0.6414463479148429,0.2945278211102215,0.5686385900770752,0.662726073134139,,0.9,38,7.0,1.057934508816121,0.9773299748110832,1.964735516372796
35,0.25,,3.368494065,0.00016401000000000002,2.651702607,0.016791889,,0.0,41,0.0,1.0,1.0,2.0
35,0.25,,2.7885921352015903,0.29016677132984753,1.6028991456463704,0.47824783834946966,,3.1,41,2.0,1.105527638190955,0.9849246231155778,1.9095477386934672
35,0.25,,2.6256832035382724,0.6052528590430789,1.1675857588262637,0.7556213377218151,,3.4,41,3.0,1.0483460559796438,1.0178117048346056,1.9338422391857504
35,0.25,,2.4590531713107735,1.0153321338035226,0.809125437111031,0.9795287076218318,,3.6,41,4.0,0.916030534351145,1.099236641221374,1.9847328244274811
35,0.25,,2.1257564354003113,1.4754754834493842,0.5298796302060558,1.1190276556435395,,3.6,41,5.0,0.7468030690537084,1.207161125319693,2.0460358056265986
35,1.0,,3.3350150000000003,0.0015285999999999998,2.667222607,0.016274321,,0.0,42,0.0,1.0,1.0,2.0
35,1.0,,2.9926530825562403,0.09809888963189926,2.096096935072862,0.2224026585486059,,2.7,42,1.0,1.0827067669172932,0.9824561403508771,1.9348370927318295
35,1.0,,2.598587203976905,0.7171947324535617,1.0710899760402253,0.8304958941052224,,4.0,42,3.0,0.9974554707379135,1.0381679389312979,1.9643765903307888
35,1.0,,2.3962171345719305,1.166050520808302,0.6984750698377482,1.0431449002110846,,4.1,42,4.0,0.8405063291139241,1.1341772151898735,2.0253164556962022
35,1.0,,1.9682005829089597,1.6711139026036996,0.4389267363128635,1.1509274310300879,,3.9,42,5.0,0.6122448979591837,1.2755102040816326,2.1122448979591835
35,0.5,,3.2539506250000003,0.0002803950000000001,2.667222607,0.015886347000000002,,0.0,43,0.0,1.0,1.0,2.0
35,0.5,,2.725118571430882,0.2842455639333141,1.5939161637180852,0.5003031006181409,,3.4,43,2.0,1.090909090909091,0.98989898989899,1.9191919191919191
35,0.5,,2.545800997947844,0.5995136819137205,1.1134801494712394,0.7902180279972141,,4.2,43,2.933333333,1.0404040404040404,1.0101010101010102,1.9494949494949494
35,0.5,,2.3877189508846843,1.1607488656173448,0.6779359399580862,1.0614864250325962,,4.4,43,3.933333333,0.7938931297709925,1.1704834605597965,2.035623409669211
35,0.5,,1.7152453980787923,1.739723733526797,0.35742071071480497,1.1736673027501967,,4.4,43,4.933333333,0.585858585858586,1.292929292929293,2.121212121212121
35,0.5,,0.27863463100589936,2.198990280513106,0.046233390346503374,1.1841273148513538,,3.5,43,5.933333333,0.288659793814433,1.443298969072165,2.268041237113402
35,0.5,,0.056148333174261884,2.2454928376928,0.0045175190672725055,1.1631050722597895,,1.0,43,6.933333333,0.23711340206185566,1.443298969072165,2.3195876288659796
30,0.25,,0.932604,0.0062,1.859702607,0.008278484000000001,,0.0,44,0.0,1.0,1.0,2.0
30,0.25,,0.8834797734507901,0.02940799320988376,1.6684470016865631,0.07927596143861303,,0.9,44,1.0,1.03,0.98,1.99
30,0.25,,0.6455942777398792,0.34039728300140887,0.6703167904667188,0.627292956610108,,2.1,44,3.0,0.8899999999999999,1.07,2.04
30,0.25,,0.1170878329881551,0.7231609168802091,0.08771245048301117,0.8670954479174172,,2.0,44,4.0,0.73,1.18,2.09
30,0.25,,0.0062119421233230495,0.7787130337613949,7.73085246521227e-05,0.8934311709679731,,0.3,44,4.5,0.7,1.2,2.1
