exp,V,E,t,VF,VA,VB,CFLA,CALA,CFK,CBK,I
2,30,0.25,2.0,1.0038264590757866,1.0071090961777147,0.9892300838391164,0.8639006975679184,0.12430384644979231,0.9749353681873487,0.9571890132077611,1.5037967981117675
2,30,0.25,2.25,0.9854184104801746,1.0142866426579946,1.0007388078682105,0.8319109957167046,0.16676427511993647,0.8342857383482501,1.0729421769322922,1.5800871162637617
2,30,0.25,2.5,0.959383713850647,1.0245849197917134,1.0168077996052172,0.7954547146905656,0.2164038842049383,0.6784060373948255,1.1971454754320288,1.6527882270007193
2,30,0.25,2.75,0.9274542276628956,1.0374341074660813,1.0362051416948965,0.7543448951542888,0.2716214866416027,0.5176920321957974,1.3224374357807278,1.719871174327878
2,30,0.25,3.0,0.8913618103926125,1.052264385568308,1.057698916782009,0.7083945777726612,0.33081589536673434,0.36253948961988863,1.4414565850521466,1.7793070022504751
2,30,0.25,3.25,0.8528383205154896,1.0685059339856036,1.0800572075113153,0.65741680321047,0.3923859233171383,0.22334417653582195,1.5468414503200427,1.8290667547737485
2,30,0.25,3.5,0.8136156165072185,1.0855889326051775,1.1020480965275754,0.6012246121325022,0.45473038342961924,0.11050185981232008,1.6312305586581735,1.867121475902935
2,30,0.25,3.75,0.7754255568434912,1.1029435613142398,1.1224396664755503,0.5396310452035447,0.5162480886409819,0.03440830631810565,1.6872624371402962,1.8914422096432735
2,30,0.25,4.0,0.7399999999999999,1.12,1.14,0.4724491430883847,0.5753378518880314,0.0054592829219018,1.7075756128401691,1.9
2,30,0.25,4.25,0.705213927160806,1.1387006727297655,1.1555147216721657,0.385624001268509,0.6339309183072592,0.0037023468270253545,1.7050041393087003,1.8172321428591403
2,30,0.25,4.5,0.6681890340765073,1.16066518126998,1.1706385149315008,0.2717387655974463,0.694670330368765,0.002322040959875998,1.6938390931721956,1.6042857142910407
2,30,0.25,4.75,0.6295272510725989,1.1848394720565605,1.185443050725086,0.14056355229804668,0.7570225970097662,0.001419610773799493,1.668904536117508,1.314196428577421
2,30,0.25,5.0,0.5898305084745763,1.2101694915254235,1.2,0.0018684775931602227,0.8204542271674794,0.0010963017221416,1.62502452983149,1.0
3,30,0.25,0.0,1.0,1.0,1.0,0.920709,4.999999999999796e-06,1.885945007,0.009237026,0.0
3,30,0.25,0.25,1.0108080296071915,0.9963551554342666,0.9928156146179401,0.9111421919759978,0.0007435741153266676,1.7001979815768122,0.18295216299987566,0.19453125
3,30,0.25,0.5,1.0206541919093217,0.992910536307546,0.986378737541528,0.9010910693892376,0.002726684691432589,1.5363969891884517,0.3362254370272079,0.37708333333333327
3,30,0.25,0.75,1.0293094708813757,0.9896883898908398,0.98093853820598,0.8905857271333385,0.005605414073506641,1.4052745098858392,0.4592140658201816,0.5460937499999999
3,30,0.25,1.0,1.0365448504983388,0.9867109634551492,0.9767441860465116,0.8796562601019197,0.0090308446067377,1.3175630237198963,0.542075267116981,0.7
3,30,0.25,1.25,1.0432870822747704,0.983551850972947,0.9732246677740864,0.8682148932140167,0.014137676335100676,1.2658455420660355,0.5906985187428956,0.8367187500000001
3,30,0.25,1.5,1.0497361735391832,0.9803037494067394,0.9700166112956812,0.8562240072885753,0.02196258443869608,1.2287444387970723,0.6249935108935298,0.9604166666666667
3,30,0.25,1.75,1.054572991987493,0.9777675605125771,0.9676806478405319,0.8437889310690797,0.03200961396690116,1.1960512377100316,0.6561477798625409,1.0789062499999997
3,30,0.25,2.0,1.0564784053156149,0.9767441860465116,0.966777408637874,0.8310149932990144,0.0437828099690932,1.1575574626019385,0.6953488619435861,1.2
3,30,0.25,2.25,1.0528959826619095,0.9785406260576769,0.9685633930639994,0.8188625596218453,0.058966560637296585,1.1121046064360296,0.7466571199027683,1.330859375
3,30,0.25,2.5,1.0436169547535934,0.9831930351809111,0.9731900148217235,0.8069320163725904,0.07916488989544054,1.0641804663274774,0.8054216141068178,1.465625
3,30,0.25,2.75,1.0308436816698676,0.9895960470508209,0.9795602766300676,0.793288723332062,0.10376129639075958,1.0120460223012102,0.8697629272503333,1.592578125
3,30,0.25,3.0,1.016778523489933,0.9966442953020134,0.9865771812080536,0.7759980402810726,0.1321392787704882,0.9539622543821568,0.9378016420279136,1.7
3,30,0.25,3.25,0.9996578150924633,1.0052426045228984,0.9951006900717474,0.7517110953177476,0.1690089435016555,0.8852762534767585,1.0170665645573729,1.799609375
3,30,0.25,3.5,0.9772268462822671,1.0165102608724126,1.0062658615234001,0.7193017481288342,0.2160775510374554,0.8063973116483284,1.1068427903194258,1.896875
3,30,0.25,3.75,0.9509514095277447,1.0296635903409537,1.0193883434613125,0.680169455878076,0.2682243310043695,0.7231797106571023,1.192885336053021,1.9707031249999998
3,30,0.25,4.0,0.9222972972972971,1.0439189189189189,1.0337837837837838,0.6357136757292171,0.3203285130288796,0.6414777322633155,1.2609492184971078,2.0
3,30,0.25,4.25,0.891295553690918,1.059216825952986,1.0494830672848119,0.5846133956285414,0.371250875715409,0.5623681580841616,1.3146568665464116,1.9711588541666667
3,30,0.25,4.5,0.8570275445580207,1.0760111541061332,1.066954611108653,0.5248151811010426,0.42330291679911236,0.48301187419897923,1.3663536106970153,1.8859375
3,30,0.25,4.75,0.8195345449911352,1.0942881243432105,1.0861703616789948,0.4566198556785282,0.47653994460256865,0.40338931906122283,1.4148788200899072,1.7462890625
3,30,0.25,5.0,0.7788578300827922,1.1140339576290672,1.1071022654195248,0.3803282428928058,0.5310172674483565,0.32348093112434617,1.4590718638660736,1.5541666666666667
3,30,0.25,5.25,0.7350386749255218,1.1352348749285524,1.1297222687539301,0.29624116627568325,0.5867901936590547,0.24326714884180342,1.4977721111665014,1.3115234375
3,30,0.25,5.5,0.6881183546118542,1.1578770972065158,1.1540023181058987,0.20465944935896832,0.6439140315572421,0.16272841066704863,1.5298189311321784,1.0203125000000002
3,30,0.25,5.75,0.6381381442343197,1.181946845427807,1.179914359899118,0.10588391567446861,0.7024440894654972,0.08184515505353591,1.5540516929040908,0.6824869791666666
3,30,0.25,6.0,0.5851393188854489,1.2074303405572757,1.2074303405572757,0.00021538875399185198,0.762435675706399,0.0005978204547191224,1.5693097656232262,0.30000000000000004
4,30,0.25,0.0,1.0,1.0,1.0,0.971221,4.999999999999796e-06,1.994376707,0.009654118,0.0
4,30,0.25,0.25,1.0232854945437662,0.9943085928430462,0.9824059126131879,0.9514245144005312,0.0015201015293028082,1.8018785832477706,0.17766572278924325,0.19453125
4,30,0.25,0.5,1.0415080102159278,0.9900445495704668,0.9684474402136057,0.9329625626929796,0.005605611889246423,1.6301285089356519,0.3299217846630202,0.37708333333333327
4,30,0.25,0.75,1.0533833004411424,0.9873684010041793,0.9592482985546786,0.9160341178790179,0.011571839737883626,1.4867014279194783,0.4622611049373915,0.5460937499999999
4,30,0.25,1.0,1.057627118644068,0.9864406779661018,0.9559322033898306,0.900838152960318,0.0187290937332672,1.379172284055084,0.5705224849284176,0.7
4,30,0.25,1.25,1.0548749300510805,0.9874757128067585,0.9576907941920656,0.8883673920525945,0.030146389241963195,1.3039525474938005,0.655651416069999,0.8367187500000001
4,30,0.25,1.5,1.0477687941985931,0.9900453262494907,0.962296378351661,0.877848764891337,0.04803468031930811,1.2454051862833295,0.7265798427373672,0.9604166666666667
4,30,0.25,1.75,1.0380343559763197,0.9933462816754414,0.968743673497952,0.8668325529078817,0.0704171836565104,1.193032391124062,0.7911262456585805,1.0789062499999997
4,30,0.25,2.0,1.0273972602739727,0.9965753424657536,0.976027397260274,0.8528690375335648,0.0953171159447785,1.136336352716388,0.8571091055616968,1.2
4,30,0.25,2.25,1.0147806138621647,0.9994110390930024,0.9857494121871806,0.8348080441817467,0.1240485882177691,1.0771778275063515,0.9226107679071874,1.335653409090909
4,30,0.25,2.5,0.9985107520765764,1.0023652758889527,0.9991878100135525,0.8125556971913831,0.1591549969711223,1.0195716018739887,0.9848448845504545,1.478409090909091
4,30,0.25,2.75,0.9794181626545266,1.0058848770235316,1.0148516521482167,0.7852467263822025,0.20050348708902166,0.9562509114206814,1.0503268958119523,1.6069602272727272
4,30,0.25,3.0,0.9583333333333331,1.0104166666666667,1.03125,0.7520158615739334,0.2479612034556509,0.879948991747811,1.1255722420121352,1.7
4,30,0.25,3.25,0.9347728285114287,1.01667997796683,1.0505677640490736,0.7041703124329125,0.30952428128197473,0.7685762246096399,1.223310116530484,1.7503787878787878
4,30,0.25,3.5,0.9031141868512113,1.027681660899654,1.069204152249135,0.6384601085817972,0.3839940257917538,0.6485205334688701,1.3265406122641583,1.8
4,30,0.25,3.75,0.8443238999118365,1.0746846259184546,1.0811399637892698,0.5494144331372487,0.46808014859982133,0.5529623571940682,1.4239909537944764,1.9166666666666667
4,30,0.25,4.0,0.78125,1.1250000000000002,1.0937499999999998,0.4401394031089817,0.5576596367298737,0.4642715607593294,1.5006342108861936,2.0
4,30,0.25,4.25,0.7414161935922602,1.1408599837688551,1.115515172490776,0.30797756344515803,0.6520021617570725,0.38328509303736413,1.539639836179203,1.9499999999999997
4,30,0.25,4.5,0.7058823529411764,1.1522491349480968,1.1418685121107266,0.1792659880870082,0.7330752325232743,0.292686335039981,1.5741118062934665,1.9
4,30,0.25,4.75,0.6677700393508963,1.164093898718683,1.1680884835422225,0.08092836686468176,0.7882481226420955,0.16370949415056404,1.6210383600255194,1.9
4,30,0.25,5.0,0.6293706293706293,1.1748251748251748,1.1958041958041958,0.0013744633219701097,0.8259620017918019,0.0007338557041949856,1.675499186910073,1.9
5,30,0.25,0.0,1.0,1.0,2.0,0.9947465,4.999999999999796e-06,1.919276207,0.008820137,0.0
5,30,0.25,0.25,1.0251032478208677,1.0048771546662143,1.970019597512918,0.9724918337346585,0.0012814029394051577,1.61794204933551,0.15258738407971673,0.26517857142857143
5,30,0.25,0.5,1.0454029437862102,1.0089530377368336,1.945644018476956,0.95228109733332,0.004713505280852379,1.3514473310340807,0.2803051676170799,0.5071428571428572
5,30,0.25,0.75,1.0589858225899056,1.0117493328853278,1.9292648445247662,0.934631832369607,0.009705647309189287,1.1355270042846617,0.38549869920896795,0.7205357142857143
5,30,0.25,1.0,1.0639386189258313,1.012787723785166,1.9232736572890023,0.9200615804171433,0.0156621693092635,0.9859160212762038,0.4616931904522596,0.9
5,30,0.25,1.25,1.0618396573522608,1.0123840296988358,1.9257450448990796,0.9092233556378719,0.024879147067072203,0.8896652400546402,0.5140971454003431,1.0476934523809522
5,30,0.25,1.5,1.0564145303633754,1.0114959027089094,1.9320061854615191,0.9007493942586494,0.039126406366351396,0.8161244808514367,0.5553628147090256,1.1748015873015871
5,30,0.25,1.75,1.0489708745569128,1.010607775718983,1.9403275455746336,0.892126070950468,0.05701891248855691,0.7544771391338432,0.5901810298788136,1.2895089285714287
5,30,0.25,2.0,1.0408163265306123,1.010204081632653,1.948979591836735,0.8808397603843203,0.0771716307151446,0.6939066103691084,0.6232426224102141,1.4
5,30,0.25,2.25,1.031686579915697,1.0107291597679942,1.9583342366406347,0.8657897364553071,0.10081947179307595,0.632677944313236,0.6554859119925213,1.525
5,30,0.25,2.5,1.0200828697577249,1.0122382585937257,1.9695120455810262,0.8470169511472292,0.13015522874479005,0.5754670267641961,0.6851384135640204,1.6555555555555557
5,30,0.25,2.75,1.005461144775935,1.014632174739409,1.9819064650590452,0.8237202962641281,0.16523069026495918,0.5210735072521885,0.7128247514987044,1.7583333333333333
5,30,0.25,3.0,0.9872773536895674,1.0178117048346056,1.994910941475827,0.7950986636100459,0.2060976450482556,0.4682970353074126,0.7391695501705663,1.8
5,30,0.25,3.25,0.9572161188745523,1.0296862525084696,2.0118257939073314,0.7553115956270712,0.26069182563652293,0.41634566715838905,0.764054131421533,1.8
5,30,0.25,3.5,0.9136894126839759,1.0544196602253906,2.0319989527974696,0.7006350688506486,0.3306437238595642,0.3658373376278439,0.7874400801412919,1.8
5,30,0.25,3.75,0.866244208802811,1.0862943828677845,2.048895281599305,0.6334426262248533,0.4065472673439905,0.3176865141372858,0.8100724152754771,1.8
5,30,0.25,4.0,0.8244274809160306,1.1195928753180662,2.055979643765903,0.55610781069376,0.478996383716413,0.2728076641082232,0.8326961557697224,1.8
5,30,0.25,4.25,0.7894695725588479,1.154985091654214,2.053455290342182,0.46034783636852933,0.5464274597938332,0.23091144652647125,0.8554430687669117,1.7742187500000002
5,30,0.25,4.5,0.7563673849597483,1.1963625451486286,2.0454122517185067,0.33945332862652056,0.6135461189285181,0.19125951261239188,0.8779454794515259,1.70625
5,30,0.25,4.75,0.7253177283436131,1.24284002947536,2.031145560366108,0.1981579473111078,0.6803501435499768,0.15409281813931403,0.9001992438315953,1.61015625
5,30,0.25,5.0,0.6965174129353234,1.2935323383084578,2.009950248756219,0.04119535226566495,0.7468373160877187,0.1196523188805666,0.9222002179151501,1.5
6,30,0.25,0.0,1.0,1.0,2.0,0.98202383,4.999999999999797e-06,1.913719007,0.008858611,0.0
6,30,0.25,0.25,1.017162235444146,0.997591573348996,1.9849973540127526,0.9666069572022687,0.00010880487331322803,1.9013357730939922,0.010010744196610365,0.08484375
6,30,0.25,0.5,1.0348927794708,0.9936094014158393,1.9708342532624128,0.9501991163869434,0.00040835753523940844,1.867394910033586,0.013382425735628888,0.16374999999999998
6,30,0.25,0.75,1.0531670082037414,0.9884800970129763,1.9576063832009662,0.9328749311496554,0.0008858650487582845,1.816709675805209,0.01884657854083672,0.23578124999999997
6,30,0.25,1.0,1.0719602977667493,0.9826302729528535,1.945409429280397,0.914709025086036,0.0015235344768496,1.7540933283952878,0.026276125536015,0.3
6,30,0.25,1.25,1.0948089057650126,0.9729242182883041,1.933290921314435,0.893738367462402,0.004120081961509239,1.5964379163375453,0.09214711227622684,0.35562499999999997
6,30,0.25,1.5,1.120588799388403,0.9594591415296136,1.9213557150274256,0.8704514716441334,0.009634281630286663,1.3312431160821316,0.2294121492751179,0.405
6,30,0.25,1.75,1.1422849191377253,0.9475110346754074,1.9112854847372789,0.8486002773754573,0.01678842752449198,1.0692336274901129,0.3726590068943434,0.451875
6,30,0.25,2.0,1.1528822055137844,0.9423558897243108,1.9047619047619049,0.8319367244006005,0.0243048136854353,0.921134150422556,0.4564754554955583,0.5
6,30,0.25,2.25,1.1553138039968371,0.9430976686047613,1.9007559260420952,0.8208182891300911,0.03230765627485774,0.8767284158160598,0.4830964743310699,0.553125
6,30,0.25,2.5,1.1571409491796159,0.9447295821417524,1.8973893785841371,0.8120114031024243,0.041725564005202415,0.846562319193693,0.5015015655736276,0.6083333333333333
6,30,0.25,2.75,1.158290715231637,0.9463614956787434,1.895070255304184,0.8038814387537768,0.05248741974383247,0.822503807296226,0.516395283965549,0.6593749999999999
6,30,0.25,3.0,1.1586901763224182,0.947103274559194,1.894206549118388,0.7947937685203266,0.064522106358111,0.7964208268644296,0.5324821842491522,0.7
6,30,0.25,3.25,1.1572257304454527,0.9469332979350268,1.8962504827255275,0.7845875095766638,0.07840977996265307,0.7681370998378168,0.5497446009868451,0.7296874999999999
6,30,0.25,3.5,1.1533431538575751,0.9465593493618591,1.901189526396584,0.7739890705622424,0.09458945833157835,0.7412870544053466,0.56611649546393,0.7541666666666667
6,30,0.25,3.75,1.147808588123314,0.9461854007886916,1.9072345444060148,0.7626947611105352,0.11277831682150692,0.7134546966819582,0.5832298625070671,0.7765625000000002
6,30,0.25,4.0,1.141388174807198,0.9460154241645244,1.9125964010282772,0.7504008908550144,0.1326935307890588,0.6822240327825914,0.602716696942916,0.8
6,30,0.25,4.25,1.131564325311439,0.9499675861504773,1.91757314142512,0.7373731532187088,0.15502893666041775,0.6441164398447018,0.6270968012625184,0.8250000000000001
6,30,0.25,4.5,1.1171357794766408,0.9597969560396531,1.9228647980811735,0.7234265987037239,0.18033851771831072,0.6005978156405379,0.6554470267019514,0.8500000000000001
6,30,0.25,4.75,1.1008431715249194,0.9724628597290279,1.927285216255217,0.7075815725621474,0.20812966960417226,0.5566689472372289,0.6842349412054273,0.875
6,30,0.25,5.0,1.085427135678392,0.9849246231155778,1.92964824120603,0.6888584200460662,0.2379097879594371,0.5173306217019037,0.7099281127171584,0.9
6,30,0.25,5.25,1.0720186265946674,0.9998139266073662,1.930312405671097,0.664895835204571,0.2699304136602845,0.4834971589613389,0.7333628607203226,0.9296875
6,30,0.25,5.5,1.0590223377914956,1.017820418528266,1.930656260435559,0.6352278730565554,0.30488864845391056,0.45215697530767235,0.7561503314871941,0.9625
6,30,0.25,5.75,1.045089511781203,1.0329903766489663,1.9310236778296805,0.601717920308813,0.3429602292882754,0.42242200235607563,0.7759203331456296,0.9890625
6,30,0.25,6.0,1.0288713910761156,1.0393700787401576,1.931758530183727,0.5662293636681368,0.3843208931113391,0.39340417172172,0.790302673823486,1.0
6,30,0.25,6.25,1.0092578703135047,1.0393216311044022,1.940925295111885,0.5283426895639992,0.4299520775798338,0.3648699506290977,0.8008870103120393,1.0
6,30,0.25,6.5,0.9863599475884052,1.0389824976541147,1.963447505441203,0.4866616095383109,0.4803718266886737,0.3372089505755093,0.8101214223100676,1.0
6,30,0.25,6.75,0.9606605205997899,1.0380619925747625,1.9949576163212397,0.44158434796652263,0.5350607868930922,0.31046781958533803,0.8169233523066795,1.0
6,30,0.25,7.0,0.932642487046632,1.0362694300518136,2.0310880829015545,0.3935091292240855,0.5934996046483231,0.2846932056829674,0.8202102427909842,1.0
7,30,0.25,0.0,1.0,1.0,2.0,0.98491656,0.0015706699999999,1.883168707,0.009214573,0.0
7,30,0.25,0.25,1.0203337084183337,0.9958402602694113,1.9836499550742297,0.9650248667527523,0.002412258862491385,1.63199393376948,0.12566549000011884,0.06238839285714285
7,30,0.25,0.5,1.0396048941633291,0.9915716931790275,1.9683538760229091,0.9462562192572934,0.003269777954036502,1.3977221116331462,0.23432797060112115,0.1205357142857143
7,30,0.25,0.75,1.0570637072683475,0.9871748477373432,1.9552332162802335,0.92949853177132,0.0041464362221663425,1.21344078281523,0.3192835974416572,0.16841517857142857
7,30,0.25,1.0,1.0719602977667493,0.9826302729528535,1.945409429280397,0.9156397185525298,0.005045442614412,1.1122374895399638,0.3646139531603772,0.2
7,30,0.25,1.25,1.085522217603909,0.9773587762849607,1.9379189314371517,0.9036462297078195,0.005951718844487438,1.0683282284539544,0.382602616954252,0.22070312500000003
7,30,0.25,1.5,1.0991325318611467,0.9711343620637003,1.9310670972887403,0.8920603561313486,0.006855135421091676,1.032848378435197,0.3967064568920974,0.23973214285714287
7,30,0.25,1.75,1.1122746602757394,0.9644673746035168,1.9248788174560931,0.8811337732617072,0.007766324484233396,1.0042645550550058,0.407766988920331,0.25675223214285714
7,30,0.25,2.0,1.1244320225849667,0.9578681582188546,1.9193789825601415,0.8711181565374855,0.008695918173921277,0.9810433738846946,0.4166257289853704,0.2714285714285714
7,30,0.25,2.25,1.1350880385261062,0.9518470572241585,1.914592483221816,0.8622651813972738,0.009654548630163996,0.9616514504955774,0.42412419303363347,0.2834263392857143
7,30,0.25,2.5,1.1437261278364368,0.9469144159338728,1.9105442100620476,0.8548265232796622,0.010652847992970237,0.9445554004589685,0.43110389701153784,0.29241071428571425
7,30,0.25,2.75,1.1498297102532367,0.9435805786624422,1.9072590537017668,0.8490538576232409,0.011701448402348678,0.9282218393461817,0.43840635686550133,0.298046875
7,30,0.25,3.0,1.1528822055137844,0.9423558897243108,1.9047619047619049,0.8451988598666003,0.012810981998308,0.9111173827285312,0.4468730885419414,0.3
7,30,0.25,3.25,1.1541690035534398,0.9425598789164348,1.902704486051528,0.8425464020558951,0.01397113284346193,0.8940590758412736,0.45600518155246283,0.29570312499999996
7,30,0.25,3.5,1.1553138039968371,0.9430976686047613,1.9007559260420952,0.840203600733206,0.015172703726776194,0.8786318910430486,0.4647989216066965,0.284375
7,30,0.25,3.75,1.1563074911151658,0.9438579919572231,1.8989672238481252,0.8381554980810115,0.01642800487778745,0.8644543345902432,0.47333861894809937,0.268359375
7,30,0.25,4.0,1.1571409491796159,0.9447295821417524,1.8973893785841371,0.8363871362817905,0.017749346526032377,0.8511449127392454,0.4817085838201286,0.25
7,30,0.25,4.25,1.1578050624613763,0.9456011723262817,1.8960733893646504,0.8348835575180212,0.01914903890104764,0.8383221317464423,0.48999312646624116,0.231640625
7,30,0.25,4.5,1.158290715231637,0.9463614956787434,1.895070255304184,0.8336298039721824,0.020639392232369904,0.8256044978682218,0.4982765571298941,0.215625
