         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39                                                                                                               40                                                                                                               41                                                                                                               42                                                                                                               43                                                                                                               44                                                                                                               45                                                                                                               46                                                                                                               47                                                                                                               48                                                                                                               49                                                                                                               50                                                                                                               51                                                                                                               52
   0.000000E+00   1.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   1.8356E+19   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   1.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   1.000000E-04   2.4987E+07   8.7356E+03   2.2444E+02   9.8881E-11   2.2246E+10   3.4057E+10   4.3269E-08   0.0000E+00   2.7497E-08   6.2165E-02   1.5630E-08   3.0639E-04   8.9112E+12   1.8349E+19   1.8862E+07   2.2049E-02   3.5818E+15   3.8678E+14   8.5312E+07   1.5062E+04   3.6542E+14   6.2141E-03   1.0696E+10   5.3357E+02   3.8828E+14   1.0184E+03   4.9776E+06   1.2001E+03   7.0626E-03   2.6369E-02   5.7722E+07   1.6695E-08   6.8103E+07   1.3068E+15   3.4572E+04   5.4578E+15   5.4337E+02   1.0542E-08   2.3596E+10   2.4308E+07   1.5791E+05   3.4669E-02   1.9685E-06   1.1381E+10   2.4708E+07   5.6045E+04   2.4984E+07   2.7560E+00   1.7412E+05   6.9522E+02   3.0016E+02   1.1079E-01
   2.000000E-04   1.8858E+07   5.7360E+04   3.3644E+03   5.7823E-10   1.5705E+10   8.6277E+10   1.5679E-07   0.0000E+00   2.4191E-07   1.7321E-01   1.3161E-07   1.0777E-03   2.4779E+13   1.8345E+19   1.6044E+07   5.8806E-02   3.4648E+15   9.7041E+14   3.1693E+08   2.4006E+05   5.6455E+14   1.6715E-01   4.5520E+10   5.6177E+03   5.9987E+14   1.3490E+03   1.0363E+07   1.5897E+03   2.3476E-02   7.8440E-02   3.8327E+08   8.3295E-08   2.0606E+08   3.2188E+15   1.7716E+05   8.0617E+15   7.1979E+02   3.9706E-08   8.5755E+10   6.2677E+07   8.0920E+05   1.1315E-01   1.0115E-05   4.8433E+10   9.1790E+07   2.8720E+05   1.8854E+07   3.6505E+00   1.4866E+06   7.3196E+03   1.5380E+03   3.3413E-01
   3.000000E-04   1.6208E+07   1.6026E+05   1.5270E+04   1.7415E-09   1.2904E+10   1.3253E+11   2.6516E-07   0.0000E+00   7.8622E-07   2.9379E-01   4.2347E-07   2.2532E-03   4.6184E+13   1.8341E+19   1.4782E+07   9.7967E-02   3.2991E+15   1.7044E+15   7.2854E+08   9.4498E+05   7.2652E+14   8.9181E-01   9.6988E+10   2.0991E+04   7.7197E+14   1.5693E+03   1.4786E+07   1.8492E+03   4.7971E-02   1.3603E-01   1.0706E+09   2.0166E-07   4.3410E+08   4.9228E+15   4.8512E+05   9.9227E+15   8.3728E+02   7.1098E-08   1.8824E+11   8.2303E+07   2.2158E+06   2.0135E-01   2.6616E-05   1.0320E+11   2.1100E+08   7.8643E+05   1.6204E+07   4.2460E+00   3.8737E+06   2.7350E+04   3.2112E+03   5.8163E-01
   4.000000E-04   1.4625E+07   3.3375E+05   4.3587E+04   3.8213E-09   1.1259E+10   1.7491E+11   3.8337E-07   0.0000E+00   1.7516E-06   4.1859E-01   9.3984E-07   3.8302E-03   7.1816E+13   1.8338E+19   1.3978E+07   1.3797E-01   3.2077E+15   2.5556E+15   1.3383E+09   2.3172E+06   8.6949E+14   2.6862E+00   1.6060E+11   5.1965E+04   9.2388E+14   1.7388E+03   1.8976E+07   2.0490E+03   7.9711E-02   1.9621E-01   2.1521E+09   3.9035E-07   7.4878E+08   6.4879E+15   1.0075E+06   1.1363E+16   9.2775E+02   1.0920E-07   3.2903E+11   9.4425E+07   4.6019E+06   2.9410E-01   5.2957E-05   1.7088E+11   3.8761E+08   1.6333E+06   1.4620E+07   4.7045E+00   6.7039E+06   6.7708E+04   4.9942E+03   8.4042E-01
   5.000000E-04   1.3528E+07   5.9894E+05   9.7403E+04   6.9977E-09   1.0147E+10   2.1512E+11   5.2889E-07   0.0000E+00   3.2256E-06   5.4724E-01   1.7275E-06   5.7821E-03   1.0104E+14   1.8335E+19   1.3373E+07   1.7877E-01   3.1561E+15   3.5015E+15   2.1576E+09   4.5140E+06   1.0002E+15   6.0928E+00   2.3422E+11   1.0365E+05   1.0628E+15   1.8796E+03   2.3282E+07   2.2147E+03   1.1807E-01   2.5873E-01   3.6658E+09   6.6809E-07   1.1427E+09   7.9747E+15   1.7831E+06   1.2511E+16   1.0028E+03   1.5907E-07   5.0473E+11   1.0475E+08   8.1444E+06   3.9082E-01   9.0266E-05   2.4922E+11   6.2490E+08   2.8906E+06   1.3522E+07   5.0850E+00   9.6537E+06   1.3505E+05   6.8282E+03   1.1093E+00
   6.000000E-04   1.2704E+07   9.7854E+05   1.8716E+05   1.1406E-08   9.3387E+09   2.5398E+11   7.1107E-07   0.0000E+00   5.2970E-06   6.7966E-01   2.8338E-06   8.0723E-03   1.3347E+14   1.8331E+19   1.2885E+07   2.2040E-01   3.1242E+15   4.5252E+15   3.1953E+09   7.6831E+06   1.1220E+15   1.1691E+01   3.1664E+11   1.8123E+05   1.1922E+15   2.0017E+03   2.7798E+07   2.3588E+03   1.6253E-01   3.2355E-01   5.6518E+09   1.0517E-06   1.6076E+09   9.4127E+15   2.8419E+06   1.3439E+16   1.0680E+03   2.2383E-07   7.1169E+11   1.1466E+08   1.2981E+07   4.9131E-01   1.3944E-04   3.3691E+11   9.2544E+08   4.6071E+06   1.2698E+07   5.4193E+00   1.2602E+07   2.3613E+05   8.7113E+03   1.3880E+00
   7.000000E-04   1.2049E+07   1.4959E+06   3.2448E+05   1.7138E-08   8.7136E+09   2.9191E+11   9.3607E-07   0.0000E+00   8.0515E-06   8.1570E-01   4.3044E-06   1.0660E-02   1.6888E+14   1.8328E+19   1.2458E+07   2.6278E-01   3.1022E+15   5.6134E+15   4.4589E+09   1.1966E+07   1.2370E+15   2.0094E+01   4.0704E+11   2.8999E+05   1.3144E+15   2.1101E+03   3.2558E+07   2.4865E+03   2.1256E-01   3.9044E-01   8.1481E+09   1.5564E-06   2.1355E+09   1.0816E+16   4.2070E+06   1.4192E+16   1.1258E+03   3.0581E-07   9.4636E+11   1.2449E+08   1.9216E+07   5.9525E-01   2.0110E-04   4.3310E+11   1.2914E+09   6.8200E+06   1.2044E+07   5.7126E+00   1.5519E+07   3.7785E+05   1.0649E+04   1.6756E+00
   8.000000E-04   1.1512E+07   2.1747E+06   5.2219E+05   2.4252E-08   8.2167E+09   3.2912E+11   1.2099E-06   0.0000E+00   1.1574E-05   9.5515E-01   6.1846E-06   1.3509E-02   2.0706E+14   1.8325E+19   1.2080E+07   3.0590E-01   3.0855E+15   6.7551E+15   5.9547E+09   1.7500E+07   1.3464E+15   3.1956E+01   5.0481E+11   4.3535E+05   1.4307E+15   2.2082E+03   3.7584E+07   2.6021E+03   2.6772E-01   4.5929E-01   1.1190E+10   2.1974E-06   2.7190E+09   1.2193E+16   5.8956E+06   1.4801E+16   1.1782E+03   4.0735E-07   1.2055E+12   1.3442E+08   2.6929E+07   7.0238E-01   2.7574E-04   5.3713E+11   1.7246E+09   9.5575E+06   1.1506E+07   5.9783E+00   1.8411E+07   5.6725E+05   1.2646E+04   1.9716E+00
   9.000000E-04   1.1058E+07   3.0394E+06   7.9409E+05   3.2773E-08   7.8113E+09   3.6571E+11   1.5381E-06   0.0000E+00   1.5946E-05   1.0978E+00   8.5179E-06   1.6585E-02   2.4787E+14   1.8322E+19   1.1737E+07   3.4970E-01   3.0717E+15   7.9411E+15   7.6888E+09   2.4419E+07   1.4513E+15   4.7970E+01   6.0948E+11   6.2280E+05   1.5421E+15   2.2984E+03   4.2892E+07   2.7084E+03   3.2761E-01   5.2997E-01   1.4810E+10   2.9893E-06   3.3518E+09   1.3548E+16   7.9210E+06   1.5290E+16   1.2263E+03   5.3058E-07   1.4864E+12   1.4457E+08   3.6181E+07   8.1240E-01   3.6373E-04   6.4849E+11   2.2269E+09   1.2841E+07   1.1052E+07   6.2223E+00   2.1302E+07   8.1149E+05   1.4708E+04   2.2754E+00
   1.000000E-03   1.0668E+07   4.1144E+06   1.1549E+06   4.2710E-08   7.4746E+09   4.0176E+11   1.9259E-06   0.0000E+00   2.1250E-05   1.2434E+00   1.1348E-05   1.9860E-02   2.9117E+14   1.8319E+19   1.1423E+07   3.9414E-01   3.0594E+15   9.1637E+15   9.6665E+09   3.2849E+07   1.5522E+15   6.8869E+01   7.2064E+11   8.5793E+05   1.6493E+15   2.3820E+03   4.8497E+07   2.8069E+03   3.9186E-01   6.0236E-01   1.9040E+10   3.9467E-06   4.0287E+09   1.4883E+16   1.0293E+07   1.5677E+16   1.2710E+03   6.7762E-07   1.7868E+12   1.5498E+08   4.7016E+07   9.2508E-01   4.6531E-04   7.6677E+11   2.7996E+09   1.6686E+07   1.0662E+07   6.4487E+00   2.4220E+07   1.1178E+06   1.6839E+04   2.5864E+00
   1.100000E-03   1.0327E+07   5.4247E+06   1.6201E+06   5.4045E-08   7.1903E+09   4.3732E+11   2.3783E-06   0.0000E+00   2.7563E-05   1.3919E+00   1.4716E-05   2.3311E-02   3.3684E+14   1.8316E+19   1.1131E+07   4.3917E-01   3.0478E+15   1.0416E+16   1.1893E+10   4.2913E+07   1.6496E+15   9.5427E+01   8.3795E+11   1.1464E+06   1.7529E+15   2.4603E+03   5.4409E+07   2.8991E+03   4.6011E-01   6.7632E-01   2.3906E+10   5.0833E-06   4.7456E+09   1.6199E+16   1.3020E+07   1.5979E+16   1.3128E+03   8.5047E-07   2.1049E+12   1.6570E+08   5.9470E+07   1.0402E+00   5.8064E-04   8.9159E+11   3.4444E+09   2.1107E+07   1.0320E+07   6.6605E+00   2.7188E+07   1.4936E+06   1.9045E+04   2.9041E+00
   1.200000E-03   1.0025E+07   6.9951E+06   2.2060E+06   6.6748E-08   6.9470E+09   4.7239E+11   2.9003E-06   0.0000E+00   3.4961E-05   1.5429E+00   1.8663E-05   2.6917E-02   3.8479E+14   1.8314E+19   1.0859E+07   4.8475E-01   3.0364E+15   1.1693E+16   1.4372E+10   5.4730E+07   1.7441E+15   1.2845E+02   9.6110E+11   1.4937E+06   1.8532E+15   2.5340E+03   6.0638E+07   2.9860E+03   5.3205E-01   7.5175E-01   2.9436E+10   6.4128E-06   5.4990E+09   1.7498E+16   1.6107E+07   1.6206E+16   1.3521E+03   1.0511E-06   2.4392E+12   1.7676E+08   7.3570E+07   1.1574E+00   7.0981E-04   1.0226E+12   4.1624E+09   2.6111E+07   1.0018E+07   6.8601E+00   3.0226E+07   1.9463E+06   2.1328E+04   3.2279E+00
   1.300000E-03   9.7559E+06   8.8514E+06   2.9294E+06   8.0787E-08   6.7397E+09   5.0701E+11   3.4980E-06   0.0000E+00   4.3522E-05   1.6965E+00   2.3232E-05   3.0667E-02   4.3492E+14   1.8311E+19   1.0607E+07   5.3093E-01   3.0252E+15   1.2989E+16   1.7108E+10   6.8413E+07   1.8359E+15   1.6881E+02   1.0898E+12   1.9059E+06   1.9508E+15   2.6042E+03   6.7197E+07   3.0689E+03   6.0751E-01   8.2875E-01   3.5653E+10   7.9505E-06   6.2870E+09   1.8779E+16   1.9560E+07   1.6369E+16   1.3896E+03   1.2818E-06   2.7889E+12   1.8823E+08   8.9342E+07   1.2767E+00   8.5305E-04   1.1596E+12   4.9548E+09   3.1708E+07   9.7489E+06   7.0559E+00   3.3355E+07   2.4833E+06   2.3693E+04   3.5580E+00
   1.400000E-03   9.5116E+06   1.1018E+07   3.8075E+06   9.6090E-08   6.5561E+09   5.4118E+11   4.1734E-06   0.0000E+00   5.3313E-05   1.8523E+00   2.8455E-05   3.4544E-02   4.8712E+14   1.8308E+19   1.0364E+07   5.7751E-01   3.0137E+15   1.4299E+16   2.0104E+10   8.4069E+07   1.9253E+15   2.1738E+02   1.2239E+12   2.3884E+06   2.0458E+15   2.6707E+03   7.4086E+07   3.1473E+03   6.8597E-01   9.0682E-01   4.2579E+10   9.7053E-06   7.1073E+09   2.0044E+16   2.3382E+07   1.6477E+16   1.4251E+03   1.5437E-06   3.1530E+12   2.0002E+08   1.0680E+08   1.3977E+00   1.0100E-03   1.3022E+12   5.8227E+09   3.7905E+07   9.5043E+06   7.2359E+00   3.6583E+07   3.1120E+06   2.6144E+04   3.8927E+00
   1.500000E-03   9.2892E+06   1.3521E+07   4.8581E+06   1.1260E-07   6.3947E+09   5.7489E+11   4.9321E-06   0.0000E+00   6.4405E-05   2.0103E+00   3.4372E-05   3.8540E-02   5.4133E+14   1.8305E+19   1.0133E+07   6.2452E-01   3.0018E+15   1.5621E+16   2.3365E+10   1.0180E+08   2.0126E+15   2.7506E+02   1.3630E+12   2.9471E+06   2.1385E+15   2.7342E+03   8.1315E+07   3.2221E+03   7.6730E-01   9.8606E-01   5.0234E+10   1.1691E-05   7.9590E+09   2.1292E+16   2.7579E+07   1.6538E+16   1.4590E+03   1.8389E-06   3.5312E+12   2.1221E+08   1.2597E+08   1.5203E+00   1.1807E-03   1.4503E+12   6.7670E+09   4.4708E+07   9.2818E+06   7.4080E+00   3.9922E+07   3.8400E+06   2.8683E+04   4.2323E+00
   1.600000E-03   9.0854E+06   1.6385E+07   6.0990E+06   1.3027E-07   6.2518E+09   6.0815E+11   5.7784E-06   0.0000E+00   7.6866E-05   2.1703E+00   4.1018E-05   4.2648E-02   5.9745E+14   1.8302E+19   9.9133E+06   6.7194E-01   2.9895E+15   1.6951E+16   2.6892E+10   1.2171E+08   2.0978E+15   3.4282E+02   1.5070E+12   3.5876E+06   2.2291E+15   2.7951E+03   8.8890E+07   3.2938E+03   8.5125E-01   1.0664E+00   5.8637E+10   1.3920E-05   8.8411E+09   2.2524E+16   3.2153E+07   1.6557E+16   1.4915E+03   2.1691E-06   3.9230E+12   2.2480E+08   1.4687E+08   1.6443E+00   1.3650E-03   1.6034E+12   7.7885E+09   5.2124E+07   9.0778E+06   7.5730E+00   4.3380E+07   4.6745E+06   3.1313E+04   4.5763E+00
   1.700000E-03   8.8975E+06   1.9635E+07   7.5485E+06   1.4901E-07   6.1245E+09   6.4097E+11   6.7164E-06   7.8943E-16   9.0760E-05   2.3322E+00   4.8429E-05   4.6863E-02   6.5540E+14   1.8300E+19   9.7033E+06   7.1973E-01   2.9769E+15   1.8285E+16   3.0688E+10   1.4388E+08   2.1812E+15   4.2164E+02   1.6556E+12   4.3156E+06   2.3177E+15   2.8537E+03   9.6820E+07   3.3629E+03   9.3761E-01   1.1477E+00   6.7804E+10   1.6404E-05   9.7532E+09   2.3738E+16   3.7109E+07   1.6541E+16   1.5228E+03   2.5360E-06   4.3283E+12   2.3781E+08   1.6950E+08   1.7696E+00   1.5629E-03   1.7616E+12   8.8880E+09   6.0158E+07   8.8898E+06   7.7316E+00   4.6966E+07   5.6231E+06   3.4039E+04   4.9244E+00
   1.800000E-03   8.7234E+06   2.3297E+07   9.2249E+06   1.6876E-07   6.0104E+09   6.7334E+11   7.7499E-06   0.0000E+00   1.0615E-04   2.4959E+00   5.6637E-05   5.1182E-02   7.1511E+14   1.8297E+19   9.5022E+06   7.6787E-01   2.9639E+15   1.9621E+16   3.4756E+10   1.6840E+08   2.2629E+15   5.1253E+02   1.8087E+12   5.1368E+06   2.4045E+15   2.9102E+03   1.0511E+08   3.4294E+03   1.0262E+00   1.2300E+00   7.7750E+10   1.9153E-05   1.0695E+10   2.4937E+16   4.2451E+07   1.6493E+16   1.5529E+03   2.9410E-06   4.7472E+12   2.5125E+08   1.9390E+08   1.8960E+00   1.7741E-03   1.9245E+12   1.0066E+10   6.8817E+07   8.7155E+06   7.8847E+00   5.0688E+07   6.6931E+06   3.6862E+04   5.2762E+00
   1.900000E-03   8.5630E+06   2.7395E+07   1.1147E+07   1.8948E-07   5.9112E+09   7.0526E+11   8.8871E-06   0.0000E+00   1.2311E-04   2.6612E+00   6.5690E-05   5.5604E-02   7.7652E+14   1.8294E+19   9.3154E+06   8.1650E-01   2.9506E+15   2.0958E+16   3.9098E+10   1.9536E+08   2.3430E+15   6.1657E+02   1.9661E+12   6.0570E+06   2.4896E+15   2.9653E+03   1.1377E+08   3.4948E+03   1.1171E+00   1.3135E+00   8.8489E+10   2.2187E-05   1.1668E+10   2.6118E+16   4.8183E+07   1.6420E+16   1.5825E+03   3.3874E-06   5.1798E+12   2.6519E+08   2.2009E+08   2.0235E+00   1.9991E-03   2.0919E+12   1.1324E+10   7.8110E+07   8.5549E+06   8.0421E+00   5.4554E+07   7.8920E+06   3.9787E+04   5.6326E+00
   2.000000E-03   8.4116E+06   3.1954E+07   1.3332E+07   2.1107E-07   5.8181E+09   7.3674E+11   1.0124E-05   0.0000E+00   1.4168E-04   2.8282E+00   7.5594E-05   6.0129E-02   8.3955E+14   1.8292E+19   9.1302E+06   8.6529E-01   2.9371E+15   2.2292E+16   4.3715E+10   2.2484E+08   2.4217E+15   7.3483E+02   2.1275E+12   7.0816E+06   2.5732E+15   3.0183E+03   1.2280E+08   3.5571E+03   1.2096E+00   1.3975E+00   1.0003E+11   2.5502E-05   1.2671E+10   2.7283E+16   5.4310E+07   1.6324E+16   1.6107E+03   3.8740E-06   5.6263E+12   2.7954E+08   2.4807E+08   2.1519E+00   2.2367E-03   2.2637E+12   1.2661E+10   8.8042E+07   8.4034E+06   8.1856E+00   5.8575E+07   9.2270E+06   4.2817E+04   5.9912E+00
   2.100000E-03   8.2696E+06   3.6999E+07   1.5800E+07   2.3347E-07   5.7335E+09   7.6778E+11   1.1468E-05   2.5681E-17   1.6191E-04   2.9967E+00   8.6390E-05   6.4751E-02   9.0414E+14   1.8289E+19   8.9520E+06   9.1435E-01   2.9232E+15   2.3623E+16   4.8609E+10   2.5690E+08   2.4990E+15   8.6837E+02   2.2929E+12   8.2160E+06   2.6554E+15   3.0696E+03   1.3219E+08   3.6177E+03   1.3037E+00   1.4822E+00   1.1239E+11   2.9113E-05   1.3704E+10   2.8432E+16   6.0836E+07   1.6208E+16   1.6381E+03   4.4033E-06   6.0866E+12   2.9432E+08   2.7789E+08   2.2810E+00   2.4870E-03   2.4397E+12   1.4078E+10   9.8623E+07   8.2613E+06   8.3248E+00   6.2752E+07   1.0705E+07   4.5954E+04   6.3527E+00
   2.200000E-03   8.1360E+06   4.2552E+07   1.8568E+07   2.5662E-07   5.6563E+09   7.9838E+11   1.2922E-05   0.0000E+00   1.8388E-04   3.1665E+00   9.8106E-05   6.9470E-02   9.7022E+14   1.8287E+19   8.7803E+06   9.6368E-01   2.9091E+15   2.4948E+16   5.3781E+10   2.9162E+08   2.5750E+15   1.0183E+03   2.4621E+12   9.4658E+06   2.7361E+15   3.1196E+03   1.4197E+08   3.6765E+03   1.3994E+00   1.5676E+00   1.2558E+11   3.3032E-05   1.4769E+10   2.9565E+16   6.7768E+07   1.6076E+16   1.6648E+03   4.9768E-06   6.5610E+12   3.0956E+08   3.0955E+08   2.4108E+00   2.7500E-03   2.6197E+12   1.5576E+10   1.0986E+08   8.1276E+06   8.4602E+00   6.7090E+07   1.2334E+07   4.9200E+04   6.7169E+00
   2.300000E-03   8.0100E+06   4.8639E+07   2.1655E+07   2.8046E-07   5.5856E+09   8.2855E+11   1.4490E-05   2.1870E-16   2.0763E-04   3.3377E+00   1.1077E-04   7.4286E-02   1.0377E+15   1.8284E+19   8.6149E+06   1.0132E+00   2.8947E+15   2.6268E+16   5.9231E+10   3.2906E+08   2.6498E+15   1.1858E+03   2.6349E+12   1.0836E+07   2.8156E+15   3.1682E+03   1.5213E+08   3.7338E+03   1.4966E+00   1.6536E+00   1.3960E+11   3.7266E-05   1.5865E+10   3.0681E+16   7.5109E+07   1.5929E+16   1.6908E+03   5.5958E-06   7.0498E+12   3.2526E+08   3.4308E+08   2.5412E+00   3.0254E-03   2.8036E+12   1.7155E+10   1.2176E+08   8.0014E+06   8.5920E+00   7.1596E+07   1.4119E+07   5.2558E+04   7.0836E+00
   2.400000E-03   7.8908E+06   5.5282E+07   2.5078E+07   3.0493E-07   5.5206E+09   8.5828E+11   1.6175E-05   0.0000E+00   2.3320E-04   3.5101E+00   1.2441E-04   7.9200E-02   1.1066E+15   1.8282E+19   8.4553E+06   1.0630E+00   2.8802E+15   2.7579E+16   6.4962E+10   3.6928E+08   2.7234E+15   1.3720E+03   2.8112E+12   1.2333E+07   2.8938E+15   3.2156E+03   1.6267E+08   3.7897E+03   1.5950E+00   1.7403E+00   1.5446E+11   4.1825E-05   1.6993E+10   3.1781E+16   8.2866E+07   1.5771E+16   1.7161E+03   6.2616E-06   7.5531E+12   3.4144E+08   3.7851E+08   2.6721E+00   3.3130E-03   2.9911E+12   1.8814E+10   1.3433E+08   7.8820E+06   8.7206E+00   7.6277E+07   1.6069E+07   5.6032E+04   7.4526E+00
   2.500000E-03   7.7777E+06   6.2506E+07   2.8856E+07   3.2999E-07   5.4606E+09   8.8758E+11   1.7979E-05   5.0544E-17   2.6065E-04   3.6837E+00   1.3905E-04   8.4213E-02   1.1768E+15   1.8279E+19   8.3012E+06   1.1130E+00   2.8655E+15   2.8883E+16   7.0973E+10   4.1234E+08   2.7960E+15   1.5780E+03   2.9908E+12   1.3961E+07   2.9709E+15   3.2619E+03   1.7360E+08   3.8442E+03   1.6946E+00   1.8275E+00   1.7016E+11   4.6718E-05   1.8153E+10   3.2866E+16   9.1045E+07   1.5603E+16   1.7408E+03   6.9754E-06   8.0712E+12   3.5810E+08   4.1587E+08   2.8035E+00   3.6125E-03   3.1822E+12   2.0555E+10   1.4759E+08   7.7689E+06   8.8460E+00   8.1140E+07   1.8190E+07   5.9623E+04   7.8236E+00
   2.600000E-03   7.6705E+06   7.0315E+07   3.2997E+07   3.5553E-07   5.4052E+09   9.1639E+11   1.9902E-05   4.0763E-17   2.8996E-04   3.8580E+00   1.5469E-04   8.9312E-02   1.2481E+15   1.8277E+19   8.1526E+06   1.1631E+00   2.8507E+15   3.0174E+16   7.7251E+10   4.5820E+08   2.8673E+15   1.8047E+03   3.1732E+12   1.5721E+07   3.0467E+15   3.3071E+03   1.8490E+08   3.8974E+03   1.7950E+00   1.9150E+00   1.8669E+11   5.1941E-05   1.9343E+10   3.3932E+16   9.9632E+07   1.5428E+16   1.7649E+03   7.7368E-06   8.6031E+12   3.7520E+08   4.5510E+08   2.9349E+00   3.9231E-03   3.3763E+12   2.2374E+10   1.6151E+08   7.6615E+06   8.9684E+00   8.6178E+07   2.0484E+07   6.3328E+04   8.1958E+00
   2.700000E-03   7.5694E+06   7.8768E+07   3.7536E+07   3.8166E-07   5.3566E+09   9.4485E+11   2.1965E-05   0.0000E+00   3.2134E-04   4.0337E+00   1.7144E-04   9.4530E-02   1.3208E+15   1.8274E+19   8.0138E+06   1.2138E+00   2.8360E+15   3.1458E+16   8.3824E+10   5.0709E+08   2.9379E+15   2.0542E+03   3.3591E+12   1.7627E+07   3.1217E+15   3.3519E+03   1.9663E+08   3.9507E+03   1.8972E+00   2.0039E+00   2.0410E+11   5.7544E-05   2.0570E+10   3.4985E+16   1.0867E+08   1.5246E+16   1.7889E+03   8.5537E-06   9.1517E+12   3.9296E+08   4.9639E+08   3.0671E+00   4.2472E-03   3.5741E+12   2.4277E+10   1.7617E+08   7.5603E+06   9.0988E+00   9.1424E+07   2.2967E+07   6.7164E+04   8.5722E+00
   2.800000E-03   7.4718E+06   8.7866E+07   4.2480E+07   4.0819E-07   5.3084E+09   9.7289E+11   2.4147E-05   0.0000E+00   3.5468E-04   4.2105E+00   1.8923E-04   9.9843E-02   1.3947E+15   1.8272E+19   7.8745E+06   1.2643E+00   2.8212E+15   3.2731E+16   9.0677E+10   5.5894E+08   3.0074E+15   2.3271E+03   3.5479E+12   1.9679E+07   3.1956E+15   3.3953E+03   2.0874E+08   4.0018E+03   1.9997E+00   2.0926E+00   2.2238E+11   6.3486E-05   2.1830E+10   3.6022E+16   1.1815E+08   1.5059E+16   1.8121E+03   9.4187E-06   9.7156E+12   4.1108E+08   5.3968E+08   3.1993E+00   4.5814E-03   3.7750E+12   2.6262E+10   1.9153E+08   7.4625E+06   9.2165E+00   9.6868E+07   2.5641E+07   7.1126E+04   8.9486E+00
   2.900000E-03   7.3783E+06   9.7636E+07   4.7849E+07   4.3515E-07   5.2633E+09   1.0005E+12   2.6460E-05   2.7712E-16   3.9009E-04   4.3882E+00   2.0811E-04   1.0525E-01   1.4696E+15   1.8270E+19   7.7398E+06   1.3150E+00   2.8063E+15   3.3993E+16   9.7813E+10   6.1385E+08   3.0761E+15   2.6248E+03   3.7396E+12   2.1883E+07   3.2686E+15   3.4378E+03   2.2125E+08   4.0519E+03   2.1031E+00   2.1817E+00   2.4152E+11   6.9794E-05   2.3125E+10   3.7044E+16   1.2808E+08   1.4869E+16   1.8348E+03   1.0337E-05   1.0295E+13   4.2971E+08   5.8503E+08   3.3318E+00   4.9269E-03   3.9790E+12   2.8329E+10   2.0763E+08   7.3690E+06   9.3318E+00   1.0252E+08   2.8513E+07   7.5217E+04   9.3267E+00
   3.000000E-03   7.2891E+06   1.0808E+08   5.3649E+07   4.6244E-07   5.2210E+09   1.0277E+12   2.8903E-05   3.7807E-24   4.2754E-04   4.5666E+00   2.2809E-04   1.1076E-01   1.5456E+15   1.8267E+19   7.6095E+06   1.3659E+00   2.7914E+15   3.5243E+16   1.0522E+11   6.7174E+08   3.1439E+15   2.9481E+03   3.9337E+12   2.4240E+07   3.3406E+15   3.4795E+03   2.3413E+08   4.1010E+03   2.2070E+00   2.2711E+00   2.6150E+11   7.6464E-05   2.4451E+10   3.8051E+16   1.3844E+08   1.4676E+16   1.8570E+03   1.1307E-05   1.0890E+13   4.4880E+08   6.3239E+08   3.4643E+00   5.2828E-03   4.1855E+12   3.0474E+10   2.2443E+08   7.2796E+06   9.4449E+00   1.0836E+08   3.1584E+07   7.9434E+04   9.7056E+00
