,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,15.59,0.0
1,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,16.0,2.0160299999999999e-25
2,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,16.3,9.76377e-25
3,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,16.6,2.6246500000000003e-24
4,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,16.9,5.35466e-24
5,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,17.2,9.30536e-24
6,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,17.5,1.4561400000000002e-23
7,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,17.8,2.1164900000000002e-23
8,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,18.0,2.63216e-23
9,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,18.3,3.51793e-23
10,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,18.6,4.5357e-23
11,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,19.0,6.09024e-23
12,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,20.0,1.08746e-22
13,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,25.0,4.59983e-22
14,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,30.0,8.39684e-22
15,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,40.0,1.40888e-21
16,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,50.0,1.73331e-21
17,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,60.0,1.90378e-21
18,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,70.0,1.98472e-21
19,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,80.0,2.01347e-21
20,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,90.0,2.01143e-21
21,144,IONIZATION,C3H4 -> CH + C2H3+,15.59,e / C3H4,E + C3H4 -> E + E + CH + C2H3+,100.0,1.99113e-21
