       Time_s                                                                                                     001                                                                                                     002                                                                                                     003                                                                                                     004                                                                                                     005                                                                                                     006                                                                                                     007                                                                                                     008                                                                                                     009                                                                                                     010                                                                                                     011                                                                                                     012                                                                                                     013                                                                                                     014                                                                                                     015                                                                                                     016                                                                                                     017                                                                                                     018                                                                                                     019                                                                                                     020                                                                                                     021                                                                                                     022                                                                                                     023                                                                                                     024                                                                                                     025                                                                                                     026                                                                                                     027                                                                                                     028                                                                                                     029                                                                                                     030                                                                                                     031                                                                                                     032                                                                                                     033                                                                                                     034                                                                                                     035                                                                                                     036                                                                                                     037                                                                                                     038                                                                                                     039                                                                                                     040                                                                                                     041                                                                                                     042                                                                                                     043                                                                                                     044                                                                                                     045                                                                                                     046                                                                                                     047                                                                                                     048                                                                                                     049                                                                                                     050                                                                                                     051                                                                                                     052                                                                                                     053                                                                                                     054                                                                                                     055                                                                                                     056                                                                                                     057                                                                                                     058                                                                                                     059                                                                                                     060                                                                                                     061                                                                                                     062                                                                                                     063                                                                                                     064                                                                                                     065                                                                                                     066                                                                                                     067                                                                                                     068                                                                                                     069                                                                                                     070                                                                                                     071                                                                                                     072                                                                                                     073                                                                                                     074                                                                                                     075                                                                                                     076                                                                                                     077                                                                                                     078                                                                                                     079                                                                                                     080                                                                                                     081                                                                                                     082                                                                                                     083                                                                                                     084                                                                                                     085                                                                                                     086                                                                                                     087                                                                                                     088                                                                                                     089                                                                                                     090                                                                                                     091                                                                                                     092                                                                                                     093                                                                                                     094                                                                                                     095                                                                                                     096                                                                                                     097                                                                                                     098                                                                                                     099                                                                                                     100                                                                                                     101                                                                                                     102                                                                                                     103                                                                                                     104                                                                                                     105                                                                                                     106                                                                                                     107                                                                                                     108                                                                                                     109                                                                                                     110                                                                                                     111                                                                                                     112
   0.0000E+00   1.1916E+07   1.1914E+07   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   3.3555E+02   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   1.6588E+02   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   5.1387E+15   0.0000E+00   0.0000E+00   6.1289E+15   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   3.3754E+16   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
   1.0000E-06   1.1916E+07   1.1914E+07   6.0851E-12   6.3612E-12   1.4773E-20   1.4129E-20   2.6978E-39   2.5876E-39   3.3209E-09   1.1350E-08   1.8527E-28   2.0724E-27   3.0623E-17   8.0824E-17   1.8579E-17   1.7180E-36   1.1739E-35   6.4333E-37   2.5765E-33   3.3983E-33   4.1761E-52   6.8608E-52   4.6593E-38   7.6653E-57   3.1776E-07   3.3555E+02   1.6508E-16   1.6506E-16   2.4313E-25   4.2743E-44   4.0881E-44   6.3683E-13   3.3360E-32   1.1402E-31   2.0614E-21   1.1202E-40   2.9565E-40   6.7960E-41   1.6315E-38   2.4436E-57   3.2231E-57   1.3804E-42   2.2428E-61   6.6552E-22   1.6490E-12   8.4226E-36   7.6594E-23   9.0282E-32   1.8526E-49   7.9558E-53   5.1387E+15   2.5281E-03   2.5277E-03   6.1289E+15   3.0152E-03   3.0148E-03   3.1660E-10   5.5660E-29   5.3234E-29   1.1966E-04   4.5125E+02   8.0791E-17   2.3639E-17   1.4627E-05   2.0687E-26   3.3610E-45   2.0805E-05   9.6581E+01   1.7292E-17   5.0593E-18   2.3308E-19   4.6046E-38   3.4910E-38   1.0507E-03   1.0506E-03   7.5286E-06   6.3023E-02   4.4987E+00   8.0544E-19   2.3566E-19   4.9601E-14   2.6953E-33   7.1138E-33   1.6352E-33   3.5896E-10   2.1297E-28   4.7546E+10   4.1436E-10   3.3555E+02   1.6508E-16   1.6506E-16   1.5176E-14   2.4987E-20   1.9542E-27   3.1750E-46   8.3541E-33   1.4492E-32   1.6042E-11   2.8202E-30   2.6973E-30   9.8143E+02   1.7571E-16   5.1412E-17   1.1098E-37   2.2607E-05   6.6707E-27   1.3178E-45   9.9913E-46   3.1776E-07   1.5633E-25   1.5630E-25   2.9503E-12
   2.0000E-06   1.3158E+07   1.1213E+07   1.3883E-11   1.1159E-11   3.3316E-18   3.0308E-18   7.1883E-37   6.0935E-37   6.9221E-07   2.4214E-06   3.3628E-26   4.0139E-25   2.1474E-14   6.5853E-14   1.3652E-14   7.2171E-34   6.7242E-33   2.9473E-34   1.5238E-28   1.9375E-28   2.7177E-47   4.2658E-47   3.9576E-33   5.7073E-52   5.4641E-05   1.4705E+04   1.5223E-14   1.4040E-14   9.7560E-22   2.0653E-40   1.8792E-40   3.2739E-09   1.5344E-28   5.3667E-28   1.6666E-16   5.5112E-36   1.6898E-35   3.5035E-36   2.7548E-32   4.7195E-51   6.0005E-51   2.5593E-36   3.6647E-55   1.4296E-18   3.1667E-09   7.2133E-31   8.6520E-18   5.1146E-25   1.0215E-41   2.8375E-45   6.5612E+16   6.7923E-02   6.2648E-02   9.8725E+16   1.0220E-01   9.4266E-02   1.7601E-07   3.7260E-26   3.3902E-26   3.2824E-02   5.2539E+05   8.6124E-14   2.4623E-14   4.0123E-03   4.7259E-21   6.7670E-40   5.7070E-03   1.5974E+05   2.6185E-14   7.4863E-15   2.4225E-14   5.2768E-33   4.1502E-33   3.5615E-02   3.2849E-02   1.4269E-03   1.1941E+01   1.5666E+04   2.5679E-15   7.3418E-16   1.0686E-09   3.5337E-29   1.0835E-28   2.2464E-29   1.8541E-05   2.9970E-21   1.1196E+13   2.1402E-05   1.4705E+04   1.5223E-14   1.4040E-14   7.8361E-10   6.1511E-16   2.7211E-21   3.8963E-40   1.9863E-25   3.6487E-25   3.2919E-09   6.9687E-28   6.3407E-28   2.4821E+05   4.0687E-14   1.1633E-14   2.2489E-30   5.5668E-01   6.3385E-21   1.3807E-39   1.0859E-39   5.4640E-05   5.6566E-23   5.2172E-23   5.5932E-10
   3.0000E-06   1.3146E+07   1.0958E+07   2.1118E-11   1.6030E-11   2.5816E-17   2.3334E-17   1.0114E-35   8.4538E-36   5.3695E-06   1.8832E-05   4.6853E-25   5.6289E-24   3.2239E-13   1.0033E-12   2.0635E-13   1.8618E-32   1.7872E-31   7.7014E-33   1.7223E-26   2.1785E-26   5.5663E-45   8.6632E-45   8.2854E-31   2.1314E-49   1.3174E-04   1.7659E+04   2.7865E-14   2.4852E-14   8.8995E-21   3.4252E-39   3.0975E-39   3.0752E-08   2.5939E-27   9.0953E-27   3.2324E-15   1.8387E-34   5.7193E-34   1.1766E-34   3.7193E-30   1.1576E-48   1.4643E-48   6.4332E-34   1.6438E-52   4.0072E-18   4.5668E-09   1.3981E-29   1.7560E-16   2.1886E-23   2.9906E-39   1.5275E-42   7.6072E+16   1.2004E-01   1.0706E-01   1.1569E+17   1.8255E-01   1.6281E-01   1.4683E-06   5.6511E-25   5.1103E-25   4.7859E-01   4.5899E+06   1.3575E-12   3.8716E-13   5.8501E-02   1.0669E-18   2.7261E-37   8.3211E-02   1.4216E+06   4.2046E-13   1.1991E-13   2.8879E-12   1.1370E-30   8.9885E-31   6.3614E-02   5.6734E-02   6.1394E-03   5.1362E+01   2.5774E+05   7.6233E-14   2.1741E-14   3.5944E-08   2.0447E-27   6.3600E-27   1.3084E-27   1.1571E-03   2.7119E-18   4.8812E+13   1.3357E-03   1.7659E+04   2.7865E-14   2.4852E-14   4.8887E-08   2.0773E-14   1.2057E-18   3.0808E-37   3.2200E-22   6.1769E-22   2.5694E-08   9.8893E-27   8.9430E-27   1.9684E+06   5.8220E-13   1.6604E-13   3.7570E-27   1.8806E+01   1.5211E-18   5.9886E-37   4.7345E-37   1.3174E-04   2.0789E-22   1.8540E-22   2.4073E-09
   4.0000E-06   1.3143E+07   1.0924E+07   2.8370E-11   2.1096E-11   8.9456E-17   8.0790E-17   5.1638E-35   4.3072E-35   1.8693E-05   6.5580E-05   2.4015E-24   2.8878E-23   1.6738E-12   5.2189E-12   1.0723E-12   1.4152E-31   1.3640E-30   5.8647E-32   3.0832E-25   3.8972E-25   1.4688E-43   2.2836E-43   2.1878E-29   8.2458E-48   2.0486E-04   1.8057E+04   3.8293E-14   3.3559E-14   3.1466E-20   1.7846E-38   1.6122E-38   1.0962E-07   1.3618E-26   4.7770E-26   1.7322E-14   1.4429E-33   4.4972E-33   9.2418E-34   6.8054E-29   3.1234E-47   3.9481E-47   1.7375E-32   6.5050E-51   6.3479E-18   4.7751E-09   7.4636E-29   9.4845E-16   1.7764E-22   8.2441E-38   6.1795E-41   7.7467E+16   1.6428E-01   1.4397E-01   1.1796E+17   2.5015E-01   2.1922E-01   5.1356E-06   2.9127E-24   2.6313E-24   2.4694E+00   1.6218E+07   7.0670E-12   2.0146E-12   3.0185E-01   2.8440E-17   1.0648E-35   4.2934E-01   5.0342E+06   2.1937E-12   6.2537E-13   5.2052E-11   3.0198E-29   2.3889E-29   8.7169E-02   7.6393E-02   1.4312E-02   1.1966E+02   1.3743E+06   5.9887E-13   1.7072E-13   2.8865E-07   2.4044E-26   7.4941E-26   1.5401E-26   1.3998E-02   1.7017E-16   1.1427E+14   1.6159E-02   1.8057E+04   3.8293E-14   3.3559E-14   5.9110E-07   1.6643E-13   4.8749E-17   1.8252E-35   3.5433E-20   5.6420E-20   8.9133E-08   5.0552E-26   4.5669E-26   6.8724E+06   2.9947E-12   8.5372E-13   3.4166E-25   1.5076E+02   4.1822E-17   2.4263E-35   1.9195E-35   2.0486E-04   4.3443E-22   3.8073E-22   5.6149E-09
   5.0000E-06   1.3143E+07   1.0919E+07   3.5627E-11   2.6200E-11   2.1652E-16   1.9552E-16   1.6607E-34   1.3847E-34   4.5383E-05   1.5923E-04   7.7497E-24   9.3210E-23   5.4242E-12   1.6919E-11   3.4754E-12   6.0862E-31   5.8711E-30   2.5231E-31   2.4119E-24   3.0483E-24   1.5264E-42   2.3726E-42   2.2719E-28   1.1349E-46   2.7647E-04   1.8114E+04   4.8244E-14   4.1832E-14   7.6381E-20   5.7561E-38   5.1986E-38   2.6705E-07   4.4096E-26   1.5470E-25   5.6388E-14   6.2333E-33   1.9439E-32   3.9935E-33   5.3403E-28   3.2561E-46   4.1154E-46   1.8101E-31   8.9821E-50   8.5898E-18   4.8055E-09   2.4235E-28   3.0954E-15   7.7376E-22   8.6285E-37   8.5651E-40   7.7667E+16   2.0685E-01   1.7936E-01   1.1828E+17   3.1503E-01   2.7316E-01   1.2447E-05   9.3801E-24   8.4716E-24   7.9801E+00   3.9458E+07   2.2858E-11   6.5153E-12   9.7545E-01   2.9574E-16   1.4675E-34   1.3875E+00   1.2252E+07   7.0976E-12   2.0231E-12   4.0758E-10   3.1410E-28   2.4851E-28   1.0978E-01   9.5188E-02   2.5950E-02   2.1680E+02   4.4966E+06   2.6048E-12   7.4248E-13   1.2641E-06   1.3973E-25   4.3577E-25   8.9523E-26   8.2299E-02   3.2415E-15   2.0754E+14   9.5002E-02   1.8114E+04   4.8244E-14   4.1833E-14   3.4725E-06   7.2737E-13   6.8219E-16   3.3852E-34   1.0853E-18   1.4127E-18   2.1577E-07   1.6261E-25   1.4686E-25   1.6692E+07   9.6695E-12   2.7562E-12   8.5383E-24   6.5938E+02   4.4156E-16   3.4028E-34   2.6923E-34   2.7647E-04   7.3632E-22   6.3847E-22   1.0189E-08
   6.0000E-06   1.3143E+07   1.0919E+07   4.2886E-11   3.1315E-11   4.2906E-16   3.8745E-16   4.1149E-34   3.4306E-34   9.0104E-05   3.1613E-04   1.9249E-23   2.3152E-22   1.3491E-11   4.2081E-11   8.6442E-12   1.8924E-30   1.8258E-29   7.8456E-31   1.1881E-23   1.5016E-23   9.4034E-42   1.4616E-41   1.3986E-27   8.7272E-46   3.4746E-04   1.8114E+04   5.8073E-14   4.9999E-14   1.5136E-19   1.4262E-37   1.2880E-37   5.3020E-07   1.0952E-25   3.8426E-25   1.4025E-13   1.9382E-32   6.0451E-32   1.2418E-32   2.6305E-27   2.0059E-45   2.5353E-45   1.1143E-30   6.9070E-49   1.0795E-17   4.8055E-09   6.0163E-28   7.7051E-15   2.4103E-21   5.3179E-36   6.5884E-39   7.7667E+16   2.4900E-01   2.1438E-01   1.1828E+17   3.7921E-01   3.2648E-01   2.4665E-05   2.3242E-23   2.0989E-23   1.9826E+01   7.8339E+07   5.6775E-11   1.6182E-11   2.4234E+00   1.8206E-15   1.1285E-33   3.4471E+00   2.4325E+07   1.7630E-11   5.0249E-12   2.0077E-09   1.9349E-27   1.5309E-27   1.3214E-01   1.1377E-01   4.1029E-02   3.4243E+02   1.1231E+07   8.1397E-12   2.3201E-12   3.9589E-06   5.4710E-25   1.7064E-24   3.5053E-25   3.2406E-01   3.1754E-14   3.2832E+14   3.7408E-01   1.8114E+04   5.8073E-14   4.9999E-14   1.3659E-05   2.2741E-12   5.2834E-15   3.2750E-33   1.5863E-17   1.7200E-17   4.2756E-07   4.0289E-25   3.6384E-25   3.3139E+07   2.4017E-11   6.8456E-12   1.0386E-22   2.0637E+03   2.7378E-15   2.6387E-33   2.0877E-33   3.4746E-04   1.1139E-21   9.5905E-22   1.6127E-08
   7.0000E-06   1.3143E+07   1.0919E+07   5.0145E-11   3.6430E-11   7.4901E-16   6.7638E-16   8.6307E-34   7.1953E-34   1.5746E-04   5.5245E-04   4.0437E-23   4.8637E-22   2.8356E-11   8.8447E-11   1.8168E-11   4.7784E-30   4.6103E-29   1.9810E-30   4.3603E-23   5.5109E-23   4.1489E-41   6.4489E-41   6.1681E-27   4.6246E-45   4.1832E-04   1.8114E+04   6.7903E-14   5.8165E-14   2.6423E-19   2.9914E-37   2.7014E-37   9.2655E-07   2.3009E-25   8.0724E-25   2.9478E-13   4.8939E-32   1.5264E-31   3.1356E-32   9.6544E-27   8.8504E-45   1.1186E-44   4.9143E-30   3.6601E-48   1.2997E-17   4.8055E-09   1.2627E-27   1.6199E-14   6.0892E-21   2.3465E-35   3.4914E-38   7.7667E+16   2.9114E-01   2.4939E-01   1.1828E+17   4.4340E-01   3.7981E-01   4.3058E-05   4.8748E-23   4.4022E-23   4.1653E+01   1.3690E+08   1.1927E-10   3.3996E-11   5.0914E+00   8.0292E-15   5.9800E-33   7.2420E+00   4.2510E+07   3.7036E-11   1.0556E-11   7.3684E-09   8.5372E-27   6.7548E-27   1.5451E-01   1.3235E-01   5.9547E-02   4.9635E+02   2.3660E+07   2.0614E-11   5.8754E-12   1.0034E-05   1.6658E-24   5.1956E-24   1.0673E-24   9.9002E-01   2.0394E-13   4.7644E+14   1.1428E+00   1.8114E+04   6.7903E-14   5.8165E-14   4.1676E-05   5.7548E-12   2.8089E-14   2.0920E-32   1.4358E-16   1.3240E-16   7.4638E-07   8.4501E-25   7.6309E-25   5.7910E+07   5.0453E-11   1.4380E-11   7.9927E-22   5.2289E+03   1.2111E-14   1.4033E-32   1.1103E-32   4.1832E-04   1.5681E-21   1.3432E-21   2.3435E-08
   8.0000E-06   1.3143E+07   1.0919E+07   5.7404E-11   4.1544E-11   1.1985E-15   1.0823E-15   1.6132E-33   1.3449E-33   2.5204E-04   8.8428E-04   7.5655E-23   9.0998E-22   5.3064E-11   1.6552E-10   3.3999E-11   1.0446E-29   1.0079E-28   4.3310E-30   1.3061E-22   1.6508E-22   1.4531E-40   2.2587E-40   2.1598E-26   1.8932E-44   4.8904E-04   1.8114E+04   7.7732E-14   6.6332E-14   4.2278E-19   5.5914E-37   5.0492E-37   1.4831E-06   4.3048E-25   1.5103E-24   5.5164E-13   1.0699E-31   3.3371E-31   6.8550E-32   2.8920E-26   3.0998E-44   3.9178E-44   1.7208E-29   1.4984E-47   1.5194E-17   4.8055E-09   2.3608E-27   3.0317E-14   1.3315E-20   8.2189E-35   1.4293E-37   7.7667E+16   3.3329E-01   2.8440E-01   1.1828E+17   5.0758E-01   4.3313E-01   6.8896E-05   9.1116E-23   8.2282E-23   7.7930E+01   2.1913E+08   2.2315E-10   6.3604E-11   9.5259E+00   2.8115E-14   2.4481E-32   1.3549E+01   6.8044E+07   6.9292E-11   1.9750E-11   2.2072E-08   2.9901E-26   2.3658E-26   1.7688E-01   1.5093E-01   8.1504E-02   6.7835E+02   4.4341E+07   4.5155E-11   1.2870E-11   2.1981E-05   4.2633E-24   1.3298E-23   2.7315E-24   2.5398E+00   9.7914E-13   6.5173E+14   2.9318E+00   1.8114E+04   7.7732E-14   6.6332E-14   1.0675E-04   1.2590E-11   1.1516E-13   1.0027E-31   9.2800E-16   7.4201E-16   1.1942E-06   1.5793E-24   1.4262E-24   9.2687E+07   9.4388E-11   2.6903E-11   4.4798E-21   1.1456E+04   4.2450E-14   5.7509E-32   4.5502E-32   4.8904E-04   2.0986E-21   1.7908E-21   3.2125E-08
   9.0000E-06   1.3143E+07   1.0919E+07   6.4663E-11   4.6659E-11   1.7998E-15   1.6253E-15   2.7715E-33   2.3105E-33   3.7841E-04   1.3276E-03   1.3004E-22   1.5641E-21   9.1220E-11   2.8453E-10   5.8446E-11   2.0550E-29   1.9828E-28   8.5198E-30   3.3701E-22   4.2595E-22   4.2900E-40   6.6682E-40   6.3753E-26   6.3911E-44   5.5958E-04   1.8114E+04   8.7562E-14   7.4498E-14   6.3491E-19   9.6060E-37   8.6746E-37   2.2267E-06   7.3993E-25   2.5960E-24   9.4829E-13   2.1047E-31   6.5648E-31   1.3485E-31   7.4620E-26   9.1514E-44   1.1566E-43   5.0794E-29   5.0581E-47   1.7386E-17   4.8055E-09   4.0565E-27   5.2119E-14   2.6194E-20   2.4265E-34   4.8251E-37   7.7667E+16   3.7543E-01   3.1942E-01   1.1828E+17   5.7177E-01   4.8646E-01   1.0346E-04   1.5654E-22   1.4136E-22   1.3395E+02   3.2900E+08   3.8357E-10   1.0933E-10   1.6373E+01   8.2989E-14   8.2642E-32   2.3289E+01   1.0216E+08   1.1910E-10   3.3948E-11   5.6951E-08   8.8276E-26   6.9845E-26   1.9924E-01   1.6952E-01   1.0690E-01   8.8817E+02   7.6308E+07   8.8965E-11   2.5357E-11   4.3296E-05   9.6094E-24   2.9973E-23   6.1569E-24   5.7357E+00   3.8007E-12   8.5398E+14   6.6209E+00   1.8114E+04   8.7562E-14   7.4498E-14   2.4066E-04   2.4763E-11   3.8963E-13   3.8800E-31   4.6485E-15   3.2808E-15   1.7931E-06   2.7130E-24   2.4499E-24   1.3914E+08   1.6222E-10   4.6237E-11   1.9815E-20   2.2574E+04   1.2543E-13   1.9442E-31   1.5383E-31   5.5958E-04   2.7049E-21   2.3014E-21   4.2208E-08
   1.0000E-05   1.3143E+07   1.0919E+07   7.1921E-11   5.1774E-11   2.5758E-15   2.3261E-15   4.4652E-33   3.7225E-33   5.4107E-04   1.8983E-03   2.0952E-22   2.5201E-21   1.4698E-10   4.5846E-10   9.4175E-11   3.7296E-29   3.5985E-28   1.5463E-29   7.7665E-22   9.8159E-22   1.1136E-39   1.7309E-39   1.6547E-25   1.8686E-43   6.2993E-04   1.8114E+04   9.7391E-14   8.2664E-14   9.0867E-19   1.5477E-36   1.3976E-36   3.1839E-06   1.1922E-24   4.1827E-24   1.5280E-12   3.8198E-31   1.1914E-30   2.4474E-31   1.7196E-25   2.3755E-43   3.0024E-43   1.3184E-28   1.4789E-46   1.9572E-17   4.8055E-09   6.5361E-27   8.3981E-14   4.7542E-20   6.2988E-34   1.4108E-36   7.7667E+16   4.1758E-01   3.5443E-01   1.1828E+17   6.3595E-01   5.3979E-01   1.4808E-04   2.5221E-22   2.2775E-22   2.1580E+02   4.7042E+08   6.1800E-10   1.7615E-10   2.6378E+01   2.1540E-13   2.4163E-31   3.7520E+01   1.4607E+08   1.9190E-10   5.4696E-11   1.3124E-07   2.2915E-25   1.8130E-25   2.2161E-01   1.8810E-01   1.3573E-01   1.1255E+03   1.2307E+08   1.6168E-10   4.6082E-11   7.8641E-05   1.9659E-23   6.1320E-23   1.2596E-23   1.1755E+01   1.2548E-11   1.0830E+15   1.3569E+01   1.8114E+04   9.7391E-14   8.2664E-14   4.9226E-04   4.4914E-11   1.1407E-12   1.2796E-30   1.9359E-14   1.2188E-14   2.5659E-06   4.3702E-24   3.9465E-24   1.9892E+08   2.6133E-10   7.4484E-11   7.3656E-20   4.1024E+04   3.2563E-13   5.6854E-31   4.4983E-31   6.2993E-04   3.3868E-21   2.8747E-21   5.3698E-08
   1.1000E-05   1.3143E+07   1.0919E+07   7.9180E-11   5.6889E-11   3.5504E-15   3.2061E-15   6.8399E-33   5.7022E-33   7.4452E-04   2.6121E-03   3.2080E-22   3.8587E-21   2.2506E-10   7.0200E-10   1.4420E-10   6.3525E-29   6.1292E-28   2.6337E-29   1.6375E-21   2.0696E-21   2.6129E-39   4.0613E-39   3.8822E-25   4.8805E-43   7.0005E-04   1.8114E+04   1.0722E-13   9.0831E-14   1.2525E-18   2.3707E-36   2.1409E-36   4.3810E-06   1.8254E-24   6.4043E-24   2.3396E-12   6.5061E-31   2.0293E-30   4.1686E-31   3.6256E-25   5.5737E-43   7.0445E-43   3.0931E-28   3.8626E-46   2.1750E-17   4.8055E-09   1.0013E-26   1.2859E-13   8.0977E-20   1.4779E-33   3.6846E-36   7.7667E+16   4.5972E-01   3.8945E-01   1.1828E+17   7.0014E-01   5.9311E-01   2.0410E-04   3.8634E-22   3.4887E-22   3.3038E+02   6.4730E+08   9.4625E-10   2.6970E-10   4.0384E+01   5.0536E-13   6.3108E-31   5.7442E+01   2.0100E+08   2.9383E-10   8.3747E-11   2.7671E-07   5.3765E-25   4.2539E-25   2.4398E-01   2.0668E-01   1.6800E-01   1.3900E+03   1.8861E+08   2.7572E-10   7.8586E-11   1.3401E-04   3.7265E-23   1.1623E-22   2.3876E-23   2.2321E+01   3.6472E-11   1.3384E+15   2.5766E+01   1.8114E+04   1.0722E-13   9.0831E-14   9.3267E-04   7.6425E-11   2.9807E-12   3.7222E-30   6.9459E-14   3.9383E-14   3.5358E-06   6.6928E-24   6.0438E-24   2.7365E+08   4.0003E-10   1.1402E-10   2.3819E-19   6.9959E+04   7.6349E-13   1.4835E-30   1.1737E-30   7.0005E-04   4.1437E-21   3.5103E-21   6.6612E-08
   1.2000E-05   1.3143E+07   1.0919E+07   8.6439E-11   6.2003E-11   4.7485E-15   4.2880E-15   1.0060E-32   8.3866E-33   9.9317E-04   3.4845E-03   4.7138E-22   5.6698E-21   3.3071E-10   1.0315E-09   2.1189E-10   1.0279E-28   9.9173E-28   4.2614E-29   3.2122E-21   4.0598E-21   5.6449E-39   8.7741E-39   8.3869E-25   1.1611E-42   7.6993E-04   1.8114E+04   1.1705E-13   9.8997E-14   1.6751E-18   3.4868E-36   3.1487E-36   5.8442E-06   2.6821E-24   9.4103E-24   3.4379E-12   1.0527E-30   3.2836E-30   6.7449E-31   7.1123E-25   1.2042E-42   1.5219E-42   6.6821E-28   9.1893E-46   2.3921E-17   4.8055E-09   1.4727E-26   1.8896E-13   1.3103E-19   3.1930E-33   8.7659E-36   7.7667E+16   5.0187E-01   4.2446E-01   1.1828E+17   7.6432E-01   6.4644E-01   2.7297E-04   5.6821E-22   5.1311E-22   4.8537E+02   8.6349E+08   1.3904E-09   3.9629E-10   5.9329E+01   1.0917E-12   1.5014E-30   8.4390E+01   2.6813E+08   4.3174E-10   1.2306E-10   5.4282E-07   1.1615E-24   9.1903E-25   2.6634E-01   2.2526E-01   2.0371E-01   1.6814E+03   2.7739E+08   4.4665E-10   1.2731E-10   2.1689E-04   6.6413E-23   2.0715E-22   4.2552E-23   3.9852E+01   9.5651E-11   1.6200E+15   4.6003E+01   1.8114E+04   1.1705E-13   9.8997E-14   1.6612E-03   1.2350E-10   7.0992E-12   9.7630E-30   2.1964E-13   1.1339E-13   4.7275E-06   9.8404E-24   8.8862E-24   3.6493E+08   5.8761E-10   1.6748E-10   6.8647E-19   1.1333E+05   1.6483E-12   3.5272E-30   2.7907E-30   7.6992E-04   4.9751E-21   4.2077E-21   8.0967E-08
   1.3000E-05   1.3143E+07   1.0919E+07   9.3698E-11   6.7118E-11   6.1970E-15   5.5961E-15   1.4310E-32   1.1930E-32   1.2914E-03   4.5309E-03   6.6949E-22   8.0528E-21   4.6972E-10   1.4651E-09   3.0096E-10   1.5942E-28   1.5382E-27   6.6094E-29   5.9371E-21   7.5038E-21   1.1391E-38   1.7705E-38   1.6924E-24   2.5571E-42   8.3953E-04   1.8114E+04   1.2688E-13   1.0716E-13   2.1861E-18   4.9599E-36   4.4790E-36   7.5991E-06   3.8094E-24   1.3365E-23   4.8830E-12   1.6327E-30   5.0927E-30   1.0461E-30   1.3146E-24   2.4299E-42   3.0711E-42   1.3483E-27   2.0238E-45   2.6084E-17   4.8055E-09   2.0948E-26   2.6838E-13   2.0322E-19   6.4434E-33   1.9305E-35   7.7667E+16   5.4401E-01   4.5948E-01   1.1828E+17   8.2851E-01   6.9976E-01   3.5625E-04   8.0826E-22   7.2989E-22   6.8922E+02   1.1228E+09   1.9748E-09   5.6285E-10   8.4248E+01   2.2030E-12   3.3065E-30   1.1983E+02   3.4864E+08   6.1319E-10   1.7477E-10   1.0033E-06   2.3439E-24   1.8545E-24   2.8871E-01   2.4385E-01   2.4286E-01   1.9991E+03   3.9435E+08   6.9358E-10   1.9769E-10   3.3642E-04   1.1249E-22   3.5087E-22   7.2074E-23   6.7632E+01   2.3046E-10   1.9274E+15   7.8071E+01   1.8114E+04   1.2688E-13   1.0716E-13   2.8116E-03   1.9126E-10   1.5662E-11   2.3507E-29   6.2652E-13   2.9717E-13   6.1670E-06   1.3992E-23   1.2635E-23   4.7432E+08   8.3422E-10   2.3777E-10   1.8011E-18   1.7597E+05   3.3243E-12   7.7661E-30   6.1447E-30   8.3953E-04   5.8804E-21   4.9666E-21   9.6783E-08
